"abako"-noun-eo "abacus"-noun-en
"agnostikismo"-noun-eo "agnosticism"-noun-en
"agnosticism"-noun-en "agnostikismo"-noun-eo
"agnostikulo"-noun-eo "agnostic"-noun-en
"agnostic"-noun-en "agnostikulo"-noun-eo
"ago"-noun-eo "action"-noun-en
"action"-noun-en "ago"-noun-eo
"aĝo"-noun-eo "age"-noun-en
"age"-noun-en "aĝo"-noun-eo
"age"-noun-en "tempaĝo"-noun-eo
"tempaĝo"-noun-eo "age"-noun-en
"agonio"-noun-eo "agony"-noun-en
"agony"-noun-en "agonio"-noun-eo
"agony"-noun-en "angoro"-noun-eo
"angoro"-noun-eo "agony"-noun-en
"angoro"-noun-eo "anguish"-noun-en
"agordilo"-noun-eo "tuner"-noun-en
"tuner"-noun-en "agordilo"-noun-eo
"tuner"-noun-en "agordisto"-noun-eo
"agordisto"-noun-eo "tuner"-noun-en
"agordo"-noun-eo "configuration"-noun-en
"agordo"-noun-eo "tuning"-noun-en
"configuration"-noun-en "agordo"-noun-eo
"configuration"-noun-en "formacio"-noun-eo
"tuning"-noun-en "agordo"-noun-eo
"formacio"-noun-eo "configuration"-noun-en
"agrabla"-adjective-eo "agreeable"-adjective-en
"agreeable"-adjective-en "agrabla"-adjective-eo
"pleasant"-adjective-en "plaĉa"-adjective-eo
"plaĉa"-adjective-eo "pleasant"-adjective-en
"agrable"-adverb-eo "nicely"-adverb-en
"nicely"-adverb-en "agrable"-adverb-eo
"nicely"-adverb-en "plaĉe"-adverb-eo
"nicely"-adverb-en "simpatie"-adverb-eo
"nicely"-adverb-en "belete"-adverb-eo
"plaĉe"-adverb-eo "nicely"-adverb-en
"simpatie"-adverb-eo "nicely"-adverb-en
"belete"-adverb-eo "nicely"-adverb-en
"agrafo"-noun-eo "hook"-noun-en
"hook"-noun-en "agrafo"-noun-eo
"hook"-noun-en "fiŝhoko"-noun-eo
"hook"-noun-en "hoko"-noun-eo
"fiŝhoko"-noun-eo "hook"-noun-en
"hoko"-noun-eo "hook"-noun-en
"agricultural"-adjective-en "agrikultura"-adjective-eo
"agricultural"-adjective-en "agrokultura"-adjective-eo
"agrikultura"-adjective-eo "agricultural"-adjective-en
"agrokultura"-adjective-eo "agricultural"-adjective-en
"agresa"-adjective-eo "aggressive"-adjective-en
"aggressive"-adjective-en "agresa"-adjective-eo
"aggressive"-adjective-en "atakema"-adjective-eo
"aggressive"-adjective-en "provokema"-adjective-eo
"atakema"-adjective-eo "aggressive"-adjective-en
"provokema"-adjective-eo "aggressive"-adjective-en
"agresanto"-noun-eo "aggressor"-noun-en
"aggressor"-noun-en "agresanto"-noun-eo
"aggressor"-noun-en "atakanto"-noun-eo
"atakanto"-noun-eo "aggressor"-noun-en
"agrikulturo"-noun-eo "agriculture"-noun-en
"agrikulturo"-noun-eo "farming"-noun-en
"agriculture"-noun-en "agrikulturo"-noun-eo
"farming"-noun-en "agrikulturo"-noun-eo
"farming"-noun-en "agrokulturo"-noun-eo
"farming"-noun-en "bredado"-noun-eo
"farming"-noun-en "terkulturo"-noun-eo
"farming"-noun-en "kultivado"-noun-eo
"agrokulturo"-noun-eo "farming"-noun-en
"bredado"-noun-eo "farming"-noun-en
"terkulturo"-noun-eo "farming"-noun-en
"kultivado"-noun-eo "farming"-noun-en
"ajatolo"-noun-eo "ayatollah"-noun-en
"ayatollah"-noun-en "ajatolo"-noun-eo
"ajlo"-noun-eo "garlic"-noun-en
"garlic"-noun-en "ajlo"-noun-eo
"ajna"-determiner-eo "any"-determiner-en
"ajna"-determiner-eo "either"-determiner-en
"ajna"-determiner-eo "whatever"-determiner-en
"any"-determiner-en "ajna"-determiner-eo
"either"-determiner-en "ajna"-determiner-eo
"whatever"-determiner-en "ajna"-determiner-eo
"aĵo"-noun-eo "stuff"-noun-en
"stuff"-noun-en "aĵo"-noun-eo
"academic"-adjective-en "studema"-adjective-eo
"studema"-adjective-eo "academic"-adjective-en
"akademiano"-noun-eo "academician"-noun-en
"academician"-noun-en "akademiano"-noun-eo
"akademio"-noun-eo "academy"-noun-en
"academy"-noun-en "akademio"-noun-eo
"akapari"-verb-eo "corner"-verb-en
"corner"-verb-en "akapari"-verb-eo
"corner"-verb-en "bloki"-verb-eo
"bloki"-verb-eo "corner"-verb-en
"bloki"-verb-eo "jam"-verb-en
"akcelado"-noun-eo "promotion"-noun-en
"promotion"-noun-en "akcelado"-noun-eo
"promotion"-noun-en "antaŭenigo"-noun-eo
"promotion"-noun-en "antaŭenpuŝo"-noun-eo
"promotion"-noun-en "popularigo"-noun-eo
"promotion"-noun-en "stimulado"-noun-eo
"promotion"-noun-en "nutro"-noun-eo
"antaŭenigo"-noun-eo "promotion"-noun-en
"antaŭenigo"-noun-eo "advance"-noun-en
"antaŭenpuŝo"-noun-eo "promotion"-noun-en
"popularigo"-noun-eo "promotion"-noun-en
"stimulado"-noun-eo "promotion"-noun-en
"nutro"-noun-eo "promotion"-noun-en
"akcelilo"-noun-eo "accelerator"-noun-en
"accelerator"-noun-en "akcelilo"-noun-eo
"akcelo"-noun-eo "boost"-noun-en
"akcelo"-noun-eo "acceleration"-noun-en
"boost"-noun-en "akcelo"-noun-eo
"boost"-noun-en "plifortigo"-noun-eo
"acceleration"-noun-en "akcelo"-noun-eo
"acceleration"-noun-en "rapidigo"-noun-eo
"plifortigo"-noun-eo "boost"-noun-en
"plifortigo"-noun-eo "strengthening"-noun-en
"rapidigo"-noun-eo "acceleration"-noun-en
"akcenta"-adjective-eo "accentual"-adjective-en
"accentual"-adjective-en "akcenta"-adjective-eo
"akcento"-noun-eo "accent"-noun-en
"accent"-noun-en "akcento"-noun-eo
"accent"-noun-en "supersigno"-noun-eo
"supersigno"-noun-eo "accent"-noun-en
"akceptebla"-adjective-eo "reasonable"-adjective-en
"akceptebla"-adjective-eo "acceptable"-adjective-en
"akceptebla"-adjective-eo "admissible"-adjective-en
"reasonable"-adjective-en "akceptebla"-adjective-eo
"reasonable"-adjective-en "nepostulema"-adjective-eo
"acceptable"-adjective-en "akceptebla"-adjective-eo
"admissible"-adjective-en "akceptebla"-adjective-eo
"admissible"-adjective-en "allasebla"-adjective-eo
"nepostulema"-adjective-eo "reasonable"-adjective-en
"allasebla"-adjective-eo "admissible"-adjective-en
"akcepteble"-adverb-eo "reasonably"-adverb-en
"reasonably"-adverb-en "akcepteble"-adverb-eo
"reasonably"-adverb-en "prudente"-adverb-eo
"prudente"-adverb-eo "reasonably"-adverb-en
"prudente"-adverb-eo "within reason"-adverb-en
"prudente"-adverb-eo "wisely"-adverb-en
"akceptema"-adjective-eo "receptive"-adjective-en
"receptive"-adjective-en "akceptema"-adjective-eo
"akceptisto"-noun-eo "receptionist"-noun-en
"receptionist"-noun-en "akceptisto"-noun-eo
"akcepto"-noun-eo "acceptance"-noun-en
"acceptance"-noun-en "akcepto"-noun-eo
"akcesora"-adjective-eo "subsidiary"-adjective-en
"subsidiary"-adjective-en "akcesora"-adjective-eo
"subsidiary"-adjective-en "asista"-adjective-eo
"subsidiary"-adjective-en "duaranga"-adjective-eo
"subsidiary"-adjective-en "suba"-adjective-eo
"asista"-adjective-eo "subsidiary"-adjective-en
"duaranga"-adjective-eo "subsidiary"-adjective-en
"duaranga"-adjective-eo "secondary"-adjective-en
"suba"-adjective-eo "subsidiary"-adjective-en
"akcesoraĵo"-noun-eo "accessory"-noun-en
"accessory"-noun-en "akcesoraĵo"-noun-eo
"accessory"-noun-en "komplico"-noun-eo
"komplico"-noun-eo "accessory"-noun-en
"akcidento"-noun-eo "accident"-noun-en
"accident"-noun-en "akcidento"-noun-eo
"accident"-noun-en "hazardo"-noun-eo
"hazardo"-noun-eo "accident"-noun-en
"akcio"-noun-eo "share"-noun-en
"share"-noun-en "akcio"-noun-eo
"akciulo"-noun-eo "shareholder"-noun-en
"akciulo"-noun-eo "stockholder"-noun-en
"shareholder"-noun-en "akciulo"-noun-eo
"stockholder"-noun-en "akciulo"-noun-eo
"akiraĵo"-noun-eo "gain"-noun-en
"gain"-noun-en "akiraĵo"-noun-eo
"gain"-noun-en "akiro"-noun-eo
"akiro"-noun-eo "gain"-noun-en
"akiro"-noun-eo "acquisition"-noun-en
"akiro"-noun-eo "procurement"-noun-en
"akiro"-noun-eo "takeover"-noun-en
"aklami"-verb-eo "hail"-verb-en
"hail"-verb-en "aklami"-verb-eo
"hail"-verb-en "hajli"-verb-eo
"hajli"-verb-eo "hail"-verb-en
"akno"-noun-eo "grain"-noun-en
"akno"-noun-eo "acne"-noun-en
"grain"-noun-en "akno"-noun-eo
"grain"-noun-en "grajno"-noun-eo
"grain"-noun-en "pinĉpreno"-noun-eo
"grain"-noun-en "vejno"-noun-eo
"acne"-noun-en "akno"-noun-eo
"grajno"-noun-eo "grain"-noun-en
"pinĉpreno"-noun-eo "grain"-noun-en
"vejno"-noun-eo "grain"-noun-en
"akompanantaro"-noun-eo "entourage"-noun-en
"entourage"-noun-en "akompanantaro"-noun-eo
"akompananto"-noun-eo "attendant"-noun-en
"attendant"-noun-en "akompananto"-noun-eo
"attendant"-noun-en "asistanto"-noun-eo
"attendant"-noun-en "helpisto"-noun-eo
"attendant"-noun-en "stevardo"-noun-eo
"attendant"-noun-en "vartisto"-noun-eo
"attendant"-noun-en "stevardino"-noun-eo
"asistanto"-noun-eo "attendant"-noun-en
"helpisto"-noun-eo "attendant"-noun-en
"stevardo"-noun-eo "attendant"-noun-en
"vartisto"-noun-eo "attendant"-noun-en
"stevardino"-noun-eo "attendant"-noun-en
"stevardino"-noun-eo "steward"-noun-en
"akompano"-noun-eo "accompaniment"-noun-en
"accompaniment"-noun-en "akompano"-noun-eo
"akonito"-noun-eo "aconite"-noun-en
"aconite"-noun-en "akonito"-noun-eo
"akorda"-adjective-eo "consistent"-adjective-en
"consistent"-adjective-en "akorda"-adjective-eo
"consistent"-adjective-en "konsekvenca"-adjective-eo
"konsekvenca"-adjective-eo "consistent"-adjective-en
"akordi"-verb-eo "agree"-verb-en
"akordi"-verb-eo "accord"-verb-en
"agree"-verb-en "akordi"-verb-eo
"agree"-verb-en "konsenti"-verb-eo
"agree"-verb-en "interkonsenti"-verb-eo
"accord"-verb-en "akordi"-verb-eo
"konsenti"-verb-eo "agree"-verb-en
"konsenti"-verb-eo "accede"-verb-en
"konsenti"-verb-eo "acquiesce"-verb-en
"konsenti"-verb-eo "concur"-verb-en
"konsenti"-verb-eo "consent"-verb-en
"interkonsenti"-verb-eo "agree"-verb-en
"akordo"-noun-eo "accord"-noun-en
"accord"-noun-en "akordo"-noun-eo
"akra"-adjective-eo "cutting"-adjective-en
"akra"-adjective-eo "strident"-adjective-en
"akra"-adjective-eo "spiky"-adjective-en
"akra"-adjective-eo "acrimonious"-adjective-en
"akra"-adjective-eo "stark"-adjective-en
"cutting"-adjective-en "akra"-adjective-eo
"strident"-adjective-en "akra"-adjective-eo
"strident"-adjective-en "strida"-adjective-eo
"spiky"-adjective-en "akra"-adjective-eo
"acrimonious"-adjective-en "akra"-adjective-eo
"stark"-adjective-en "akra"-adjective-eo
"sharp"-adjective-en "aspra"-adjective-eo
"sharp"-adjective-en "kruta"-adjective-eo
"sharp"-adjective-en "bruska"-adjective-eo
"aspra"-adjective-eo "sharp"-adjective-en
"aspra"-adjective-eo "rough"-adjective-en
"kruta"-adjective-eo "sharp"-adjective-en
"kruta"-adjective-eo "steep"-adjective-en
"bruska"-adjective-eo "sharp"-adjective-en
"strida"-adjective-eo "strident"-adjective-en
"akraĵo"-noun-eo "edge"-noun-en
"edge"-noun-en "akraĵo"-noun-eo
"edge"-noun-en "eĝo"-noun-eo
"edge"-noun-en "tranĉrando"-noun-eo
"eĝo"-noun-eo "edge"-noun-en
"tranĉrando"-noun-eo "edge"-noun-en
"akre"-adverb-eo "sharply"-adverb-en
"sharply"-adverb-en "akre"-adverb-eo
"sharply"-adverb-en "bruske"-adverb-eo
"sharply"-adverb-en "krute"-adverb-eo
"sharply"-adverb-en "subite"-adverb-eo
"sharply"-adverb-en "pike"-adverb-eo
"bruske"-adverb-eo "sharply"-adverb-en
"krute"-adverb-eo "sharply"-adverb-en
"subite"-adverb-eo "sharply"-adverb-en
"subite"-adverb-eo "overnight"-adverb-en
"pike"-adverb-eo "sharply"-adverb-en
"akreo"-noun-eo "acre"-noun-en
"acre"-noun-en "akreo"-noun-eo
"akrobataĵo"-noun-eo "acrobatics"-noun-en
"acrobatics"-noun-en "akrobataĵo"-noun-eo
"akrobato"-noun-eo "acrobat"-noun-en
"acrobat"-noun-en "akrobato"-noun-eo
"akselo"-noun-eo "armpit"-noun-en
"armpit"-noun-en "akselo"-noun-eo
"aksiomo"-noun-eo "axiom"-noun-en
"axiom"-noun-en "aksiomo"-noun-eo
"akso"-noun-eo "axis"-noun-en
"akso"-noun-eo "axle"-noun-en
"axis"-noun-en "akso"-noun-eo
"axle"-noun-en "akso"-noun-eo
"aktiva"-adjective-eo "committed"-adjective-en
"committed"-adjective-en "aktiva"-adjective-eo
"aktivigo"-noun-eo "setting"-noun-en
"setting"-noun-en "aktivigo"-noun-eo
"setting"-noun-en "ekfunkciigo"-noun-eo
"setting"-noun-en "manĝilaro"-noun-eo
"setting"-noun-en "meto"-noun-eo
"setting"-noun-en "aranĝado"-noun-eo
"ekfunkciigo"-noun-eo "setting"-noun-en
"manĝilaro"-noun-eo "setting"-noun-en
"meto"-noun-eo "setting"-noun-en
"aranĝado"-noun-eo "setting"-noun-en
"aktiviĝo"-noun-eo "involvement"-noun-en
"involvement"-noun-en "aktiviĝo"-noun-eo
"involvement"-noun-en "okupiĝo"-noun-eo
"involvement"-noun-en "implikiĝo"-noun-eo
"okupiĝo"-noun-eo "involvement"-noun-en
"okupiĝo"-noun-eo "engagement"-noun-en
"implikiĝo"-noun-eo "involvement"-noun-en
"aktivo"-noun-eo "asset"-noun-en
"asset"-noun-en "aktivo"-noun-eo
"asset"-noun-en "valoraĵo"-noun-eo
"valoraĵo"-noun-eo "asset"-noun-en
"aktivulo"-noun-eo "militant"-noun-en
"aktivulo"-noun-eo "activist"-noun-en
"militant"-noun-en "aktivulo"-noun-eo
"militant"-noun-en "batalanto"-noun-eo
"militant"-noun-en "radikalulo"-noun-eo
"activist"-noun-en "aktivulo"-noun-eo
"activist"-noun-en "partizano"-noun-eo
"batalanto"-noun-eo "militant"-noun-en
"batalanto"-noun-eo "fighter"-noun-en
"batalanto"-noun-eo "warrior"-noun-en
"radikalulo"-noun-eo "militant"-noun-en
"radikalulo"-noun-eo "radical"-noun-en
"partizano"-noun-eo "activist"-noun-en
"akto"-noun-eo "document"-noun-en
"document"-noun-en "akto"-noun-eo
"document"-noun-en "dokumento"-noun-eo
"document"-noun-en "legitimilo"-noun-eo
"dokumento"-noun-eo "document"-noun-en
"legitimilo"-noun-eo "document"-noun-en
"aktori"-verb-eo "act"-verb-en
"act"-verb-en "aktori"-verb-eo
"act"-verb-en "agi"-verb-eo
"act"-verb-en "konduti"-verb-eo
"agi"-verb-eo "act"-verb-en
"konduti"-verb-eo "act"-verb-en
"konduti"-verb-eo "comport"-verb-en
"aktoro"-noun-eo "actor"-noun-en
"actor"-noun-en "aktoro"-noun-eo
"aktuala"-adjective-eo "present"-adjective-en
"aktuala"-adjective-eo "incumbent"-adjective-en
"aktuala"-adjective-eo "topical"-adjective-en
"present"-adjective-en "aktuala"-adjective-eo
"present"-adjective-en "ĉeestanta"-adjective-eo
"present"-adjective-en "nuna"-adjective-eo
"incumbent"-adjective-en "aktuala"-adjective-eo
"topical"-adjective-en "aktuala"-adjective-eo
"ĉeestanta"-adjective-eo "present"-adjective-en
"nuna"-adjective-eo "present"-adjective-en
"nuna"-adjective-eo "current"-adjective-en
"aktualeco"-noun-eo "actuality"-noun-en
"actuality"-noun-en "aktualeco"-noun-eo
"akumula"-adjective-eo "cumulative"-adjective-en
"cumulative"-adjective-en "akumula"-adjective-eo
"akumulatoro"-noun-eo "accumulator"-noun-en
"accumulator"-noun-en "akumulatoro"-noun-eo
"akumulo"-noun-eo "accumulation"-noun-en
"accumulation"-noun-en "akumulo"-noun-eo
"accumulation"-noun-en "akumuliĝo"-noun-eo
"akumuliĝo"-noun-eo "accumulation"-noun-en
"akupunkturo"-noun-eo "acupuncture"-noun-en
"acupuncture"-noun-en "akupunkturo"-noun-eo
"akurata"-adjective-eo "punctual"-adjective-en
"akurata"-adjective-eo "prompt"-adjective-en
"punctual"-adjective-en "akurata"-adjective-eo
"prompt"-adjective-en "akurata"-adjective-eo
"prompt"-adjective-en "senprokrasta"-adjective-eo
"prompt"-adjective-en "baldaŭa"-adjective-eo
"senprokrasta"-adjective-eo "prompt"-adjective-en
"baldaŭa"-adjective-eo "prompt"-adjective-en
"akurate"-adverb-eo "regularly"-adverb-en
"regularly"-adverb-en "akurate"-adverb-eo
"regularly"-adverb-en "regule"-adverb-eo
"on time"-adverb-en "ĝustatempe"-adverb-eo
"ĝustatempe"-adverb-eo "on time"-adverb-en
"regule"-adverb-eo "regularly"-adverb-en
"akurateco"-noun-eo "regularity"-noun-en
"regularity"-noun-en "akurateco"-noun-eo
"regularity"-noun-en "reguleco"-noun-eo
"reguleco"-noun-eo "regularity"-noun-en
"akuŝistino"-noun-eo "midwife"-noun-en
"midwife"-noun-en "akuŝistino"-noun-eo
"akuŝo"-noun-eo "birth"-noun-en
"akuŝo"-noun-eo "childbirth"-noun-en
"birth"-noun-en "akuŝo"-noun-eo
"birth"-noun-en "naskiĝo"-noun-eo
"childbirth"-noun-en "akuŝo"-noun-eo
"naskiĝo"-noun-eo "birth"-noun-en
"akustika"-adjective-eo "acoustic"-adjective-en
"acoustic"-adjective-en "akustika"-adjective-eo
"akustiko"-noun-eo "acoustics"-noun-en
"acoustics"-noun-en "akustiko"-noun-eo
"akuzaĵo"-noun-eo "charge"-noun-en
"charge"-noun-en "akuzaĵo"-noun-eo
"charge"-noun-en "akuzo"-noun-eo
"charge"-noun-en "zorgato"-noun-eo
"akuzo"-noun-eo "charge"-noun-en
"akuzo"-noun-eo "allegation"-noun-en
"zorgato"-noun-eo "charge"-noun-en
"akuzanto"-noun-eo "accuser"-noun-en
"accuser"-noun-en "akuzanto"-noun-eo
"akuzi"-verb-eo "charge"-verb-en
"charge"-verb-en "akuzi"-verb-eo
"charge"-verb-en "honorarii"-verb-eo
"charge"-verb-en "denunci"-verb-eo
"charge"-verb-en "enspezi"-verb-eo
"honorarii"-verb-eo "charge"-verb-en
"denunci"-verb-eo "charge"-verb-en
"enspezi"-verb-eo "charge"-verb-en
"allegation"-noun-en "akuzo"-noun-eo
"akvaforto"-noun-eo "etching"-noun-en
"etching"-noun-en "akvaforto"-noun-eo
"akvarelo"-noun-eo "watercolour"-noun-en
"watercolour"-noun-en "akvarelo"-noun-eo
"akvario"-noun-eo "aquarium"-noun-en
"aquarium"-noun-en "akvario"-noun-eo
"akvedukto"-noun-eo "aqueduct"-noun-en
"aqueduct"-noun-en "akvedukto"-noun-eo
"akvo"-noun-eo "water"-noun-en
"water"-noun-en "akvo"-noun-eo
"akvofalo"-noun-eo "fall"-noun-en
"akvofalo"-noun-eo "waterfall"-noun-en
"fall"-noun-en "akvofalo"-noun-eo
"fall"-noun-en "falo"-noun-eo
"fall"-noun-en "malleviĝo"-noun-eo
"waterfall"-noun-en "akvofalo"-noun-eo
"falo"-noun-eo "fall"-noun-en
"falo"-noun-eo "drop"-noun-en
"malleviĝo"-noun-eo "fall"-noun-en
"akvomelono"-noun-eo "watermelon"-noun-en
"watermelon"-noun-en "akvomelono"-noun-eo
"alarma"-adjective-eo "alarming"-adjective-en
"alarming"-adjective-en "alarma"-adjective-eo
"alarm"-verb-en "konsterni"-verb-eo
"konsterni"-verb-eo "alarm"-verb-en
"konsterni"-verb-eo "dismay"-verb-en
"konsterni"-verb-eo "appal"-verb-en
"alarmo"-noun-eo "alarm"-noun-en
"alarm"-noun-en "alarmo"-noun-eo
"alarm"-noun-en "timego"-noun-eo
"timego"-noun-eo "alarm"-noun-en
"timego"-noun-eo "dread"-noun-en
"Alasko"-properNoun-eo "Alaska"-properNoun-en
"Alaska"-properNoun-en "Alasko"-properNoun-eo
"alaŭdo"-noun-eo "lark"-noun-en
"lark"-noun-en "alaŭdo"-noun-eo
"albana"-adjective-eo "Albanian"-adjective-en
"Albanian"-adjective-en "albana"-adjective-eo
"Albanio"-properNoun-eo "Albania"-properNoun-en
"Albania"-properNoun-en "Albanio"-properNoun-eo
"albano"-noun-eo "Albanian"-noun-en
"Albanian"-noun-en "albano"-noun-eo
"albatroso"-noun-eo "albatross"-noun-en
"albatross"-noun-en "albatroso"-noun-eo
"albordiĝejo"-noun-eo "jetty"-noun-en
"jetty"-noun-en "albordiĝejo"-noun-eo
"albumo"-noun-eo "album"-noun-en
"album"-noun-en "albumo"-noun-eo
"aldifino"-noun-eo "nomination"-noun-en
"nomination"-noun-en "aldifino"-noun-eo
"nomination"-noun-en "kandidatigo"-noun-eo
"nomination"-noun-en "nomumo"-noun-eo
"kandidatigo"-noun-eo "nomination"-noun-en
"nomumo"-noun-eo "nomination"-noun-en
"nomumo"-noun-eo "appointment"-noun-en
"aldonaĵo"-noun-eo "additive"-noun-en
"aldonaĵo"-noun-eo "appendix"-noun-en
"additive"-noun-en "aldonaĵo"-noun-eo
"appendix"-noun-en "aldono"-noun-eo
"appendix"-noun-en "aldonaĵo"-noun-eo
"appendix"-noun-en "apendico"-noun-eo
"apendico"-noun-eo "appendix"-noun-en
"alegorio"-noun-eo "allegory"-noun-en
"allegory"-noun-en "alegorio"-noun-eo
"aleo"-noun-eo "avenue"-noun-en
"avenue"-noun-en "aleo"-noun-eo
"avenue"-noun-en "avenuo"-noun-eo
"avenue"-noun-en "bulvardo"-noun-eo
"avenuo"-noun-eo "avenue"-noun-en
"bulvardo"-noun-eo "avenue"-noun-en
"bulvardo"-noun-eo "boulevard"-noun-en
"alergia"-adjective-eo "allergic"-adjective-en
"allergic"-adjective-en "alergia"-adjective-eo
"alergio"-noun-eo "allergy"-noun-en
"allergy"-noun-en "alergio"-noun-eo
"alfluanto"-noun-eo "tributary"-noun-en
"tributary"-noun-en "alfluanto"-noun-eo
"alfluo"-noun-eo "stream"-noun-en
"stream"-noun-en "alfluo"-noun-eo
"stream"-noun-en "rivereto"-noun-eo
"rivereto"-noun-eo "stream"-noun-en
"rivereto"-noun-eo "creek"-noun-en
"rivereto"-noun-eo "brook"-noun-en
"alfrontiĝo"-noun-eo "encounter"-noun-en
"alfrontiĝo"-noun-eo "confrontation"-noun-en
"alfrontiĝo"-noun-eo "standoff"-noun-en
"encounter"-noun-en "alfrontiĝo"-noun-eo
"encounter"-noun-en "renkonto"-noun-eo
"encounter"-noun-en "renkontiĝo"-noun-eo
"confrontation"-noun-en "alfrontiĝo"-noun-eo
"confrontation"-noun-en "konfronto"-noun-eo
"standoff"-noun-en "alfrontiĝo"-noun-eo
"renkonto"-noun-eo "encounter"-noun-en
"renkontiĝo"-noun-eo "encounter"-noun-en
"renkontiĝo"-noun-eo "meeting"-noun-en
"renkontiĝo"-noun-eo "gathering"-noun-en
"konfronto"-noun-eo "confrontation"-noun-en
"algebro"-noun-eo "algebra"-noun-en
"algebra"-noun-en "algebro"-noun-eo
"Alĝerio"-properNoun-eo "Algeria"-properNoun-en
"Algeria"-properNoun-en "Alĝerio"-properNoun-eo
"Alĝero"-properNoun-eo "Algiers"-properNoun-en
"Algiers"-properNoun-en "Alĝero"-properNoun-eo
"algo"-noun-eo "seaweed"-noun-en
"seaweed"-noun-en "algo"-noun-eo
"seaweed"-noun-en "fuko"-noun-eo
"seaweed"-noun-en "zostero"-noun-eo
"fuko"-noun-eo "seaweed"-noun-en
"zostero"-noun-eo "seaweed"-noun-en
"algoritmo"-noun-eo "algorithm"-noun-en
"algorithm"-noun-en "algoritmo"-noun-eo
"alianco"-noun-eo "alliance"-noun-en
"alliance"-noun-en "alianco"-noun-eo
"alie"-adverb-eo "otherwise"-adverb-en
"otherwise"-adverb-en "alie"-adverb-eo
"otherwise"-adverb-en "alimaniere"-adverb-eo
"alimaniere"-adverb-eo "otherwise"-adverb-en
"on the other hand"-adverb-en "kompense"-adverb-eo
"kompense"-adverb-eo "on the other hand"-adverb-en
"aliformiĝo"-noun-eo "conversion"-noun-en
"conversion"-noun-en "aliformiĝo"-noun-eo
"conversion"-noun-en "konvertiĝo"-noun-eo
"conversion"-noun-en "transformo"-noun-eo
"konvertiĝo"-noun-eo "conversion"-noun-en
"transformo"-noun-eo "conversion"-noun-en
"transformo"-noun-eo "transformation"-noun-en
"aligatoro"-noun-eo "alligator"-noun-en
"alligator"-noun-en "aligatoro"-noun-eo
"aliĝilo"-noun-eo "entry"-noun-en
"entry"-noun-en "aliĝilo"-noun-eo
"entry"-noun-en "enigaĵo"-noun-eo
"entry"-noun-en "kapvorto"-noun-eo
"entry"-noun-en "eniro"-noun-eo
"enigaĵo"-noun-eo "entry"-noun-en
"kapvorto"-noun-eo "entry"-noun-en
"eniro"-noun-eo "entry"-noun-en
"aliĝinto"-noun-eo "member"-noun-en
"member"-noun-en "aliĝinto"-noun-eo
"member"-noun-en "ano"-noun-eo
"ano"-noun-eo "member"-noun-en
"aliĝo"-noun-eo "commitment"-noun-en
"aliĝo"-noun-eo "accession"-noun-en
"aliĝo"-noun-eo "adherence"-noun-en
"aliĝo"-noun-eo "allegiance"-noun-en
"commitment"-noun-en "aliĝo"-noun-eo
"commitment"-noun-en "dediĉo"-noun-eo
"accession"-noun-en "aliĝo"-noun-eo
"adherence"-noun-en "aliĝo"-noun-eo
"allegiance"-noun-en "aliĝo"-noun-eo
"dediĉo"-noun-eo "commitment"-noun-en
