"10a"-adjective-eo "X"-adjective-ca
"albanès"-noun-ca "albano"-noun-eo
"albergo"-noun-eo "alberg"-noun-ca
"alberg"-noun-ca "albergo"-noun-eo
"Alberto"-properNoun-eo "Alberto"-properNoun-ca
"Alberto"-properNoun-ca "Alberto"-properNoun-eo
"Alberto"-properNoun-ca "Alberto"-noun-eo
"Alberto"-noun-eo "Alberto"-properNoun-ca
"Albi"-properNoun-eo "Albi"-properNoun-ca
"Albi"-properNoun-ca "Albi"-properNoun-eo
"Albi"-properNoun-ca "Albi"-noun-eo
"Albi"-noun-eo "Albi"-properNoun-ca
"albumino"-noun-eo "albúmina"-noun-ca
"albúmina"-noun-ca "albumino"-noun-eo
"alcedo"-noun-eo "blauet"-noun-ca
"blauet"-noun-ca "alcedo"-noun-eo
"aldehido"-noun-eo "aldehid"-noun-ca
"aldehid"-noun-ca "aldehido"-noun-eo
"aldo"-noun-eo "viola"-noun-ca
"viola"-noun-ca "aldo"-noun-eo
"viola"-noun-ca "violo"-noun-eo
"viola"-noun-ca "vjolo"-noun-eo
"violo"-noun-eo "viola"-noun-ca
"violo"-noun-eo "violeta"-noun-ca
"vjolo"-noun-eo "viola"-noun-ca
"Aleksandro"-properNoun-eo "Alexandre"-properNoun-ca
"Alexandre"-properNoun-ca "Aleksandro"-properNoun-eo
"Alexandre"-properNoun-ca "Alexandre"-properNoun-eo
"Alexandre"-properNoun-ca "Alexandre"-noun-eo
"Alexandre"-properNoun-eo "Alexandre"-properNoun-ca
"Alexandre"-noun-eo "Alexandre"-properNoun-ca
"aleo"-noun-eo "avinguda"-noun-ca
"avinguda"-noun-ca "aleo"-noun-eo
"avinguda"-noun-ca "promenejo"-noun-eo
"promenejo"-noun-eo "avinguda"-noun-ca
"promenejo"-noun-eo "passeig"-noun-ca
"promenejo"-noun-eo "rambla"-noun-ca
"alfabeto"-noun-eo "alfabet"-noun-ca
"alfabet"-noun-ca "alfabeto"-noun-eo
"Alfonso"-properNoun-eo "Alfonso"-properNoun-ca
"Alfonso"-properNoun-ca "Alfonso"-properNoun-eo
"Alfonso"-properNoun-ca "Alfonso"-noun-eo
"Alfonso"-noun-eo "Alfonso"-properNoun-ca
"Alfredo"-properNoun-eo "Alfredo"-properNoun-ca
"Alfredo"-properNoun-ca "Alfredo"-properNoun-eo
"algebro"-noun-eo "àlgebra"-noun-ca
"àlgebra"-noun-ca "algebro"-noun-eo
"alĝerano"-noun-eo "algerí"-noun-ca
"algerí"-noun-ca "alĝerano"-noun-eo
"alĝeria"-adjective-eo "algerià"-adjective-ca
"algerià"-adjective-ca "alĝeria"-adjective-eo
"alĝeriano"-noun-eo "algerià"-noun-ca
"algerià"-noun-ca "alĝeriano"-noun-eo
"Alĝero"-properNoun-eo "Alger"-properNoun-ca
"Alger"-properNoun-ca "Alĝero"-properNoun-eo
"algo"-noun-eo "alga"-noun-ca
"alga"-noun-ca "algo"-noun-eo
"algoritmo"-noun-eo "algorisme"-noun-ca
"algoritmo"-noun-eo "algoritme"-noun-ca
"algorisme"-noun-ca "algoritmo"-noun-eo
"algoritme"-noun-ca "algoritmo"-noun-eo
"alĥemio"-noun-eo "alquímia"-noun-ca
"alquímia"-noun-ca "alĥemio"-noun-eo
"alquímia"-noun-ca "alkemio"-noun-eo
"alkemio"-noun-eo "alquímia"-noun-ca
"alia"-determiner-eo "altre"-determiner-ca
"altre"-determiner-ca "alia"-determiner-eo
"aliancano"-noun-eo "aliat"-noun-ca
"aliat"-noun-ca "aliancano"-noun-eo
"aliĝilo"-noun-eo "inscripció"-noun-ca
"inscripció"-noun-ca "aliĝilo"-noun-eo
"aliĝo"-noun-eo "incorporació"-noun-ca
"aliĝo"-noun-eo "presentació"-noun-ca
"incorporació"-noun-ca "aliĝo"-noun-eo
"presentació"-noun-ca "aliĝo"-noun-eo
"paràgraf"-noun-ca "paragrafo"-noun-eo
"paragrafo"-noun-eo "paràgraf"-noun-ca
"alivorte"-adverb-eo "és a dir"-adverb-ca
"és a dir"-adverb-ca "alivorte"-adverb-eo
"és a dir"-adverb-ca "nome"-adverb-eo
"nome"-adverb-eo "és a dir"-adverb-ca
"nome"-adverb-eo "en efecte"-adverb-ca
"alkaloido"-noun-eo "alcaloide"-noun-ca
"alcaloide"-noun-ca "alkaloido"-noun-eo
"alko"-noun-eo "ant"-noun-ca
"ant"-noun-ca "alko"-noun-eo
"alkoholismo"-noun-eo "alcoholisme"-noun-ca
"alcoholisme"-noun-ca "alkoholismo"-noun-eo
"alkovo"-noun-eo "alcova"-noun-ca
"alcova"-noun-ca "alkovo"-noun-eo
"allogo"-noun-eo "atractiu"-noun-ca
"atractiu"-noun-ca "allogo"-noun-eo
"atractiu"-noun-ca "logo"-noun-eo
"logo"-noun-eo "atractiu"-noun-ca
"almanako"-noun-eo "almanac"-noun-ca
"almanac"-noun-ca "almanako"-noun-eo
"almozi"-verb-eo "mendicar"-verb-ca
"almozi"-verb-eo "pidolar"-verb-ca
"mendicar"-verb-ca "almozi"-verb-eo
"pidolar"-verb-ca "almozi"-verb-eo
"almozo"-noun-eo "caritat"-noun-ca
"caritat"-noun-ca "almozo"-noun-eo
"almozpetado"-noun-eo "mendicitat"-noun-ca
"mendicitat"-noun-ca "almozpetado"-noun-eo
"almozulo"-noun-eo "captaire"-noun-ca
"captaire"-noun-ca "almozulo"-noun-eo
"alno"-noun-eo "vern"-noun-ca
"vern"-noun-ca "alno"-noun-eo
"ala"-noun-ca "brako"-noun-eo
"ala"-noun-ca "klapo"-noun-eo
"brako"-noun-eo "ala"-noun-ca
"brako"-noun-eo "pala"-noun-ca
"brako"-noun-eo "ploma"-noun-ca
"klapo"-noun-eo "ala"-noun-ca
"klapo"-noun-eo "clavilla"-noun-ca
"klapo"-noun-eo "clau"-noun-ca
"alojo"-noun-eo "aliatge"-noun-ca
"aliatge"-noun-ca "alojo"-noun-eo
"alpako"-noun-eo "alpaca"-noun-ca
"alpaca"-noun-ca "alpako"-noun-eo
"alpismo"-noun-eo "alpinisme"-noun-ca
"alpinisme"-noun-ca "alpismo"-noun-eo
"alpisto"-noun-eo "alpinista"-noun-ca
"alpinista"-noun-ca "alpisto"-noun-eo
"alporto"-noun-eo "aportació"-noun-ca
"aportació"-noun-ca "alporto"-noun-eo
"aportació"-noun-ca "kontribuaĵo"-noun-eo
"aportació"-noun-ca "kontribuo"-noun-eo
"kontribuaĵo"-noun-eo "aportació"-noun-ca
"kontribuo"-noun-eo "aportació"-noun-ca
"alt"-adjective-ca "laŭta"-adjective-eo
"laŭta"-adjective-eo "alt"-adjective-ca
"laŭta"-adjective-eo "fort"-adjective-ca
"laŭta"-adjective-eo "pompós"-adjective-ca
"altaĵo"-noun-eo "elevació"-noun-ca
"elevació"-noun-ca "altaĵo"-noun-eo
"elevació"-noun-ca "altigo"-noun-eo
"elevació"-noun-ca "altiĝo"-noun-eo
"elevació"-noun-ca "levo"-noun-eo
"altigo"-noun-eo "elevació"-noun-ca
"altiĝo"-noun-eo "elevació"-noun-ca
"levo"-noun-eo "elevació"-noun-ca
"levo"-noun-eo "aixecament"-noun-ca
"altebenaĵo"-noun-eo "altiplà"-noun-ca
"altebenaĵo"-noun-eo "planell"-noun-ca
"altiplà"-noun-ca "altebenaĵo"-noun-eo
"planell"-noun-ca "altebenaĵo"-noun-eo
"alteco"-noun-eo "alçària"-noun-ca
"alçària"-noun-ca "alteco"-noun-eo
"altura"-noun-ca "alto"-noun-eo
"alto"-noun-eo "altura"-noun-ca
"alterna"-adjective-eo "altern"-adjective-ca
"altern"-adjective-ca "alterna"-adjective-eo
"alternanco"-noun-eo "alternança"-noun-ca
"alternança"-noun-ca "alternanco"-noun-eo
"alternatoro"-noun-eo "alternador"-noun-ca
"alternador"-noun-ca "alternatoro"-noun-eo
"alterne"-adverb-eo "alternativament"-adverb-ca
"alternativament"-adverb-ca "alterne"-adverb-eo
"altitudo"-noun-eo "altitud"-noun-ca
"altitud"-noun-ca "altitudo"-noun-eo
"altrudo"-noun-eo "coacció"-noun-ca
"coacció"-noun-ca "altrudo"-noun-eo
"altruismo"-noun-eo "altruisme"-noun-ca
"altruisme"-noun-ca "altruismo"-noun-eo
"aludo"-noun-eo "insinuació"-noun-ca
"insinuació"-noun-ca "aludo"-noun-eo
"alumeto"-noun-eo "llumí"-noun-ca
"llumí"-noun-ca "alumeto"-noun-eo
"aluminio"-noun-eo "alumini"-noun-ca
"alumini"-noun-ca "aluminio"-noun-eo
"alveno"-noun-eo "arribada"-noun-ca
"arribada"-noun-ca "alveno"-noun-eo
"alvoko"-noun-eo "invocació"-noun-ca
"invocació"-noun-ca "alvoko"-noun-eo
"Alzaco"-properNoun-eo "Alsàcia"-properNoun-ca
"Alsàcia"-properNoun-ca "Alzaco"-properNoun-eo
"amalgami"-verb-eo "amalgamar"-verb-ca
"amalgamar"-verb-ca "amalgami"-verb-eo
"amalgamo"-noun-eo "amalgama"-noun-ca
"amalgama"-noun-ca "amalgamo"-noun-eo
"amant"-noun-ca "amato"-noun-eo
"amato"-noun-eo "amant"-noun-ca
"amato"-noun-eo "estimat"-noun-ca
"amase"-adverb-eo "en massa"-adverb-ca
"amase"-adverb-eo "massivament"-adverb-ca
"en massa"-adverb-ca "amase"-adverb-eo
"massivament"-adverb-ca "amase"-adverb-eo
"amasiĝo"-noun-eo "concentració"-noun-ca
"concentració"-noun-ca "amasiĝo"-noun-eo
"amaskomunikilo"-noun-eo "mitjà de comunicació"-noun-ca
"mitjà de comunicació"-noun-ca "amaskomunikilo"-noun-eo
"mitjà de comunicació"-noun-ca "komunikilo"-noun-eo
"komunikilo"-noun-eo "mitjà de comunicació"-noun-ca
"amaso"-noun-eo "cúmul"-noun-ca
"amaso"-noun-eo "gernació"-noun-ca
"amaso"-noun-eo "massa"-noun-ca
"amaso"-noun-eo "munió"-noun-ca
"amaso"-noun-eo "pila"-noun-ca
"cúmul"-noun-ca "amaso"-noun-eo
"gernació"-noun-ca "amaso"-noun-eo
"gernació"-noun-ca "homamaso"-noun-eo
"massa"-noun-ca "amaso"-noun-eo
"massa"-noun-ca "maso"-noun-eo
"massa"-noun-ca "pasto"-noun-eo
"munió"-noun-ca "amaso"-noun-eo
"pila"-noun-ca "amaso"-noun-eo
"pila"-noun-ca "kuvo"-noun-eo
"pila"-noun-ca "pilo"-noun-eo
"homamaso"-noun-eo "gernació"-noun-ca
"homamaso"-noun-eo "multitud"-noun-ca
"homamaso"-noun-eo "caterva"-noun-ca
"homamaso"-noun-eo "gentada"-noun-ca
"maso"-noun-eo "massa"-noun-ca
"pasto"-noun-eo "massa"-noun-ca
"pasto"-noun-eo "pasta"-noun-ca
"multitud"-noun-ca "homamaso"-noun-eo
"multitud"-noun-ca "armeo"-noun-eo
"armeo"-noun-eo "multitud"-noun-ca
"munt"-noun-ca "stako"-noun-eo
"stako"-noun-eo "munt"-noun-ca
"kuvo"-noun-eo "pila"-noun-ca
"kuvo"-noun-eo "cossi"-noun-ca
"kuvo"-noun-eo "cubeta"-noun-ca
"kuvo"-noun-eo "tina"-noun-ca
"pilo"-noun-eo "pila"-noun-ca
"estimat"-noun-ca "amato"-noun-eo
"amatoro"-noun-eo "afeccionat"-noun-ca
"amatoro"-noun-eo "aficionat"-noun-ca
"afeccionat"-noun-ca "amatoro"-noun-eo
"aficionat"-noun-ca "amatoro"-noun-eo
"aficionat"-noun-ca "diletanto"-noun-eo
"diletanto"-noun-eo "aficionat"-noun-ca
"amazono"-noun-eo "amazona"-noun-ca
"amazona"-noun-ca "amazono"-noun-eo
"Amazono"-properNoun-eo "Amazones"-properNoun-ca
"Amazones"-properNoun-ca "Amazono"-properNoun-eo
"ambaŭ"-determiner-eo "tots dos"-determiner-ca
"tots dos"-determiner-ca "ambaŭ"-determiner-eo
"ambaŭseksa"-adjective-eo "bisexual"-adjective-ca
"ambaŭseksa"-adjective-eo "hermafrodita"-adjective-ca
"bisexual"-adjective-ca "ambaŭseksa"-adjective-eo
"hermafrodita"-adjective-ca "ambaŭseksa"-adjective-eo
"amboso"-noun-eo "enclusa"-noun-ca
"enclusa"-noun-ca "amboso"-noun-eo
"ambrozio"-noun-eo "ambrosia"-noun-ca
"ambrozio"-noun-eo "delicadesa"-noun-ca
"ambrosia"-noun-ca "ambrozio"-noun-eo
"delicadesa"-noun-ca "ambrozio"-noun-eo
"ambulanco"-noun-eo "ambulància"-noun-ca
"ambulància"-noun-ca "ambulanco"-noun-eo
"ambulatorio"-noun-eo "ambulatori"-noun-ca
"ambulatori"-noun-ca "ambulatorio"-noun-eo
"amelo"-noun-eo "midó"-noun-ca
"midó"-noun-ca "amelo"-noun-eo
"amerikano"-noun-eo "americà"-noun-ca
"americà"-noun-ca "amerikano"-noun-eo
"ametisto"-noun-eo "ametista"-noun-ca
"ametista"-noun-ca "ametisto"-noun-eo
"amfibio"-noun-eo "amfibi"-noun-ca
"amfibi"-noun-ca "amfibio"-noun-eo
"amfiteatro"-noun-eo "amfiteatre"-noun-ca
"amfiteatre"-noun-ca "amfiteatro"-noun-eo
"amforo"-noun-eo "àmfora"-noun-ca
"àmfora"-noun-ca "amforo"-noun-eo
"amika"-adjective-eo "amical"-adjective-ca
"amical"-adjective-ca "amika"-adjective-eo
"amikeco"-noun-eo "amistat"-noun-ca
"amistat"-noun-ca "amikeco"-noun-eo
"amiko"-noun-eo "amic"-noun-ca
"amic"-noun-ca "amiko"-noun-eo
"amo"-noun-eo "amor"-noun-ca
"amor"-noun-ca "amo"-noun-eo
"amor"-noun-ca "amoro"-noun-eo
"amoro"-noun-eo "amor"-noun-ca
"amoniako"-noun-eo "amoníac"-noun-ca
"amoníac"-noun-ca "amoniako"-noun-eo
"amortizi"-verb-eo "amortir"-verb-ca
"amortizi"-verb-eo "amortitzar"-verb-ca
"amortir"-verb-ca "amortizi"-verb-eo
"amortitzar"-verb-ca "amortizi"-verb-eo
"ampero"-noun-eo "ampere"-noun-ca
"ampere"-noun-ca "ampero"-noun-eo
"amplekso"-noun-eo "extensió"-noun-ca
"extensió"-noun-ca "amplekso"-noun-eo
"amplitud"-noun-ca "vario"-noun-eo
"vario"-noun-eo "amplitud"-noun-ca
"vario"-noun-eo "varietat"-noun-ca
"amplifilo"-noun-eo "amplificador"-noun-ca
"amplificador"-noun-ca "amplifilo"-noun-eo
"ampolo"-noun-eo "bombeta"-noun-ca
"bombeta"-noun-ca "ampolo"-noun-eo
"amuleto"-noun-eo "amulet"-noun-ca
"amulet"-noun-ca "amuleto"-noun-eo
"amuza"-adjective-eo "amè"-adjective-ca
"amè"-adjective-ca "amuza"-adjective-eo
"amuzaĵo"-noun-eo "entreteniment"-noun-ca
"entreteniment"-noun-ca "amuzaĵo"-noun-eo
"amuzo"-noun-eo "amenitat"-noun-ca
"amuzo"-noun-eo "esbarjo"-noun-ca
"amuzo"-noun-eo "gresca"-noun-ca
"amenitat"-noun-ca "amuzo"-noun-eo
"esbarjo"-noun-ca "amuzo"-noun-eo
"gresca"-noun-ca "amuzo"-noun-eo
"anakronismo"-noun-eo "anacronisme"-noun-ca
"anacronisme"-noun-ca "anakronismo"-noun-eo
"analizilo"-noun-eo "analitzador"-noun-ca
"analitzador"-noun-ca "analizilo"-noun-eo
"analizisto"-noun-eo "analista"-noun-ca
"analista"-noun-ca "analizisto"-noun-eo
"analògic"-adjective-ca "analogia"-adjective-eo
"analogia"-adjective-eo "analògic"-adjective-ca
"analogio"-noun-eo "analogia"-noun-ca
"analogia"-noun-ca "analogio"-noun-eo
"anarkiisma"-adjective-eo "anarcosindicalista"-adjective-ca
"anarcosindicalista"-adjective-ca "anarkiisma"-adjective-eo
"anarkiismo"-noun-eo "anarcosindicalisme"-noun-ca
"anarkiismo"-noun-eo "anarquisme"-noun-ca
"anarcosindicalisme"-noun-ca "anarkiismo"-noun-eo
"anarquisme"-noun-ca "anarkiismo"-noun-eo
"anarkiisto"-noun-eo "anarcosindicalista"-noun-ca
"anarkiisto"-noun-eo "anarquista"-noun-ca
"anarcosindicalista"-noun-ca "anarkiisto"-noun-eo
"anarquista"-noun-ca "anarkiisto"-noun-eo
"anarkio"-noun-eo "anarquia"-noun-ca
"anarquia"-noun-ca "anarkio"-noun-eo
"anatemo"-noun-eo "anatema"-noun-ca
"anatema"-noun-ca "anatemo"-noun-eo
"anatomio"-noun-eo "anatomia"-noun-ca
"anatomia"-noun-ca "anatomio"-noun-eo
"anatomo"-noun-eo "anatomista"-noun-ca
"anatomista"-noun-ca "anatomo"-noun-eo
"anda"-adjective-eo "andí"-adjective-ca
"andí"-adjective-ca "anda"-adjective-eo
"andaluzo"-noun-eo "andalús"-noun-ca
"andalús"-noun-ca "andaluzo"-noun-eo
"andorano"-noun-eo "andorrà"-noun-ca
"andorrà"-noun-ca "andorano"-noun-eo
"Andorra"-properNoun-ca "Andorra"-properNoun-eo
"Andorra"-properNoun-eo "Andorra"-properNoun-ca
"Andreo"-properNoun-eo "Andreo"-properNoun-ca
"Andreo"-properNoun-ca "Andreo"-properNoun-eo
"Andreo"-properNoun-ca "Andreo"-noun-eo
"Andreo"-noun-eo "Andreo"-properNoun-ca
"anekdota"-adjective-eo "anecdòtic"-adjective-ca
"anecdòtic"-adjective-ca "anekdota"-adjective-eo
"aneksado"-noun-eo "annexió"-noun-ca
"annexió"-noun-ca "aneksado"-noun-eo
"aneksaĵo"-noun-eo "annex"-noun-ca
"annex"-noun-ca "aneksaĵo"-noun-eo
"annex"-noun-ca "anekso"-noun-eo
"anekso"-noun-eo "annex"-noun-ca
"aneksi"-verb-eo "annexar"-verb-ca
"annexar"-verb-ca "aneksi"-verb-eo
"anemio"-noun-eo "anèmia"-noun-ca
"anèmia"-noun-ca "anemio"-noun-eo
"anemono"-noun-eo "anemone"-noun-ca
"anemone"-noun-ca "anemono"-noun-eo
"anestezo"-noun-eo "anestèsia"-noun-ca
"anestèsia"-noun-ca "anestezo"-noun-eo
"Angers"-properNoun-ca "Angers"-noun-eo
"Angers"-noun-eo "Angers"-properNoun-ca
"angilo"-noun-eo "anguila"-noun-ca
"anguila"-noun-ca "angilo"-noun-eo
"angino"-noun-eo "angina"-noun-ca
"angina"-noun-ca "angino"-noun-eo
"anglalingva"-adjective-eo "anglòfon"-adjective-ca
"anglòfon"-adjective-ca "anglalingva"-adjective-eo
"anglalingvano"-noun-eo "anglòfon"-noun-ca
"anglòfon"-noun-ca "anglalingvano"-noun-eo
"anglikana"-adjective-eo "anglicà"-adjective-ca
"anglicà"-adjective-ca "anglikana"-adjective-eo
"anglikano"-noun-eo "anglicà"-noun-ca
"anglicà"-noun-ca "anglikano"-noun-eo
"anglo"-noun-eo "anglès"-noun-ca
"anglès"-noun-ca "anglo"-noun-eo
"angoro"-noun-eo "angúnia"-noun-ca
"angúnia"-noun-ca "angoro"-noun-eo
"angula"-adjective-eo "angular"-adjective-ca
"angula"-adjective-eo "angulós"-adjective-ca
"angular"-adjective-ca "angula"-adjective-eo
"angulós"-adjective-ca "angula"-adjective-eo
"angulmezurilo"-noun-eo "transportador"-noun-ca
"transportador"-noun-ca "angulmezurilo"-noun-eo
"animacio"-noun-eo "animació"-noun-ca
"animació"-noun-ca "animacio"-noun-eo
"animalo"-noun-eo "animal"-noun-ca
"animal"-noun-ca "animalo"-noun-eo
"animal"-noun-ca "bruto"-noun-eo
"bruto"-noun-eo "animal"-noun-ca
"animismo"-noun-eo "animisme"-noun-ca
"animisme"-noun-ca "animismo"-noun-eo
"Ankaro"-properNoun-eo "Ankara"-properNoun-ca
"Ankara"-properNoun-ca "Ankaro"-properNoun-eo
"ankro"-noun-eo "àncora"-noun-ca
"àncora"-noun-ca "ankro"-noun-eo
"ano"-noun-eo "membre"-noun-ca
"membre"-noun-ca "ano"-noun-eo
"membre"-noun-ca "membro"-noun-eo
"membro"-noun-eo "membre"-noun-ca
"membro"-noun-eo "integrant"-noun-ca
"anomalio"-noun-eo "anormalitat"-noun-ca
"anomalio"-noun-eo "monstruositat"-noun-ca
"anormalitat"-noun-ca "anomalio"-noun-eo
"monstruositat"-noun-ca "anomalio"-noun-eo
"anoncisto"-noun-eo "anunciador"-noun-ca
"anoncisto"-noun-eo "anunciant"-noun-ca
"anoncisto"-noun-eo "locutor"-noun-ca
"anunciador"-noun-ca "anoncisto"-noun-eo
"anunciant"-noun-ca "anoncisto"-noun-eo
"locutor"-noun-ca "anoncisto"-noun-eo
"anonimeco"-noun-eo "anonimat"-noun-ca
"anonimat"-noun-ca "anonimeco"-noun-eo
"anoreksio"-noun-eo "anorèxia"-noun-ca
"anorèxia"-noun-ca "anoreksio"-noun-eo
"ansero"-noun-eo "oca"-noun-ca
"oca"-noun-ca "ansero"-noun-eo
"anstataŭi"-verb-eo "rellevar"-verb-ca
"anstataŭi"-verb-eo "suplir"-verb-ca
"rellevar"-verb-ca "anstataŭi"-verb-eo
"suplir"-verb-ca "anstataŭi"-verb-eo
"substituir"-verb-ca "anstataŭigi"-verb-eo
"anstataŭigi"-verb-eo "substituir"-verb-ca
"anstataŭigo"-noun-eo "substitució"-noun-ca
"substitució"-noun-ca "anstataŭigo"-noun-eo
"anstataŭo"-noun-eo "suplència"-noun-ca
"suplència"-noun-ca "anstataŭo"-noun-eo
"antagonismo"-noun-eo "antagonisme"-noun-ca
"antagonisme"-noun-ca "antagonismo"-noun-eo
"antagonisto"-noun-eo "antagonista"-noun-ca
"antagonista"-noun-ca "antagonisto"-noun-eo
"Antarkto"-properNoun-eo "Antàrtida"-properNoun-ca
"Antàrtida"-properNoun-ca "Antarkto"-properNoun-eo
"antaŭa"-adjective-eo "davanter"-adjective-ca
"antaŭa"-adjective-eo "passat"-adjective-ca
"antaŭa"-adjective-eo "precursor"-adjective-ca
"davanter"-adjective-ca "antaŭa"-adjective-eo
"passat"-adjective-ca "antaŭa"-adjective-eo
"precursor"-adjective-ca "antaŭa"-adjective-eo
"anterior"-adjective-ca "eksa"-adjective-eo
"eksa"-adjective-eo "anterior"-adjective-ca
"eksa"-adjective-eo "precedent"-adjective-ca
"eksa"-adjective-eo "antic"-adjective-ca
"precedent"-adjective-ca "eksa"-adjective-eo
"antaŭ"-preposition-eo "al davant de"-preposition-ca
"al davant de"-preposition-ca "antaŭ"-preposition-eo
"antaŭdestino"-noun-eo "predestinació"-noun-ca
"predestinació"-noun-ca "antaŭdestino"-noun-eo
"antaŭeco"-noun-eo "anterioritat"-noun-ca
"antaŭeco"-noun-eo "precedència"-noun-ca
"antaŭeco"-noun-eo "prioritat"-noun-ca
"anterioritat"-noun-ca "antaŭeco"-noun-eo
"precedència"-noun-ca "antaŭeco"-noun-eo
"prioritat"-noun-ca "antaŭeco"-noun-eo
"antaŭen"-adverb-eo "cap endavant"-adverb-ca
"cap endavant"-adverb-ca "antaŭen"-adverb-eo
"antaŭeniro"-noun-eo "avanç"-noun-ca
"avanç"-noun-ca "antaŭeniro"-noun-eo
"antaŭgardo"-noun-eo "preservació"-noun-ca
"preservació"-noun-ca "antaŭgardo"-noun-eo
"antaŭhieraŭ nokte"-adverb-eo "abans d'ahir a la nit"-adverb-ca
"abans d'ahir a la nit"-adverb-ca "antaŭhieraŭ nokte"-adverb-eo
"antaŭhieraŭ vespere"-adverb-eo "abans d'ahir al vespre"-adverb-ca
"abans d'ahir al vespre"-adverb-ca "antaŭhieraŭ vespere"-adverb-eo
"prehistòric"-adjective-ca "prahistoria"-adjective-eo
"prahistoria"-adjective-eo "prehistòric"-adjective-ca
"prehistòria"-noun-ca "prahistorio"-noun-eo
"prahistorio"-noun-eo "prehistòria"-noun-ca
"antaŭjuĝo"-noun-eo "prejudici"-noun-ca
"prejudici"-noun-ca "antaŭjuĝo"-noun-eo
"antaŭmanĝaĵo"-noun-eo "entremès"-noun-ca
"entremès"-noun-ca "antaŭmanĝaĵo"-noun-eo
"antaŭnomo"-noun-eo "nom"-noun-ca
"nom"-noun-ca "antaŭnomo"-noun-eo
"antaŭo"-noun-eo "antecedent"-noun-ca
"antecedent"-noun-ca "antaŭo"-noun-eo
"antaŭparolo"-noun-eo "prefaci"-noun-ca
"prefaci"-noun-ca "antaŭparolo"-noun-eo
"prefaci"-noun-ca "prefaco"-noun-eo
"prefaco"-noun-eo "prefaci"-noun-ca
"prefaco"-noun-eo "pròleg"-noun-ca
"pròleg"-noun-ca "prefaco"-noun-eo
"pròleg"-noun-ca "prologo"-noun-eo
"prologo"-noun-eo "pròleg"-noun-ca
"antaŭsigno"-noun-eo "presagi"-noun-ca
"presagi"-noun-ca "antaŭsigno"-noun-eo
"antaŭsokrata"-adjective-eo "presocràtic"-adjective-ca
"presocràtic"-adjective-ca "antaŭsokrata"-adjective-eo
"prematur"-adjective-ca "frumatura"-adjective-eo
"frumatura"-adjective-eo "prematur"-adjective-ca
"frumatura"-adjective-eo "primerenc"-adjective-ca
"antaŭulo"-noun-eo "antecessor"-noun-ca
"antaŭulo"-noun-eo "ascendent"-noun-ca
"antaŭulo"-noun-eo "avantpassat"-noun-ca
"antaŭulo"-noun-eo "predecessor"-noun-ca
"antecessor"-noun-ca "antaŭulo"-noun-eo
"ascendent"-noun-ca "antaŭulo"-noun-eo
"ascendent"-noun-ca "influo"-noun-eo
"ascendent"-noun-ca "prapatro"-noun-eo
"ascendent"-noun-ca "praulo"-noun-eo
"avantpassat"-noun-ca "antaŭulo"-noun-eo
"avantpassat"-noun-ca "praulo"-noun-eo
"predecessor"-noun-ca "antaŭulo"-noun-eo
"influo"-noun-eo "ascendent"-noun-ca
"prapatro"-noun-eo "ascendent"-noun-ca
"prapatro"-noun-eo "avi"-noun-ca
"praulo"-noun-eo "ascendent"-noun-ca
"praulo"-noun-eo "avantpassat"-noun-ca
"antaŭurbo"-noun-eo "extraradi"-noun-ca
"antaŭurbo"-noun-eo "raval"-noun-ca
"extraradi"-noun-ca "antaŭurbo"-noun-eo
"raval"-noun-ca "antaŭurbo"-noun-eo
"suburbi"-noun-ca "ĉirkaŭurbo"-noun-eo
"ĉirkaŭurbo"-noun-eo "suburbi"-noun-ca
"antaŭzorgo"-noun-eo "precaució"-noun-ca
"precaució"-noun-ca "antaŭzorgo"-noun-eo
"antero"-noun-eo "antera"-noun-ca
"antera"-noun-ca "antero"-noun-eo
"anticionisto"-noun-eo "antisionista"-noun-ca
"antisionista"-noun-ca "anticionisto"-noun-eo
"antidoto"-noun-eo "antídot"-noun-ca
"antídot"-noun-ca "antidoto"-noun-eo
"antifono"-noun-eo "antífona"-noun-ca
"antífona"-noun-ca "antifono"-noun-eo
"antikva"-adjective-eo "antiquat"-adjective-ca
"antiquat"-adjective-ca "antikva"-adjective-eo
"antic"-adjective-ca "eksa"-adjective-eo
"antikvaĵisto"-noun-eo "antiquari"-noun-ca
"antiquari"-noun-ca "antikvaĵisto"-noun-eo
"antikveco"-noun-eo "antiguitat"-noun-ca
"antiguitat"-noun-ca "antikveco"-noun-eo
"antilopo"-noun-eo "antílop"-noun-ca
"antílop"-noun-ca "antilopo"-noun-eo
"antimono"-noun-eo "antimoni"-noun-ca
"antimoni"-noun-ca "antimono"-noun-eo
"antipatio"-noun-eo "antipatia"-noun-ca
"antipatia"-noun-ca "antipatio"-noun-eo
"antipodo"-noun-eo "antípoda"-noun-ca
"antípoda"-noun-ca "antipodo"-noun-eo
"antisepsa"-adjective-eo "antisèptic"-adjective-ca
"antisèptic"-adjective-ca "antisepsa"-adjective-eo
"antisèptic"-adjective-ca "kontraŭsepsa"-adjective-eo
"kontraŭsepsa"-adjective-eo "antisèptic"-adjective-ca
"antiusonismo"-noun-eo "antiamericanisme"-noun-ca
"antiamericanisme"-noun-ca "antiusonismo"-noun-eo
"antiamericanisme"-noun-ca "kontraŭusonismo"-noun-eo
"kontraŭusonismo"-noun-eo "antiamericanisme"-noun-ca
"antonomazio"-noun-eo "antonomàsia"-noun-ca
