"1a"-numeral-eo "1st"-numeral-en
"ok"-adverb-en "bone"-adverb-eo
"okay"-adverb-en "bone"-adverb-eo
"bonfama"-adjective-eo "reputable"-adjective-en
"reputable"-adjective-en "bonfama"-adjective-eo
"bonfaranto"-noun-eo "benefactor"-noun-en
"benefactor"-noun-en "bonfaranto"-noun-eo
"bonfaro"-noun-eo "boon"-noun-en
"boon"-noun-en "bonfaro"-noun-eo
"bongusta"-adjective-eo "tasty"-adjective-en
"tasty"-adjective-en "bongusta"-adjective-eo
"bonorda"-adjective-eo "trim"-adjective-en
"trim"-adjective-en "bonorda"-adjective-eo
"bontono"-noun-eo "etiquette"-noun-en
"etiquette"-noun-en "bontono"-noun-eo
"etiquette"-noun-en "etiketo"-noun-eo
"etiketo"-noun-eo "etiquette"-noun-en
"bonveno"-noun-eo "welcome"-noun-en
"welcome"-noun-en "bonveno"-noun-eo
"borado"-noun-eo "boring"-noun-en
"borado"-noun-eo "drilling"-noun-en
"boring"-noun-en "borado"-noun-eo
"drilling"-noun-en "borado"-noun-eo
"borso"-noun-eo "bourse"-noun-en
"bourse"-noun-en "borso"-noun-eo
"Bosforo"-properNoun-eo "Bosporus"-properNoun-en
"Bosporus"-properNoun-en "Bosforo"-properNoun-eo
"bosko"-noun-eo "copse"-noun-en
"bosko"-noun-eo "grove"-noun-en
"copse"-noun-en "bosko"-noun-eo
"grove"-noun-en "bosko"-noun-eo
"Bosnio-Hercegovino"-properNoun-eo "Bosnia-Herzegovina"-properNoun-en
"Bosnia-Herzegovina"-properNoun-en "Bosnio-Hercegovino"-properNoun-eo
"botaniko"-noun-eo "botany"-noun-en
"botany"-noun-en "botaniko"-noun-eo
"brakumo"-noun-eo "hug"-noun-en
"hug"-noun-en "brakumo"-noun-eo
"bramo"-noun-eo "bream"-noun-en
"bream"-noun-en "bramo"-noun-eo
"brava"-adjective-eo "gallant"-adjective-en
"gallant"-adjective-en "brava"-adjective-eo
"bredisto"-noun-eo "breeder"-noun-en
"breeder"-noun-en "bredisto"-noun-eo
"bremsado"-noun-eo "checking"-noun-en
"checking"-noun-en "bremsado"-noun-eo
"brilo"-noun-eo "luster"-noun-en
"luster"-noun-en "brilo"-noun-eo
"Britio"-properNoun-eo "the United Kingdom"-properNoun-en
"Britio"-properNoun-eo "the UK"-properNoun-en
"the United Kingdom"-properNoun-en "Britio"-properNoun-eo
"the UK"-properNoun-en "Britio"-properNoun-eo
"bronza"-adjective-eo "bronze"-adjective-en
"bronze"-adjective-en "bronza"-adjective-eo
"brula"-adjective-eo "searing"-adjective-en
"searing"-adjective-en "brula"-adjective-eo
"brulvundo"-noun-eo "burning"-noun-en
"burning"-noun-en "brulvundo"-noun-eo
"bruta"-adjective-eo "brute"-adjective-en
"brute"-adjective-en "bruta"-adjective-eo
"bruto"-noun-eo "brute"-noun-en
"brute"-noun-en "bruto"-noun-eo
"bubo"-noun-eo "jack"-noun-en
"jack"-noun-en "bubo"-noun-eo
"jack"-noun-en "fanto"-noun-eo
"jack"-noun-en "ĵako"-noun-eo
"fanto"-noun-eo "jack"-noun-en
"ĵako"-noun-eo "jack"-noun-en
"buĉado"-noun-eo "slaughter"-noun-en
"slaughter"-noun-en "buĉado"-noun-eo
"budhisma"-adjective-eo "Buddhist"-adjective-en
"Buddhist"-adjective-en "budhisma"-adjective-eo
"Buddhist"-adjective-en "budhista"-adjective-eo
"budhista"-adjective-eo "Buddhist"-adjective-en
"Budho"-properNoun-eo "Buddha"-properNoun-en
"Buddha"-properNoun-en "Budho"-properNoun-eo
"bufoni"-verb-eo "fool"-verb-en
"fool"-verb-en "bufoni"-verb-eo
"bufono"-noun-eo "wildcard"-noun-en
"wildcard"-noun-en "bufono"-noun-eo
"bufro"-noun-eo "buffer"-noun-en
"bufro"-noun-eo "fender"-noun-en
"buffer"-noun-en "bufro"-noun-eo
"fender"-noun-en "bufro"-noun-eo
"bukla"-adjective-eo "curly"-adjective-en
"curly"-adjective-en "bukla"-adjective-eo
"bulgaro"-noun-eo "Bulgarian"-noun-en
"Bulgarian"-noun-en "bulgaro"-noun-eo
"bulo"-noun-eo "hunk"-noun-en
"hunk"-noun-en "bulo"-noun-eo
"burĝono"-noun-eo "bud"-noun-en
"bud"-noun-en "burĝono"-noun-eo
"burleska"-adjective-eo "burlesque"-adjective-en
"burlesque"-adjective-en "burleska"-adjective-eo
"burokrato"-noun-eo "bureaucrat"-noun-en
"bureaucrat"-noun-en "burokrato"-noun-eo
"buŝelo"-noun-eo "bushel"-noun-en
"bushel"-noun-en "buŝelo"-noun-eo
"buŝharmoniko"-noun-eo "harmonica"-noun-en
"harmonica"-noun-en "buŝharmoniko"-noun-eo
"ĉagrena"-adjective-eo "galling"-adjective-en
"ĉagrena"-adjective-eo "irksome"-adjective-en
"galling"-adjective-en "ĉagrena"-adjective-eo
"irksome"-adjective-en "ĉagrena"-adjective-eo
"ĉampiono"-noun-eo "champ"-noun-en
"champ"-noun-en "ĉampiono"-noun-eo
"ĉantaĝi"-verb-eo "blackmail"-verb-en
"blackmail"-verb-en "ĉantaĝi"-verb-eo
"ĉapelisto"-noun-eo "milliner"-noun-en
"milliner"-noun-en "ĉapelisto"-noun-eo
"ĉarlatano"-noun-eo "charlatan"-noun-en
"charlatan"-noun-en "ĉarlatano"-noun-eo
"caro"-noun-eo "tsar"-noun-en
"tsar"-noun-en "caro"-noun-eo
"ĉaro"-noun-eo "waggon"-noun-en
"waggon"-noun-en "ĉaro"-noun-eo
"ĉaso"-noun-eo "hunt"-noun-en
"hunt"-noun-en "ĉaso"-noun-eo
"ĉasta"-adjective-eo "chaste"-adjective-en
"chaste"-adjective-en "ĉasta"-adjective-eo
"ĉeesto"-noun-eo "attendance"-noun-en
"attendance"-noun-en "ĉeesto"-noun-eo
"attendance"-noun-en "servado"-noun-eo
"servado"-noun-eo "attendance"-noun-en
"ĉefa"-adjective-eo "mainstream"-adjective-en
"ĉefa"-adjective-eo "chief"-adjective-en
"ĉefa"-adjective-eo "flagship"-adjective-en
"mainstream"-adjective-en "ĉefa"-adjective-eo
"chief"-adjective-en "ĉefa"-adjective-eo
"flagship"-adjective-en "ĉefa"-adjective-eo
"ĉefo"-noun-eo "kingpin"-noun-en
"kingpin"-noun-en "ĉefo"-noun-eo
"ĉefurbo"-noun-eo "capital city"-noun-en
"capital city"-noun-en "ĉefurbo"-noun-eo
"ĉeĥoslovako"-noun-eo "czechoslovak"-noun-en
"czechoslovak"-noun-en "ĉeĥoslovako"-noun-eo
"centa"-adjective-eo "hundreth"-adjective-en
"hundreth"-adjective-en "centa"-adjective-eo
"centimetro"-noun-eo "centimeter"-noun-en
"centimeter"-noun-en "centimetro"-noun-eo
"centono"-noun-eo "hundredth"-noun-en
"hundredth"-noun-en "centono"-noun-eo
"centra"-adjective-eo "center"-adjective-en
"center"-adjective-en "centra"-adjective-eo
"centralizi"-verb-eo "center"-verb-en
"center"-verb-en "centralizi"-verb-eo
"centrisma"-adjective-eo "centrist"-adjective-en
"centrist"-adjective-en "centrisma"-adjective-eo
"centrist"-adjective-en "centrista"-adjective-eo
"centrista"-adjective-eo "centrist"-adjective-en
"centristo"-noun-eo "centrist"-noun-en
"centrist"-noun-en "centristo"-noun-eo
"ceremonia"-adjective-eo "ceremonial"-adjective-en
"ceremonial"-adjective-en "ceremonia"-adjective-eo
"ĉevalpovo"-noun-eo "horsepower"-noun-en
"horsepower"-noun-en "ĉevalpovo"-noun-eo
"ĉevrono"-noun-eo "rafter"-noun-en
"rafter"-noun-en "ĉevrono"-noun-eo
"ciferecigilo"-noun-eo "digitizer"-noun-en
"digitizer"-noun-en "ciferecigilo"-noun-eo
"ciferecigo"-noun-eo "digitalization"-noun-en
"digitalization"-noun-en "ciferecigo"-noun-eo
"ĉifono"-noun-eo "rag"-noun-en
"rag"-noun-en "ĉifono"-noun-eo
"rag"-noun-en "ĉifonaĵo"-noun-eo
"ĉifonaĵo"-noun-eo "rag"-noun-en
"ĉifro"-noun-eo "cipher"-noun-en
"cipher"-noun-en "ĉifro"-noun-eo
"cigano"-noun-eo "gypsy"-noun-en
"gypsy"-noun-en "cigano"-noun-eo
"cinikulo"-noun-eo "cynic"-noun-en
"cynic"-noun-en "cinikulo"-noun-eo
"ĉino"-noun-eo "chinese"-noun-en
"chinese"-noun-en "ĉino"-noun-eo
"ĉirkaŭaĵo"-noun-eo "environs"-noun-en
"environs"-noun-en "ĉirkaŭaĵo"-noun-eo
"ĉirkaŭbraki"-verb-eo "hug"-verb-en
"hug"-verb-en "ĉirkaŭbraki"-verb-eo
"hug"-verb-en "brakumi"-verb-eo
"brakumi"-verb-eo "hug"-verb-en
"ĉirkaŭmano"-noun-eo "wristband"-noun-en
"wristband"-noun-en "ĉirkaŭmano"-noun-eo
"cirkulero"-noun-eo "circular"-noun-en
"circular"-noun-en "cirkulero"-noun-eo
"circular"-noun-en "informletero"-noun-eo
"informletero"-noun-eo "circular"-noun-en
"cirkumcidi"-verb-eo "circumcise"-verb-en
"circumcise"-verb-en "cirkumcidi"-verb-eo
"cirkumflekso"-noun-eo "circumflex"-noun-en
"circumflex"-noun-en "cirkumflekso"-noun-eo
"citaĵo"-noun-eo "quote"-noun-en
"quote"-noun-en "citaĵo"-noun-eo
"ĉiujare"-adverb-eo "yearly"-adverb-en
"yearly"-adverb-en "ĉiujare"-adverb-eo
"yearly"-adverb-en "jare"-adverb-eo
"jare"-adverb-eo "yearly"-adverb-en
"ĉiumonate"-adverb-eo "monthly"-adverb-en
"monthly"-adverb-en "ĉiumonate"-adverb-eo
"monthly"-adverb-en "monate"-adverb-eo
"monate"-adverb-eo "monthly"-adverb-en
"civila"-adjective-eo "civilian"-adjective-en
"civilian"-adjective-en "civila"-adjective-eo
"civiliza"-adjective-eo "civilised"-adjective-en
"civiliza"-adjective-eo "civilized"-adjective-en
"civilised"-adjective-en "civiliza"-adjective-eo
"civilized"-adjective-en "civiliza"-adjective-eo
"cunamo"-noun-eo "tsunami"-noun-en
"tsunami"-noun-en "cunamo"-noun-eo
"ĉuvaŝa"-adjective-eo "Chuvash"-adjective-en
"Chuvash"-adjective-en "ĉuvaŝa"-adjective-eo
"Ĉuvaŝio"-properNoun-eo "Chuvashia"-properNoun-en
"Chuvashia"-properNoun-en "Ĉuvaŝio"-properNoun-eo
"ĉuvaŝo"-noun-eo "Chuvash"-noun-en
"Chuvash"-noun-en "ĉuvaŝo"-noun-eo
"da"-preposition-eo "month__n__da"-preposition-en
"month__n__da"-preposition-en "da"-preposition-eo
"dajmono"-noun-eo "daemon"-noun-en
"daemon"-noun-en "dajmono"-noun-eo
"damni"-verb-eo "damn"-verb-en
"damn"-verb-en "damni"-verb-eo
"dampi"-verb-eo "muffle"-verb-en
"muffle"-verb-en "dampi"-verb-eo
"dampilo"-noun-eo "muffler"-noun-en
"muffler"-noun-en "dampilo"-noun-eo
"danĝero"-noun-eo "peril"-noun-en
"danĝero"-noun-eo "hazard"-noun-en
"danĝero"-noun-eo "jeopardy"-noun-en
"peril"-noun-en "danĝero"-noun-eo
"hazard"-noun-en "danĝero"-noun-eo
"jeopardy"-noun-en "danĝero"-noun-eo
"danka"-adjective-eo "obliged"-adjective-en
"obliged"-adjective-en "danka"-adjective-eo
"danko"-noun-eo "thanks"-noun-en
"thanks"-noun-en "danko"-noun-eo
"dano"-noun-eo "Dane"-noun-en
"Dane"-noun-en "dano"-noun-eo
"Danubo"-properNoun-eo "Danube"-properNoun-en
"Danube"-properNoun-en "Danubo"-properNoun-eo
"datumo"-noun-eo "datum"-noun-en
"datum"-noun-en "datumo"-noun-eo
"daŭrigo"-noun-eo "rollover"-noun-en
"rollover"-noun-en "daŭrigo"-noun-eo
"rollover"-noun-en "reinvesto"-noun-eo
"reinvesto"-noun-eo "rollover"-noun-en
"daŭro"-noun-eo "span"-noun-en
"span"-noun-en "daŭro"-noun-eo
"span"-noun-en "enverguro"-noun-eo
"span"-noun-en "spano"-noun-eo
"enverguro"-noun-eo "span"-noun-en
"spano"-noun-eo "span"-noun-en
"debiti"-verb-eo "retail"-verb-en
"retail"-verb-en "debiti"-verb-eo
"defluilo"-noun-eo "gutter"-noun-en
"gutter"-noun-en "defluilo"-noun-eo
"degelo"-noun-eo "melting"-noun-en
"melting"-noun-en "degelo"-noun-eo
"degrado"-noun-eo "demotion"-noun-en
"demotion"-noun-en "degrado"-noun-eo
"deĵoro"-noun-eo "stint"-noun-en
"stint"-noun-en "deĵoro"-noun-eo
"dekkvara"-adjective-eo "forteenth"-adjective-en
"forteenth"-adjective-en "dekkvara"-adjective-eo
"deklaracio"-noun-eo "declaration"-noun-en
"declaration"-noun-en "deklaracio"-noun-eo
"declaration"-noun-en "deklaro"-noun-eo
"declaration"-noun-en "proklamo"-noun-eo
"deklaro"-noun-eo "declaration"-noun-en
"deklaro"-noun-eo "dictum"-noun-en
"proklamo"-noun-eo "declaration"-noun-en
"dictum"-noun-en "deklaro"-noun-eo
"deklivi"-verb-eo "slope"-verb-en
"slope"-verb-en "deklivi"-verb-eo
"slope"-verb-en "talusi"-verb-eo
"talusi"-verb-eo "slope"-verb-en
"deklivo"-noun-eo "downgrade"-noun-en
"downgrade"-noun-en "deklivo"-noun-eo
"dekono"-noun-eo "tenth"-noun-en
"tenth"-noun-en "dekono"-noun-eo
"delikate"-adverb-eo "gingerly"-adverb-en
"gingerly"-adverb-en "delikate"-adverb-eo
"delikto"-noun-eo "misdemeanour"-noun-en
"delikto"-noun-eo "tort"-noun-en
"misdemeanour"-noun-en "delikto"-noun-eo
"tort"-noun-en "delikto"-noun-eo
"deliktulo"-noun-eo "delinquent"-noun-en
"delinquent"-noun-en "deliktulo"-noun-eo
"delokigo"-noun-eo "dislocation"-noun-en
"dislocation"-noun-en "delokigo"-noun-eo
"dislocation"-noun-en "elartikigo"-noun-eo
"elartikigo"-noun-eo "dislocation"-noun-en
"demagogio"-noun-eo "demagoguery"-noun-en
"demagoguery"-noun-en "demagogio"-noun-eo
"demagogo"-noun-eo "populist"-noun-en
"demagogo"-noun-eo "demagogue"-noun-en
"populist"-noun-en "demagogo"-noun-eo
"demagogue"-noun-en "demagogo"-noun-eo
"demono"-noun-eo "bogeyman"-noun-en
"bogeyman"-noun-en "demono"-noun-eo
"densa"-adjective-eo "bushy"-adjective-en
"densa"-adjective-eo "lush"-adjective-en
"bushy"-adjective-en "densa"-adjective-eo
"lush"-adjective-en "densa"-adjective-eo
"dentokarno"-noun-eo "gum"-noun-en
"gum"-noun-en "dentokarno"-noun-eo
"gum"-noun-en "gingivo"-noun-eo
"gum"-noun-en "gumo"-noun-eo
"gum"-noun-en "maĉgumo"-noun-eo
"gingivo"-noun-eo "gum"-noun-en
"gumo"-noun-eo "gum"-noun-en
"maĉgumo"-noun-eo "gum"-noun-en
"departementa"-adjective-eo "departmental"-adjective-en
"departmental"-adjective-en "departementa"-adjective-eo
"dependa"-adjective-eo "reliant"-adjective-en
"reliant"-adjective-en "dependa"-adjective-eo
"dependeco"-noun-eo "reliance"-noun-en
"reliance"-noun-en "dependeco"-noun-eo
"deponanto"-noun-eo "depositor"-noun-en
"depositor"-noun-en "deponanto"-noun-eo
"deponejo"-noun-eo "depository"-noun-en
"depository"-noun-en "deponejo"-noun-eo
"depoto"-noun-eo "garrison"-noun-en
"garrison"-noun-en "depoto"-noun-eo
"deputito"-noun-eo "rep"-noun-en
"rep"-noun-en "deputito"-noun-eo
"desinfektaĵo"-noun-eo "disinfectant"-noun-en
"disinfectant"-noun-en "desinfektaĵo"-noun-eo
"destini"-verb-eo "earmark"-verb-en
"earmark"-verb-en "destini"-verb-eo
"destino"-noun-eo "destiny"-noun-en
"destiny"-noun-en "destino"-noun-eo
"detala"-adjective-eo "detailed"-adjective-en
"detailed"-adjective-en "detala"-adjective-eo
"detruado"-noun-eo "ravages"-noun-en
"ravages"-noun-en "detruado"-noun-eo
"deveno"-noun-eo "derivation"-noun-en
"deveno"-noun-eo "provenance"-noun-en
"derivation"-noun-en "deveno"-noun-eo
"provenance"-noun-en "deveno"-noun-eo
"devigo"-noun-eo "compulsion"-noun-en
"compulsion"-noun-en "devigo"-noun-eo
"devizo"-noun-eo "motto"-noun-en
"devizo"-noun-eo "watchword"-noun-en
"motto"-noun-en "devizo"-noun-eo
"watchword"-noun-en "devizo"-noun-eo
"devotulo"-noun-eo "devotee"-noun-en
"devotee"-noun-en "devotulo"-noun-eo
"devotee"-noun-en "fervorulo"-noun-eo
"fervorulo"-noun-eo "devotee"-noun-en
"fervorulo"-noun-eo "zealot"-noun-en
"fervorulo"-noun-eo "partisan"-noun-en
"dezerto"-noun-eo "outback"-noun-en
"outback"-noun-en "dezerto"-noun-eo
"diabla"-adjective-eo "damn"-adjective-en
"damn"-adjective-en "diabla"-adjective-eo
"diable"-adverb-eo "damn"-adverb-en
"damn"-adverb-en "diable"-adverb-eo
"diakono"-noun-eo "deacon"-noun-en
"deacon"-noun-en "diakono"-noun-eo
"dializo"-noun-eo "dialysis"-noun-en
"dialysis"-noun-en "dializo"-noun-eo
"diareo"-noun-eo "diarrhea"-noun-en
"diarrhea"-noun-en "diareo"-noun-eo
"diarrhea"-noun-en "lakso"-noun-eo
"lakso"-noun-eo "diarrhea"-noun-en
"digna"-adjective-eo "dignified"-adjective-en
"dignified"-adjective-en "digna"-adjective-eo
"digo"-noun-eo "dyke"-noun-en
"digo"-noun-eo "seawall"-noun-en
"dyke"-noun-en "digo"-noun-eo
"seawall"-noun-en "digo"-noun-eo
"dika"-adjective-eo "plump"-adjective-en
"plump"-adjective-en "dika"-adjective-eo
"plump"-adjective-en "korpulenta"-adjective-eo
"korpulenta"-adjective-eo "plump"-adjective-en
"diktaĵo"-noun-eo "dictation"-noun-en
"dictation"-noun-en "diktaĵo"-noun-eo
"dilemo"-noun-eo "predicament"-noun-en
"dilemo"-noun-eo "quandary"-noun-en
"predicament"-noun-en "dilemo"-noun-eo
"quandary"-noun-en "dilemo"-noun-eo
"diligenta"-adjective-eo "assiduous"-adjective-en
"diligenta"-adjective-eo "dedicated"-adjective-en
"assiduous"-adjective-en "diligenta"-adjective-eo
"dedicated"-adjective-en "diligenta"-adjective-eo
"dinamo"-noun-eo "powerhouse"-noun-en
"powerhouse"-noun-en "dinamo"-noun-eo
"powerhouse"-noun-en "elektrocentralo"-noun-eo
"elektrocentralo"-noun-eo "powerhouse"-noun-en
"diplomato"-noun-eo "diplomat"-noun-en
"diplomat"-noun-en "diplomato"-noun-eo
"direktilisto"-noun-eo "helmsman"-noun-en
"helmsman"-noun-en "direktilisto"-noun-eo
"helmsman"-noun-en "stiristo"-noun-eo
"stiristo"-noun-eo "helmsman"-noun-en
"direktilo"-noun-eo "helm"-noun-en
"helm"-noun-en "direktilo"-noun-eo
"disdono"-noun-eo "issuance"-noun-en
"issuance"-noun-en "disdono"-noun-eo
"diskingo"-noun-eo "disk-drive"-noun-en
"disk-drive"-noun-en "diskingo"-noun-eo
"disk-drive"-noun-en "diskoturnilo"-noun-eo
"diskoturnilo"-noun-eo "disk-drive"-noun-en
"diskreta"-adjective-eo "circumspect"-adjective-en
"circumspect"-adjective-en "diskreta"-adjective-eo
"disrompo"-noun-eo "breakup"-noun-en
"breakup"-noun-en "disrompo"-noun-eo
"distingilo"-noun-eo "hallmark"-noun-en
"hallmark"-noun-en "distingilo"-noun-eo
"hallmark"-noun-en "stampo"-noun-eo
"stampo"-noun-eo "hallmark"-noun-en
"distrita"-adjective-eo "preoccupied"-adjective-en
"preoccupied"-adjective-en "distrita"-adjective-eo
"preoccupied"-adjective-en "enpensa"-adjective-eo
"enpensa"-adjective-eo "preoccupied"-adjective-en
"disvastigo"-noun-eo "dispersal"-noun-en
"dispersal"-noun-en "disvastigo"-noun-eo
"diversa"-adjective-eo "various"-adjective-en
"various"-adjective-en "diversa"-adjective-eo
"docento"-noun-eo "academic"-noun-en
"academic"-noun-en "docento"-noun-eo
"academic"-noun-en "universitatano"-noun-eo
"universitatano"-noun-eo "academic"-noun-en
"dolaro"-noun-eo "buck"-noun-en
"buck"-noun-en "dolaro"-noun-eo
"doloro"-noun-eo "hurt"-noun-en
"doloro"-noun-eo "soreness"-noun-en
"hurt"-noun-en "doloro"-noun-eo
"soreness"-noun-en "doloro"-noun-eo
"domeno"-noun-eo "domino"-noun-en
"domino"-noun-en "domeno"-noun-eo
"dometo"-noun-eo "cottage"-noun-en
"cottage"-noun-en "dometo"-noun-eo
"dominio"-noun-eo "dominion"-noun-en
"dominion"-noun-en "dominio"-noun-eo
"dominion"-noun-en "superrego"-noun-eo
"superrego"-noun-eo "dominion"-noun-en
"dormejo"-noun-eo "dormitory"-noun-en
"dormitory"-noun-en "dormejo"-noun-eo
"dormema"-adjective-eo "sleepy"-adjective-en
"sleepy"-adjective-en "dormema"-adjective-eo
"dozi"-verb-eo "dose"-verb-en
"dose"-verb-en "dozi"-verb-eo
"draŝilo"-noun-eo "flail"-noun-en
"flail"-noun-en "draŝilo"-noun-eo
"drinkejo"-noun-eo "barroom"-noun-en
"barroom"-noun-en "drinkejo"-noun-eo
"dua"-adjective-eo "deputy"-adjective-en
"deputy"-adjective-en "dua"-adjective-eo
"du"-numeral-eo "two"-numeral-en
"two"-numeral-en "du"-numeral-eo
"dubinda"-adjective-eo "moot"-adjective-en
"moot"-adjective-en "dubinda"-adjective-eo
"dudek"-numeral-eo "twenty"-numeral-en
"twenty"-numeral-en "dudek"-numeral-eo
"dudek du"-numeral-eo "twenty-two"-numeral-en
"twenty-two"-numeral-en "dudek du"-numeral-eo
"dudek kvar"-numeral-eo "twenty-four"-numeral-en
"twenty-four"-numeral-en "dudek kvar"-numeral-eo
"dudek kvin"-numeral-eo "twenty-five"-numeral-en
"twenty-five"-numeral-en "dudek kvin"-numeral-eo
"dudek naŭ"-numeral-eo "twenty-nine"-numeral-en
"twenty-nine"-numeral-en "dudek naŭ"-numeral-eo
"dudek ok"-numeral-eo "twenty-eight"-numeral-en
"twenty-eight"-numeral-en "dudek ok"-numeral-eo
"dudek sep"-numeral-eo "twenty-seven"-numeral-en
"twenty-seven"-numeral-en "dudek sep"-numeral-eo
"dudek ses"-numeral-eo "twenty-six"-numeral-en
"twenty-six"-numeral-en "dudek ses"-numeral-eo
"dudek tri"-numeral-eo "twenty-three"-numeral-en
"twenty-three"-numeral-en "dudek tri"-numeral-eo
"dudek unu"-numeral-eo "twenty-one"-numeral-en
"twenty-one"-numeral-en "dudek unu"-numeral-eo
"dudirekta"-adjective-eo "two-way"-adjective-en
"two-way"-adjective-en "dudirekta"-adjective-eo
"dueli"-verb-eo "duel"-verb-en
"duel"-verb-en "dueli"-verb-eo
"duelo"-noun-eo "dogfight"-noun-en
"dogfight"-noun-en "duelo"-noun-eo
"duko"-noun-eo "duchess"-noun-en
"duchess"-noun-en "duko"-noun-eo
"dukto"-noun-eo "duct"-noun-en
"duct"-noun-en "dukto"-noun-eo
"dumpingo"-noun-eo "dumping"-noun-en
"dumping"-noun-en "dumpingo"-noun-eo
"dumviva"-adjective-eo "lifelong"-adjective-en
"lifelong"-adjective-en "dumviva"-adjective-eo
"duonganto"-noun-eo "mitten"-noun-en
"mitten"-noun-en "duonganto"-noun-eo
"duonmonata"-adjective-eo "fortnightly"-adjective-en
"fortnightly"-adjective-en "duonmonata"-adjective-eo
"duopo"-noun-eo "duo"-noun-en
"duo"-noun-en "duopo"-noun-eo
"dupleksa"-adjective-eo "duplex"-adjective-en
"duplex"-adjective-en "dupleksa"-adjective-eo
"ebriiga"-adjective-eo "heady"-adjective-en
"heady"-adjective-en "ebriiga"-adjective-eo
"ebriulo"-noun-eo "drunk"-noun-en
"drunk"-noun-en "ebriulo"-noun-eo
"ebura"-adjective-eo "ivory"-adjective-en
"ivory"-adjective-en "ebura"-adjective-eo
"efektivigebla"-adjective-eo "achievable"-adjective-en
"achievable"-adjective-en "efektivigebla"-adjective-eo
"efemera"-adjective-eo "short-lived"-adjective-en
"short-lived"-adjective-en "efemera"-adjective-eo
"eferveski"-verb-eo "effervesce"-verb-en
"effervesce"-verb-en "eferveski"-verb-eo
"efiko"-noun-eo "affect"-noun-en
"affect"-noun-en "efiko"-noun-eo
"egala"-adjective-eo "matching"-adjective-en
"matching"-adjective-en "egala"-adjective-eo
"egale"-adverb-eo "close"-adverb-en
"close"-adverb-en "egale"-adverb-eo
"egido"-noun-eo "aegis"-noun-en
"aegis"-noun-en "egido"-noun-eo
"egoismo"-noun-eo "egotism"-noun-en
"egoismo"-noun-eo "ego"-noun-en
"egotism"-noun-en "egoismo"-noun-eo
"ego"-noun-en "egoismo"-noun-eo
"ego"-noun-en "egoo"-noun-eo
"egoo"-noun-eo "ego"-noun-en
"ejo"-noun-eo "locale"-noun-en
"locale"-noun-en "ejo"-noun-eo
"ekipi"-verb-eo "outfit"-verb-en
"outfit"-verb-en "ekipi"-verb-eo
"eklektika"-adjective-eo "eclectic"-adjective-en
"eclectic"-adjective-en "eklektika"-adjective-eo
"eklipsi"-verb-eo "dwarf"-verb-en
"dwarf"-verb-en "eklipsi"-verb-eo
"ekologiisto"-noun-eo "conservationist"-noun-en
"conservationist"-noun-en "ekologiisto"-noun-eo
"ekrigardo"-noun-eo "peep"-noun-en
"peep"-noun-en "ekrigardo"-noun-eo
"eksiĝo"-noun-eo "firing"-noun-en
"firing"-noun-en "eksiĝo"-noun-eo
"firing"-noun-en "pafado"-noun-eo
"pafado"-noun-eo "firing"-noun-en
"ekskluziva"-adjective-eo "tony"-adjective-en
"tony"-adjective-en "ekskluziva"-adjective-eo
"ekskurso"-noun-eo "junket"-noun-en
"ekskurso"-noun-eo "outing"-noun-en
"junket"-noun-en "ekskurso"-noun-eo
"outing"-noun-en "ekskurso"-noun-eo
"eksmoda"-adjective-eo "dated"-adjective-en
"dated"-adjective-en "eksmoda"-adjective-eo
"ekspedinto"-noun-eo "shipper"-noun-en
"shipper"-noun-en "ekspedinto"-noun-eo
"shipper"-noun-en "frajtanto"-noun-eo
"frajtanto"-noun-eo "shipper"-noun-en
"eksperto"-noun-eo "pundit"-noun-en
"pundit"-noun-en "eksperto"-noun-eo
"ekspluatanto"-noun-eo "exploiter"-noun-en
"exploiter"-noun-en "ekspluatanto"-noun-eo
"ekspluati"-verb-eo "leverage"-verb-en
"leverage"-verb-en "ekspluati"-verb-eo
"eksponanto"-noun-eo "exhibitor"-noun-en
