"10a"-adjective-eo "X"-adjective-es
"Alcatel"-properNoun-eo "Alcatel"-properNoun-es
"Alcatel"-properNoun-es "Alcatel"-properNoun-eo
"Alcatel-Lucent"-properNoun-eo "Alcatel-Lucent"-properNoun-es
"Alcatel-Lucent"-properNoun-es "Alcatel-Lucent"-properNoun-eo
"Alcoa"-properNoun-eo "Alcoa"-properNoun-es
"Alcoa"-properNoun-es "Alcoa"-properNoun-eo
"aldehido"-noun-eo "aldehído"-noun-es
"aldehído"-noun-es "aldehido"-noun-eo
"aldifino"-noun-eo "asignación"-noun-es
"asignación"-noun-es "aldifino"-noun-eo
"asignación"-noun-es "atribuo"-noun-eo
"atribuo"-noun-eo "asignación"-noun-es
"atribuo"-noun-eo "atribución"-noun-es
"aldonaĵo"-noun-eo "aditivo"-noun-es
"aditivo"-noun-es "aldonaĵo"-noun-eo
"aldonvalora imposto"-noun-eo "impuesto sobre el valor añadido"-noun-es
"impuesto sobre el valor añadido"-noun-es "aldonvalora imposto"-noun-eo
"alegoria"-adjective-eo "alegórico"-adjective-es
"alegórico"-adjective-es "alegoria"-adjective-eo
"alegorio"-noun-eo "alegoría"-noun-es
"alegoría"-noun-es "alegorio"-noun-eo
"Aleksandrio"-properNoun-eo "Alejandría"-properNoun-es
"Alejandría"-properNoun-es "Aleksandrio"-properNoun-eo
"Aleksandro"-properNoun-eo "Alejandro"-properNoun-es
"Alejandro"-properNoun-es "Aleksandro"-properNoun-eo
"Alejandro"-properNoun-es "Alejandro"-properNoun-eo
"Alejandro"-properNoun-es "Alejandro"-noun-eo
"Alejandro"-properNoun-eo "Alejandro"-properNoun-es
"Alejandro"-noun-eo "Alejandro"-properNoun-es
"Aleksandro la Granda"-properNoun-eo "Alejandro Magno"-properNoun-es
"Alejandro Magno"-properNoun-es "Aleksandro la Granda"-properNoun-eo
"aleo"-noun-eo "rambla"-noun-es
"rambla"-noun-es "aleo"-noun-eo
"alergia"-adjective-eo "alérgico"-adjective-es
"alérgico"-adjective-es "alergia"-adjective-eo
"alero"-noun-eo "alero"-noun-es
"alero"-noun-eo "cobertizo"-noun-es
"alero"-noun-es "alero"-noun-eo
"cobertizo"-noun-es "alero"-noun-eo
"cobertizo"-noun-es "barako"-noun-eo
"cobertizo"-noun-es "markezo"-noun-eo
"barako"-noun-eo "cobertizo"-noun-es
"markezo"-noun-eo "cobertizo"-noun-es
"alerono"-noun-eo "alerón"-noun-es
"alerón"-noun-es "alerono"-noun-eo
"alfabete"-adverb-eo "alfabéticamente"-adverb-es
"alfabéticamente"-adverb-es "alfabete"-adverb-eo
"alfabeto"-noun-eo "abecedario"-noun-es
"abecedario"-noun-es "alfabeto"-noun-eo
"alfluanto"-noun-eo "afluente"-noun-es
"afluente"-noun-es "alfluanto"-noun-eo
"alfluo"-noun-eo "afluencia"-noun-es
"afluencia"-noun-es "alfluo"-noun-eo
"Alfonso"-properNoun-eo "Alfonso"-properNoun-es
"Alfonso"-properNoun-es "Alfonso"-properNoun-eo
"Alfonso"-properNoun-es "Alfonso"-noun-eo
"Alfonso"-noun-eo "Alfonso"-properNoun-es
"Alfredo"-properNoun-eo "Alfredo"-properNoun-es
"Alfredo"-properNoun-es "Alfredo"-properNoun-eo
"algebra"-adjective-eo "algebraico"-adjective-es
"algebraico"-adjective-es "algebra"-adjective-eo
"algebro"-noun-eo "álgebra"-noun-es
"álgebra"-noun-es "algebro"-noun-eo
"alĝeria"-adjective-eo "argelino"-adjective-es
"argelino"-adjective-es "alĝeria"-adjective-eo
"alĥemio"-noun-eo "alquimia"-noun-es
"alquimia"-noun-es "alĥemio"-noun-eo
"alia"-determiner-eo "demás"-determiner-es
"demás"-determiner-es "alia"-determiner-eo
"aliancano"-noun-eo "aliado"-noun-es
"aliado"-noun-es "aliancano"-noun-eo
"alibio"-noun-eo "coartada"-noun-es
"coartada"-noun-es "alibio"-noun-eo
"aliĝo"-noun-eo "incorporación"-noun-es
"aliĝo"-noun-eo "inscripción"-noun-es
"incorporación"-noun-es "aliĝo"-noun-eo
"inscripción"-noun-es "aliĝo"-noun-eo
"alineo"-noun-eo "apartado"-noun-es
"apartado"-noun-es "alineo"-noun-eo
"aliseksema"-adjective-eo "heterosexual"-adjective-es
"heterosexual"-adjective-es "aliseksema"-adjective-eo
"heterosexual"-adjective-es "malgeja"-adjective-eo
"malgeja"-adjective-eo "heterosexual"-adjective-es
"aliseksemulo"-noun-eo "heterosexual"-noun-es
"heterosexual"-noun-es "aliseksemulo"-noun-eo
"heterosexual"-noun-es "heteroseksulo"-noun-eo
"heterosexual"-noun-es "malgejo"-noun-eo
"heteroseksulo"-noun-eo "heterosexual"-noun-es
"malgejo"-noun-eo "heterosexual"-noun-es
"aliteracio"-noun-eo "aliteración"-noun-es
"aliteración"-noun-es "aliteracio"-noun-eo
"alkala"-adjective-eo "alcalino"-adjective-es
"alcalino"-adjective-es "alkala"-adjective-eo
"alkaloido"-noun-eo "alcaloide"-noun-es
"alcaloide"-noun-es "alkaloido"-noun-eo
"alkovo"-noun-eo "alcoba"-noun-es
"alcoba"-noun-es "alkovo"-noun-eo
"alcoba"-noun-es "dormoĉambro"-noun-eo
"dormoĉambro"-noun-eo "alcoba"-noun-es
"dormoĉambro"-noun-eo "dormitorio"-noun-es
"alkrustiĝo"-noun-eo "incrustación"-noun-es
"incrustación"-noun-es "alkrustiĝo"-noun-eo
"Allianz"-properNoun-eo "Allianz"-properNoun-es
"Allianz"-properNoun-es "Allianz"-properNoun-eo
"alloga"-adjective-eo "sugestivo"-adjective-es
"sugestivo"-adjective-es "alloga"-adjective-eo
"allogo"-noun-eo "aliciente"-noun-es
"allogo"-noun-eo "atractivo"-noun-es
"aliciente"-noun-es "allogo"-noun-eo
"atractivo"-noun-es "allogo"-noun-eo
"almanako"-noun-eo "almanaque"-noun-es
"almanaque"-noun-es "almanako"-noun-eo
"almenaŭ"-adverb-eo "cuando menos"-adverb-es
"almenaŭ"-adverb-eo "siquiera"-adverb-es
"cuando menos"-adverb-es "almenaŭ"-adverb-eo
"siquiera"-adverb-es "almenaŭ"-adverb-eo
"almozdonema"-adjective-eo "caritativo"-adjective-es
"caritativo"-adjective-es "almozdonema"-adjective-eo
"caritativo"-adjective-es "karitata"-adjective-eo
"karitata"-adjective-eo "caritativo"-adjective-es
"almozulo"-noun-eo "mendigo"-noun-es
"mendigo"-noun-es "almozulo"-noun-eo
"alnomo"-noun-eo "mote"-noun-es
"alnomo"-noun-eo "sobrenombre"-noun-es
"mote"-noun-es "alnomo"-noun-eo
"sobrenombre"-noun-es "alnomo"-noun-eo
"sobrenombre"-noun-es "kromnomo"-noun-eo
"kromnomo"-noun-eo "sobrenombre"-noun-es
"alopecio"-noun-eo "alopecia"-noun-es
"alopecia"-noun-es "alopecio"-noun-eo
"alpago"-noun-eo "plus"-noun-es
"plus"-noun-es "alpago"-noun-eo
"alportado"-noun-eo "aprovisionamiento"-noun-es
"aprovisionamiento"-noun-es "alportado"-noun-eo
"aprovisionamiento"-noun-es "provizado"-noun-eo
"aprovisionamiento"-noun-es "provizo"-noun-eo
"provizado"-noun-eo "aprovisionamiento"-noun-es
"provizado"-noun-eo "abastecimiento"-noun-es
"provizado"-noun-eo "dotación"-noun-es
"provizado"-noun-eo "suministro"-noun-es
"provizo"-noun-eo "aprovisionamiento"-noun-es
"provizo"-noun-eo "dotación"-noun-es
"provizo"-noun-eo "acopio"-noun-es
"alpreĝi"-verb-eo "invocar"-verb-es
"invocar"-verb-es "alpreĝi"-verb-eo
"alproksimiĝo"-noun-eo "aproximación"-noun-es
"aproximación"-noun-es "alproksimiĝo"-noun-eo
"aproximación"-noun-es "alproksimigo"-noun-eo
"alproksimigo"-noun-eo "aproximación"-noun-es
"Alsthom"-properNoun-eo "Alsthom"-properNoun-es
"Alsthom"-properNoun-es "Alsthom"-properNoun-eo
"Alstom"-properNoun-eo "Alstom"-properNoun-es
"Alstom"-properNoun-es "Alstom"-properNoun-eo
"altaĵo"-noun-eo "cerro"-noun-es
"cerro"-noun-es "altaĵo"-noun-eo
"altebenaĵo"-noun-eo "altiplanicie"-noun-es
"altebenaĵo"-noun-eo "altiplano"-noun-es
"altebenaĵo"-noun-eo "meseta"-noun-es
"altiplanicie"-noun-es "altebenaĵo"-noun-eo
"altiplano"-noun-es "altebenaĵo"-noun-eo
"meseta"-noun-es "altebenaĵo"-noun-eo
"alteco"-noun-eo "altitud"-noun-es
"altitud"-noun-es "alteco"-noun-eo
"altitud"-noun-es "alto"-noun-eo
"alto"-noun-eo "altitud"-noun-es
"alto"-noun-eo "alto"-noun-es
"alto"-noun-eo "elevación"-noun-es
"alterna"-adjective-eo "alterno"-adjective-es
"alterno"-adjective-es "alterna"-adjective-eo
"alternado"-noun-eo "alternancia"-noun-es
"alternancia"-noun-es "alternado"-noun-eo
"alternatoro"-noun-eo "alternador"-noun-es
"alternador"-noun-es "alternatoro"-noun-eo
"altmaro"-noun-eo "marea alta"-noun-es
"altmaro"-noun-eo "pleamar"-noun-es
"marea alta"-noun-es "altmaro"-noun-eo
"pleamar"-noun-es "altmaro"-noun-eo
"alto"-noun-es "alto"-noun-eo
"elevación"-noun-es "alto"-noun-eo
"altruismo"-noun-eo "altruismo"-noun-es
"altruismo"-noun-es "altruismo"-noun-eo
"altruisto"-noun-eo "altruista"-noun-es
"altruista"-noun-es "altruisto"-noun-eo
"aludo"-noun-eo "insinuación"-noun-es
"insinuación"-noun-es "aludo"-noun-eo
"alumeto"-noun-eo "cerilla"-noun-es
"alumeto"-noun-eo "fósforo"-noun-es
"cerilla"-noun-es "alumeto"-noun-eo
"fósforo"-noun-es "alumeto"-noun-eo
"fósforo"-noun-es "fosforo"-noun-eo
"fosforo"-noun-eo "fósforo"-noun-es
"alumino"-noun-eo "alúmina"-noun-es
"alúmina"-noun-es "alumino"-noun-eo
"aluno"-noun-eo "alumbre"-noun-es
"alumbre"-noun-es "aluno"-noun-eo
"aluvio"-noun-eo "aluvión"-noun-es
"aluvión"-noun-es "aluvio"-noun-eo
"alvoko"-noun-eo "invocación"-noun-es
"invocación"-noun-es "alvoko"-noun-eo
"llamada"-noun-es "voko"-noun-eo
"voko"-noun-eo "llamada"-noun-es
"am-afero"-noun-eo "romance"-noun-es
"romance"-noun-es "am-afero"-noun-eo
"amaranto"-noun-eo "amaranto"-noun-es
"amaranto"-noun-es "amaranto"-noun-eo
"amas-elmigrado"-noun-eo "éxodo"-noun-es
"éxodo"-noun-es "amas-elmigrado"-noun-eo
"amaskomunikilo"-noun-eo "medio de comunicación"-noun-es
"medio de comunicación"-noun-es "amaskomunikilo"-noun-eo
"amato"-noun-eo "amado"-noun-es
"amado"-noun-es "amato"-noun-eo
"amatora"-adjective-eo "aficionado"-adjective-es
"aficionado"-adjective-es "amatora"-adjective-eo
"amatoro"-noun-eo "aficionado"-noun-es
"aficionado"-noun-es "amatoro"-noun-eo
"aficionado"-noun-es "ŝatanto"-noun-eo
"ŝatanto"-noun-eo "aficionado"-noun-es
"Amazon"-properNoun-eo "Amazon"-properNoun-es
"Amazon"-properNoun-es "Amazon"-properNoun-eo
"amazonia"-adjective-eo "amazónico"-adjective-es
"amazónico"-adjective-es "amazonia"-adjective-eo
"amazono"-noun-eo "amazona"-noun-es
"amazona"-noun-es "amazono"-noun-eo
"Amazono"-properNoun-eo "Amazonas"-properNoun-es
"Amazonas"-properNoun-es "Amazono"-properNoun-eo
"ambaŭ"-pronoun-eo "ambos"-pronoun-es
"ambaŭ"-pronoun-eo "los dos"-pronoun-es
"ambos"-pronoun-es "ambaŭ"-pronoun-eo
"los dos"-pronoun-es "ambaŭ"-pronoun-eo
"ambaŭdirekta implikacio"-noun-eo "equivalencia"-noun-es
"equivalencia"-noun-es "ambaŭdirekta implikacio"-noun-eo
"equivalencia"-noun-es "duobla implico"-noun-eo
"duobla implico"-noun-eo "equivalencia"-noun-es
"ambaŭseksemeco"-noun-eo "bisexualidad"-noun-es
"bisexualidad"-noun-es "ambaŭseksemeco"-noun-eo
"ambicie"-adverb-eo "ambiciosamente"-adverb-es
"ambiciosamente"-adverb-es "ambicie"-adverb-eo
"ambicii"-verb-eo "ambicionar"-verb-es
"ambicionar"-verb-es "ambicii"-verb-eo
"ambono"-noun-eo "púlpito"-noun-es
"púlpito"-noun-es "ambono"-noun-eo
"amboso"-noun-eo "yunque"-noun-es
"yunque"-noun-es "amboso"-noun-eo
"ambro"-noun-eo "ámbar"-noun-es
"ámbar"-noun-es "ambro"-noun-eo
"ambrozio"-noun-eo "ambrosía"-noun-es
"ambrosía"-noun-es "ambrozio"-noun-eo
"ambulatorio"-noun-eo "dispensario"-noun-es
"dispensario"-noun-es "ambulatorio"-noun-eo
"amebo"-noun-eo "ameba"-noun-es
"ameba"-noun-es "amebo"-noun-eo
"amelo"-noun-eo "almidón"-noun-es
"almidón"-noun-es "amelo"-noun-eo
"amendo"-noun-eo "enmienda"-noun-es
"enmienda"-noun-es "amendo"-noun-eo
"americio"-noun-eo "americio"-noun-es
"americio"-noun-es "americio"-noun-eo
"amerikano"-noun-eo "americano"-noun-es
"americano"-noun-es "amerikano"-noun-eo
"Amerikoj"-properNoun-eo "Américas"-properNoun-es
"Américas"-properNoun-es "Amerikoj"-properNoun-eo
"ametisto"-noun-eo "amatista"-noun-es
"amatista"-noun-es "ametisto"-noun-eo
"amfibio"-noun-eo "anfibio"-noun-es
"anfibio"-noun-es "amfibio"-noun-eo
"amforo"-noun-eo "ánfora"-noun-es
"ánfora"-noun-es "amforo"-noun-eo
"amika"-adjective-eo "amigable"-adjective-es
"amigable"-adjective-es "amika"-adjective-eo
"amike"-adverb-eo "amigablemente"-adverb-es
"amike"-adverb-eo "amistosamente"-adverb-es
"amigablemente"-adverb-es "amike"-adverb-eo
"amistosamente"-adverb-es "amike"-adverb-eo
"Amnestio Internacia"-properNoun-eo "Amnistía Internacional"-properNoun-es
"Amnistía Internacional"-properNoun-es "Amnestio Internacia"-properNoun-eo
"amnezio"-noun-eo "amnesia"-noun-es
"amnesia"-noun-es "amnezio"-noun-eo
"amorfa"-adjective-eo "amorfo"-adjective-es
"amorfo"-adjective-es "amorfa"-adjective-eo
"amori"-verb-eo "hacer el amor"-verb-es
"hacer el amor"-verb-es "amori"-verb-eo
"Amoro"-properNoun-eo "Cupido"-properNoun-es
"Amoro"-properNoun-eo "Eros"-properNoun-es
"Cupido"-properNoun-es "Amoro"-properNoun-eo
"Eros"-properNoun-es "Amoro"-properNoun-eo
"Eros"-properNoun-es "Eros"-properNoun-eo
"Eros"-properNoun-eo "Eros"-properNoun-es
"amortizo"-noun-eo "amortización"-noun-es
"amortización"-noun-es "amortizo"-noun-eo
"ampermetro"-noun-eo "amperímetro"-noun-es
"amperímetro"-noun-es "ampermetro"-noun-eo
"ampero"-noun-eo "amperio"-noun-es
"amperio"-noun-es "ampero"-noun-eo
"amplifilo"-noun-eo "amplificador"-noun-es
"amplificador"-noun-es "amplifilo"-noun-eo
"ampolo"-noun-eo "ampolla"-noun-es
"ampolla"-noun-es "ampolo"-noun-eo
"ampolla"-noun-es "blazo"-noun-eo
"ampolla"-noun-es "haŭtveziketo"-noun-eo
"ampolla"-noun-es "veziko"-noun-eo
"blazo"-noun-eo "ampolla"-noun-es
"haŭtveziketo"-noun-eo "ampolla"-noun-es
"veziko"-noun-eo "ampolla"-noun-es
"veziko"-noun-eo "vejiga"-noun-es
"veziko"-noun-eo "vesícula"-noun-es
"amputi"-verb-eo "amputar"-verb-es
"amputar"-verb-es "amputi"-verb-eo
"amuleto"-noun-eo "amuleto"-noun-es
"amuleto"-noun-es "amuleto"-noun-eo
"amuza"-adjective-eo "cómico"-adjective-es
"amuza"-adjective-eo "divertido"-adjective-es
"cómico"-adjective-es "amuza"-adjective-eo
"cómico"-adjective-es "komika"-adjective-eo
"divertido"-adjective-es "amuza"-adjective-eo
"komika"-adjective-eo "cómico"-adjective-es
"recreación"-noun-es "rekreo"-noun-eo
"rekreo"-noun-eo "recreación"-noun-es
"anakronismo"-noun-eo "anacronismo"-noun-es
"anacronismo"-noun-es "anakronismo"-noun-eo
"analfabeta"-adjective-eo "analfabeto"-adjective-es
"analfabeto"-adjective-es "analfabeta"-adjective-eo
"analiza"-adjective-eo "analítico"-adjective-es
"analítico"-adjective-es "analiza"-adjective-eo
"analizilo"-noun-eo "analizador"-noun-es
"analizador"-noun-es "analizilo"-noun-eo
"analoge"-adverb-eo "analógicamente"-adverb-es
"analoge"-adverb-eo "análogamente"-adverb-es
"analógicamente"-adverb-es "analoge"-adverb-eo
"análogamente"-adverb-es "analoge"-adverb-eo
"analogeco"-noun-eo "analogía"-noun-es
"analogía"-noun-es "analogeco"-noun-eo
"analogía"-noun-es "analogio"-noun-eo
"analogio"-noun-eo "analogía"-noun-es
"ananaso"-noun-eo "piña"-noun-es
"piña"-noun-es "ananaso"-noun-eo
"anarkiisto"-noun-eo "anarquista"-noun-es
"anarquista"-noun-es "anarkiisto"-noun-eo
"anaso"-noun-eo "pato"-noun-es
"pato"-noun-es "anaso"-noun-eo
"anatemo"-noun-eo "anatema"-noun-es
"anatema"-noun-es "anatemo"-noun-eo
"anatema"-noun-es "ekskomuniko"-noun-eo
"ekskomuniko"-noun-eo "anatema"-noun-es
"Anatolio"-properNoun-eo "Anatolia"-properNoun-es
"Anatolia"-properNoun-es "Anatolio"-properNoun-eo
"anatomie"-adverb-eo "anatómicamente"-adverb-es
"anatómicamente"-adverb-es "anatomie"-adverb-eo
"anatomio"-noun-eo "anatomía"-noun-es
"anatomía"-noun-es "anatomio"-noun-eo
"anda"-adjective-eo "andino"-adjective-es
"andino"-adjective-es "anda"-adjective-eo
"andaluzo"-noun-eo "andaluz"-noun-es
"andaluz"-noun-es "andaluzo"-noun-eo
"Andoj"-properNoun-eo "Andes"-properNoun-es
"Andes"-properNoun-es "Andoj"-properNoun-eo
"andora"-adjective-eo "andorrano"-adjective-es
"andorrano"-adjective-es "andora"-adjective-eo
"andorano"-noun-eo "andorrano"-noun-es
"andorrano"-noun-es "andorano"-noun-eo
"Andorra"-properNoun-es "Andorra"-properNoun-eo
"Andorra"-properNoun-eo "Andorra"-properNoun-es
"Andreo"-properNoun-eo "Andreo"-properNoun-es
"Andreo"-properNoun-eo "Andrés"-properNoun-es
"Andreo"-properNoun-es "Andreo"-properNoun-eo
"Andreo"-properNoun-es "Andreo"-noun-eo
"Andrés"-properNoun-es "Andreo"-properNoun-eo
"Andrés"-properNoun-es "Andreo"-noun-eo
"Andrés"-properNoun-es "Andrés"-properNoun-eo
"Andrés"-properNoun-es "Andrés"-noun-eo
"Andreo"-noun-eo "Andreo"-properNoun-es
"Andreo"-noun-eo "Andrés"-properNoun-es
"Andrés"-properNoun-eo "Andrés"-properNoun-es
"Andrés"-noun-eo "Andrés"-properNoun-es
"Andromedo"-properNoun-eo "Andrómeda"-properNoun-es
"Andrómeda"-properNoun-es "Andromedo"-properNoun-eo
"anekdota"-adjective-eo "anecdótico"-adjective-es
"anecdótico"-adjective-es "anekdota"-adjective-eo
"anekdote"-adverb-eo "anecdóticamente"-adverb-es
"anecdóticamente"-adverb-es "anekdote"-adverb-eo
"aneksado"-noun-eo "anexión"-noun-es
"anexión"-noun-es "aneksado"-noun-eo
"anexión"-noun-es "anekso"-noun-eo
"anekso"-noun-eo "anexión"-noun-es
"aneksi"-verb-eo "anexionar"-verb-es
"anexionar"-verb-es "aneksi"-verb-eo
"anelido"-noun-eo "anélido"-noun-es
"anélido"-noun-es "anelido"-noun-eo
"anemometro"-noun-eo "anemómetro"-noun-es
"anemómetro"-noun-es "anemometro"-noun-eo
"aneto"-noun-eo "eneldo"-noun-es
"eneldo"-noun-es "aneto"-noun-eo
"anĝeluso"-noun-eo "ángelus"-noun-es
"ángelus"-noun-es "anĝeluso"-noun-eo
"Angers"-properNoun-es "Angers"-noun-eo
"Angers"-noun-eo "Angers"-properNoun-es
"angilo"-noun-eo "anguila"-noun-es
"anguila"-noun-es "angilo"-noun-eo
"anglikano"-noun-eo "anglicano"-noun-es
"anglicano"-noun-es "anglikano"-noun-eo
"anglo"-noun-eo "inglés"-noun-es
"inglés"-noun-es "anglo"-noun-eo
"anglosaksa"-adjective-eo "anglosajón"-adjective-es
"anglosajón"-adjective-es "anglosaksa"-adjective-eo
"anglosakso"-noun-eo "anglosajón"-noun-es
"anglosajón"-noun-es "anglosakso"-noun-eo
"angola"-adjective-eo "angoleño"-adjective-es
"angoleño"-adjective-es "angola"-adjective-eo
"angoro"-noun-eo "congoja"-noun-es
"congoja"-noun-es "angoro"-noun-eo
"angula"-adjective-eo "angular"-adjective-es
"angular"-adjective-es "angula"-adjective-eo
"angulmezurilo"-noun-eo "transportador"-noun-es
"transportador"-noun-es "angulmezurilo"-noun-eo
"angulo"-noun-eo "cantón"-noun-es
"cantón"-noun-es "angulo"-noun-eo
"cantón"-noun-es "kantono"-noun-eo
"kantono"-noun-eo "cantón"-noun-es
"anheli"-verb-eo "jadear"-verb-es
"jadear"-verb-es "anheli"-verb-eo
"Anheuser-Busch"-properNoun-eo "Anheuser-Busch"-properNoun-es
"Anheuser-Busch"-properNoun-es "Anheuser-Busch"-properNoun-eo
"anihilacio"-noun-eo "aniquilación"-noun-es
"aniquilación"-noun-es "anihilacio"-noun-eo
"aún"-adverb-es "eĉ"-adverb-eo
"eĉ"-adverb-eo "aún"-adverb-es
"eĉ"-adverb-eo "todavía"-adverb-es
"todavía"-adverb-es "eĉ"-adverb-eo
"anksia"-adjective-eo "ansioso"-adjective-es
"ansioso"-adjective-es "anksia"-adjective-eo
"anodo"-noun-eo "ánodo"-noun-es
"ánodo"-noun-es "anodo"-noun-eo
"anoncisto"-noun-eo "pregonero"-noun-es
"pregonero"-noun-es "anoncisto"-noun-eo
"anorexia"-noun-es "senapetiteco"-noun-eo
"senapetiteco"-noun-eo "anorexia"-noun-es
"ansero"-noun-eo "oca"-noun-es
"oca"-noun-es "ansero"-noun-eo
"anstataŭa"-adjective-eo "suplente"-adjective-es
"anstataŭa"-adjective-eo "sustitutivo"-adjective-es
"suplente"-adjective-es "anstataŭa"-adjective-eo
"sustitutivo"-adjective-es "anstataŭa"-adjective-eo
"anstataŭ"-preposition-eo "en lugar de"-preposition-es
"en lugar de"-preposition-es "anstataŭ"-preposition-eo
"anstataŭanto"-noun-eo "lugarteniente"-noun-es
"anstataŭanto"-noun-eo "substituto"-noun-es
"lugarteniente"-noun-es "anstataŭanto"-noun-eo
"substituto"-noun-es "anstataŭanto"-noun-eo
"anstataŭigo"-noun-eo "recambio"-noun-es
"anstataŭigo"-noun-eo "reemplazo"-noun-es
"recambio"-noun-es "anstataŭigo"-noun-eo
"reemplazo"-noun-es "anstataŭigo"-noun-eo
"reemplazo"-noun-es "anstataŭo"-noun-eo
"reemplazo"-noun-es "substituo"-noun-eo
"anstataŭo"-noun-eo "reemplazo"-noun-es
"anstataŭo"-noun-eo "relevo"-noun-es
"anstataŭo"-noun-eo "substitución"-noun-es
"substituo"-noun-eo "reemplazo"-noun-es
"relevo"-noun-es "anstataŭo"-noun-eo
"substitución"-noun-es "anstataŭo"-noun-eo
"antagonismo"-noun-eo "antagonismo"-noun-es
"antagonismo"-noun-es "antagonismo"-noun-eo
"antagonisto"-noun-eo "antagonista"-noun-es
"antagonista"-noun-es "antagonisto"-noun-eo
"antártico"-adjective-es "sudpolusa"-adjective-eo
"sudpolusa"-adjective-eo "antártico"-adjective-es
"Antarkto"-properNoun-eo "Antártida"-properNoun-es
"Antártida"-properNoun-es "Antarkto"-properNoun-eo
"antaŭa"-adjective-eo "delantero"-adjective-es
"antaŭa"-adjective-eo "pasado"-adjective-es
"delantero"-adjective-es "antaŭa"-adjective-eo
"pasado"-adjective-es "antaŭa"-adjective-eo
"pasado"-adjective-es "pasinta"-adjective-eo
"pasado"-adjective-es "pasinteca"-adjective-eo
"pasado"-adjective-es "estinta"-adjective-eo
"pasinta"-adjective-eo "pasado"-adjective-es
"pasinteca"-adjective-eo "pasado"-adjective-es
"estinta"-adjective-eo "pasado"-adjective-es
"antaŭ"-preposition-eo "con anterioridad a"-preposition-es
"con anterioridad a"-preposition-es "antaŭ"-preposition-eo
"antaŭa tago"-noun-eo "víspera"-noun-es
"víspera"-noun-es "antaŭa tago"-noun-eo
"víspera"-noun-es "hieraŭo"-noun-eo
"hieraŭo"-noun-eo "víspera"-noun-es
"antaŭanto"-noun-eo "predecesor"-noun-es
"predecesor"-noun-es "antaŭanto"-noun-eo
"antaŭ nelonge"-adverb-eo "hace poco"-adverb-es
"hace poco"-adverb-es "antaŭ nelonge"-adverb-eo
"hace poco"-adverb-es "antaŭnelonge"-adverb-eo
"antaŭnelonge"-adverb-eo "hace poco"-adverb-es
"antaŭbrako"-noun-eo "antebrazo"-noun-es
"antebrazo"-noun-es "antaŭbrako"-noun-eo
"antaŭĉambro"-noun-eo "antesala"-noun-es
"antesala"-noun-es "antaŭĉambro"-noun-eo
"antaŭe"-adverb-eo "con anterioridad"-adverb-es
"con anterioridad"-adverb-es "antaŭe"-adverb-eo
"antaŭeco"-noun-eo "anterioridad"-noun-es
"anterioridad"-noun-es "antaŭeco"-noun-eo
"antaŭeniro"-noun-eo "avance"-noun-es
"avance"-noun-es "antaŭeniro"-noun-eo
"antaŭlerneja"-adjective-eo "preescolar"-adjective-es
"preescolar"-adjective-es "antaŭlerneja"-adjective-eo
"antaŭparolo"-noun-eo "prefacio"-noun-es
"prefacio"-noun-es "antaŭparolo"-noun-eo
"preámbulo"-noun-es "enkonduko"-noun-eo
"enkonduko"-noun-eo "preámbulo"-noun-es
"enkonduko"-noun-eo "prólogo"-noun-es
"enkonduko"-noun-eo "preludio"-noun-es
"prólogo"-noun-es "enkonduko"-noun-eo
"antaŭselektado"-noun-eo "preselección"-noun-es
"preselección"-noun-es "antaŭselektado"-noun-eo
