"absceso"-noun-es "abceso"-noun-eo
"dogmeme"-adverb-eo "dogmáticamente"-adverb-es
"embarque"-noun-es "enaviigo"-noun-eo
"embarque"-noun-es "enaviiĝo"-noun-eo
"enaviigo"-noun-eo "embarque"-noun-es
"enaviiĝo"-noun-eo "embarque"-noun-es
"amontonamiento"-noun-es "stakigo"-noun-eo
"amontonamiento"-noun-es "stakiĝo"-noun-eo
"stakigo"-noun-eo "amontonamiento"-noun-es
"stakiĝo"-noun-eo "amontonamiento"-noun-es
"españolización"-noun-es "hispaniĝo"-noun-eo
"hispaniĝo"-noun-eo "españolización"-noun-es
"hispaniĝo"-noun-eo "hispanización"-noun-es
"hispanización"-noun-es "hispaniĝo"-noun-eo
"extralimitación"-noun-es "translimigo"-noun-eo
"translimigo"-noun-eo "extralimitación"-noun-es
"oficiosamente"-adverb-es "helpeme"-adverb-eo
"oficiosamente"-adverb-es "duonoficiale"-adverb-eo
"helpeme"-adverb-eo "oficiosamente"-adverb-es
"helpeme"-adverb-eo "servicialmente"-adverb-es
"duonoficiale"-adverb-eo "oficiosamente"-adverb-es
"payo"-noun-es "necigano"-noun-eo
"necigano"-noun-eo "payo"-noun-es
"gustosamente"-adverb-es "bonguste"-adverb-eo
"bonguste"-adverb-eo "gustosamente"-adverb-es
"bonguste"-adverb-eo "sabrosamente"-adverb-es
"comadrona"-noun-es "vindistino"-noun-eo
"vindistino"-noun-eo "comadrona"-noun-es
"marquesado"-noun-es "markizejdo"-noun-eo
"markizejdo"-noun-eo "marquesado"-noun-es
"mercenario"-adjective-es "soldula"-adjective-eo
"soldula"-adjective-eo "mercenario"-adjective-es
"millonésima"-noun-es "mikro"-noun-eo
"mikro"-noun-eo "millonésima"-noun-es
"morboso"-adjective-es "filoga"-adjective-eo
"filoga"-adjective-eo "morboso"-adjective-es
"Noé"-properNoun-es "Noaĥo"-properNoun-eo
"Noaĥo"-properNoun-eo "Noé"-properNoun-es
"Noaĥo"-properNoun-eo "Noé"-noun-es
"Noé"-noun-es "Noaĥo"-properNoun-eo
"por vía aérea"-adverb-es "peraere"-adverb-eo
"por vía aérea"-adverb-es "aerpoŝte"-adverb-eo
"peraere"-adverb-eo "por vía aérea"-adverb-es
"aerpoŝte"-adverb-eo "por vía aérea"-adverb-es
"por tierra"-adverb-es "surtere"-adverb-eo
"surtere"-adverb-eo "por tierra"-adverb-es
"surtere"-adverb-eo "terrenalmente"-adverb-es
"ulterioridad"-noun-es "malantaŭeco"-noun-eo
"malantaŭeco"-noun-eo "ulterioridad"-noun-es
"toma de muestras"-noun-es "specimen-preno"-noun-eo
"specimen-preno"-noun-eo "toma de muestras"-noun-es
"prosista"-noun-es "proz-verkisto"-noun-eo
"proz-verkisto"-noun-eo "prosista"-noun-es
"reinserción social"-noun-es "resocianiĝo"-noun-eo
"resocianiĝo"-noun-eo "reinserción social"-noun-es
"ultraderechista"-noun-es "ekstrema dekstristo"-noun-eo
"ekstrema dekstristo"-noun-eo "ultraderechista"-noun-es
"ultraizquierdista"-noun-es "ekstrema maldekstristo"-noun-eo
"ekstrema maldekstristo"-noun-eo "ultraizquierdista"-noun-es
"Burgos"-noun-es "Burgoso"-properNoun-eo
"Burgoso"-properNoun-eo "Burgos"-noun-es
"Cantón"-noun-es "Kantono"-properNoun-eo
"Kantono"-properNoun-eo "Cantón"-noun-es
"Córdoba"-noun-es "Kordovo"-properNoun-eo
"Kordovo"-properNoun-eo "Córdoba"-noun-es
"Pisa"-noun-es "Pizo"-properNoun-eo
"Pizo"-properNoun-eo "Pisa"-noun-es
"en maloportuna tempo"-adverb-eo "a deshora"-adverb-es
"en maloportuna tempo"-adverb-eo "a deshoras"-adverb-es
"a deshora"-adverb-es "en maloportuna tempo"-adverb-eo
"a deshoras"-adverb-es "en maloportuna tempo"-adverb-eo
"je la hodiaŭa tago"-adverb-eo "a día de hoy"-adverb-es
"je la hodiaŭa tago"-adverb-eo "a fecha de hoy"-adverb-es
"a día de hoy"-adverb-es "je la hodiaŭa tago"-adverb-eo
"a fecha de hoy"-adverb-es "je la hodiaŭa tago"-adverb-eo
"flose"-adverb-eo "a flote"-adverb-es
"a flote"-adverb-es "flose"-adverb-eo
"rostite"-adverb-eo "a la brasa"-adverb-es
"rostite"-adverb-eo "asadamente"-adverb-es
"a la brasa"-adverb-es "rostite"-adverb-eo
"asadamente"-adverb-es "rostite"-adverb-eo
"en la momento de"-preposition-eo "a la hora de"-preposition-es
"a la hora de"-preposition-es "en la momento de"-preposition-eo
"dumvive"-adverb-eo "a perpetuidad"-adverb-es
"dumvive"-adverb-eo "vitaliciamente"-adverb-es
"a perpetuidad"-adverb-es "dumvive"-adverb-eo
"vitaliciamente"-adverb-es "dumvive"-adverb-eo
"laŭpeze"-adverb-eo "a peso"-adverb-es
"a peso"-adverb-es "laŭpeze"-adverb-eo
"abasida"-adjective-eo "abasida"-adjective-es
"abasida"-adjective-eo "abasí"-adjective-es
"abasida"-adjective-es "abasida"-adjective-eo
"abasí"-adjective-es "abasida"-adjective-eo
"faldeble"-adverb-eo "abatiblemente"-adverb-es
"faldeble"-adverb-eo "plegablemente"-adverb-es
"abatiblemente"-adverb-es "faldeble"-adverb-eo
"plegablemente"-adverb-es "faldeble"-adverb-eo
"korpremite"-adverb-eo "abatidamente"-adverb-es
"korpremite"-adverb-eo "desanimadamente"-adverb-es
"abatidamente"-adverb-es "korpremite"-adverb-eo
"desanimadamente"-adverb-es "korpremite"-adverb-eo
"korpremita"-adjective-eo "abatido"-adjective-es
"abatido"-adjective-es "korpremita"-adjective-eo
"abdukcii"-verb-eo "abducir"-verb-es
"abducir"-verb-es "abdukcii"-verb-eo
"aberacii"-verb-eo "aberrar"-verb-es
"aberrar"-verb-es "aberacii"-verb-eo
"abĥazo"-noun-eo "abjasio"-noun-es
"abjasio"-noun-es "abĥazo"-noun-eo
"abĥaza"-adjective-eo "abjasio"-adjective-es
"abjasio"-adjective-es "abĥaza"-adjective-eo
"sufoke"-adverb-eo "abrumadoramente"-adverb-es
"sufoke"-adverb-eo "asfixiantemente"-adverb-es
"sufoke"-adverb-eo "sofocantemente"-adverb-es
"abrumadoramente"-adverb-es "sufoke"-adverb-eo
"asfixiantemente"-adverb-es "sufoke"-adverb-eo
"asfixiantemente"-adverb-es "asfiksie"-adverb-eo
"sofocantemente"-adverb-es "sufoke"-adverb-eo
"asfiksie"-adverb-eo "asfixiantemente"-adverb-es
"absolutisto"-noun-eo "absolutista"-noun-es
"absolutista"-noun-es "absolutisto"-noun-eo
"sorbe"-adverb-eo "absorbentemente"-adverb-es
"absorbentemente"-adverb-es "sorbe"-adverb-eo
"abulio"-noun-eo "abulia"-noun-es
"abulia"-noun-es "abulio"-noun-eo
"abulia"-noun-es "senvoleco"-noun-eo
"senvoleco"-noun-eo "abulia"-noun-es
"fianime"-adverb-eo "abyectamente"-adverb-es
"abyectamente"-adverb-es "fianime"-adverb-eo
"finite"-adverb-eo "acabadamente"-adverb-es
"finite"-adverb-eo "terminadamente"-adverb-es
"acabadamente"-adverb-es "finite"-adverb-eo
"terminadamente"-adverb-es "finite"-adverb-eo
"morta akcidento"-noun-eo "accidente mortal"-noun-es
"accidente mortal"-noun-es "morta akcidento"-noun-eo
"sandifekto"-noun-eo "achaque"-noun-es
"achaque"-noun-es "sandifekto"-noun-eo
"akrile"-adverb-eo "acrílicamente"-adverb-es
"acrílicamente"-adverb-es "akrile"-adverb-eo
"akvo-hava"-adjective-eo "acuífero"-adjective-es
"acuífero"-adjective-es "akvo-hava"-adjective-eo
"senkape"-adverb-eo "acéfalamente"-adverb-es
"acéfalamente"-adverb-es "senkape"-adverb-eo
"adoptite"-adverb-eo "adoptivamente"-adverb-es
"adoptivamente"-adverb-es "adoptite"-adverb-eo
"ornamite"-adverb-eo "adornadamente"-adverb-es
"adornadamente"-adverb-es "ornamite"-adverb-eo
"ornamita"-adjective-eo "adornado"-adjective-es
"adornado"-adjective-es "ornamita"-adjective-eo
"Adriatiko"-properNoun-eo "Adriático"-properNoun-es
"Adriatiko"-properNoun-eo "el Adriático"-properNoun-es
"Adriatiko"-properNoun-eo "mar Adriático"-properNoun-es
"Adriático"-properNoun-es "Adriatiko"-properNoun-eo
"el Adriático"-properNoun-es "Adriatiko"-properNoun-eo
"mar Adriático"-properNoun-es "Adriatiko"-properNoun-eo
"mar Adriático"-properNoun-es "Adria Maro"-properNoun-eo
"Adria Maro"-properNoun-eo "mar Adriático"-properNoun-es
"plenaĝe"-adverb-eo "adultamente"-adverb-es
"adultamente"-adverb-es "plenaĝe"-adverb-eo
"aerobie"-adverb-eo "aerobiamente"-adverb-es
"aerobiamente"-adverb-es "aerobie"-adverb-eo
"afliktita"-adjective-eo "apesadumbrado"-adjective-es
"apesadumbrado"-adjective-es "afliktita"-adjective-eo
"afrik"-adjective-eo "afro-"-adjective-es
"afro-"-adjective-es "afrik"-adjective-eo
"afonie"-adverb-eo "afónicamente"-adverb-es
"afónicamente"-adverb-es "afonie"-adverb-eo
"afonia"-adjective-eo "afónico"-adjective-es
"afónico"-adjective-es "afonia"-adjective-eo
"agita"-adjective-eo "agitador"-adjective-es
"agitador"-adjective-es "agita"-adjective-eo
"urbaro"-noun-eo "aglomeración urbana"-noun-es
"urbaro"-noun-eo "conurbación"-noun-es
"aglomeración urbana"-noun-es "urbaro"-noun-eo
"conurbación"-noun-es "urbaro"-noun-eo
"lacege"-adverb-eo "agotadamente"-adverb-es
"agotadamente"-adverb-es "lacege"-adverb-eo
"elĉerpe"-adverb-eo "agotadoramente"-adverb-es
"agotadoramente"-adverb-es "elĉerpe"-adverb-eo
"agrare"-adverb-eo "agrariamente"-adverb-es
"agrariamente"-adverb-es "agrare"-adverb-eo
"terkulture"-adverb-eo "agropecuariamente"-adverb-es
"agropecuariamente"-adverb-es "terkulture"-adverb-eo
"pluvakvo"-noun-eo "agua lluvia"-noun-es
"agua lluvia"-noun-es "pluvakvo"-noun-eo
"ĝojfuŝulo"-noun-eo "aguafiestas"-noun-es
"aguafiestas"-noun-es "ĝojfuŝulo"-noun-eo
"asmo"-noun-eo "ahogo"-noun-es
"ahogo"-noun-es "asmo"-noun-eo
"pendumito"-noun-eo "ahorcado"-noun-es
"ahorcado"-noun-es "pendumito"-noun-eo
"fumaĵite"-adverb-eo "ahumadamente"-adverb-es
"ahumadamente"-adverb-es "fumaĵite"-adverb-eo
"imagu"-interjection-eo "ahí es nada"-interjection-es
"ahí es nada"-interjection-es "imagu"-interjection-eo
"aina"-adjective-eo "ainu"-adjective-es
"ainu"-adjective-es "aina"-adjective-eo
"ainu"-adjective-es "ajnua"-adjective-eo
"ajnua"-adjective-eo "ainu"-adjective-es
"aino"-noun-eo "ainu"-noun-es
"ainu"-noun-es "aino"-noun-eo
"ainu"-noun-es "ajnuo"-noun-eo
"ajnuo"-noun-eo "ainu"-noun-es
"izolite"-adverb-eo "incomunicadamente"-adverb-es
"incomunicadamente"-adverb-es "izolite"-adverb-eo
"AIT"-noun-eo "AIT"-noun-es
"AIT"-noun-es "AIT"-noun-eo
"fremde"-adverb-eo "ajenamente"-adverb-es
"fremde"-adverb-eo "estranjeramente"-adverb-es
"fremde"-adverb-eo "extranjeramente"-adverb-es
"fremde"-adverb-eo "forasteramente"-adverb-es
"ajenamente"-adverb-es "fremde"-adverb-eo
"estranjeramente"-adverb-es "fremde"-adverb-eo
"extranjeramente"-adverb-es "fremde"-adverb-eo
"forasteramente"-adverb-es "fremde"-adverb-eo
"Al-"-properNoun-eo "Al-"-properNoun-es
"Al-"-properNoun-eo "Al-"-noun-es
"Al-"-properNoun-es "Al-"-properNoun-eo
"Al-"-properNoun-es "Al-"-noun-eo
"Al-"-noun-es "Al-"-properNoun-eo
"Al-"-noun-es "Al-"-noun-eo
"Al-"-noun-eo "Al-"-properNoun-es
"Al-"-noun-eo "Al-"-noun-es
"al Assad"-properNoun-eo "al Assad"-properNoun-es
"al Assad"-properNoun-eo "al Assad"-noun-es
"al Assad"-properNoun-es "al Assad"-properNoun-eo
"al Assad"-properNoun-es "al Assad"-noun-eo
"al Assad"-noun-es "al Assad"-properNoun-eo
"al Assad"-noun-es "al Assad"-noun-eo
"al Assad"-noun-eo "al Assad"-properNoun-es
"al Assad"-noun-eo "al Assad"-noun-es
"al Gaddafi"-properNoun-eo "al Gaddafi"-properNoun-es
"al Gaddafi"-properNoun-eo "al Gaddafi"-noun-es
"al Gaddafi"-properNoun-es "al Gaddafi"-properNoun-eo
"al Gaddafi"-properNoun-es "al Gaddafi"-noun-eo
"al Gaddafi"-noun-es "al Gaddafi"-properNoun-eo
"al Gaddafi"-noun-es "al Gaddafi"-noun-eo
"al Gaddafi"-noun-eo "al Gaddafi"-properNoun-es
"al Gaddafi"-noun-eo "al Gaddafi"-noun-es
"alano"-noun-eo "alano"-noun-es
"alano"-noun-es "alano"-noun-eo
"alana"-adjective-eo "alano"-adjective-es
"alano"-adjective-es "alana"-adjective-eo
"sulo"-noun-eo "alcatraz"-noun-es
"alcatraz"-noun-es "sulo"-noun-eo
"alkoholiĝo"-noun-eo "alcoholización"-noun-es
"alcoholización"-noun-es "alkoholiĝo"-noun-eo
"alcoholización"-noun-es "alkoholigo"-noun-eo
"alkoholigo"-noun-eo "alcoholización"-noun-es
"alkohole"-adverb-eo "alcohólicamente"-adverb-es
"alcohólicamente"-adverb-es "alkohole"-adverb-eo
"Aldolf"-properNoun-eo "Aldolf"-properNoun-es
"Aldolf"-properNoun-es "Aldolf"-properNoun-eo
"aloji"-verb-eo "alear"-verb-es
"alear"-verb-es "aloji"-verb-eo
"aleatoreco"-noun-eo "aleatoriedad"-noun-es
"aleatoriedad"-noun-es "aleatoreco"-noun-eo
"aleatoriedad"-noun-es "loteco"-noun-eo
"loteco"-noun-eo "aleatoriedad"-noun-es
"Orienta Germanio"-properNoun-eo "Alemania del Este"-properNoun-es
"Alemania del Este"-properNoun-es "Orienta Germanio"-properNoun-eo
"Okcidenta Germanio"-properNoun-eo "Alemania del Oeste"-properNoun-es
"Alemania del Oeste"-properNoun-es "Okcidenta Germanio"-properNoun-eo
"Alfonsín"-properNoun-eo "Alfonsín"-properNoun-es
"Alfonsín"-properNoun-eo "Alfonsín"-noun-es
"Alfonsín"-properNoun-es "Alfonsín"-properNoun-eo
"Alfonsín"-properNoun-es "Alfonsín"-noun-eo
"Alfonsín"-noun-es "Alfonsín"-properNoun-eo
"Alfonsín"-noun-es "Alfonsín"-noun-eo
"Alfonsín"-noun-eo "Alfonsín"-properNoun-es
"Alfonsín"-noun-eo "Alfonsín"-noun-es
"iom pli da"-preposition-eo "algo más de"-preposition-es
"algo más de"-preposition-es "iom pli da"-preposition-eo
"algoritme"-adverb-eo "algorítmicamente"-adverb-es
"algorítmicamente"-adverb-es "algoritme"-adverb-eo
"kelkaj"-adjective-eo "algunos"-adjective-es
"algunos"-adjective-es "kelkaj"-adjective-eo
"alpinisma"-adjective-eo "alpinista"-adjective-es
"alpinista"-adjective-es "alpinisma"-adjective-eo
"alpinista"-adjective-es "alpinista"-adjective-eo
"alpinista"-adjective-eo "alpinista"-adjective-es
"luigita"-adjective-eo "alquilado"-adjective-es
"alquilado"-adjective-es "luigita"-adjective-eo
"ŝanĝeblo"-noun-eo "alterabilidad"-noun-es
"alterabilidad"-noun-es "ŝanĝeblo"-noun-eo
"ŝanĝeble"-adverb-eo "alterablemente"-adverb-es
"alterablemente"-adverb-es "ŝanĝeble"-adverb-eo
"alterablemente"-adverb-es "modifeble"-adverb-eo
"modifeble"-adverb-eo "alterablemente"-adverb-es
"pertubite"-adverb-eo "alteradamente"-adverb-es
"alteradamente"-adverb-es "pertubite"-adverb-eo
"alteradamente"-adverb-es "agitate"-adverb-eo
"agitate"-adverb-eo "alteradamente"-adverb-es
"soroj kaj soboj"-noun-eo "altibajos"-noun-es
"altibajos"-noun-es "soroj kaj soboj"-noun-eo
"alteta"-adjective-eo "altito"-adjective-es
"altito"-adjective-es "alteta"-adjective-eo
"flave"-adverb-eo "amarillamente"-adverb-es
"amarillamente"-adverb-es "flave"-adverb-eo
"ambiciulo"-noun-eo "ambicioso"-noun-es
"ambicioso"-noun-es "ambiciulo"-noun-eo
"minace"-adverb-eo "amenazadoramente"-adverb-es
"minace"-adverb-eo "amenazantemente"-adverb-es
"amenazadoramente"-adverb-es "minace"-adverb-eo
"amenazantemente"-adverb-es "minace"-adverb-eo
"Amenhotep"-properNoun-eo "Amenhotep"-properNoun-es
"Amenhotep"-properNoun-es "Amenhotep"-properNoun-eo
"surmariĝo"-noun-eo "amerizaje"-noun-es
"amerizaje"-noun-es "surmariĝo"-noun-eo
"limdifini"-verb-eo "amojonar"-verb-es
"amojonar"-verb-es "limdifini"-verb-eo
"senmorala"-adjective-eo "amoral"-adjective-es
"amoral"-adjective-es "senmorala"-adjective-eo
"baptismo"-noun-eo "anabaptismo"-noun-es
"anabaptismo"-noun-es "baptismo"-noun-eo
"anabaptismo"-noun-es "anabaptismo"-noun-eo
"anabaptismo"-noun-eo "anabaptismo"-noun-es
"baptista"-adjective-eo "anabaptista"-adjective-es
"anabaptista"-adjective-es "baptista"-adjective-eo
"anabaptista"-adjective-es "baptisma"-adjective-eo
"anabaptista"-adjective-es "anabaptista"-adjective-eo
"anabaptista"-adjective-es "anabaptisma"-adjective-eo
"baptisma"-adjective-eo "anabaptista"-adjective-es
"anabaptista"-adjective-eo "anabaptista"-adjective-es
"anabaptisma"-adjective-eo "anabaptista"-adjective-es
"anakoreto"-noun-eo "anacoreta"-noun-es
"anacoreta"-noun-es "anakoreto"-noun-eo
"spektro-analizilo"-noun-eo "analizador de espectro"-noun-es
"analizador de espectro"-noun-es "spektro-analizilo"-noun-eo
"oranĝkolore"-adverb-eo "anaranjadamente"-adverb-es
"anaranjadamente"-adverb-es "oranĝkolore"-adverb-eo
"oranĝkolora"-adjective-eo "anaranjado"-adjective-es
"anaranjado"-adjective-es "oranĝkolora"-adjective-eo
"anarki-sindikatisto"-noun-eo "anarcosindicalista"-noun-es
"anarcosindicalista"-noun-es "anarki-sindikatisto"-noun-eo
"anarki-sindikatisma"-adjective-eo "anarcosindicalista"-adjective-es
"anarcosindicalista"-adjective-es "anarki-sindikatisma"-adjective-eo
"anarcosindicalista"-adjective-es "anarki-sindikatista"-adjective-eo
"anarki-sindikatista"-adjective-eo "anarcosindicalista"-adjective-es
"anatoliano"-noun-eo "anatolio"-noun-es
"anatolio"-noun-es "anatoliano"-noun-eo
"anatolia"-adjective-eo "anatolio"-adjective-es
"anatolio"-adjective-es "anatolia"-adjective-eo
"prapatre"-adverb-eo "ancestralmente"-adverb-es
"ancestralmente"-adverb-es "prapatre"-adverb-eo
"ancestralmente"-adverb-es "prae"-adverb-eo
"prae"-adverb-eo "ancestralmente"-adverb-es
"migre"-adverb-eo "andantemente"-adverb-es
"migre"-adverb-eo "itinerantemente"-adverb-es
"andantemente"-adverb-es "migre"-adverb-eo
"itinerantemente"-adverb-es "migre"-adverb-eo
"depende"-adverb-eo "anejamente"-adverb-es
"depende"-adverb-eo "dependientemente"-adverb-es
"anejamente"-adverb-es "depende"-adverb-eo
"dependientemente"-adverb-es "depende"-adverb-eo
"angl-amerika"-adjective-eo "anglo-americano"-adjective-es
"anglo-americano"-adjective-es "angl-amerika"-adjective-eo
"angl-usona"-adjective-eo "anglo-norteamericano"-adjective-es
"anglo-norteamericano"-adjective-es "angl-usona"-adjective-eo
"anglaparolanto"-noun-eo "anglohablante"-noun-es
"anglaparolanto"-noun-eo "angloparlante"-noun-es
"anglohablante"-noun-es "anglaparolanto"-noun-eo
"angloparlante"-noun-es "anglaparolanto"-noun-eo
"anglaparolanta"-adjective-eo "anglohablante"-adjective-es
"anglaparolanta"-adjective-eo "angloparlante"-adjective-es
"anglohablante"-adjective-es "anglaparolanta"-adjective-eo
"angloparlante"-adjective-es "anglaparolanta"-adjective-eo
"timigite"-adverb-eo "angustiosamente"-adverb-es
"angustiosamente"-adverb-es "timigite"-adverb-eo
"antagonisme"-adverb-eo "antagónicamente"-adverb-es
"antagónicamente"-adverb-es "antagonisme"-adverb-eo
"antaŭlaste"-adverb-eo "anteúltimamente"-adverb-es
"antaŭlaste"-adverb-eo "penúltimamente"-adverb-es
"anteúltimamente"-adverb-es "antaŭlaste"-adverb-eo
"penúltimamente"-adverb-es "antaŭlaste"-adverb-eo
"kontraŭabsolutismo"-noun-eo "antiabsolutismo"-noun-es
"antiabsolutismo"-noun-es "kontraŭabsolutismo"-noun-eo
"kontraŭabsolutisto"-noun-eo "antiabsolutista"-noun-es
"antiabsolutista"-noun-es "kontraŭabsolutisto"-noun-eo
"kontraŭabsolutista"-adjective-eo "antiabsolutista"-adjective-es
"antiabsolutista"-adjective-es "kontraŭabsolutista"-adjective-eo
"antiabsolutista"-adjective-es "kontraŭabsolutisma"-adjective-eo
"kontraŭabsolutisma"-adjective-eo "antiabsolutista"-adjective-es
"kontraŭaviade"-adverb-eo "antiaéreamente"-adverb-es
"antiaéreamente"-adverb-es "kontraŭaviade"-adverb-eo
"kontraŭcentralizismo"-noun-eo "anticentralismo"-noun-es
"anticentralismo"-noun-es "kontraŭcentralizismo"-noun-eo
"kontraŭcentralizisto"-noun-eo "anticentralista"-noun-es
"anticentralista"-noun-es "kontraŭcentralizisto"-noun-eo
"kontraŭcentralizista"-adjective-eo "anticentralista"-adjective-es
"anticentralista"-adjective-es "kontraŭcentralizista"-adjective-eo
"anticentralista"-adjective-es "kontraŭcentralizisma"-adjective-eo
"kontraŭcentralizisma"-adjective-eo "anticentralista"-adjective-es
"kontraŭkoncipe"-adverb-eo "anticonceptivamente"-adverb-es
"kontraŭkoncipe"-adverb-eo "contraceptivamente"-adverb-es
"anticonceptivamente"-adverb-es "kontraŭkoncipe"-adverb-eo
"contraceptivamente"-adverb-es "kontraŭkoncipe"-adverb-eo
"kontraŭkonstituciismo"-noun-eo "anticonstitucionalismo"-noun-es
"anticonstitucionalismo"-noun-es "kontraŭkonstituciismo"-noun-eo
"kontraŭkonstituciisto"-noun-eo "anticonstitucionalista"-noun-es
"anticonstitucionalista"-noun-es "kontraŭkonstituciisto"-noun-eo
"kontraŭkonstituciista"-adjective-eo "anticonstitucionalista"-adjective-es
"anticonstitucionalista"-adjective-es "kontraŭkonstituciista"-adjective-eo
"anticonstitucionalista"-adjective-es "kontraŭkonstituciisma"-adjective-eo
"kontraŭkonstituciisma"-adjective-eo "anticonstitucionalista"-adjective-es
"antikrezo"-noun-eo "anticresis"-noun-es
"anticresis"-noun-es "antikrezo"-noun-eo
"kontraŭdarvinismo"-noun-eo "antidarvinismo"-noun-es
"antidarvinismo"-noun-es "kontraŭdarvinismo"-noun-eo
"kontraŭdarvinisto"-noun-eo "antidarvinista"-noun-es
"antidarvinista"-noun-es "kontraŭdarvinisto"-noun-eo
"kontraŭdarvinista"-adjective-eo "antidarvinista"-adjective-es
"antidarvinista"-adjective-es "kontraŭdarvinista"-adjective-eo
"antidarvinista"-adjective-es "kontraŭdarvinisma"-adjective-eo
"kontraŭdarvinisma"-adjective-eo "antidarvinista"-adjective-es
"kontraŭsporte"-adverb-eo "antideportivamente"-adverb-es
"antideportivamente"-adverb-es "kontraŭsporte"-adverb-eo
"maldeportivismo"-noun-eo "antideportividad"-noun-es
"antideportividad"-noun-es "maldeportivismo"-noun-eo
"antideportividad"-noun-es "kontraŭdeportivismo"-noun-eo
"kontraŭdeportivismo"-noun-eo "antideportividad"-noun-es
"kontraŭglita"-adjective-eo "antideslizante"-adjective-es
"antideslizante"-adjective-es "kontraŭglita"-adjective-eo
"kontraŭglite"-adverb-eo "antideslizantemente"-adverb-es
"antideslizantemente"-adverb-es "kontraŭglite"-adverb-eo
"kontraŭtumulta policano"-noun-eo "antidisturbios"-noun-es
"antidisturbios"-noun-es "kontraŭtumulta policano"-noun-eo
"antidisturbios"-noun-es "kontraŭtumulta policisto"-noun-eo
"kontraŭtumulta policisto"-noun-eo "antidisturbios"-noun-es
"kontraŭekologiismo"-noun-eo "antiecologismo"-noun-es
"antiecologismo"-noun-es "kontraŭekologiismo"-noun-eo
"kontraŭekologiisto"-noun-eo "antiecologista"-noun-es
"antiecologista"-noun-es "kontraŭekologiisto"-noun-eo
