"Guida"-properNoun-fr "Guida"-properNoun-ca
"aide-soignante"-noun-fr "auxiliar d'infermeria"-noun-ca
"auxiliar d'infermeria"-noun-ca "aide-soignante"-noun-fr
"engorgement"-noun-fr "embussada"-noun-ca
"engorgement"-noun-fr "embussament"-noun-ca
"embussada"-noun-ca "engorgement"-noun-fr
"embussament"-noun-ca "engorgement"-noun-fr
"repas de sardines"-noun-fr "sardinada"-noun-ca
"sardinada"-noun-ca "repas de sardines"-noun-fr
"fulgurant"-adjective-fr "fulgurant"-adjective-ca
"fulgurant"-adjective-ca "fulgurant"-adjective-fr
"amyélinique"-adjective-fr "amielínic"-adjective-ca
"amielínic"-adjective-ca "amyélinique"-adjective-fr
"Gilberta"-properNoun-fr "Gilberta"-properNoun-ca
"Gilberta"-properNoun-ca "Gilberta"-properNoun-fr
"xylidine"-noun-fr "xilidina"-noun-ca
"xilidina"-noun-ca "xylidine"-noun-fr
"Toccafondi"-noun-fr "Toccafondi"-noun-ca
"Toccafondi"-noun-fr "Toccafondi"-properNoun-ca
"Toccafondi"-noun-ca "Toccafondi"-noun-fr
"Toccafondi"-noun-ca "Toccafondi"-properNoun-fr
"Toccafondi"-properNoun-ca "Toccafondi"-noun-fr
"Toccafondi"-properNoun-ca "Toccafondi"-properNoun-fr
"Toccafondi"-properNoun-fr "Toccafondi"-noun-ca
"Toccafondi"-properNoun-fr "Toccafondi"-properNoun-ca
"tomodensitométrie"-noun-fr "tomodensitometria"-noun-ca
"tomodensitometria"-noun-ca "tomodensitométrie"-noun-fr
"valvulaire"-adjective-fr "valvular"-adjective-ca
"valvular"-adjective-ca "valvulaire"-adjective-fr
"volteface"-noun-fr "mitja volta"-noun-ca
"mitja volta"-noun-ca "volteface"-noun-fr
"mitja volta"-noun-ca "demi-tour"-noun-fr
"mitja volta"-noun-ca "volte-face"-noun-fr
"demi-tour"-noun-fr "mitja volta"-noun-ca
"volte-face"-noun-fr "mitja volta"-noun-ca
"Cartagena"-noun-ca "Cartagène"-properNoun-fr
"Cartagène"-properNoun-fr "Cartagena"-noun-ca
"liseré"-noun-fr "sanefa"-noun-ca
"sanefa"-noun-ca "liseré"-noun-fr
"thyroïde"-adjective-fr "tiroide"-adjective-ca
"tiroide"-adjective-ca "thyroïde"-adjective-fr
"créatinine"-noun-fr "creatinina"-noun-ca
"creatinina"-noun-ca "créatinine"-noun-fr
"Spallone"-noun-fr "Spallone"-noun-ca
"Spallone"-noun-fr "Spallone"-properNoun-ca
"Spallone"-noun-ca "Spallone"-noun-fr
"Spallone"-noun-ca "Spallone"-properNoun-fr
"Spallone"-properNoun-ca "Spallone"-noun-fr
"Spallone"-properNoun-ca "Spallone"-properNoun-fr
"Spallone"-properNoun-fr "Spallone"-noun-ca
"Spallone"-properNoun-fr "Spallone"-properNoun-ca
"Crapanzano"-noun-fr "Crapanzano"-noun-ca
"Crapanzano"-noun-fr "Crapanzano"-properNoun-ca
"Crapanzano"-noun-ca "Crapanzano"-noun-fr
"Crapanzano"-noun-ca "Crapanzano"-properNoun-fr
"Crapanzano"-properNoun-ca "Crapanzano"-noun-fr
"Crapanzano"-properNoun-ca "Crapanzano"-properNoun-fr
"Crapanzano"-properNoun-fr "Crapanzano"-noun-ca
"Crapanzano"-properNoun-fr "Crapanzano"-properNoun-ca
"Allegra"-noun-fr "Allegra"-noun-ca
"Allegra"-noun-fr "Allegra"-properNoun-ca
"Allegra"-noun-ca "Allegra"-noun-fr
"Allegra"-noun-ca "Allegra"-properNoun-fr
"Allegra"-properNoun-ca "Allegra"-noun-fr
"Allegra"-properNoun-ca "Allegra"-properNoun-fr
"Allegra"-properNoun-fr "Allegra"-noun-ca
"Allegra"-properNoun-fr "Allegra"-properNoun-ca
"anthraciteux"-adjective-fr "antracític"-adjective-ca
"antracític"-adjective-ca "anthraciteux"-adjective-fr
"Dell'Osso"-noun-fr "Dell'Osso"-noun-ca
"Dell'Osso"-noun-fr "Dell'Osso"-properNoun-ca
"Dell'Osso"-noun-ca "Dell'Osso"-noun-fr
"Dell'Osso"-noun-ca "Dell'Osso"-properNoun-fr
"Dell'Osso"-properNoun-ca "Dell'Osso"-noun-fr
"Dell'Osso"-properNoun-ca "Dell'Osso"-properNoun-fr
"Dell'Osso"-properNoun-fr "Dell'Osso"-noun-ca
"Dell'Osso"-properNoun-fr "Dell'Osso"-properNoun-ca
"algologue"-noun-fr "algòleg"-noun-ca
"algòleg"-noun-ca "algologue"-noun-fr
"expansibilité"-noun-fr "expansibilitat"-noun-ca
"expansibilitat"-noun-ca "expansibilité"-noun-fr
"Schirru"-noun-fr "Schirru"-noun-ca
"Schirru"-noun-fr "Schirru"-properNoun-ca
"Schirru"-noun-ca "Schirru"-noun-fr
"Schirru"-noun-ca "Schirru"-properNoun-fr
"Schirru"-properNoun-ca "Schirru"-noun-fr
"Schirru"-properNoun-ca "Schirru"-properNoun-fr
"Schirru"-properNoun-fr "Schirru"-noun-ca
"Schirru"-properNoun-fr "Schirru"-properNoun-ca
"incoordination"-noun-fr "incoordinació"-noun-ca
"incoordinació"-noun-ca "incoordination"-noun-fr
"Preti"-noun-fr "Preti"-noun-ca
"Preti"-noun-fr "Preti"-properNoun-ca
"Preti"-noun-ca "Preti"-noun-fr
"Preti"-noun-ca "Preti"-properNoun-fr
"Preti"-properNoun-ca "Preti"-noun-fr
"Preti"-properNoun-ca "Preti"-properNoun-fr
"Preti"-properNoun-fr "Preti"-noun-ca
"Preti"-properNoun-fr "Preti"-properNoun-ca
"Berlato"-noun-fr "Berlato"-noun-ca
"Berlato"-noun-fr "Berlato"-properNoun-ca
"Berlato"-noun-ca "Berlato"-noun-fr
"Berlato"-noun-ca "Berlato"-properNoun-fr
"Berlato"-properNoun-ca "Berlato"-noun-fr
"Berlato"-properNoun-ca "Berlato"-properNoun-fr
"Berlato"-properNoun-fr "Berlato"-noun-ca
"Berlato"-properNoun-fr "Berlato"-properNoun-ca
"axisymétrique"-adjective-fr "axisimètric"-adjective-ca
"axisimètric"-adjective-ca "axisymétrique"-adjective-fr
"picrique"-adjective-fr "pícric"-adjective-ca
"pícric"-adjective-ca "picrique"-adjective-fr
"enfourner"-verb-fr "enfornar"-verb-ca
"enfornar"-verb-ca "enfourner"-verb-fr
"autogreffe"-noun-fr "autoempelt"-noun-ca
"autoempelt"-noun-ca "autogreffe"-noun-fr
"blesser grièvement"-verb-fr "malferir"-verb-ca
"malferir"-verb-ca "blesser grièvement"-verb-fr
"modernement"-adverb-fr "modernament"-adverb-ca
"modernament"-adverb-ca "modernement"-adverb-fr
"Alfvén"-noun-fr "Alfvén"-noun-ca
"Alfvén"-noun-fr "Alfvén"-properNoun-ca
"Alfvén"-noun-ca "Alfvén"-noun-fr
"Alfvén"-noun-ca "Alfvén"-properNoun-fr
"Alfvén"-properNoun-ca "Alfvén"-noun-fr
"Alfvén"-properNoun-ca "Alfvén"-properNoun-fr
"Alfvén"-properNoun-fr "Alfvén"-noun-ca
"Alfvén"-properNoun-fr "Alfvén"-properNoun-ca
"aviculteur"-noun-fr "avicultor"-noun-ca
"avicultor"-noun-ca "aviculteur"-noun-fr
"trotskysme"-noun-fr "trotskisme"-noun-ca
"trotskisme"-noun-ca "trotskysme"-noun-fr
"trotskisme"-noun-ca "trotskisme"-noun-fr
"trotskisme"-noun-fr "trotskisme"-noun-ca
"rayon X"-noun-fr "raig X"-noun-ca
"raig X"-noun-ca "rayon X"-noun-fr
"mégathérium"-noun-fr "megateri"-noun-ca
"megateri"-noun-ca "mégathérium"-noun-fr
"picrate"-noun-fr "picrat"-noun-ca
"picrat"-noun-ca "picrate"-noun-fr
"Trizza"-noun-fr "Trizza"-noun-ca
"Trizza"-noun-fr "Trizza"-properNoun-ca
"Trizza"-noun-ca "Trizza"-noun-fr
"Trizza"-noun-ca "Trizza"-properNoun-fr
"Trizza"-properNoun-ca "Trizza"-noun-fr
"Trizza"-properNoun-ca "Trizza"-properNoun-fr
"Trizza"-properNoun-fr "Trizza"-noun-ca
"Trizza"-properNoun-fr "Trizza"-properNoun-ca
"Pannarale"-noun-fr "Pannarale"-noun-ca
"Pannarale"-noun-fr "Pannarale"-properNoun-ca
"Pannarale"-noun-ca "Pannarale"-noun-fr
"Pannarale"-noun-ca "Pannarale"-properNoun-fr
"Pannarale"-properNoun-ca "Pannarale"-noun-fr
"Pannarale"-properNoun-ca "Pannarale"-properNoun-fr
"Pannarale"-properNoun-fr "Pannarale"-noun-ca
"Pannarale"-properNoun-fr "Pannarale"-properNoun-ca
"hernieux"-adjective-fr "herniós"-adjective-ca
"herniós"-adjective-ca "hernieux"-adjective-fr
"LGBT"-adjective-fr "LGBT"-adjective-ca
"LGBT"-adjective-ca "LGBT"-adjective-fr
"unicaule"-adjective-fr "unicaule"-adjective-ca
"unicaule"-adjective-ca "unicaule"-adjective-fr
"flexographie"-noun-fr "flexografia"-noun-ca
"flexografia"-noun-ca "flexographie"-noun-fr
"municipalisme"-noun-fr "municipalisme"-noun-ca
"municipalisme"-noun-ca "municipalisme"-noun-fr
"Caponi"-noun-fr "Caponi"-noun-ca
"Caponi"-noun-fr "Caponi"-properNoun-ca
"Caponi"-noun-ca "Caponi"-noun-fr
"Caponi"-noun-ca "Caponi"-properNoun-fr
"Caponi"-properNoun-ca "Caponi"-noun-fr
"Caponi"-properNoun-ca "Caponi"-properNoun-fr
"Caponi"-properNoun-fr "Caponi"-noun-ca
"Caponi"-properNoun-fr "Caponi"-properNoun-ca
"Leoncio"-properNoun-fr "Leoncio"-properNoun-ca
"Leoncio"-properNoun-ca "Leoncio"-properNoun-fr
"anticatholique"-adjective-fr "anticatòlic"-adjective-ca
"anticatòlic"-adjective-ca "anticatholique"-adjective-fr
"elfique"-adjective-fr "èlfic"-adjective-ca
"èlfic"-adjective-ca "elfique"-adjective-fr
"matrilocal"-adjective-fr "matrilocal"-adjective-ca
"matrilocal"-adjective-ca "matrilocal"-adjective-fr
"latéritique"-adjective-fr "laterític"-adjective-ca
"laterític"-adjective-ca "latéritique"-adjective-fr
"préconscient"-noun-fr "preconscient"-noun-ca
"preconscient"-noun-ca "préconscient"-noun-fr
"azurite"-noun-fr "atzurita"-noun-ca
"atzurita"-noun-ca "azurite"-noun-fr
"convertir en"-verb-ca "transformer en"-verb-fr
"convertir en"-verb-ca "convertir en"-verb-fr
"transformer en"-verb-fr "convertir en"-verb-ca
"convertir en"-verb-fr "convertir en"-verb-ca
"Balla"-noun-fr "Balla"-noun-ca
"Balla"-noun-fr "Balla"-properNoun-ca
"Balla"-noun-ca "Balla"-noun-fr
"Balla"-noun-ca "Balla"-properNoun-fr
"Balla"-properNoun-ca "Balla"-noun-fr
"Balla"-properNoun-ca "Balla"-properNoun-fr
"Balla"-properNoun-fr "Balla"-noun-ca
"Balla"-properNoun-fr "Balla"-properNoun-ca
"antichoc"-adjective-fr "antixocs"-adjective-ca
"antichoc"-adjective-fr "antichoc"-adjective-ca
"antixocs"-adjective-ca "antichoc"-adjective-fr
"antichoc"-adjective-ca "antichoc"-adjective-fr
"Plank"-noun-fr "Plank"-noun-ca
"Plank"-noun-fr "Plank"-properNoun-ca
"Plank"-noun-ca "Plank"-noun-fr
"Plank"-noun-ca "Plank"-properNoun-fr
"Plank"-properNoun-ca "Plank"-noun-fr
"Plank"-properNoun-ca "Plank"-properNoun-fr
"Plank"-properNoun-fr "Plank"-noun-ca
"Plank"-properNoun-fr "Plank"-properNoun-ca
"supralunaire"-adjective-fr "supralunar"-adjective-ca
"supralunar"-adjective-ca "supralunaire"-adjective-fr
"Daech"-properNoun-fr "Estat Islàmic"-properNoun-ca
"Estat Islàmic"-properNoun-ca "Daech"-properNoun-fr
"Estat Islàmic"-properNoun-ca "Daesh"-properNoun-fr
"Estat Islàmic"-properNoun-ca "État Islamique"-properNoun-fr
"Daesh"-properNoun-fr "Estat Islàmic"-properNoun-ca
"État Islamique"-properNoun-fr "Estat Islàmic"-properNoun-ca
"idéalité"-noun-fr "idealitat"-noun-ca
"idealitat"-noun-ca "idéalité"-noun-fr
"Kya"-properNoun-fr "Kya"-properNoun-ca
"Kya"-properNoun-ca "Kya"-properNoun-fr
"Rossanda"-noun-fr "Rossanda"-noun-ca
"Rossanda"-noun-fr "Rossanda"-properNoun-ca
"Rossanda"-noun-ca "Rossanda"-noun-fr
"Rossanda"-noun-ca "Rossanda"-properNoun-fr
"Rossanda"-properNoun-ca "Rossanda"-noun-fr
"Rossanda"-properNoun-ca "Rossanda"-properNoun-fr
"Rossanda"-properNoun-fr "Rossanda"-noun-ca
"Rossanda"-properNoun-fr "Rossanda"-properNoun-ca
"Compagna"-noun-fr "Compagna"-noun-ca
"Compagna"-noun-fr "Compagna"-properNoun-ca
"Compagna"-noun-ca "Compagna"-noun-fr
"Compagna"-noun-ca "Compagna"-properNoun-fr
"Compagna"-properNoun-ca "Compagna"-noun-fr
"Compagna"-properNoun-ca "Compagna"-properNoun-fr
"Compagna"-properNoun-fr "Compagna"-noun-ca
"Compagna"-properNoun-fr "Compagna"-properNoun-ca
"inavouable"-adjective-fr "inconfessable"-adjective-ca
"inconfessable"-adjective-ca "inavouable"-adjective-fr
"viciable"-adjective-fr "viciable"-adjective-ca
"viciable"-adjective-ca "viciable"-adjective-fr
"cowboy"-noun-ca "cowboy"-noun-fr
"cowboy"-noun-fr "cowboy"-noun-ca
"italo-américain"-adjective-fr "italoamericà"-adjective-ca
"italoamericà"-adjective-ca "italo-américain"-adjective-fr
"Rolle"-noun-fr "Rolle"-noun-ca
"Rolle"-noun-fr "Rolle"-properNoun-ca
"Rolle"-noun-ca "Rolle"-noun-fr
"Rolle"-noun-ca "Rolle"-properNoun-fr
"Rolle"-properNoun-ca "Rolle"-noun-fr
"Rolle"-properNoun-ca "Rolle"-properNoun-fr
"Rolle"-properNoun-fr "Rolle"-noun-ca
"Rolle"-properNoun-fr "Rolle"-properNoun-ca
"nucléide"-noun-fr "nucleid"-noun-ca
"nucleid"-noun-ca "nucléide"-noun-fr
"Halon"-properNoun-fr "Halon"-properNoun-ca
"Halon"-properNoun-ca "Halon"-properNoun-fr
"Sibonet"-properNoun-fr "Sibonet"-properNoun-ca
"Sibonet"-properNoun-ca "Sibonet"-properNoun-fr
"subsidiation"-noun-fr "subsidiació"-noun-ca
"subsidiació"-noun-ca "subsidiation"-noun-fr
"gaspacho"-noun-fr "gaspatxo"-noun-ca
"gaspatxo"-noun-ca "gaspacho"-noun-fr
"mégalithisme"-noun-fr "megalitisme"-noun-ca
"megalitisme"-noun-ca "mégalithisme"-noun-fr
"préadaptation"-noun-fr "preadaptació"-noun-ca
"preadaptació"-noun-ca "préadaptation"-noun-fr
"Draghetti"-noun-fr "Draghetti"-noun-ca
"Draghetti"-noun-fr "Draghetti"-properNoun-ca
"Draghetti"-noun-ca "Draghetti"-noun-fr
"Draghetti"-noun-ca "Draghetti"-properNoun-fr
"Draghetti"-properNoun-ca "Draghetti"-noun-fr
"Draghetti"-properNoun-ca "Draghetti"-properNoun-fr
"Draghetti"-properNoun-fr "Draghetti"-noun-ca
"Draghetti"-properNoun-fr "Draghetti"-properNoun-ca
"irréaliste"-adjective-fr "irrealista"-adjective-ca
"irrealista"-adjective-ca "irréaliste"-adjective-fr
"Panigazzi"-noun-fr "Panigazzi"-noun-ca
"Panigazzi"-noun-fr "Panigazzi"-properNoun-ca
"Panigazzi"-noun-ca "Panigazzi"-noun-fr
"Panigazzi"-noun-ca "Panigazzi"-properNoun-fr
"Panigazzi"-properNoun-ca "Panigazzi"-noun-fr
"Panigazzi"-properNoun-ca "Panigazzi"-properNoun-fr
"Panigazzi"-properNoun-fr "Panigazzi"-noun-ca
"Panigazzi"-properNoun-fr "Panigazzi"-properNoun-ca
"cryoturbation"-noun-fr "crioturbació"-noun-ca
"crioturbació"-noun-ca "cryoturbation"-noun-fr
"Palmeira"-noun-fr "Palmeira"-noun-ca
"Palmeira"-noun-fr "Palmeira"-properNoun-ca
"Palmeira"-noun-ca "Palmeira"-noun-fr
"Palmeira"-noun-ca "Palmeira"-properNoun-fr
"Palmeira"-properNoun-ca "Palmeira"-noun-fr
"Palmeira"-properNoun-ca "Palmeira"-properNoun-fr
"Palmeira"-properNoun-fr "Palmeira"-noun-ca
"Palmeira"-properNoun-fr "Palmeira"-properNoun-ca
"tridimensionnellement"-adverb-fr "tridimensionalment"-adverb-ca
"tridimensionalment"-adverb-ca "tridimensionnellement"-adverb-fr
"post-modernisme"-noun-fr "postmodernisme"-noun-ca
"postmodernisme"-noun-ca "post-modernisme"-noun-fr
"postmodernisme"-noun-ca "postmodernisme"-noun-fr
"postmodernisme"-noun-fr "postmodernisme"-noun-ca
"aréique"-adjective-fr "arreic"-adjective-ca
"arreic"-adjective-ca "aréique"-adjective-fr
"Dornelles"-noun-fr "Dornelles"-noun-ca
"Dornelles"-noun-fr "Dornelles"-properNoun-ca
"Dornelles"-noun-ca "Dornelles"-noun-fr
"Dornelles"-noun-ca "Dornelles"-properNoun-fr
"Dornelles"-properNoun-ca "Dornelles"-noun-fr
"Dornelles"-properNoun-ca "Dornelles"-properNoun-fr
"Dornelles"-properNoun-fr "Dornelles"-noun-ca
"Dornelles"-properNoun-fr "Dornelles"-properNoun-ca
"Alexandru"-noun-fr "Alexandru"-noun-ca
"Alexandru"-noun-ca "Alexandru"-noun-fr
"Alexandru"-noun-ca "Alexandru"-properNoun-fr
"Alexandru"-properNoun-fr "Alexandru"-noun-ca
"Baglioni"-noun-fr "Baglioni"-noun-ca
"Baglioni"-noun-fr "Baglioni"-properNoun-ca
"Baglioni"-noun-ca "Baglioni"-noun-fr
"Baglioni"-noun-ca "Baglioni"-properNoun-fr
"Baglioni"-properNoun-ca "Baglioni"-noun-fr
"Baglioni"-properNoun-ca "Baglioni"-properNoun-fr
"Baglioni"-properNoun-fr "Baglioni"-noun-ca
"Baglioni"-properNoun-fr "Baglioni"-properNoun-ca
"Damaschin"-noun-fr "Damaschin"-noun-ca
"Damaschin"-noun-fr "Damaschin"-properNoun-ca
"Damaschin"-noun-ca "Damaschin"-noun-fr
"Damaschin"-noun-ca "Damaschin"-properNoun-fr
"Damaschin"-properNoun-ca "Damaschin"-noun-fr
"Damaschin"-properNoun-ca "Damaschin"-properNoun-fr
"Damaschin"-properNoun-fr "Damaschin"-noun-ca
"Damaschin"-properNoun-fr "Damaschin"-properNoun-ca
"Federic"-properNoun-fr "Federic"-properNoun-ca
"Federic"-properNoun-ca "Federic"-properNoun-fr
"Baudry"-noun-fr "Baudry"-noun-ca
"Baudry"-noun-fr "Baudry"-properNoun-ca
"Baudry"-noun-ca "Baudry"-noun-fr
"Baudry"-noun-ca "Baudry"-properNoun-fr
"Baudry"-properNoun-ca "Baudry"-noun-fr
"Baudry"-properNoun-ca "Baudry"-properNoun-fr
"Baudry"-properNoun-fr "Baudry"-noun-ca
"Baudry"-properNoun-fr "Baudry"-properNoun-ca
"XXVI"-numeral-fr "XXVI"-numeral-ca
"XXVI"-numeral-ca "XXVI"-numeral-fr
"pandémique"-adjective-fr "pandèmic"-adjective-ca
"pandèmic"-adjective-ca "pandémique"-adjective-fr
"León"-noun-fr "León"-noun-ca
"León"-noun-ca "León"-noun-fr
"Casalta"-noun-fr "Casalta"-noun-ca
"Casalta"-noun-fr "Casalta"-properNoun-ca
"Casalta"-noun-ca "Casalta"-noun-fr
"Casalta"-noun-ca "Casalta"-properNoun-fr
"Casalta"-properNoun-ca "Casalta"-noun-fr
"Casalta"-properNoun-ca "Casalta"-properNoun-fr
"Casalta"-properNoun-fr "Casalta"-noun-ca
"Casalta"-properNoun-fr "Casalta"-properNoun-ca
"Broudig"-noun-fr "Broudig"-noun-ca
"Broudig"-noun-fr "Broudig"-properNoun-ca
"Broudig"-noun-ca "Broudig"-noun-fr
"Broudig"-noun-ca "Broudig"-properNoun-fr
"Broudig"-properNoun-ca "Broudig"-noun-fr
"Broudig"-properNoun-ca "Broudig"-properNoun-fr
"Broudig"-properNoun-fr "Broudig"-noun-ca
"Broudig"-properNoun-fr "Broudig"-properNoun-ca
"apoplectique"-noun-fr "apoplèctic"-noun-ca
"apoplèctic"-noun-ca "apoplectique"-noun-fr
"instrumentaliser"-verb-fr "instrumentalitzar"-verb-ca
"instrumentalitzar"-verb-ca "instrumentaliser"-verb-fr
"Simonet"-noun-fr "Simonet"-noun-ca
"Simonet"-noun-fr "Simonet"-properNoun-ca
"Simonet"-noun-ca "Simonet"-noun-fr
"Simonet"-noun-ca "Simonet"-properNoun-fr
"Simonet"-properNoun-ca "Simonet"-noun-fr
"Simonet"-properNoun-ca "Simonet"-properNoun-fr
"Simonet"-properNoun-fr "Simonet"-noun-ca
"Simonet"-properNoun-fr "Simonet"-properNoun-ca
"sogdien"-adjective-fr "sogdià"-adjective-ca
"sogdià"-adjective-ca "sogdien"-adjective-fr
"Revigliasco"-noun-fr "Revigliasco"-noun-ca
"Revigliasco"-noun-fr "Revigliasco"-properNoun-ca
"Revigliasco"-noun-ca "Revigliasco"-noun-fr
"Revigliasco"-noun-ca "Revigliasco"-properNoun-fr
"Revigliasco"-properNoun-ca "Revigliasco"-noun-fr
"Revigliasco"-properNoun-ca "Revigliasco"-properNoun-fr
"Revigliasco"-properNoun-fr "Revigliasco"-noun-ca
"Revigliasco"-properNoun-fr "Revigliasco"-properNoun-ca
"sous-secrétaire"-noun-fr "subsecretari"-noun-ca
"sous-secrétaire"-noun-fr "sotssecretari"-noun-ca
"subsecretari"-noun-ca "sous-secrétaire"-noun-fr
"sotssecretari"-noun-ca "sous-secrétaire"-noun-fr
"Tamberi"-noun-fr "Tamberi"-noun-ca
"Tamberi"-noun-fr "Tamberi"-properNoun-ca
"Tamberi"-noun-ca "Tamberi"-noun-fr
"Tamberi"-noun-ca "Tamberi"-properNoun-fr
"Tamberi"-properNoun-ca "Tamberi"-noun-fr
"Tamberi"-properNoun-ca "Tamberi"-properNoun-fr
"Tamberi"-properNoun-fr "Tamberi"-noun-ca
"Tamberi"-properNoun-fr "Tamberi"-properNoun-ca
"mucolytique"-adjective-fr "mucolític"-adjective-ca
"mucolític"-adjective-ca "mucolytique"-adjective-fr
"Clotilde"-properNoun-fr "Clotilde"-properNoun-ca
"Clotilde"-properNoun-ca "Clotilde"-properNoun-fr
"semi-nomade"-adjective-fr "seminòmada"-adjective-ca
"seminòmada"-adjective-ca "semi-nomade"-adjective-fr
"Zamfir"-noun-fr "Zamfir"-noun-ca
"Zamfir"-noun-fr "Zamfir"-properNoun-ca
"Zamfir"-noun-ca "Zamfir"-noun-fr
"Zamfir"-noun-ca "Zamfir"-properNoun-fr
"Zamfir"-properNoun-ca "Zamfir"-noun-fr
"Zamfir"-properNoun-ca "Zamfir"-properNoun-fr
"Zamfir"-properNoun-fr "Zamfir"-noun-ca
"Zamfir"-properNoun-fr "Zamfir"-properNoun-ca
"Aminta"-properNoun-fr "Aminta"-properNoun-ca
"Aminta"-properNoun-ca "Aminta"-properNoun-fr
"Immanuel"-properNoun-fr "Immanuel"-properNoun-ca
"Immanuel"-properNoun-ca "Immanuel"-properNoun-fr
"mutabilité"-noun-fr "mutabilitat"-noun-ca
"mutabilitat"-noun-ca "mutabilité"-noun-fr
"Soliani"-noun-fr "Soliani"-noun-ca
"Soliani"-noun-fr "Soliani"-properNoun-ca
"Soliani"-noun-ca "Soliani"-noun-fr
"Soliani"-noun-ca "Soliani"-properNoun-fr
"Soliani"-properNoun-ca "Soliani"-noun-fr
"Soliani"-properNoun-ca "Soliani"-properNoun-fr
"Soliani"-properNoun-fr "Soliani"-noun-ca
"Soliani"-properNoun-fr "Soliani"-properNoun-ca
"Roraima"-properNoun-fr "Roraima"-properNoun-ca
"Roraima"-properNoun-ca "Roraima"-properNoun-fr
"mangoustan"-noun-fr "mangostà"-noun-ca
"mangostà"-noun-ca "mangoustan"-noun-fr
"Justiana"-properNoun-fr "Justiana"-properNoun-ca
"Justiana"-properNoun-ca "Justiana"-properNoun-fr
"amygdaline"-noun-fr "amigdalina"-noun-ca
"amigdalina"-noun-ca "amygdaline"-noun-fr
"modalisme"-noun-fr "modalisme"-noun-ca
"modalisme"-noun-ca "modalisme"-noun-fr
"Lanièce"-noun-fr "Lanièce"-noun-ca
"Lanièce"-noun-fr "Lanièce"-properNoun-ca
"Lanièce"-noun-ca "Lanièce"-noun-fr
"Lanièce"-noun-ca "Lanièce"-properNoun-fr
"Lanièce"-properNoun-ca "Lanièce"-noun-fr
"Lanièce"-properNoun-ca "Lanièce"-properNoun-fr
"Lanièce"-properNoun-fr "Lanièce"-noun-ca
"Lanièce"-properNoun-fr "Lanièce"-properNoun-ca
"éventration"-noun-fr "eventració"-noun-ca
"eventració"-noun-ca "éventration"-noun-fr
"Christia"-properNoun-fr "Christia"-properNoun-ca
"Christia"-properNoun-ca "Christia"-properNoun-fr
"audioprothèse"-noun-fr "audiòfon"-noun-ca
"audiòfon"-noun-ca "audioprothèse"-noun-fr
"audiòfon"-noun-ca "sonotone"-noun-fr
"sonotone"-noun-fr "audiòfon"-noun-ca
"benzédrine"-noun-fr "benzedrina"-noun-ca
"benzedrina"-noun-ca "benzédrine"-noun-fr
"médecin de famille"-noun-fr "metge de família"-noun-ca
"metge de família"-noun-ca "médecin de famille"-noun-fr
"alleutier"-noun-fr "aloer"-noun-ca
"aloer"-noun-ca "alleutier"-noun-fr
"cationique"-adjective-fr "catiònic"-adjective-ca
"catiònic"-adjective-ca "cationique"-adjective-fr
"Èric"-properNoun-fr "Èric"-properNoun-ca
"Èric"-properNoun-ca "Èric"-properNoun-fr
"amorphe"-noun-fr "amorf"-noun-ca
"amorf"-noun-ca "amorphe"-noun-fr
"Breonna"-properNoun-fr "Breonna"-properNoun-ca
"Breonna"-properNoun-ca "Breonna"-properNoun-fr
"tonifiant"-noun-fr "tonificant"-noun-ca
"tonificant"-noun-ca "tonifiant"-noun-fr
"bipenne"-adjective-fr "bipenne"-adjective-ca
"bipenne"-adjective-ca "bipenne"-adjective-fr
"bipenne"-adjective-ca "bipenné"-adjective-fr
"bipenné"-adjective-fr "bipenne"-adjective-ca
"Briselda"-properNoun-fr "Briselda"-properNoun-ca
"Briselda"-properNoun-ca "Briselda"-properNoun-fr
"transpositeur"-noun-fr "transpositor"-noun-ca
"transpositor"-noun-ca "transpositeur"-noun-fr
"Negrescu"-noun-fr "Negrescu"-noun-ca
"Negrescu"-noun-fr "Negrescu"-properNoun-ca
"Negrescu"-noun-ca "Negrescu"-noun-fr
"Negrescu"-noun-ca "Negrescu"-properNoun-fr
"Negrescu"-properNoun-ca "Negrescu"-noun-fr
"Negrescu"-properNoun-ca "Negrescu"-properNoun-fr
"Negrescu"-properNoun-fr "Negrescu"-noun-ca
"Negrescu"-properNoun-fr "Negrescu"-properNoun-ca
"Favia"-noun-fr "Favia"-noun-ca
"Favia"-noun-fr "Favia"-properNoun-ca
"Favia"-noun-ca "Favia"-noun-fr
"Favia"-noun-ca "Favia"-properNoun-fr
"Favia"-properNoun-ca "Favia"-noun-fr
"Favia"-properNoun-ca "Favia"-properNoun-fr
"Favia"-properNoun-fr "Favia"-noun-ca
"Favia"-properNoun-fr "Favia"-properNoun-ca
"Couperin"-noun-fr "Couperin"-noun-ca
"Couperin"-noun-fr "Couperin"-properNoun-ca
"Couperin"-noun-ca "Couperin"-noun-fr
"Couperin"-noun-ca "Couperin"-properNoun-fr
"Couperin"-properNoun-ca "Couperin"-noun-fr
"Couperin"-properNoun-ca "Couperin"-properNoun-fr
"Couperin"-properNoun-fr "Couperin"-noun-ca
"Couperin"-properNoun-fr "Couperin"-properNoun-ca
"Caffaratto"-noun-fr "Caffaratto"-noun-ca
"Caffaratto"-noun-fr "Caffaratto"-properNoun-ca
"Caffaratto"-noun-ca "Caffaratto"-noun-fr
