"l"-noun-oc "l"-noun-fr
"trois cent"-numeral-fr "tres cents"-numeral-oc
"quatre cents"-numeral-oc "quatre cent"-numeral-fr
"quatre cent"-numeral-fr "quatre cents"-numeral-oc
"cinc cents"-numeral-oc "cinq cent"-numeral-fr
"cinq cent"-numeral-fr "cinc cents"-numeral-oc
"sièis cents"-numeral-oc "six cent"-numeral-fr
"six cent"-numeral-fr "sièis cents"-numeral-oc
"sèt cents"-numeral-oc "sept cent"-numeral-fr
"sept cent"-numeral-fr "sèt cents"-numeral-oc
"uèch cents"-numeral-oc "huit cent"-numeral-fr
"huit cent"-numeral-fr "uèch cents"-numeral-oc
"huit cent"-numeral-fr "uèit cents"-numeral-oc
"uèit cents"-numeral-oc "huit cent"-numeral-fr
"nòu cents"-numeral-oc "neuf cent"-numeral-fr
"neuf cent"-numeral-fr "nòu cents"-numeral-oc
"neuf cent"-numeral-fr "nau cents"-numeral-oc
"nau cents"-numeral-oc "neuf cent"-numeral-fr
"I"-numeral-oc "I"-numeral-fr
"I"-numeral-fr "I"-numeral-oc
"II"-numeral-oc "II"-numeral-fr
"II"-numeral-fr "II"-numeral-oc
"III"-numeral-oc "III"-numeral-fr
"III"-numeral-fr "III"-numeral-oc
"IV"-numeral-oc "IV"-numeral-fr
"IV"-numeral-fr "IV"-numeral-oc
"V"-numeral-oc "V"-numeral-fr
"V"-numeral-fr "V"-numeral-oc
"VI"-numeral-oc "VI"-numeral-fr
"VI"-numeral-fr "VI"-numeral-oc
"VII"-numeral-oc "VII"-numeral-fr
"VII"-numeral-fr "VII"-numeral-oc
"VIII"-numeral-oc "VIII"-numeral-fr
"VIII"-numeral-fr "VIII"-numeral-oc
"IX"-numeral-oc "IX"-numeral-fr
"IX"-numeral-fr "IX"-numeral-oc
"X"-numeral-oc "X"-numeral-fr
"X"-numeral-fr "X"-numeral-oc
"XI"-numeral-oc "XI"-numeral-fr
"XI"-numeral-fr "XI"-numeral-oc
"XII"-numeral-oc "XII"-numeral-fr
"XII"-numeral-fr "XII"-numeral-oc
"XIII"-numeral-oc "XIII"-numeral-fr
"XIII"-numeral-fr "XIII"-numeral-oc
"XIV"-numeral-oc "XIV"-numeral-fr
"XIV"-numeral-fr "XIV"-numeral-oc
"XV"-numeral-oc "XV"-numeral-fr
"XV"-numeral-fr "XV"-numeral-oc
"XVI"-numeral-oc "XVI"-numeral-fr
"XVI"-numeral-fr "XVI"-numeral-oc
"XVII"-numeral-oc "XVII"-numeral-fr
"XVII"-numeral-fr "XVII"-numeral-oc
"XVIII"-numeral-oc "XVIII"-numeral-fr
"XVIII"-numeral-fr "XVIII"-numeral-oc
"XIX"-numeral-oc "XIX"-numeral-fr
"XIX"-numeral-fr "XIX"-numeral-oc
"XX"-numeral-oc "XX"-numeral-fr
"XX"-numeral-fr "XX"-numeral-oc
"XXI"-numeral-oc "XXI"-numeral-fr
"XXI"-numeral-fr "XXI"-numeral-oc
"L"-numeral-oc "L"-numeral-fr
"L"-numeral-fr "L"-numeral-oc
"C"-numeral-oc "C"-numeral-fr
"C"-numeral-fr "C"-numeral-oc
"D"-numeral-oc "D"-numeral-fr
"D"-numeral-fr "D"-numeral-oc
"M"-numeral-oc "M"-numeral-fr
"M"-numeral-fr "M"-numeral-oc
"Anna"-properNoun-oc "Anna"-properNoun-fr
"Anna"-properNoun-oc "Anne"-properNoun-fr
"Anna"-properNoun-fr "Anna"-properNoun-oc
"Anne"-properNoun-fr "Anna"-properNoun-oc
"Anne"-properNoun-fr "Anne"-properNoun-oc
"Anne"-properNoun-oc "Anne"-properNoun-fr
"Bill"-properNoun-oc "Bill"-properNoun-fr
"Bill"-properNoun-fr "Bill"-properNoun-oc
"Bob"-properNoun-oc "Bob"-properNoun-fr
"Bob"-properNoun-fr "Bob"-properNoun-oc
"Carl"-properNoun-oc "Carl"-properNoun-fr
"Carl"-properNoun-fr "Carl"-properNoun-oc
"Claude"-properNoun-oc "Claude"-properNoun-fr
"Claude"-properNoun-fr "Claude"-properNoun-oc
"Dominique"-properNoun-fr "Dominique"-properNoun-oc
"Dominique"-properNoun-fr "Dominique"-noun-oc
"Dominique"-properNoun-oc "Dominique"-properNoun-fr
"Dominique"-properNoun-oc "Dominique"-noun-fr
"Dominique"-noun-oc "Dominique"-properNoun-fr
"Dominique"-noun-oc "Dominique"-noun-fr
"Dominique"-noun-fr "Dominique"-properNoun-oc
"Dominique"-noun-fr "Dominique"-noun-oc
"Donald"-properNoun-oc "Donald"-properNoun-fr
"Donald"-properNoun-oc "Donald"-noun-fr
"Donald"-properNoun-fr "Donald"-properNoun-oc
"Donald"-properNoun-fr "Donald"-noun-oc
"Donald"-noun-fr "Donald"-properNoun-oc
"Donald"-noun-fr "Donald"-noun-oc
"Donald"-noun-oc "Donald"-properNoun-fr
"Donald"-noun-oc "Donald"-noun-fr
"Enric"-properNoun-oc "Enric"-properNoun-fr
"Enric"-properNoun-oc "Henri"-properNoun-fr
"Enric"-properNoun-fr "Enric"-properNoun-oc
"Henri"-properNoun-fr "Enric"-properNoun-oc
"Ernest"-properNoun-oc "Ernest"-properNoun-fr
"Ernest"-properNoun-fr "Ernest"-properNoun-oc
"Ernesto"-properNoun-oc "Ernesto"-properNoun-fr
"Ernesto"-properNoun-fr "Ernesto"-properNoun-oc
"Esteve"-properNoun-oc "Esteve"-properNoun-fr
"Esteve"-properNoun-fr "Esteve"-properNoun-oc
"François"-properNoun-fr "François"-properNoun-oc
"François"-properNoun-oc "François"-properNoun-fr
"Francesca"-properNoun-oc "Francesca"-properNoun-fr
"Francesca"-properNoun-fr "Francesca"-properNoun-oc
"Francesco"-properNoun-oc "Francesco"-properNoun-fr
"Francesco"-properNoun-fr "Francesco"-properNoun-oc
"Hans"-properNoun-oc "Hans"-properNoun-fr
"Hans"-properNoun-fr "Hans"-properNoun-oc
"Hèctor"-properNoun-oc "Hèctor"-properNoun-fr
"Hèctor"-properNoun-fr "Hèctor"-properNoun-oc
"Ivan"-properNoun-oc "Ivan"-properNoun-fr
"Ivan"-properNoun-fr "Ivan"-properNoun-oc
"Jacinto"-properNoun-oc "Jacinto"-properNoun-fr
"Jacinto"-properNoun-fr "Jacinto"-properNoun-oc
"Jacme"-properNoun-oc "Jacme"-properNoun-fr
"Jacme"-properNoun-oc "Jacques"-properNoun-fr
"Jacme"-properNoun-fr "Jacme"-properNoun-oc
"Jacques"-properNoun-fr "Jacme"-properNoun-oc
"Jacques"-properNoun-fr "Jacques"-properNoun-oc
"Jacques"-properNoun-oc "Jacques"-properNoun-fr
"James"-properNoun-oc "James"-properNoun-fr
"James"-properNoun-fr "James"-properNoun-oc
"Jean"-properNoun-oc "Jean"-properNoun-fr
"Jean"-properNoun-fr "Jean"-properNoun-oc
"Jean"-properNoun-fr "Joan"-properNoun-oc
"Joan"-properNoun-oc "Jean"-properNoun-fr
"Joan"-properNoun-oc "Joan"-properNoun-fr
"Joan"-properNoun-fr "Joan"-properNoun-oc
"Joana"-properNoun-oc "Joana"-properNoun-fr
"Joana"-properNoun-oc "Jeanne"-properNoun-fr
"Joana"-properNoun-fr "Joana"-properNoun-oc
"Jeanne"-properNoun-fr "Joana"-properNoun-oc
"John"-properNoun-oc "John"-properNoun-fr
"John"-properNoun-fr "John"-properNoun-oc
"Josep"-properNoun-oc "Josep"-properNoun-fr
"Josep"-properNoun-oc "Josep"-noun-fr
"Josep"-properNoun-fr "Josep"-properNoun-oc
"Josep"-properNoun-fr "Josep"-noun-oc
"Josep"-noun-fr "Josep"-properNoun-oc
"Josep"-noun-fr "Josep"-noun-oc
"Josep"-noun-oc "Josep"-properNoun-fr
"Josep"-noun-oc "Josep"-noun-fr
"Josèp"-properNoun-oc "Josèp"-properNoun-fr
"Josèp"-properNoun-oc "José"-properNoun-fr
"Josèp"-properNoun-fr "Josèp"-properNoun-oc
"José"-properNoun-fr "Josèp"-properNoun-oc
"José"-properNoun-fr "José"-properNoun-oc
"José"-properNoun-oc "José"-properNoun-fr
"Joseph"-properNoun-oc "Joseph"-properNoun-fr
"Joseph"-properNoun-oc "Joseph"-noun-fr
"Joseph"-properNoun-fr "Joseph"-properNoun-oc
"Joseph"-properNoun-fr "Joseph"-noun-oc
"Joseph"-noun-fr "Joseph"-properNoun-oc
"Joseph"-noun-fr "Joseph"-noun-oc
"Joseph"-noun-oc "Joseph"-properNoun-fr
"Joseph"-noun-oc "Joseph"-noun-fr
"Jusèp"-properNoun-oc "Jusèp"-properNoun-fr
"Jusèp"-properNoun-fr "Jusèp"-properNoun-oc
"Justin"-properNoun-oc "Justin"-properNoun-fr
"Justin"-properNoun-fr "Justin"-properNoun-oc
"Karl"-properNoun-oc "Karl"-properNoun-fr
"Karl"-properNoun-fr "Karl"-properNoun-oc
"Kevin"-properNoun-oc "Kevin"-properNoun-fr
"Kevin"-properNoun-fr "Kevin"-properNoun-oc
"Laura"-properNoun-oc "Laura"-properNoun-fr
"Laura"-properNoun-oc "Laure"-properNoun-fr
"Laura"-properNoun-fr "Laura"-properNoun-oc
"Laure"-properNoun-fr "Laura"-properNoun-oc
"Marc"-properNoun-oc "Marc"-properNoun-fr
"Marc"-properNoun-fr "Marc"-properNoun-oc
"Marco"-properNoun-oc "Marco"-properNoun-fr
"Marco"-properNoun-oc "Marco"-noun-fr
"Marco"-properNoun-fr "Marco"-properNoun-oc
"Marco"-properNoun-fr "Marco"-noun-oc
"Marco"-noun-fr "Marco"-properNoun-oc
"Marco"-noun-fr "Marco"-noun-oc
"Marco"-noun-oc "Marco"-properNoun-fr
"Marco"-noun-oc "Marco"-noun-fr
"Mark"-properNoun-oc "Mark"-properNoun-fr
"Mark"-properNoun-fr "Mark"-properNoun-oc
"Max"-properNoun-oc "Max"-properNoun-fr
"Max"-properNoun-fr "Max"-properNoun-oc
"Marie"-properNoun-oc "Marie"-properNoun-fr
"Marie"-properNoun-oc "Maria"-properNoun-fr
"Marie"-properNoun-fr "Marie"-properNoun-oc
"Maria"-properNoun-fr "Marie"-properNoun-oc
"Maria"-properNoun-fr "Maria"-properNoun-oc
"Maria"-properNoun-oc "Maria"-properNoun-fr
"Paul"-properNoun-oc "Paul"-properNoun-fr
"Paul"-properNoun-fr "Paul"-properNoun-oc
"Paul"-properNoun-fr "Pau"-properNoun-oc
"Pau"-properNoun-oc "Paul"-properNoun-fr
"Pau"-properNoun-oc "Pau"-properNoun-fr
"Pep"-properNoun-oc "Pep"-properNoun-fr
"Pep"-properNoun-fr "Pep"-properNoun-oc
"Pepe"-properNoun-oc "Pepe"-properNoun-fr
"Pepe"-properNoun-oc "Pepe"-noun-fr
"Pepe"-properNoun-fr "Pepe"-properNoun-oc
"Pepe"-properNoun-fr "Pepe"-noun-oc
"Pepe"-noun-fr "Pepe"-properNoun-oc
"Pepe"-noun-fr "Pepe"-noun-oc
"Pepe"-noun-oc "Pepe"-properNoun-fr
"Pepe"-noun-oc "Pepe"-noun-fr
"Pèire"-properNoun-oc "Pèire"-properNoun-fr
"Pèire"-properNoun-fr "Pèire"-properNoun-oc
"Peter"-properNoun-oc "Peter"-properNoun-fr
"Peter"-properNoun-fr "Peter"-properNoun-oc
"Pierre"-properNoun-oc "Pierre"-properNoun-fr
"Pierre"-properNoun-fr "Pierre"-properNoun-oc
"Robert"-properNoun-oc "Robert"-properNoun-fr
"Robert"-properNoun-fr "Robert"-properNoun-oc
"Roberta"-properNoun-fr "Roberto"-properNoun-oc
"Roberto"-properNoun-oc "Roberta"-properNoun-fr
"Roberto"-properNoun-oc "Roberto"-properNoun-fr
"Roberto"-properNoun-fr "Roberto"-properNoun-oc
"Stephen"-properNoun-oc "Stephen"-properNoun-fr
"Stephen"-properNoun-fr "Stephen"-properNoun-oc
"Steve"-properNoun-oc "Steve"-properNoun-fr
"Steve"-properNoun-fr "Steve"-properNoun-oc
"Will"-properNoun-oc "Will"-properNoun-fr
"Will"-properNoun-fr "Will"-properNoun-oc
"William"-properNoun-oc "William"-properNoun-fr
"William"-properNoun-fr "William"-properNoun-oc
"Bush"-properNoun-oc "Bush"-properNoun-fr
"Bush"-properNoun-oc "Bush"-noun-fr
"Bush"-properNoun-fr "Bush"-properNoun-oc
"Bush"-properNoun-fr "Bush"-noun-oc
"Bush"-noun-fr "Bush"-properNoun-oc
"Bush"-noun-fr "Bush"-noun-oc
"Bush"-noun-oc "Bush"-properNoun-fr
"Bush"-noun-oc "Bush"-noun-fr
"Chirac"-properNoun-oc "Chirac"-properNoun-fr
"Chirac"-properNoun-oc "Chirac"-noun-fr
"Chirac"-properNoun-fr "Chirac"-properNoun-oc
"Chirac"-properNoun-fr "Chirac"-noun-oc
"Chirac"-noun-fr "Chirac"-properNoun-oc
"Chirac"-noun-fr "Chirac"-noun-oc
"Chirac"-noun-oc "Chirac"-properNoun-fr
"Chirac"-noun-oc "Chirac"-noun-fr
"Fontan"-properNoun-oc "Fontan"-properNoun-fr
"Fontan"-properNoun-oc "Fontan"-noun-fr
"Fontan"-properNoun-fr "Fontan"-properNoun-oc
"Fontan"-properNoun-fr "Fontan"-noun-oc
"Fontan"-noun-fr "Fontan"-properNoun-oc
"Fontan"-noun-fr "Fontan"-noun-oc
"Fontan"-noun-oc "Fontan"-properNoun-fr
"Fontan"-noun-oc "Fontan"-noun-fr
"Lafont"-properNoun-oc "Lafont"-properNoun-fr
"Lafont"-properNoun-oc "Lafont"-noun-fr
"Lafont"-properNoun-fr "Lafont"-properNoun-oc
"Lafont"-properNoun-fr "Lafont"-noun-oc
"Lafont"-noun-fr "Lafont"-properNoun-oc
"Lafont"-noun-fr "Lafont"-noun-oc
"Lafont"-noun-oc "Lafont"-properNoun-fr
"Lafont"-noun-oc "Lafont"-noun-fr
"Mistral"-properNoun-oc "Mistral"-properNoun-fr
"Mistral"-properNoun-oc "Mistral"-noun-fr
"Mistral"-properNoun-fr "Mistral"-properNoun-oc
"Mistral"-properNoun-fr "Mistral"-noun-oc
"Mistral"-noun-fr "Mistral"-properNoun-oc
"Mistral"-noun-fr "Mistral"-noun-oc
"Mistral"-noun-oc "Mistral"-properNoun-fr
"Mistral"-noun-oc "Mistral"-noun-fr
"Obama"-properNoun-oc "Obama"-properNoun-fr
"Obama"-properNoun-oc "Obama"-noun-fr
"Obama"-properNoun-fr "Obama"-properNoun-oc
"Obama"-properNoun-fr "Obama"-noun-oc
"Obama"-noun-fr "Obama"-properNoun-oc
"Obama"-noun-fr "Obama"-noun-oc
"Obama"-noun-oc "Obama"-properNoun-fr
"Obama"-noun-oc "Obama"-noun-fr
"Barcelona"-properNoun-oc "Barcelona"-properNoun-fr
"Barcelona"-properNoun-oc "Barcelona"-noun-fr
"Barcelona"-properNoun-fr "Barcelona"-properNoun-oc
"Barcelona"-properNoun-fr "Barcelona"-noun-oc
"Barcelona"-noun-fr "Barcelona"-properNoun-oc
"Barcelona"-noun-fr "Barcelona"-noun-oc
"Barcelona"-noun-oc "Barcelona"-properNoun-fr
"Barcelona"-noun-oc "Barcelona"-noun-fr
"Bordèu"-properNoun-oc "Bordeaux"-properNoun-fr
"Bordeaux"-properNoun-fr "Bordèu"-properNoun-oc
"França"-properNoun-oc "France"-properNoun-fr
"France"-properNoun-fr "França"-properNoun-oc
"Gasconha"-properNoun-oc "Gascogne"-properNoun-fr
"Gascogne"-properNoun-fr "Gasconha"-properNoun-oc
"Itàlia"-properNoun-oc "Italie"-properNoun-fr
"Italie"-properNoun-fr "Itàlia"-properNoun-oc
"Lengadòc"-properNoun-oc "Languedoc"-properNoun-fr
"Languedoc"-properNoun-fr "Lengadòc"-properNoun-oc
"Marselha"-properNoun-oc "Marseille"-noun-fr
"Marseille"-noun-fr "Marselha"-properNoun-oc
"Marseille"-noun-fr "Marseille"-properNoun-oc
"Marseille"-noun-fr "Marseille"-noun-oc
"Marseille"-properNoun-oc "Marseille"-noun-fr
"Marseille"-noun-oc "Marseille"-noun-fr
"Montpelhièr"-properNoun-oc "Montpellier"-noun-fr
"Montpellier"-noun-fr "Montpelhièr"-properNoun-oc
"Nimes"-properNoun-oc "Nîmes"-properNoun-fr
"Nîmes"-properNoun-fr "Nimes"-properNoun-oc
"Pau"-properNoun-fr "Pau"-properNoun-oc
"Roma"-properNoun-oc "Rome"-properNoun-fr
"Roma"-properNoun-oc "Roma"-properNoun-fr
"Roma"-properNoun-oc "Roma"-noun-fr
"Rome"-properNoun-fr "Roma"-properNoun-oc
"Rome"-properNoun-fr "Roma"-noun-oc
"Roma"-properNoun-fr "Roma"-properNoun-oc
"Roma"-properNoun-fr "Roma"-noun-oc
"Roma"-noun-fr "Roma"-properNoun-oc
"Roma"-noun-fr "Roma"-noun-oc
"Roma"-noun-oc "Rome"-properNoun-fr
"Roma"-noun-oc "Roma"-properNoun-fr
"Roma"-noun-oc "Roma"-noun-fr
"Tarragona"-properNoun-oc "Tarragone"-properNoun-fr
"Tarragona"-properNoun-oc "Tarragona"-properNoun-fr
"Tarragona"-properNoun-oc "Tarragona"-noun-fr
"Tarragone"-properNoun-fr "Tarragona"-properNoun-oc
"Tarragone"-properNoun-fr "Tarragona"-noun-oc
"Tarragona"-properNoun-fr "Tarragona"-properNoun-oc
"Tarragona"-properNoun-fr "Tarragona"-noun-oc
"Tarragona"-noun-fr "Tarragona"-properNoun-oc
"Tarragona"-noun-fr "Tarragona"-noun-oc
"Tarragona"-noun-oc "Tarragone"-properNoun-fr
"Tarragona"-noun-oc "Tarragona"-properNoun-fr
"Tarragona"-noun-oc "Tarragona"-noun-fr
"Tolosa"-properNoun-oc "Toulouse"-properNoun-fr
"Tolosa"-properNoun-oc "Toulouse"-noun-fr
"Tolosa"-properNoun-oc "Tolosa"-properNoun-fr
"Tolosa"-properNoun-oc "Tolosa"-noun-fr
"Toulouse"-properNoun-fr "Tolosa"-properNoun-oc
"Toulouse"-properNoun-fr "Tolosa"-noun-oc
"Toulouse"-noun-fr "Tolosa"-properNoun-oc
"Toulouse"-noun-fr "Tolosa"-noun-oc
"Tolosa"-properNoun-fr "Tolosa"-properNoun-oc
"Tolosa"-properNoun-fr "Tolosa"-noun-oc
"Tolosa"-noun-fr "Tolosa"-properNoun-oc
"Tolosa"-noun-fr "Tolosa"-noun-oc
"Tolosa"-noun-oc "Toulouse"-properNoun-fr
"Tolosa"-noun-oc "Toulouse"-noun-fr
"Tolosa"-noun-oc "Tolosa"-properNoun-fr
"Tolosa"-noun-oc "Tolosa"-noun-fr
"Valéncia"-properNoun-oc "Valence"-noun-fr
"Valence"-noun-fr "Valéncia"-properNoun-oc
"Valence"-noun-fr "València"-properNoun-oc
"Valence"-noun-fr "València"-noun-oc
"Valence"-properNoun-fr "València"-properNoun-oc
"Valence"-properNoun-fr "València"-noun-oc
"València"-properNoun-oc "Valence"-noun-fr
"València"-properNoun-oc "Valence"-properNoun-fr
"València"-properNoun-oc "València"-properNoun-fr
"València"-properNoun-oc "València"-noun-fr
"València"-properNoun-oc "Valencia"-properNoun-fr
"València"-properNoun-oc "Valencia"-noun-fr
"València"-noun-oc "Valence"-noun-fr
"València"-noun-oc "Valence"-properNoun-fr
"València"-noun-oc "València"-properNoun-fr
"València"-noun-oc "València"-noun-fr
"València"-noun-oc "Valencia"-properNoun-fr
"València"-noun-oc "Valencia"-noun-fr
"València"-properNoun-fr "València"-properNoun-oc
"València"-properNoun-fr "València"-noun-oc
"València"-noun-fr "València"-properNoun-oc
"València"-noun-fr "València"-noun-oc
"Valencia"-properNoun-fr "València"-properNoun-oc
"Valencia"-properNoun-fr "València"-noun-oc
"Valencia"-properNoun-fr "Valencia"-properNoun-oc
"Valencia"-properNoun-fr "Valencia"-noun-oc
"Valencia"-noun-fr "València"-properNoun-oc
"Valencia"-noun-fr "València"-noun-oc
"Valencia"-noun-fr "Valencia"-properNoun-oc
"Valencia"-noun-fr "Valencia"-noun-oc
"Valencia"-properNoun-oc "Valencia"-properNoun-fr
"Valencia"-properNoun-oc "Valencia"-noun-fr
"Valencia"-noun-oc "Valencia"-properNoun-fr
"Valencia"-noun-oc "Valencia"-noun-fr
"Carrefour"-properNoun-oc "Carrefour"-properNoun-fr
"Carrefour"-properNoun-fr "Carrefour"-properNoun-oc
"abandon"-noun-oc "abandon"-noun-fr
"abandon"-noun-fr "abandon"-noun-oc
"abandon"-noun-fr "abandonament"-noun-oc
"abandonament"-noun-oc "abandon"-noun-fr
"alphabet"-noun-fr "alfabet"-noun-oc
"alfabet"-noun-oc "alphabet"-noun-fr
"abocament"-noun-oc "rejet"-noun-fr
"rejet"-noun-fr "abocament"-noun-oc
"manteau"-noun-fr "mantèl"-noun-oc
"mantèl"-noun-oc "manteau"-noun-fr
"accent"-noun-oc "accent"-noun-fr
"accent"-noun-fr "accent"-noun-oc
"accessòri"-noun-oc "accessoire"-noun-fr
"accessoire"-noun-fr "accessòri"-noun-oc
"accident"-noun-oc "accident"-noun-fr
"accident"-noun-fr "accident"-noun-oc
"acogament"-noun-oc "enterrement"-noun-fr
"enterrement"-noun-fr "acogament"-noun-oc
"enterrement"-noun-fr "enterrament"-noun-oc
"enterrament"-noun-oc "enterrement"-noun-fr
"enterrament"-noun-oc "enfouissement"-noun-fr
"acondicionament"-noun-oc "conditionnement"-noun-fr
"conditionnement"-noun-fr "acondicionament"-noun-oc
"conditionnement"-noun-fr "condicionament"-noun-oc
"condicionament"-noun-oc "conditionnement"-noun-fr
"adaiguatge"-noun-oc "arrosage"-noun-fr
"arrosage"-noun-fr "adaiguatge"-noun-oc
"salut"-noun-fr "adiu"-noun-oc
"adiu"-noun-oc "salut"-noun-fr
"afan"-noun-oc "appât"-noun-fr
"appât"-noun-fr "afan"-noun-oc
"afranquiment"-noun-oc "affranchissement"-noun-fr
"affranchissement"-noun-fr "afranquiment"-noun-oc
"afront"-noun-oc "affront"-noun-fr
"affront"-noun-fr "afront"-noun-oc
"agave"-noun-oc "agave"-noun-fr
"agave"-noun-fr "agave"-noun-oc
"agost"-noun-oc "août"-noun-fr
"août"-noun-fr "agost"-noun-oc
"aire"-noun-oc "air"-noun-fr
"aire"-noun-oc "myrtille"-noun-fr
"air"-noun-fr "aire"-noun-oc
"myrtille"-noun-fr "aire"-noun-oc
"alongament"-noun-oc "prolongement"-noun-fr
"alongament"-noun-oc "allongement"-noun-fr
"prolongement"-noun-fr "alongament"-noun-oc
"allongement"-noun-fr "alongament"-noun-oc
"ambient"-noun-oc "environnement"-noun-fr
"ambient"-noun-oc "ambiance"-noun-fr
"environnement"-noun-fr "ambient"-noun-oc
"environnement"-noun-fr "entorn"-noun-oc
"ambiance"-noun-fr "ambient"-noun-oc
"entorn"-noun-oc "environnement"-noun-fr
"entorn"-noun-oc "entourage"-noun-fr
"ambit"-noun-oc "cadre"-noun-fr
"cadre"-noun-fr "ambit"-noun-oc
"cadre"-noun-fr "encastre"-noun-oc
"cadre"-noun-fr "marc"-noun-oc
"cadre"-noun-fr "quadre"-noun-oc
"cadre"-noun-fr "àmbit"-noun-oc
"encastre"-noun-oc "cadre"-noun-fr
"encastre"-noun-oc "châssis"-noun-fr
"marc"-noun-oc "cadre"-noun-fr
"marc"-noun-oc "marc"-noun-fr
"quadre"-noun-oc "cadre"-noun-fr
"quadre"-noun-oc "tableau"-noun-fr
"àmbit"-noun-oc "cadre"-noun-fr
"amor"-noun-oc "amour"-noun-fr
"amour"-noun-fr "amor"-noun-oc
"anèl"-noun-oc "boucle"-noun-fr
"boucle"-noun-fr "anèl"-noun-oc
"boucle"-noun-fr "pendent"-noun-oc
"pendent"-noun-oc "boucle"-noun-fr
"pendent"-noun-oc "pendant"-noun-fr
"recoin"-noun-fr "canton"-noun-oc
"recoin"-noun-fr "caire"-noun-oc
"canton"-noun-oc "recoin"-noun-fr
"canton"-noun-oc "côté"-noun-fr
"canton"-noun-oc "canton"-noun-fr
"canton"-noun-oc "coin"-noun-fr
"caire"-noun-oc "recoin"-noun-fr
"caire"-noun-oc "coin"-noun-fr
"animal"-noun-fr "bèstia"-noun-oc
"bèstia"-noun-oc "animal"-noun-fr
"bèstia"-noun-oc "bête"-noun-fr
"antecedent"-noun-oc "antécédent"-noun-fr
"antécédent"-noun-fr "antecedent"-noun-oc
"apartament"-noun-oc "appartement"-noun-fr
"appartement"-noun-fr "apartament"-noun-oc
"apartat"-noun-oc "alinéa"-noun-fr
"alinéa"-noun-fr "apartat"-noun-oc
"aperitiu"-noun-oc "apéritif"-noun-fr
"apéritif"-noun-fr "aperitiu"-noun-oc
"api"-noun-oc "céleri"-noun-fr
"céleri"-noun-fr "api"-noun-oc
"arc"-noun-oc "arc"-noun-fr
"arc"-noun-fr "arc"-noun-oc
"armari"-noun-oc "armoire"-noun-fr
"armoire"-noun-fr "armari"-noun-oc
"arrondiment"-noun-oc "arrondissement"-noun-fr
"arrondissement"-noun-fr "arrondiment"-noun-oc
"arrondissement"-noun-fr "districte"-noun-oc
"districte"-noun-oc "arrondissement"-noun-fr
"artefacte"-noun-oc "engin"-noun-fr
"artefacte"-noun-oc "artefact"-noun-fr
"engin"-noun-fr "artefacte"-noun-oc
"artefact"-noun-fr "artefacte"-noun-oc
"article"-noun-oc "article"-noun-fr
"article"-noun-fr "article"-noun-oc
"ase"-noun-oc "framboise"-noun-fr
"framboise"-noun-fr "ase"-noun-oc
"assessorament"-noun-oc "conseil"-noun-fr
"conseil"-noun-fr "assessorament"-noun-oc
"astre"-noun-oc "chance"-noun-fr
"chance"-noun-fr "astre"-noun-oc
"atterrissage"-noun-fr "aterriment"-noun-oc
"aterriment"-noun-oc "atterrissage"-noun-fr
"auditòri"-noun-oc "auditoire"-noun-fr
"auditoire"-noun-fr "auditòri"-noun-oc
"avantprojècte"-noun-oc "avant-projet"-noun-fr
"avant-projet"-noun-fr "avantprojècte"-noun-oc
"avenir"-noun-fr "pervier"-noun-oc
"pervier"-noun-oc "avenir"-noun-fr
"azard"-noun-oc "hasard"-noun-fr
"hasard"-noun-fr "azard"-noun-oc
"hasard"-noun-fr "escasença"-noun-oc
"escasença"-noun-oc "hasard"-noun-fr
"escasença"-noun-oc "échéance"-noun-fr
"bactérie"-noun-fr "bacteria"-noun-oc
"bacteria"-noun-oc "bactérie"-noun-fr
"bagatge"-noun-oc "bagage"-noun-fr
"bagage"-noun-fr "bagatge"-noun-oc
"bandiment"-noun-oc "bannissement"-noun-fr
"bannissement"-noun-fr "bandiment"-noun-oc
"bar"-noun-oc "bar"-noun-fr
"bar"-noun-fr "bar"-noun-oc
"bèc"-noun-oc "bec"-noun-fr
