"França"-properNoun-ca "France"-properNoun-fr
"detergent"-noun-ca "détergent"-noun-fr
"dringar"-verb-ca "sonner"-verb-fr
"sonner"-verb-fr "dringar"-verb-ca
"sonner"-verb-fr "picar"-verb-ca
"sonner"-verb-fr "sonar"-verb-ca
"syndicaliste"-noun-fr "sindicalista"-noun-ca
"sindicalista"-noun-ca "syndicaliste"-noun-fr
"Rhainds"-noun-fr "Rhainds"-properNoun-ca
"Rhainds"-properNoun-ca "Rhainds"-noun-fr
"Rhainds"-properNoun-ca "Rhainds"-properNoun-fr
"Rhainds"-properNoun-fr "Rhainds"-properNoun-ca
"declinació"-noun-ca "déclinaison"-noun-fr
"déclinaison"-noun-fr "declinació"-noun-ca
"nationalité"-noun-fr "nacionalitat"-noun-ca
"nacionalitat"-noun-ca "nationalité"-noun-fr
"Chow"-noun-fr "Chow"-properNoun-ca
"Chow"-properNoun-ca "Chow"-noun-fr
"Chow"-properNoun-ca "Chow"-properNoun-fr
"Chow"-properNoun-fr "Chow"-properNoun-ca
"Rita"-properNoun-fr "Rita"-properNoun-ca
"Rita"-properNoun-ca "Rita"-properNoun-fr
"Junyent"-noun-fr "Junyent"-properNoun-ca
"Junyent"-properNoun-ca "Junyent"-noun-fr
"Junyent"-properNoun-ca "Junyent"-properNoun-fr
"Junyent"-properNoun-fr "Junyent"-properNoun-ca
"garnison"-noun-fr "guarnició"-noun-ca
"guarnició"-noun-ca "garnison"-noun-fr
"guarnició"-noun-ca "garniture"-noun-fr
"garniture"-noun-fr "guarnició"-noun-ca
"Witty"-noun-fr "Witty"-properNoun-ca
"Witty"-properNoun-ca "Witty"-noun-fr
"Witty"-properNoun-ca "Witty"-properNoun-fr
"Witty"-properNoun-fr "Witty"-properNoun-ca
"potin"-noun-fr "xafarderia"-noun-ca
"xafarderia"-noun-ca "potin"-noun-fr
"xafarderia"-noun-ca "ragot"-noun-fr
"xafarderia"-noun-ca "commérage"-noun-fr
"xafarderia"-noun-ca "cancan"-noun-fr
"ragot"-noun-fr "xafarderia"-noun-ca
"commérage"-noun-fr "xafarderia"-noun-ca
"cancan"-noun-fr "xafarderia"-noun-ca
"Larrinaga"-noun-fr "Larrinaga"-properNoun-ca
"Larrinaga"-properNoun-ca "Larrinaga"-noun-fr
"Antezana"-noun-fr "Antezana"-properNoun-ca
"Antezana"-properNoun-ca "Antezana"-noun-fr
"Antezana"-properNoun-ca "Antezana"-properNoun-fr
"Antezana"-properNoun-fr "Antezana"-properNoun-ca
"Gorchs"-noun-fr "Gorchs"-properNoun-ca
"Gorchs"-properNoun-ca "Gorchs"-noun-fr
"Gorchs"-properNoun-ca "Gorchs"-properNoun-fr
"Gorchs"-properNoun-fr "Gorchs"-properNoun-ca
"Potter"-noun-fr "Potter"-properNoun-ca
"Potter"-properNoun-ca "Potter"-noun-fr
"Potter"-properNoun-ca "Potter"-properNoun-fr
"Potter"-properNoun-fr "Potter"-properNoun-ca
"ingestion"-noun-fr "ingestió"-noun-ca
"ingestió"-noun-ca "ingestion"-noun-fr
"Duteau"-noun-fr "Duteau"-properNoun-ca
"Duteau"-properNoun-ca "Duteau"-noun-fr
"Duteau"-properNoun-ca "Duteau"-properNoun-fr
"Duteau"-properNoun-fr "Duteau"-properNoun-ca
"Fried"-noun-fr "Fried"-properNoun-ca
"Fried"-properNoun-ca "Fried"-noun-fr
"Fried"-properNoun-ca "Fried"-properNoun-fr
"Fried"-properNoun-fr "Fried"-properNoun-ca
"Dagneau"-noun-fr "Dagneau"-properNoun-ca
"Dagneau"-properNoun-ca "Dagneau"-noun-fr
"Dagneau"-properNoun-ca "Dagneau"-properNoun-fr
"Dagneau"-properNoun-fr "Dagneau"-properNoun-ca
"Desrochers"-noun-fr "Desrochers"-properNoun-ca
"Desrochers"-properNoun-ca "Desrochers"-noun-fr
"Desrochers"-properNoun-ca "Desrochers"-properNoun-fr
"Desrochers"-properNoun-fr "Desrochers"-properNoun-ca
"Bailey"-noun-fr "Bailey"-properNoun-ca
"Bailey"-properNoun-ca "Bailey"-noun-fr
"Bailey"-properNoun-ca "Bailey"-properNoun-fr
"Bailey"-properNoun-fr "Bailey"-properNoun-ca
"audiovisuel"-adjective-fr "audiovisual"-adjective-ca
"audiovisual"-adjective-ca "audiovisuel"-adjective-fr
"Cartagena"-noun-fr "Cartagena"-properNoun-ca
"Cartagena"-properNoun-ca "Cartagena"-noun-fr
"Cartagena"-properNoun-ca "Cartagena"-properNoun-fr
"Cartagena"-properNoun-ca "Carthagène"-properNoun-fr
"Cartagena"-properNoun-fr "Cartagena"-properNoun-ca
"Carthagène"-properNoun-fr "Cartagena"-properNoun-ca
"tomber sur"-verb-fr "topar"-verb-ca
"topar"-verb-ca "tomber sur"-verb-fr
"précieux"-adjective-fr "valuós"-adjective-ca
"valuós"-adjective-ca "précieux"-adjective-fr
"subsidiaire"-adjective-fr "subsidiari"-adjective-ca
"subsidiari"-adjective-ca "subsidiaire"-adjective-fr
"virtuose"-adjective-fr "virtuós"-adjective-ca
"virtuós"-adjective-ca "virtuose"-adjective-fr
"Marquina"-noun-fr "Marquina"-properNoun-ca
"Marquina"-properNoun-ca "Marquina"-noun-fr
"Marquina"-properNoun-ca "Marquina"-properNoun-fr
"Marquina"-properNoun-fr "Marquina"-properNoun-ca
"tribu"-noun-fr "tribu"-noun-ca
"tribu"-noun-ca "tribu"-noun-fr
"Boulay"-noun-fr "Boulay"-properNoun-ca
"Boulay"-properNoun-ca "Boulay"-noun-fr
"Boulay"-properNoun-ca "Boulay"-properNoun-fr
"Boulay"-properNoun-fr "Boulay"-properNoun-ca
"de Lima"-noun-fr "de Lima"-properNoun-ca
"de Lima"-properNoun-ca "de Lima"-noun-fr
"de Lima"-properNoun-ca "de Lima"-properNoun-fr
"de Lima"-properNoun-fr "de Lima"-properNoun-ca
"Tubau"-noun-fr "Tubau"-properNoun-ca
"Tubau"-properNoun-ca "Tubau"-noun-fr
"Tubau"-properNoun-ca "Tubau"-properNoun-fr
"Tubau"-properNoun-fr "Tubau"-properNoun-ca
"Floyd"-noun-fr "Floyd"-properNoun-ca
"Floyd"-properNoun-ca "Floyd"-noun-fr
"Floyd"-properNoun-ca "Floyd"-properNoun-fr
"Floyd"-properNoun-fr "Floyd"-properNoun-ca
"convier"-verb-fr "convidar"-verb-ca
"convidar"-verb-ca "convier"-verb-fr
"convidar"-verb-ca "inviter"-verb-fr
"inviter"-verb-fr "convidar"-verb-ca
"Messervier"-noun-fr "Messervier"-properNoun-ca
"Messervier"-properNoun-ca "Messervier"-noun-fr
"Messervier"-properNoun-ca "Messervier"-properNoun-fr
"Messervier"-properNoun-fr "Messervier"-properNoun-ca
"contagieux"-adjective-fr "contagiós"-adjective-ca
"contagiós"-adjective-ca "contagieux"-adjective-fr
"scolastique"-adjective-fr "escolàstic"-adjective-ca
"escolàstic"-adjective-ca "scolastique"-adjective-fr
"octet"-noun-fr "byte"-noun-ca
"octet"-noun-fr "octet"-noun-ca
"byte"-noun-ca "octet"-noun-fr
"byte"-noun-ca "byte"-noun-fr
"octet"-noun-ca "octet"-noun-fr
"byte"-noun-fr "byte"-noun-ca
"Rosales"-noun-fr "Rosales"-properNoun-ca
"Rosales"-properNoun-ca "Rosales"-noun-fr
"Rosales"-properNoun-ca "Rosales"-properNoun-fr
"Rosales"-properNoun-fr "Rosales"-properNoun-ca
"Reyna"-noun-fr "Reyna"-properNoun-ca
"Reyna"-properNoun-ca "Reyna"-noun-fr
"Reyna"-properNoun-ca "Reyna"-properNoun-fr
"Reyna"-properNoun-fr "Reyna"-properNoun-ca
"Brossard"-noun-fr "Brossard"-properNoun-ca
"Brossard"-properNoun-ca "Brossard"-noun-fr
"Brossard"-properNoun-ca "Brossard"-properNoun-fr
"Brossard"-properNoun-fr "Brossard"-properNoun-ca
"marécage"-noun-fr "aiguamoll"-noun-ca
"aiguamoll"-noun-ca "marécage"-noun-fr
"aiguamoll"-noun-ca "marais"-noun-fr
"marais"-noun-fr "aiguamoll"-noun-ca
"Neila"-noun-fr "Neila"-properNoun-ca
"Neila"-properNoun-ca "Neila"-noun-fr
"Neila"-properNoun-ca "Neila"-properNoun-fr
"Neila"-properNoun-fr "Neila"-properNoun-ca
"Ladouceur"-noun-fr "Ladouceur"-properNoun-ca
"Ladouceur"-properNoun-ca "Ladouceur"-noun-fr
"Ladouceur"-properNoun-ca "Ladouceur"-properNoun-fr
"Ladouceur"-properNoun-fr "Ladouceur"-properNoun-ca
"opportunité"-noun-fr "oportunitat"-noun-ca
"oportunitat"-noun-ca "opportunité"-noun-fr
"oportunitat"-noun-ca "occasion"-noun-fr
"occasion"-noun-fr "oportunitat"-noun-ca
"possiblement"-adverb-ca "peut-être"-adverb-fr
"peut-être"-adverb-fr "possiblement"-adverb-ca
"peut-être"-adverb-fr "tal vegada"-adverb-ca
"Orus"-noun-fr "Orus"-properNoun-ca
"Orus"-properNoun-ca "Orus"-noun-fr
"Orus"-properNoun-ca "Orus"-properNoun-fr
"Orus"-properNoun-fr "Orus"-properNoun-ca
"indemne"-adjective-fr "indemne"-adjective-ca
"indemne"-adjective-fr "il·lès"-adjective-ca
"indemne"-adjective-ca "indemne"-adjective-fr
"il·lès"-adjective-ca "indemne"-adjective-fr
"Herrando"-noun-fr "Herrando"-properNoun-ca
"Herrando"-properNoun-ca "Herrando"-noun-fr
"Herrando"-properNoun-ca "Herrando"-properNoun-fr
"Herrando"-properNoun-fr "Herrando"-properNoun-ca
"Asensio"-noun-fr "Asensio"-properNoun-ca
"Asensio"-properNoun-ca "Asensio"-noun-fr
"Asensio"-properNoun-ca "Asensio"-properNoun-fr
"Asensio"-properNoun-fr "Asensio"-properNoun-ca
"répulsif"-adjective-fr "repulsiu"-adjective-ca
"repulsiu"-adjective-ca "répulsif"-adjective-fr
"Dickson"-noun-fr "Dickson"-properNoun-ca
"Dickson"-properNoun-ca "Dickson"-noun-fr
"Dickson"-properNoun-ca "Dickson"-properNoun-fr
"Dickson"-properNoun-fr "Dickson"-properNoun-ca
"Salguero"-noun-fr "Salguero"-properNoun-ca
"Salguero"-properNoun-ca "Salguero"-noun-fr
"Salguero"-properNoun-ca "Salguero"-properNoun-fr
"Salguero"-properNoun-fr "Salguero"-properNoun-ca
"Nadine"-properNoun-fr "Nadine"-properNoun-ca
"Nadine"-properNoun-ca "Nadine"-properNoun-fr
"Ramsay"-noun-fr "Ramsay"-properNoun-ca
"Ramsay"-properNoun-ca "Ramsay"-noun-fr
"Ramsay"-properNoun-ca "Ramsay"-properNoun-fr
"Ramsay"-properNoun-fr "Ramsay"-properNoun-ca
"rêver"-verb-fr "somniar"-verb-ca
"somniar"-verb-ca "rêver"-verb-fr
"hydrogène"-noun-fr "hidrogen"-noun-ca
"hidrogen"-noun-ca "hydrogène"-noun-fr
"vernaculaire"-adjective-fr "vernacle"-adjective-ca
"vernacle"-adjective-ca "vernaculaire"-adjective-fr
"filon"-noun-fr "filó"-noun-ca
"filó"-noun-ca "filon"-noun-fr
"prolongement"-noun-fr "allargament"-noun-ca
"allargament"-noun-ca "prolongement"-noun-fr
"allargament"-noun-ca "allongement"-noun-fr
"allongement"-noun-fr "allargament"-noun-ca
"del Cerro"-noun-fr "del Cerro"-properNoun-ca
"del Cerro"-properNoun-ca "del Cerro"-noun-fr
"del Cerro"-properNoun-ca "del Cerro"-properNoun-fr
"del Cerro"-properNoun-fr "del Cerro"-properNoun-ca
"Touzin"-noun-fr "Touzin"-properNoun-ca
"Touzin"-properNoun-ca "Touzin"-noun-fr
"Touzin"-properNoun-ca "Touzin"-properNoun-fr
"Touzin"-properNoun-fr "Touzin"-properNoun-ca
"sopar"-verb-ca "souper"-verb-fr
"sopar"-verb-ca "dîner"-verb-fr
"souper"-verb-fr "sopar"-verb-ca
"dîner"-verb-fr "sopar"-verb-ca
"publicitaire"-adjective-fr "publicitari"-adjective-ca
"publicitari"-adjective-ca "publicitaire"-adjective-fr
"sérénité"-noun-fr "serenitat"-noun-ca
"serenitat"-noun-ca "sérénité"-noun-fr
"Darveau"-noun-fr "Darveau"-properNoun-ca
"Darveau"-properNoun-ca "Darveau"-noun-fr
"Darveau"-properNoun-ca "Darveau"-properNoun-fr
"Darveau"-properNoun-fr "Darveau"-properNoun-ca
"Calonge"-noun-fr "Calonge"-properNoun-ca
"Calonge"-properNoun-ca "Calonge"-noun-fr
"Calonge"-properNoun-ca "Calonge"-properNoun-fr
"Calonge"-properNoun-fr "Calonge"-properNoun-ca
"instable"-adjective-fr "voluble"-adjective-ca
"voluble"-adjective-ca "instable"-adjective-fr
"kenià"-adjective-ca "kenyan"-adjective-fr
"kenyan"-adjective-fr "kenià"-adjective-ca
"Matheson"-noun-fr "Matheson"-properNoun-ca
"Matheson"-properNoun-ca "Matheson"-noun-fr
"Matheson"-properNoun-ca "Matheson"-properNoun-fr
"Matheson"-properNoun-fr "Matheson"-properNoun-ca
"Dugal"-noun-fr "Dugal"-properNoun-ca
"Dugal"-properNoun-ca "Dugal"-noun-fr
"Dugal"-properNoun-ca "Dugal"-properNoun-fr
"Dugal"-properNoun-fr "Dugal"-properNoun-ca
"rune"-noun-fr "runa"-noun-ca
"runa"-noun-ca "rune"-noun-fr
"runa"-noun-ca "débris"-noun-fr
"débris"-noun-fr "runa"-noun-ca
"débris"-noun-fr "resta"-noun-ca
"débris"-noun-fr "brossa"-noun-ca
"Galarneau"-noun-fr "Galarneau"-properNoun-ca
"Galarneau"-properNoun-ca "Galarneau"-noun-fr
"Galarneau"-properNoun-ca "Galarneau"-properNoun-fr
"Galarneau"-properNoun-fr "Galarneau"-properNoun-ca
"devenir"-verb-fr "convertir"-verb-ca
"convertir"-verb-ca "devenir"-verb-fr
"convertir"-verb-ca "convertir"-verb-fr
"convertir"-verb-fr "convertir"-verb-ca
"Elzein"-noun-fr "Elzein"-properNoun-ca
"Elzein"-properNoun-ca "Elzein"-noun-fr
"Elzein"-properNoun-ca "Elzein"-properNoun-fr
"Elzein"-properNoun-fr "Elzein"-properNoun-ca
"Chillón"-noun-fr "Chillón"-properNoun-ca
"Chillón"-properNoun-ca "Chillón"-noun-fr
"Chillón"-properNoun-ca "Chillón"-properNoun-fr
"Chillón"-properNoun-fr "Chillón"-properNoun-ca
"Rué"-noun-fr "Rué"-properNoun-ca
"Rué"-properNoun-ca "Rué"-noun-fr
"Rué"-properNoun-ca "Rué"-properNoun-fr
"Rué"-properNoun-fr "Rué"-properNoun-ca
"diapositive"-noun-fr "diapositiva"-noun-ca
"diapositiva"-noun-ca "diapositive"-noun-fr
"Lejeune"-noun-fr "Lejeune"-properNoun-ca
"Lejeune"-properNoun-ca "Lejeune"-noun-fr
"Lejeune"-properNoun-ca "Lejeune"-properNoun-fr
"Lejeune"-properNoun-fr "Lejeune"-properNoun-ca
"scintiller"-verb-fr "centellejar"-verb-ca
"centellejar"-verb-ca "scintiller"-verb-fr
"centellejar"-verb-ca "vaciller"-verb-fr
"vaciller"-verb-fr "centellejar"-verb-ca
"fichage"-noun-fr "fitxatge"-noun-ca
"fitxatge"-noun-ca "fichage"-noun-fr
"savamment"-adverb-fr "intel·ligentment"-adverb-ca
"intel·ligentment"-adverb-ca "savamment"-adverb-fr
"intel·ligentment"-adverb-ca "intelligemment"-adverb-fr
"intelligemment"-adverb-fr "intel·ligentment"-adverb-ca
"constitutionnel"-adjective-fr "constitucional"-adjective-ca
"constitucional"-adjective-ca "constitutionnel"-adjective-fr
"baie vitrée"-noun-fr "finestral"-noun-ca
"finestral"-noun-ca "baie vitrée"-noun-fr
"pénitence"-noun-fr "penitència"-noun-ca
"penitència"-noun-ca "pénitence"-noun-fr
"Lynch"-noun-fr "Lynch"-properNoun-ca
"Lynch"-properNoun-ca "Lynch"-noun-fr
"Lynch"-properNoun-ca "Lynch"-properNoun-fr
"Lynch"-properNoun-fr "Lynch"-properNoun-ca
"Bandai"-properNoun-fr "Bandai"-properNoun-ca
"Bandai"-properNoun-ca "Bandai"-properNoun-fr
"Planells"-noun-fr "Planells"-properNoun-ca
"Planells"-properNoun-ca "Planells"-noun-fr
"Planells"-properNoun-ca "Planells"-properNoun-fr
"Planells"-properNoun-fr "Planells"-properNoun-ca
"afectar"-verb-ca "feindre"-verb-fr
"feindre"-verb-fr "afectar"-verb-ca
"feindre"-verb-fr "fingir"-verb-ca
"Borraz"-noun-fr "Borraz"-properNoun-ca
"Borraz"-properNoun-ca "Borraz"-noun-fr
"Borraz"-properNoun-ca "Borraz"-properNoun-fr
"Borraz"-properNoun-fr "Borraz"-properNoun-ca
"napolitain"-noun-fr "napolità"-noun-ca
"napolità"-noun-ca "napolitain"-noun-fr
"Lagimonière"-noun-fr "Lagimonière"-properNoun-ca
"Lagimonière"-properNoun-ca "Lagimonière"-noun-fr
"Lagimonière"-properNoun-ca "Lagimonière"-properNoun-fr
"Lagimonière"-properNoun-fr "Lagimonière"-properNoun-ca
"dictionnaire"-noun-fr "diccionari"-noun-ca
"diccionari"-noun-ca "dictionnaire"-noun-fr
"trafic"-noun-fr "trànsit"-noun-ca
"trafic"-noun-fr "tràfic"-noun-ca
"trànsit"-noun-ca "trafic"-noun-fr
"tràfic"-noun-ca "trafic"-noun-fr
"Nouvelle-Calédonie"-properNoun-fr "Nova Caledònia"-properNoun-ca
"Nova Caledònia"-properNoun-ca "Nouvelle-Calédonie"-properNoun-fr
"Mosquera"-noun-fr "Mosquera"-properNoun-ca
"Mosquera"-properNoun-ca "Mosquera"-noun-fr
"Mosquera"-properNoun-ca "Mosquera"-properNoun-fr
"Mosquera"-properNoun-fr "Mosquera"-properNoun-ca
"mépris"-noun-fr "menyspreu"-noun-ca
"menyspreu"-noun-ca "mépris"-noun-fr
"Ji"-noun-fr "Ji"-properNoun-ca
"Ji"-properNoun-ca "Ji"-noun-fr
"Ji"-properNoun-ca "Ji"-properNoun-fr
"Ji"-properNoun-fr "Ji"-properNoun-ca
"Velázquez"-noun-fr "Velázquez"-properNoun-ca
"Velázquez"-properNoun-ca "Velázquez"-noun-fr
"Velázquez"-properNoun-ca "Velázquez"-properNoun-fr
"Velázquez"-properNoun-fr "Velázquez"-properNoun-ca
"Giancola"-noun-fr "Giancola"-properNoun-ca
"Giancola"-properNoun-ca "Giancola"-noun-fr
"Giancola"-properNoun-ca "Giancola"-properNoun-fr
"Giancola"-properNoun-fr "Giancola"-properNoun-ca
"Sarsanedas"-noun-fr "Sarsanedas"-properNoun-ca
"Sarsanedas"-properNoun-ca "Sarsanedas"-noun-fr
"Sarsanedas"-properNoun-ca "Sarsanedas"-properNoun-fr
"Sarsanedas"-properNoun-fr "Sarsanedas"-properNoun-ca
"Duran Lleida"-noun-fr "Duran Lleida"-properNoun-ca
"Duran Lleida"-properNoun-ca "Duran Lleida"-noun-fr
"Duran Lleida"-properNoun-ca "Duran Lleida"-properNoun-fr
"Duran Lleida"-properNoun-fr "Duran Lleida"-properNoun-ca
"de moins en moins"-adverb-fr "cada vegada menys"-adverb-ca
"cada vegada menys"-adverb-ca "de moins en moins"-adverb-fr
"Company"-noun-fr "Company"-properNoun-ca
"Company"-properNoun-ca "Company"-noun-fr
"Company"-properNoun-ca "Company"-properNoun-fr
"Company"-properNoun-fr "Company"-properNoun-ca
"Zakaib"-noun-fr "Zakaib"-properNoun-ca
"Zakaib"-properNoun-ca "Zakaib"-noun-fr
"Zakaib"-properNoun-ca "Zakaib"-properNoun-fr
"Zakaib"-properNoun-fr "Zakaib"-properNoun-ca
"Ellefsen"-noun-fr "Ellefsen"-properNoun-ca
"Ellefsen"-properNoun-ca "Ellefsen"-noun-fr
"Ellefsen"-properNoun-ca "Ellefsen"-properNoun-fr
"Ellefsen"-properNoun-fr "Ellefsen"-properNoun-ca
"McNamara"-noun-fr "McNamara"-properNoun-ca
"McNamara"-properNoun-ca "McNamara"-noun-fr
"McNamara"-properNoun-ca "McNamara"-properNoun-fr
"McNamara"-properNoun-fr "McNamara"-properNoun-ca
"effectuer"-verb-fr "efectuar"-verb-ca
"efectuar"-verb-ca "effectuer"-verb-fr
"prisé"-adjective-fr "preuat"-adjective-ca
"preuat"-adjective-ca "prisé"-adjective-fr
"Garabedian"-noun-fr "Garabedian"-properNoun-ca
"Garabedian"-properNoun-ca "Garabedian"-noun-fr
"Garabedian"-properNoun-ca "Garabedian"-properNoun-fr
"Garabedian"-properNoun-fr "Garabedian"-properNoun-ca
"Branconnier"-noun-fr "Branconnier"-properNoun-ca
"Branconnier"-properNoun-ca "Branconnier"-noun-fr
"Branconnier"-properNoun-ca "Branconnier"-properNoun-fr
"Branconnier"-properNoun-fr "Branconnier"-properNoun-ca
"réduire"-verb-fr "rebaixar"-verb-ca
"rebaixar"-verb-ca "réduire"-verb-fr
"entrenar"-verb-ca "entrainer"-verb-fr
"entrainer"-verb-fr "entrenar"-verb-ca
"entrainer"-verb-fr "estirar"-verb-ca
"propreté"-noun-fr "sanitat"-noun-ca
"sanitat"-noun-ca "propreté"-noun-fr
"confesser"-verb-fr "confessar"-verb-ca
"confessar"-verb-ca "confesser"-verb-fr
"Croteau"-noun-fr "Croteau"-properNoun-ca
"Croteau"-properNoun-ca "Croteau"-noun-fr
"Croteau"-properNoun-ca "Croteau"-properNoun-fr
"Croteau"-properNoun-fr "Croteau"-properNoun-ca
"Turenne"-noun-fr "Turenne"-properNoun-ca
"Turenne"-properNoun-ca "Turenne"-noun-fr
"Turenne"-properNoun-ca "Turenne"-properNoun-fr
"Turenne"-properNoun-fr "Turenne"-properNoun-ca
"basophile"-adjective-fr "basòfil"-adjective-ca
"basòfil"-adjective-ca "basophile"-adjective-fr
"gyroscopique"-adjective-fr "giroscòpic"-adjective-ca
"giroscòpic"-adjective-ca "gyroscopique"-adjective-fr
"féroce"-adjective-fr "feroç"-adjective-ca
"féroce"-adjective-fr "ferotge"-adjective-ca
"feroç"-adjective-ca "féroce"-adjective-fr
"ferotge"-adjective-ca "féroce"-adjective-fr
"ferotge"-adjective-ca "farouche"-adjective-fr
"farouche"-adjective-fr "ferotge"-adjective-ca
"farouche"-adjective-fr "esquerp"-adjective-ca
"Serentill"-noun-fr "Serentill"-properNoun-ca
"Serentill"-properNoun-ca "Serentill"-noun-fr
"Serentill"-properNoun-ca "Serentill"-properNoun-fr
"Serentill"-properNoun-fr "Serentill"-properNoun-ca
"Béchard"-noun-fr "Béchard"-properNoun-ca
"Béchard"-properNoun-ca "Béchard"-noun-fr
"Béchard"-properNoun-ca "Béchard"-properNoun-fr
"Béchard"-properNoun-fr "Béchard"-properNoun-ca
"tonner"-verb-fr "tronar"-verb-ca
"tronar"-verb-ca "tonner"-verb-fr
"presque"-adverb-fr "gairebé"-adverb-ca
"gairebé"-adverb-ca "presque"-adverb-fr
"après-demain"-adverb-fr "demà passat"-adverb-ca
"demà passat"-adverb-ca "après-demain"-adverb-fr
"Mayoral"-noun-fr "Mayoral"-properNoun-ca
"Mayoral"-properNoun-ca "Mayoral"-noun-fr
"Mayoral"-properNoun-ca "Mayoral"-properNoun-fr
"Mayoral"-properNoun-fr "Mayoral"-properNoun-ca
"Saganash"-noun-fr "Saganash"-properNoun-ca
"Saganash"-properNoun-ca "Saganash"-noun-fr
"Saganash"-properNoun-ca "Saganash"-properNoun-fr
"Saganash"-properNoun-fr "Saganash"-properNoun-ca
"nomination"-noun-fr "nomenament"-noun-ca
"nomenament"-noun-ca "nomination"-noun-fr
"Solomon"-noun-fr "Solomon"-properNoun-ca
"Solomon"-properNoun-ca "Solomon"-noun-fr
"Solomon"-properNoun-ca "Solomon"-properNoun-fr
"Solomon"-properNoun-fr "Solomon"-properNoun-ca
"influent"-adjective-fr "influent"-adjective-ca
"influent"-adjective-ca "influent"-adjective-fr
"León"-properNoun-ca "León"-properNoun-fr
"León"-properNoun-fr "León"-properNoun-ca
"au-devant"-adverb-fr "davant"-adverb-ca
"au-devant"-adverb-fr "al davant"-adverb-ca
"davant"-adverb-ca "au-devant"-adverb-fr
"al davant"-adverb-ca "au-devant"-adverb-fr
"al davant"-adverb-ca "en face"-adverb-fr
"en face"-adverb-fr "al davant"-adverb-ca
"anisotrope"-adjective-fr "anisòtrop"-adjective-ca
"anisòtrop"-adjective-ca "anisotrope"-adjective-fr
"Mogán"-noun-fr "Mogán"-properNoun-ca
"Mogán"-properNoun-ca "Mogán"-noun-fr
"Mogán"-properNoun-ca "Mogán"-properNoun-fr
"Mogán"-properNoun-fr "Mogán"-properNoun-ca
"asphalter"-verb-fr "asfaltar"-verb-ca
"asfaltar"-verb-ca "asphalter"-verb-fr
"Cajolet"-noun-fr "Cajolet"-properNoun-ca
"Cajolet"-properNoun-ca "Cajolet"-noun-fr
"Cajolet"-properNoun-ca "Cajolet"-properNoun-fr
"Cajolet"-properNoun-fr "Cajolet"-properNoun-ca
"marketing"-noun-fr "màrqueting"-noun-ca
"màrqueting"-noun-ca "marketing"-noun-fr
"Nigérian"-noun-fr "nigerià"-noun-ca
"nigerià"-noun-ca "Nigérian"-noun-fr
"Lamia"-properNoun-fr "Lamia"-properNoun-ca
"Lamia"-properNoun-ca "Lamia"-properNoun-fr
"facilitation"-noun-fr "facilitació"-noun-ca
"facilitació"-noun-ca "facilitation"-noun-fr
"Major"-noun-fr "Major"-properNoun-ca
"Major"-properNoun-ca "Major"-noun-fr
"Major"-properNoun-ca "Major"-properNoun-fr
"Major"-properNoun-fr "Major"-properNoun-ca
"étourdir"-verb-fr "atordir"-verb-ca
"atordir"-verb-ca "étourdir"-verb-fr
"onomatopée"-noun-fr "onomatopeia"-noun-ca
"onomatopeia"-noun-ca "onomatopée"-noun-fr
"Tage"-properNoun-fr "Tajo"-properNoun-ca
"Tajo"-properNoun-ca "Tage"-properNoun-fr
"incontesté"-adjective-fr "indiscutible"-adjective-ca
"indiscutible"-adjective-ca "incontesté"-adjective-fr
"Valverde"-noun-fr "Valverde"-properNoun-ca
"Valverde"-properNoun-ca "Valverde"-noun-fr
"Valverde"-properNoun-ca "Valverde"-properNoun-fr
"Valverde"-properNoun-fr "Valverde"-properNoun-ca
"Guijarro"-noun-fr "Guijarro"-properNoun-ca
"Guijarro"-properNoun-ca "Guijarro"-noun-fr
"Guijarro"-properNoun-ca "Guijarro"-properNoun-fr
"Guijarro"-properNoun-fr "Guijarro"-properNoun-ca
"clonage"-noun-fr "clonació"-noun-ca
"clonació"-noun-ca "clonage"-noun-fr
"Guité"-noun-fr "Guité"-properNoun-ca
"Guité"-properNoun-ca "Guité"-noun-fr
"Guité"-properNoun-ca "Guité"-properNoun-fr
"Guité"-properNoun-fr "Guité"-properNoun-ca
"coupure"-noun-fr "tall"-noun-ca
"tall"-noun-ca "coupure"-noun-fr
"tall"-noun-ca "coupe"-noun-fr
"tall"-noun-ca "tranche"-noun-fr
"coupe"-noun-fr "tall"-noun-ca
"coupe"-noun-fr "copa"-noun-ca
"tranche"-noun-fr "tall"-noun-ca
"tranche"-noun-fr "tallada"-noun-ca
"tranche"-noun-fr "rodanxa"-noun-ca
"tranche"-noun-fr "llesca"-noun-ca
"titularisation"-noun-fr "titularitat"-noun-ca
"titularitat"-noun-ca "titularisation"-noun-fr
"depuis"-adverb-fr "des de llavors"-adverb-ca
"des de llavors"-adverb-ca "depuis"-adverb-fr
"des de llavors"-adverb-ca "depuis lors"-adverb-fr
"depuis lors"-adverb-fr "des de llavors"-adverb-ca
"depuis lors"-adverb-fr "d'aleshores ençà"-adverb-ca
"depuis lors"-adverb-fr "a partir d'aleshores"-adverb-ca
"depuis lors"-adverb-fr "de llavors ençà"-adverb-ca
"depuis lors"-adverb-fr "des d'aleshores"-adverb-ca
