"10a"-adjective-eo "Xème"-adjective-fr
"afekta"-adjective-eo "apprêté"-adjective-fr
"afekta"-adjective-eo "chichiteux"-adjective-fr
"afekta"-adjective-eo "de commande"-adjective-fr
"afekta"-adjective-eo "feint"-adjective-fr
"afekta"-adjective-eo "maniéré"-adjective-fr
"afekta"-adjective-eo "minaudier"-adjective-fr
"afekta"-adjective-eo "peu naturel"-adjective-fr
"afekta"-adjective-eo "artificiel"-adjective-fr
"afekta"-adjective-eo "forcé"-adjective-fr
"afekta"-adjective-eo "précieux"-adjective-fr
"afekta"-adjective-eo "qui affecte"-adjective-fr
"afektaĵo"-noun-eo "chichi"-noun-fr
"afektaĵo"-noun-eo "simagrée"-noun-fr
"afektaĵo"-noun-eo "façon"-noun-fr
"afektaĵo"-noun-eo "manière"-noun-fr
"afektaĵo"-noun-eo "minauderie"-noun-fr
"afektaĵo"-noun-eo "mine"-noun-fr
"afektaĵo"-noun-eo "singerie"-noun-fr
"afekte"-adverb-eo "chichiteusement"-adverb-fr
"afekte"-adverb-eo "précieusement"-adverb-fr
"afektema"-adjective-eo "affecté"-adjective-fr
"afektema"-adjective-eo "apprêté"-adjective-fr
"afektema"-adjective-eo "artificiel"-adjective-fr
"afektema"-adjective-eo "chichiteux"-adjective-fr
"afektema"-adjective-eo "maniéré"-adjective-fr
"afektema"-adjective-eo "minaudier"-adjective-fr
"afektema"-adjective-eo "peu naturel"-adjective-fr
"afektema"-adjective-eo "précieux"-adjective-fr
"afekteme"-adverb-eo "chichiteusement"-adverb-fr
"afekteme"-adverb-eo "précieusement"-adverb-fr
"afektiva"-adjective-eo "affectif"-adjective-fr
"afektiva"-adjective-eo "émotionnel"-adjective-fr
"afektive"-adverb-eo "affectivement"-adverb-fr
"afekto"-noun-eo "affectation"-noun-fr
"afekto"-noun-eo "afféterie"-noun-fr
"afekto"-noun-eo "artificialité"-noun-fr
"afekto"-noun-eo "minauderie"-noun-fr
"afekto"-noun-eo "préciosité"-noun-fr
"afektulo"-noun-eo "personne affectée"-noun-fr
"afektulo"-noun-eo "poseur"-noun-fr
"afelio"-noun-eo "aphélie"-noun-fr
"afera"-adjective-eo "d'affaire"-adjective-fr
"afera"-adjective-eo "de chose"-adjective-fr
"aferema"-adjective-eo "affairé"-adjective-fr
"aferisto"-noun-eo "businessman"-noun-fr
"aferisto"-noun-eo "homme d'affaires"-noun-fr
"aferisto"-noun-eo "business-man"-noun-fr
"afero"-noun-eo "affaire"-noun-fr
"afero"-noun-eo "business"-noun-fr
"afero"-noun-eo "chose"-noun-fr
"afero"-noun-eo "sujet"-noun-fr
"afero"-noun-eo "cause"-noun-fr
"afero"-noun-eo "commerce"-noun-fr
"afero"-noun-eo "dossier"-noun-fr
"afero"-noun-eo "entreprise"-noun-fr
"afero"-noun-eo "firme"-noun-fr
"afero"-noun-eo "question"-noun-fr
"afero"-noun-eo "société"-noun-fr
"aferstato"-noun-eo "statu quo"-noun-fr
"afgana"-adjective-eo "afghan"-adjective-fr
"Afganio"-properNoun-eo "Afghanistan"-properNoun-fr
"afgano"-noun-eo "Afghan"-noun-fr
"afidedo"-noun-eo "aphidien"-noun-fr
"afido"-noun-eo "puceron"-noun-fr
"afikso"-noun-eo "affixe"-noun-fr
"afina"-adjective-eo "affine"-adjective-fr
"afina ebeno"-noun-eo "plan affine"-noun-fr
"afina hiperebeno"-noun-eo "hyperplan affine"-noun-fr
"afina rekto"-noun-eo "droite affine"-noun-fr
"afina rotacio"-noun-eo "rotation affine"-noun-fr
"afina spaco"-noun-eo "espace affine"-noun-fr
"afina subspaco"-noun-eo "variété affine"-noun-fr
"afineco"-noun-eo "affinité"-noun-fr
"afiŝado"-noun-eo "affichage"-noun-fr
"afiŝebla"-adjective-eo "affichable"-adjective-fr
"afiŝi"-verb-eo "afficher"-verb-fr
"afiŝi"-verb-eo "apposer une affiche"-verb-fr
"afiŝi"-verb-eo "apposer"-verb-fr
"afiŝi"-verb-eo "placarder"-verb-fr
"afiŝi"-verb-eo "poster"-verb-fr
"afiŝo"-noun-eo "affiche"-noun-fr
"afiŝo"-noun-eo "placard"-noun-fr
"afiŝo"-noun-eo "poster"-noun-fr
"afiŝo"-noun-eo "post"-noun-fr
"afiŝo"-noun-eo "avis"-noun-fr
"afiŝo"-noun-eo "panneau"-noun-fr
"afiŝtabulo"-noun-eo "affiche"-noun-fr
"Aflac"-properNoun-eo "Aflac"-properNoun-fr
"aflikta"-adjective-eo "chagrinant"-adjective-fr
"aflikti"-verb-eo "navrer"-verb-fr
"aflikti"-verb-eo "accabler"-verb-fr
"aflikti"-verb-eo "affecter"-verb-fr
"aflikti"-verb-eo "affliger"-verb-fr
"aflikti"-verb-eo "atteindre"-verb-fr
"aflikti"-verb-eo "attrister"-verb-fr
"aflikti"-verb-eo "chagriner"-verb-fr
"aflikti"-verb-eo "désoler"-verb-fr
"aflikti"-verb-eo "peiner"-verb-fr
"aflikti"-verb-eo "toucher"-verb-fr
"afliktiĝema"-adjective-eo "chagrin"-adjective-fr
"afliktiĝo"-noun-eo "accablement"-noun-fr
"afliktiĝo"-noun-eo "affliction"-noun-fr
"afliktiĝo"-noun-eo "chagrin"-noun-fr
"afliktiĝo"-noun-eo "peine"-noun-fr
"afliktiĝo"-noun-eo "tristesse"-noun-fr
"aflikto"-noun-eo "affliction"-noun-fr
"aflikto"-noun-eo "accablement"-noun-fr
"aflikto"-noun-eo "chagrin"-noun-fr
"aflikto"-noun-eo "peine"-noun-fr
"aflikto"-noun-eo "tristesse"-noun-fr
"afonio"-noun-eo "aphonie"-noun-fr
"aforismo"-noun-eo "aphorisme"-noun-fr
"afranki"-verb-eo "affranchir"-verb-fr
"afranki"-verb-eo "franchir"-verb-fr
"afrika"-adjective-eo "africain"-adjective-fr
"Afrika Unio"-properNoun-eo "Union Africaine"-properNoun-fr
"afrikano"-noun-eo "Africain"-noun-fr
"afrikato"-noun-eo "affriquée"-noun-fr
"Afriko"-properNoun-eo "Afrique"-properNoun-fr
"afrik-usona"-adjective-eo "afro-américain"-adjective-fr
"afrik-usonano"-noun-eo "Afro-américain"-noun-fr
"Afrodita"-properNoun-eo "Aphrodite"-properNoun-fr
"Afrodito"-properNoun-eo "Aphrodite"-properNoun-fr
"afto"-noun-eo "aphte"-noun-fr
"aftozo"-noun-eo "fièvre aphteuse"-noun-fr
"afusto"-noun-eo "affût"-noun-fr
"aĝa"-adjective-eo "âgé"-adjective-fr
"agaci"-verb-eo "porter sur les nerfs"-verb-fr
"agaci"-verb-eo "agacer"-verb-fr
"agado"-noun-eo "action"-noun-fr
"aganto"-noun-eo "faiseur"-noun-fr
"agaragaro"-noun-eo "agar-agar"-noun-fr
"agarikaco"-noun-eo "agaricacée"-noun-fr
"agariko"-noun-eo "agaric"-noun-fr
"agato"-noun-eo "agate"-noun-fr
"agato"-noun-eo "agathe"-noun-fr
"agavo"-noun-eo "agave"-noun-fr
"Agde"-properNoun-eo "Agde"-properNoun-fr
"Ageas"-properNoun-eo "Ageas"-properNoun-fr
"agema"-adjective-eo "actif"-adjective-fr
"Agen"-properNoun-eo "Agen"-properNoun-fr
"agendo"-noun-eo "agenda"-noun-fr
"agenteco"-noun-eo "agence"-noun-fr
"agentejo"-noun-eo "agence"-noun-fr
"agento"-noun-eo "agent"-noun-fr
"aĝio"-noun-eo "agio"-noun-fr
"aĝioti"-verb-eo "agioter"-verb-fr
"agiti"-verb-eo "soumettre à examen"-verb-fr
"agiti"-verb-eo "agiter"-verb-fr
"agiti"-verb-eo "cogiter"-verb-fr
"agiti"-verb-eo "exciter"-verb-fr
"agiti"-verb-eo "susciter"-verb-fr
"agiti"-verb-eo "troubler"-verb-fr
"agitiĝo"-noun-eo "agitation"-noun-fr
"agleca"-adjective-eo "aquilin"-adjective-fr
"agleca"-adjective-eo "d'aigle"-adjective-fr
"aglo"-noun-eo "aigle"-noun-fr
"Aglo"-properNoun-eo "Aigle"-properNoun-fr
"aglomeraĵo"-noun-eo "agglomération"-noun-fr
"aglomeri"-verb-eo "agglomérer"-verb-fr
"aglomero"-noun-eo "agglomération"-noun-fr
"aglutina"-adjective-eo "agglutinatif"-adjective-fr
"aglutini"-verb-eo "agglutiner"-verb-fr
"agnateco"-noun-eo "agnation"-noun-fr
"agnato"-noun-eo "agnat"-noun-fr
"Agnesa"-properNoun-eo "Inés"-properNoun-fr
"Agnio"-properNoun-eo "Agni"-properNoun-fr
"agnoski"-verb-eo "homologuer"-verb-fr
"agnoski"-verb-eo "admettre"-verb-fr
"agnoski"-verb-eo "reconnaître"-verb-fr
"agnostika"-adjective-eo "agnostique"-adjective-fr
"agnostike"-adverb-eo "agnostiquement"-adverb-fr
"agnostikismo"-noun-eo "agnosticisme"-noun-fr
"agnostikulo"-noun-eo "agnostique"-noun-fr
"ago"-noun-eo "acte"-noun-fr
"ago"-noun-eo "action"-noun-fr
"aĝo"-noun-eo "âge"-noun-fr
"agoni"-verb-eo "agoniser"-verb-fr
"agonii"-verb-eo "agoniser"-verb-fr
"agonii"-verb-eo "décliner"-verb-fr
"agonio"-noun-eo "agonie"-noun-fr
"agorafobio"-noun-eo "agoraphobie"-noun-fr
"agordilo"-noun-eo "programme de configuration"-noun-fr
"agordilo"-noun-eo "diapason"-noun-fr
"agordisto"-noun-eo "accordeur"-noun-fr
"agordo"-noun-eo "configuration"-noun-fr
"agordo"-noun-eo "état d'esprit"-noun-fr
"agordo"-noun-eo "paramétrage"-noun-fr
"agordo"-noun-eo "réglage"-noun-fr
"agordo"-noun-eo "accord"-noun-fr
"agordo"-noun-eo "atmosphère"-noun-fr
"agrabla"-adjective-eo "agréable"-adjective-fr
"agrabla"-adjective-eo "plaisant"-adjective-fr
"agrable"-adverb-eo "agréablement"-adverb-fr
"agrafi"-verb-eo "agrafer"-verb-fr
"agrafo"-noun-eo "agrafe"-noun-fr
"agrara"-adjective-eo "agraire"-adjective-fr
"agregi"-verb-eo "agréger"-verb-fr
"agresa"-adjective-eo "agresseur"-adjective-fr
"agresanto"-noun-eo "agresseur"-noun-fr
"agresema"-adjective-eo "agressif"-adjective-fr
"agreseme"-adverb-eo "agressivement"-adverb-fr
"agresemo"-noun-eo "agressivité"-noun-fr
"agresi"-verb-eo "agresser"-verb-fr
"agreso"-noun-eo "agression"-noun-fr
"Agricultural Bank of China"-properNoun-eo "Agricultural Bank of China"-properNoun-fr
"agrikultura"-adjective-eo "agropastoral"-adjective-fr
"agrikulturo"-noun-eo "agriculture"-noun-fr
"agro"-noun-eo "champ cultivé"-noun-fr
"agrokultura"-adjective-eo "agricole"-adjective-fr
"agrokulturo"-noun-eo "agriculture"-noun-fr
"agronomiisto"-noun-eo "agronome"-noun-fr
"agronomio"-noun-eo "agronomie"-noun-fr
"agronomo"-noun-eo "agronome"-noun-fr
"agronutra"-adjective-eo "agroalimentaire"-adjective-fr
"agronutra"-adjective-eo "agro-alimentaire"-adjective-fr
"agropiro"-noun-eo "chiendent"-noun-fr
"agroturismo"-noun-eo "vacances à la ferme"-noun-fr
"aha"-interjection-eo "aha"-interjection-fr
"aha"-interjection-eo "tiens-tiens"-interjection-fr
"aĥi"-verb-eo "pousser des oh des ah"-verb-fr
"Aĥilo"-properNoun-eo "Achille"-properNoun-fr
"aidoso"-noun-eo "sida"-noun-fr
"aidosulo"-noun-eo "sidéen"-noun-fr
"aidosulo"-noun-eo "sidatique"-noun-fr
"aikido"-noun-eo "aïkido"-noun-fr
"ailanto"-noun-eo "ailante"-noun-fr
"Ain"-properNoun-eo "Ain"-properNoun-fr
"Air France"-properNoun-eo "Air France"-properNoun-fr
"Air France-KLM"-properNoun-eo "Air France-KLM"-properNoun-fr
"Air France-KLM Group"-properNoun-eo "Air France-KLM Group"-properNoun-fr
"Aisin"-properNoun-eo "Aisin"-properNoun-fr
"Aisin Seiki"-properNoun-eo "Aisin Seiki"-properNoun-fr
"Aisne"-properNoun-eo "Aisne"-properNoun-fr
"Aix-en-Provence"-properNoun-eo "Aix-en-Provence"-properNoun-fr
"Aix-les-Bains"-properNoun-eo "Aix-les-Bains"-properNoun-fr
"aj"-interjection-eo "aïe"-interjection-fr
"aj"-interjection-eo "zut"-interjection-fr
"Ajaccio"-properNoun-eo "Ajaccio"-properNoun-fr
"ajatolo"-noun-eo "ayatollah"-noun-fr
"Ajax"-properNoun-eo "Ajax"-properNoun-fr
"ajgeno"-noun-eo "valeur propre"-noun-fr
"aĵgenro"-noun-eo "genre neutre"-noun-fr
"ajgenspaco"-noun-eo "sous-espace propre"-noun-fr
"ajgensubspaco"-noun-eo "sous-espace propre"-noun-fr
"ajgenvektoro"-noun-eo "vecteur propre"-noun-fr
"ajlo"-noun-eo "ail"-noun-fr
"ajmara"-adjective-eo "aymara"-adjective-fr
"ajmaro"-noun-eo "Aymara"-noun-fr
"ajna"-adjective-eo "arbitraire"-adjective-fr
"ajna"-adjective-eo "quelconque"-adjective-fr
"ajna"-adjective-eo "quiconque"-adjective-fr
"ajna"-determiner-eo "n'importe quel"-determiner-fr
"aĵo"-noun-eo "machin"-noun-fr
"aĵo"-noun-eo "chose"-noun-fr
"aĵo"-noun-eo "objet"-noun-fr
"aĵo"-noun-eo "truc"-noun-fr
"ajudiki"-verb-eo "attribuer"-verb-fr
"aĵura"-adjective-eo "ajouré"-adjective-fr
"ajurvedo"-noun-eo "ayurveda"-noun-fr
"ajuto"-noun-eo "ajutage"-noun-fr
"aK"-noun-eo "aC"-noun-fr
"akacio"-noun-eo "acacia"-noun-fr
"akada"-adjective-eo "accadien"-adjective-fr
"akada"-adjective-eo "acadien"-adjective-fr
"akada"-adjective-eo "akkadien"-adjective-fr
"akadano"-noun-eo "Accadien"-noun-fr
"akadano"-noun-eo "akkadien"-noun-fr
"akademia"-adjective-eo "académique"-adjective-fr
"akademia"-adjective-eo "académicien"-adjective-fr
"akademiano"-noun-eo "académicien"-noun-fr
"akademie"-adverb-eo "académiquement"-adverb-fr
"akademio"-noun-eo "académie"-noun-fr
"akademio"-noun-eo "société savante"-noun-fr
"Akadio"-properNoun-eo "Acadie"-properNoun-fr
"akado"-noun-eo "acadien"-noun-fr
"Akado"-properNoun-eo "Accad"-properNoun-fr
"Akado"-properNoun-eo "Agadé"-properNoun-fr
"Akado"-properNoun-eo "Akkad"-properNoun-fr
"Akado"-properNoun-eo "Akkadie"-properNoun-fr
"akaĵuarbo"-noun-eo "anacardier"-noun-fr
"akaĵunukso"-noun-eo "noix de cajou"-noun-fr
"akaĵuo"-noun-eo "pomme de cajou"-noun-fr
"akaĵuujo"-noun-eo "anacardier"-noun-fr
"akanto"-noun-eo "acanthe"-noun-fr
"akapari"-verb-eo "accaparer"-verb-fr
"akara"-adjective-eo "acarien"-adjective-fr
"akaro"-noun-eo "acarien"-noun-fr
"akcela"-adjective-eo "accélérateur"-adjective-fr
"akcelado"-noun-eo "promotion"-noun-fr
"akcelilo"-noun-eo "accélérateur"-noun-fr
"akcelilo"-noun-eo "pédale de gaz"-noun-fr
"akcelo"-noun-eo "accélération"-noun-fr
"akcenta"-adjective-eo "accentué"-adjective-fr
"akcentita"-adjective-eo "accentué"-adjective-fr
"akcento"-noun-eo "accent"-noun-fr
"akceptebla"-adjective-eo "acceptable"-adjective-fr
"akceptebla"-adjective-eo "admissible"-adjective-fr
"akceptebla"-adjective-eo "passable"-adjective-fr
"akcepteble"-adverb-eo "acceptablement"-adverb-fr
"akcepteble"-adverb-eo "admissiblement"-adverb-fr
"akcepteble"-adverb-eo "passablement"-adverb-fr
"akceptebleco"-noun-eo "admissibilité"-noun-fr
"akceptebleco"-noun-eo "acceptabilité"-noun-fr
"akcepteblo"-noun-eo "acceptabilité"-noun-fr
"akceptejo"-noun-eo "accueil"-noun-fr
"akceptema"-adjective-eo "réceptif"-adjective-fr
"akcepteme"-adverb-eo "réceptivement"-adverb-fr
"akceptisto"-noun-eo "ouvreur"-noun-fr
"akceptisto"-noun-eo "personnel d'accueil"-noun-fr
"akceptisto"-noun-eo "réceptionniste"-noun-fr
"akcepto"-noun-eo "accueil"-noun-fr
"akcepto"-noun-eo "admission"-noun-fr
"akcepto"-noun-eo "acceptation"-noun-fr
"akcesora"-adjective-eo "accessoire"-adjective-fr
"akcesora"-adjective-eo "secondaire"-adjective-fr
"akcesoraĵo"-noun-eo "accessoire"-noun-fr
"akcia societo"-noun-eo "SA"-noun-fr
"akcia societo"-noun-eo "société par actions"-noun-fr
"akcidentita"-adjective-eo "accidenté"-adjective-fr
"akcidento"-noun-eo "accident"-noun-fr
"akcidento"-noun-eo "malheur"-noun-fr
"akcio"-noun-eo "action"-noun-fr
"akcipitredo"-noun-eo "accipitridé"-noun-fr
"akcipitro"-noun-eo "autour"-noun-fr
"akcipitro"-noun-eo "épervier"-noun-fr
"akciulo"-noun-eo "actionnaire"-noun-fr
"akcizado"-noun-eo "taxation"-noun-fr
"akcizi"-verb-eo "taxer"-verb-fr
"akcizisto"-noun-eo "accisien"-noun-fr
"akcizisto"-noun-eo "collecteur d'impôts"-noun-fr
"akcizo"-noun-eo "accise"-noun-fr
"akcizo"-noun-eo "taxe"-noun-fr
"akileo"-noun-eo "achillée"-noun-fr
"akileo"-noun-eo "millefeuille"-noun-fr
"akiraĵo"-noun-eo "acquisition"-noun-fr
"aklami"-verb-eo "acclamer"-verb-fr
"akmeo"-noun-eo "acmé"-noun-fr
"akno"-noun-eo "acné"-noun-fr
"akno"-noun-eo "grain"-noun-fr
"akno"-noun-eo "bouton"-noun-fr
"akolito"-noun-eo "acolyte"-noun-fr
"akomodi"-verb-eo "accommoder"-verb-fr
"akomodi"-verb-eo "adapter"-verb-fr
"akompanantaro"-noun-eo "compagnie"-noun-fr
"akompanantaro"-noun-eo "entourage"-noun-fr
"akompanantaro"-noun-eo "escorte"-noun-fr
"akompanantaro"-noun-eo "suite"-noun-fr
"akompananto"-noun-eo "accompagnateur"-noun-fr
"akompananto"-noun-eo "membre de la suite"-noun-fr
"akompananto"-noun-eo "compagnon"-noun-fr
"akompanate de"-preposition-eo "en compagnie de"-preposition-fr
"akompanate de"-preposition-eo "accompagné de"-preposition-fr
"akompane al"-preposition-eo "de compagnie avec"-preposition-fr
"akompano"-noun-eo "accompagnement"-noun-fr
"akonito"-noun-eo "aconit"-noun-fr
"akorda"-adjective-eo "d'accord"-adjective-fr
"akorda"-adjective-eo "en accord"-adjective-fr
"akorda"-adjective-eo "en adéquation"-adjective-fr
"akorda"-adjective-eo "en paix"-adjective-fr
"akorda"-adjective-eo "en phase"-adjective-fr
"akorda"-adjective-eo "cohérent"-adjective-fr
"akorda"-adjective-eo "en harmonie"-adjective-fr
"akorda"-adjective-eo "harmonieux"-adjective-fr
"akordi"-verb-eo "accorder"-verb-fr
"akordi"-verb-eo "aller avec"-verb-fr
"akordi"-verb-eo "être en phase"-verb-fr
"akordi"-verb-eo "assembler"-verb-fr
"akordi"-verb-eo "associer"-verb-fr
"akordi"-verb-eo "assortir"-verb-fr
"akordi"-verb-eo "entendre"-verb-fr
"akordi"-verb-eo "être en harmonie"-verb-fr
"akordi"-verb-eo "harmoniser"-verb-fr
"akordi"-verb-eo "marier"-verb-fr
"akordigebla"-adjective-eo "conciliable"-adjective-fr
"akordigebla"-adjective-eo "compatible"-adjective-fr
"akordigeble"-adverb-eo "conciliablement"-adverb-fr
"akordigeble"-adverb-eo "compatiblement"-adverb-fr
"akordionisto"-noun-eo "accordéoniste"-noun-fr
"akordiono"-noun-eo "accordéon"-noun-fr
"akordo"-noun-eo "entente"-noun-fr
"akordo"-noun-eo "accord"-noun-fr
"akordo"-noun-eo "affinité"-noun-fr
"akordo"-noun-eo "conformité"-noun-fr
"akordo"-noun-eo "convention"-noun-fr
"akordo"-noun-eo "harmonie"-noun-fr
"akordo"-noun-eo "identité de vues"-noun-fr
"akordo"-noun-eo "traité"-noun-fr
"akra"-adjective-eo "aiguisé"-adjective-fr
"akra"-adjective-eo "aigu"-adjective-fr
"akra"-adjective-eo "âpre"-adjective-fr
"akra"-adjective-eo "maussade"-adjective-fr
"akra"-adjective-eo "perçant"-adjective-fr
"akra"-adjective-eo "piquant"-adjective-fr
"akra"-adjective-eo "pointu"-adjective-fr
"akra"-adjective-eo "vif"-adjective-fr
"akra"-adjective-eo "acerbe"-adjective-fr
"akra"-adjective-eo "fort"-adjective-fr
"akraĵo"-noun-eo "tranchant"-noun-fr
"akraĵo"-noun-eo "arête"-noun-fr
"akraĵo"-noun-eo "fil"-noun-fr
"akre"-adverb-eo "acidement"-adverb-fr
"akre"-adverb-eo "acerbement"-adverb-fr
"akrediti"-verb-eo "accréditer"-verb-fr
"akreditiva"-adjective-eo "accréditif"-adjective-fr
"akreditive"-adverb-eo "accréditivement"-adverb-fr
"akreditivo"-noun-eo "accréditif"-noun-fr
"akreo"-noun-eo "acre"-noun-fr
"akridedo"-noun-eo "acridien"-noun-fr
"akrido"-noun-eo "criquet"-noun-fr
"akrigilo"-noun-eo "aiguisoir"-noun-fr
"akrigilo"-noun-eo "pierre à aiguiser"-noun-fr
"akrigilo"-noun-eo "fusil"-noun-fr
"akrigo"-noun-eo "escalade"-noun-fr
"akriĝo"-noun-eo "escalade"-noun-fr
"akrila"-adjective-eo "acrylique"-adjective-fr
"akrilo"-noun-eo "acrylique"-noun-fr
"akro"-noun-eo "acre"-noun-fr
"akrobata"-adjective-eo "acrobatique"-adjective-fr
"akrobataĵo"-noun-eo "acrobatie"-noun-fr
"akrobate"-adverb-eo "acrobatiquement"-adverb-fr
"akrobato"-noun-eo "acrobate"-noun-fr
"akromata"-adjective-eo "achromatique"-adjective-fr
"akromate"-adverb-eo "achromatiquement"-adverb-fr
"akroniĉo"-noun-eo "acronychie"-noun-fr
"akropolo"-noun-eo "acropole"-noun-fr
"akrostiĥo"-noun-eo "acrostiche"-noun-fr
"aksa"-adjective-eo "axial"-adjective-fr
"akselo"-noun-eo "aisselle"-noun-fr
"aksingo"-noun-eo "moyeu"-noun-fr
"aksiomo"-noun-eo "axiome"-noun-fr
"akso"-noun-eo "axe"-noun-fr
"akso"-noun-eo "essieu"-noun-fr
"aksono"-noun-eo "axone"-noun-fr
"aktinio"-noun-eo "actinium"-noun-fr
"aktiniumo"-noun-eo "actinium"-noun-fr
"aktisto"-noun-eo "clerc de notaire"-noun-fr
"aktisto"-noun-eo "greffier"-noun-fr
"aktisto"-noun-eo "clerc"-noun-fr
"aktiva"-adjective-eo "actif"-adjective-fr
"aktiva"-adjective-eo "allant"-adjective-fr
"aktiva"-adjective-eo "militant"-adjective-fr
"aktivaĵo"-noun-eo "activité"-noun-fr
"aktive"-adverb-eo "activement"-adverb-fr
"aktiveco"-noun-eo "activité"-noun-fr
"aktivigo"-noun-eo "activation"-noun-fr
"aktivigo"-noun-eo "déclenchement"-noun-fr
"aktiviĝo"-noun-eo "déclenchement"-noun-fr
"aktivo"-noun-eo "actif"-noun-fr
"aktivo"-noun-eo "voix active"-noun-fr
"aktivulo"-noun-eo "militant"-noun-fr
"akto"-noun-eo "acte"-noun-fr
"aktori"-verb-eo "jouer un rôle"-verb-fr
"aktoro"-noun-eo "acteur"-noun-fr
"aktuala"-adjective-eo "actuel"-adjective-fr
"aktuala"-adjective-eo "en cours"-adjective-fr
"aktualeco"-noun-eo "actualité"-noun-fr
"aktualeco"-noun-eo "actu"-noun-fr
"akumula"-adjective-eo "accumulatif"-adjective-fr
"akumula"-adjective-eo "cumulatif"-adjective-fr
"akumulado"-noun-eo "accumulation"-noun-fr
"akumulaĵo"-noun-eo "accumulation"-noun-fr
"akumulatoro"-noun-eo "accumulateur"-noun-fr
"akumule"-adverb-eo "accumulativement"-adverb-fr
"akumule"-adverb-eo "cumulativement"-adverb-fr
"akumuli"-verb-eo "accumuler"-verb-fr
"akumuli"-verb-eo "amasser"-verb-fr
"akumuliĝa"-adjective-eo "d'accumulation"-adjective-fr
"akumulo"-noun-eo "accumulation"-noun-fr
"akupunkturisto"-noun-eo "acuponcteur"-noun-fr
"akupunkturisto"-noun-eo "acupuncteur"-noun-fr
"akupunkturo"-noun-eo "acuponcture"-noun-fr
"akupunkturo"-noun-eo "acupuncture"-noun-fr
"akurata"-adjective-eo "ponctuel"-adjective-fr
"akurata"-adjective-eo "exact"-adjective-fr
"akurate"-adverb-eo "à l'heure"-adverb-fr
"akurate"-adverb-eo "ponctuellement"-adverb-fr
"akurateco"-noun-eo "ponctualité"-noun-fr
"akuŝigistino"-noun-eo "accoucheuse"-noun-fr
"akuŝigistino"-noun-eo "sage-femme"-noun-fr
"akuŝintino"-noun-eo "accouchée"-noun-fr
"akuŝistino"-noun-eo "accoucheuse"-noun-fr
"akuŝistino"-noun-eo "sage-femme"-noun-fr
"akuŝo"-noun-eo "accouchement"-noun-fr
"akuŝo"-noun-eo "partie"-noun-fr
"akustika"-adjective-eo "acoustique"-adjective-fr
"akustike"-adverb-eo "acoustiquement"-adverb-fr
"akustiko"-noun-eo "acoustique"-noun-fr
"akuta"-adjective-eo "aigu"-adjective-fr
"akuta"-adjective-eo "foudroyant"-adjective-fr
"akuta"-adjective-eo "perçant"-adjective-fr
"akutangula"-adjective-eo "acutangle"-adjective-fr
"akuzado"-noun-eo "réquisitoire"-noun-fr
"akuzaĵo"-noun-eo "accusation"-noun-fr
"akuzanto"-noun-eo "plaignant"-noun-fr
"akuzativa"-adjective-eo "accusatif"-adjective-fr
"akuzativo"-noun-eo "accusatif"-noun-fr
"akuzi"-verb-eo "accuser"-verb-fr
"akuzito"-noun-eo "accusé"-noun-fr
"akuzito"-noun-eo "inculpé"-noun-fr
"akuzo"-noun-eo "accusation"-noun-fr
"akva"-adjective-eo "aquatique"-adjective-fr
"akva"-adjective-eo "aqueux"-adjective-fr
"akva"-adjective-eo "d'eau"-adjective-fr
"akvaforto"-noun-eo "eau-forte"-noun-fr
"akvamarino"-noun-eo "aigue-marine"-noun-fr
"akvarelo"-noun-eo "aquarelle"-noun-fr
"akvario"-noun-eo "aquarium"-noun-fr
"akvatinto"-noun-eo "aquatinte"-noun-fr
"akve"-adverb-eo "aquatiquement"-adverb-fr
"akve"-adverb-eo "aqueusement"-adverb-fr
"akvedukto"-noun-eo "aqueduc"-noun-fr
"akvero"-noun-eo "goutte d'eau"-noun-fr
"akvifoliaco"-noun-eo "aquifoliacée"-noun-fr
"akvifolio"-noun-eo "houx"-noun-fr
"Akvitanio"-properNoun-eo "Aquitaine"-properNoun-fr
"akvo"-noun-eo "eau de javel"-noun-fr
"akvo"-noun-eo "eau"-noun-fr
"akvodislimo"-noun-eo "ligne de partage des eaux"-noun-fr
"akvodukto"-noun-eo "aqueduc"-noun-fr
"akvofalo"-noun-eo "cascade"-noun-fr
"akvofalo"-noun-eo "chute d'eau"-noun-fr
"akvohorloĝo"-noun-eo "clepsydre"-noun-fr
"akvohorloĝo"-noun-eo "horloge à eau"-noun-fr
"akvoimuna"-adjective-eo "imperméable"-adjective-fr
"akvoimune"-adverb-eo "imperméablement"-adverb-fr
