"1a"-numeral-eo "1st"-numeral-en
"amuzaĵo"-noun-eo "fun"-noun-en
"amuzisto"-noun-eo "comedian"-noun-en
"amuzo"-noun-eo "fun"-noun-en
"anakronismo"-noun-eo "anachronism"-noun-en
"analiza"-adjective-eo "analytical"-adjective-en
"analizi"-verb-eo "analyse"-verb-en
"analizi"-verb-eo "analyze"-verb-en
"analizi"-verb-eo "parse"-verb-en
"analizisto"-noun-eo "analyst"-noun-en
"analizo"-noun-eo "analysis"-noun-en
"analoga"-adjective-eo "analogous"-adjective-en
"analoga"-adjective-eo "analogue"-adjective-en
"analoga"-adjective-eo "analog"-adjective-en
"analogio"-noun-eo "analogy"-noun-en
"ananaso"-noun-eo "pineapple"-noun-en
"anarkia"-adjective-eo "anarchic"-adjective-en
"anarkia"-adjective-eo "anarchical"-adjective-en
"anarkie"-adverb-eo "anarchical"-adverb-en
"anarkie"-adverb-eo "anarchic"-adverb-en
"anarkiisma"-adjective-eo "anarchist"-adjective-en
"anarkiismo"-noun-eo "anarchism"-noun-en
"anarkiista"-adjective-eo "anarchist"-adjective-en
"anarkiisto"-noun-eo "anarchist"-noun-en
"anarkio"-noun-eo "anarchy"-noun-en
"anaro"-noun-eo "bunch"-noun-en
"anaso"-noun-eo "duck"-noun-en
"Anatolio"-properNoun-eo "Anatolia"-properNoun-en
"anatomia"-adjective-eo "anatomical"-adjective-en
"anatomiisto"-noun-eo "anatomist"-noun-en
"anatomio"-noun-eo "anatomy"-noun-en
"Andaluzio"-properNoun-eo "Andalucia"-properNoun-en
"Andoj"-properNoun-eo "Andes"-properNoun-en
"Andoj"-properNoun-eo "the Andes"-properNoun-en
"Andoro"-properNoun-eo "Andorra"-properNoun-en
"anekdoto"-noun-eo "anecdote"-noun-en
"aneksado"-noun-eo "annexation"-noun-en
"aneksaĵo"-noun-eo "annex"-noun-en
"aneksaĵo"-noun-eo "annexe"-noun-en
"aneksi"-verb-eo "annex"-verb-en
"anemio"-noun-eo "anemia"-noun-en
"anemio"-noun-eo "anaemia"-noun-en
"anestezi"-verb-eo "anaesthetise"-verb-en
"anestezo"-noun-eo "anesthesia"-noun-en
"anestezo"-noun-eo "anaesthesia"-noun-en
"anĝelo"-noun-eo "angel"-noun-en
"angilo"-noun-eo "eel"-noun-en
"angino"-noun-eo "angina"-noun-en
"angio"-noun-eo "vessel"-noun-en
"angla"-adjective-eo "English"-adjective-en
"anglalingva"-adjective-eo "English-language"-adjective-en
"anglalingva"-adjective-eo "English-speaking"-adjective-en
"anglalingva"-adjective-eo "English speaking"-adjective-en
"anglikana"-adjective-eo "anglican"-adjective-en
"anglikanismo"-noun-eo "Anglicanism"-noun-en
"anglikano"-noun-eo "anglican"-noun-en
"Anglio"-properNoun-eo "England"-properNoun-en
"anglo"-noun-eo "English"-noun-en
"anglo"-noun-eo "Englishwoman"-noun-en
"anglosaksa"-adjective-eo "Anglo-Saxon"-adjective-en
"anglosakso"-noun-eo "Anglo-Saxon"-noun-en
"angola"-adjective-eo "angolan"-adjective-en
"Angolo"-properNoun-eo "Angola"-properNoun-en
"angora"-adjective-eo "agonized"-adjective-en
"angora"-adjective-eo "anguished"-adjective-en
"angori"-verb-eo "distress"-verb-en
"angori"-verb-eo "agonize"-verb-en
"angoro"-noun-eo "agony"-noun-en
"angoro"-noun-eo "angst"-noun-en
"angoro"-noun-eo "anguish"-noun-en
"angulo"-noun-eo "angle"-noun-en
"angulo"-noun-eo "corner"-noun-en
"anheli"-verb-eo "pant"-verb-en
"animacio"-noun-eo "animation"-noun-en
"animalo"-noun-eo "animal"-noun-en
"animismo"-noun-eo "animism"-noun-en
"animo"-noun-eo "soul"-noun-en
"ankaŭ"-adverb-eo "also"-adverb-en
"ankaŭ"-adverb-eo "too"-adverb-en
"ankaŭ"-adverb-eo "as well"-adverb-en
"ankaŭ"-adverb-eo "as well as"-adverb-en
"ankoraŭ"-adverb-eo "yet"-adverb-en
"ankoraŭ"-adverb-eo "still"-adverb-en
"ankoraŭ"-adverb-eo "as"-adverb-en
"ankoraŭ foje"-adverb-eo "once again"-adverb-en
"ankro"-noun-eo "anchor"-noun-en
"ano"-noun-eo "member"-noun-en
"anobio"-noun-eo "borer"-noun-en
"anobio"-noun-eo "woodworm"-noun-en
"anodo"-noun-eo "anode"-noun-en
"anomalio"-noun-eo "anomaly"-noun-en
"anomalio"-noun-eo "freak"-noun-en
"anoncisto"-noun-eo "presenter"-noun-en
"anonco"-noun-eo "announcement"-noun-en
"anonima"-adjective-eo "anonymous"-adjective-en
"anonimeco"-noun-eo "anonymity"-noun-en
"anoreksio"-noun-eo "anorexia"-noun-en
"ansero"-noun-eo "goose"-noun-en
"anso"-noun-eo "handle"-noun-en
"anstataŭa"-adjective-eo "back-up"-adjective-en
"anstataŭ"-preposition-eo "instead of"-preposition-en
"anstataŭaĵo"-noun-eo "replacement"-noun-en
"anstataŭanto"-noun-eo "substitute"-noun-en
"anstataŭe"-adverb-eo "instead"-adverb-en
"anstataŭi"-verb-eo "replace"-verb-en
"anstataŭi"-verb-eo "supercede"-verb-en
"anstataŭi"-verb-eo "supersede"-verb-en
"anstataŭigo"-noun-eo "refill"-noun-en
"anstataŭigo"-noun-eo "substitution"-noun-en
"anstataŭo"-noun-eo "relief"-noun-en
"anstataŭulo"-noun-eo "replacement"-noun-en
"antagonismo"-noun-eo "opposition"-noun-en
"antagonismo"-noun-eo "friction"-noun-en
"antagonisto"-noun-eo "opponent"-noun-en
"antagonisto"-noun-eo "antagonist"-noun-en
"antarkta"-adjective-eo "antartic"-adjective-en
"Antarkto"-properNoun-eo "Antartic"-properNoun-en
"antaŭa"-adjective-eo "previous"-adjective-en
"antaŭa"-adjective-eo "prior"-adjective-en
"antaŭa"-adjective-eo "forward"-adjective-en
"antaŭ"-adverb-eo "in front"-adverb-en
"antaŭ"-preposition-eo "before"-preposition-en
"antaŭ"-preposition-eo "in front of"-preposition-en
"antaŭ"-preposition-eo "prior to"-preposition-en
"antaŭaĵo"-noun-eo "front"-noun-en
"antaŭ ĉio"-adverb-eo "above all"-adverb-en
"antaŭbrako"-noun-eo "forearm"-noun-en
"antaŭĉambro"-noun-eo "hall"-noun-en
"antaŭĉambro"-noun-eo "antechamber"-noun-en
"antaŭdiro"-noun-eo "prediction"-noun-en
"antaŭe"-adverb-eo "before"-adverb-en
"antaŭe"-adverb-eo "formerly"-adverb-en
"antaŭe"-adverb-eo "previously"-adverb-en
"antaŭe"-adverb-eo "ago"-adverb-en
"antaŭe"-adverb-eo "earlier"-adverb-en
"antaŭeco"-noun-eo "priority"-noun-en
"antaŭen"-adverb-eo "forward"-adverb-en
"antaŭen"-adverb-eo "ahead"-adverb-en
"antaŭen"-adverb-eo "forth"-adverb-en
"antaŭen"-adverb-eo "along"-adverb-en
"antaŭenema"-adjective-eo "progressive"-adjective-en
"antaŭeniro"-noun-eo "advance"-noun-en
"antaŭgarda"-adjective-eo "precautionary"-adjective-en
"antaŭgardo"-noun-eo "protection"-noun-en
"antaŭgvardio"-noun-eo "avant-garde"-noun-en
"antaŭhistoria"-adjective-eo "prehistoric"-adjective-en
"antaŭhistorio"-noun-eo "prehistory"-noun-en
"antaŭjuĝo"-noun-eo "prejudice"-noun-en
"antaŭjuĝo"-noun-eo "bias"-noun-en
"antaŭlasta"-adjective-eo "penultimate"-adjective-en
"antaŭlerneja"-adjective-eo "preschool"-adjective-en
"antaŭnelonge"-adverb-eo "recently"-adverb-en
"antaŭo"-noun-eo "front"-noun-en
"antaŭparolo"-noun-eo "preamble"-noun-en
"antaŭparolo"-noun-eo "foreword"-noun-en
"antaŭparolo"-noun-eo "preface"-noun-en
"antaŭrimedo"-noun-eo "precaution"-noun-en
"antaŭsigno"-noun-eo "signal"-noun-en
"antaŭsigno"-noun-eo "harbinger"-noun-en
"antaŭtago"-noun-eo "eve"-noun-en
"antaŭtempa"-adjective-eo "premature"-adjective-en
"antaŭtuko"-noun-eo "apron"-noun-en
"antaŭulo"-noun-eo "predecessor"-noun-en
"antaŭulo"-noun-eo "forerunner"-noun-en
"antaŭurba"-adjective-eo "suburban"-adjective-en
"antaŭurbo"-noun-eo "suburb"-noun-en
"antaŭveninto"-noun-eo "forerunner"-noun-en
"antaŭvespero"-noun-eo "dusk"-noun-en
"antaŭvidebla"-adjective-eo "likely"-adjective-en
"antaŭvidebla"-adjective-eo "predictable"-adjective-en
"antaŭvidebla"-adjective-eo "foreseeable"-adjective-en
"antaŭvidebla"-adjective-eo "unsurprising"-adjective-en
"antaŭvideble"-adverb-eo "predictably"-adverb-en
"antaŭvideble"-adverb-eo "unsurprisingly"-adverb-en
"antaŭvido"-noun-eo "expectation"-noun-en
"antaŭzorgo"-noun-eo "provision"-noun-en
"antibiotika"-adjective-eo "antibiotic"-adjective-en
"antibiotiko"-noun-eo "antibiotic"-noun-en
"anticipi"-verb-eo "expect"-verb-en
"anticipi"-verb-eo "anticipate"-verb-en
"anticipo"-noun-eo "expectation"-noun-en
"anticipo"-noun-eo "anticipation"-noun-en
"antikva"-adjective-eo "ancient"-adjective-en
"antikva"-adjective-eo "antique"-adjective-en
"antikva tempo"-noun-eo "antiquity"-noun-en
"antikvaĵo"-noun-eo "antiquity"-noun-en
"antikveco"-noun-eo "antiquity"-noun-en
"antilopo"-noun-eo "antelope"-noun-en
"antinomio"-noun-eo "conflict"-noun-en
"antioksidanta"-adjective-eo "antioxidant"-adjective-en
"antioksidanto"-noun-eo "antioxidant"-noun-en
"antipatia"-adjective-eo "unpleasant"-adjective-en
"antipatie"-adverb-eo "uncongenial"-adverb-en
"antipatie"-adverb-eo "antipathetic"-adverb-en
"antipatie"-adverb-eo "repugnant"-adverb-en
"antipatie"-adverb-eo "unlikeable"-adverb-en
"antipatio"-noun-eo "hostility"-noun-en
"antipatio"-noun-eo "antipathy"-noun-en
"antipatio"-noun-eo "dislike"-noun-en
"antipodo"-noun-eo "antithesis"-noun-en
"antipodo"-noun-eo "extreme"-noun-en
"antisemitismo"-noun-eo "antisemitism"-noun-en
"antitezo"-noun-eo "antithesis"-noun-en
"antologio"-noun-eo "reader"-noun-en
"antologio"-noun-eo "anthology"-noun-en
"Antono"-properNoun-eo "Anthony"-properNoun-en
"antrakso"-noun-eo "anthrax"-noun-en
"antropologio"-noun-eo "anthropology"-noun-en
"antropologo"-noun-eo "anthropologist"-noun-en
"antropomorfismo"-noun-eo "anthropomorphism"-noun-en
"anusa"-adjective-eo "anal"-adjective-en
"anuso"-noun-eo "anus"-noun-en
"apaĉo"-noun-eo "gangster"-noun-en
"apanaĝo"-noun-eo "inheritance"-noun-en
"aparataro"-noun-eo "gear"-noun-en
"aparato"-noun-eo "appliance"-noun-en
"aparato"-noun-eo "device"-noun-en
"aparato"-noun-eo "gadget"-noun-en
"aparato"-noun-eo "apparatus"-noun-en
"aparato"-noun-eo "gizmo"-noun-en
"aparta"-adjective-eo "characteristic"-adjective-en
"aparta"-adjective-eo "particular"-adjective-en
"aparta"-adjective-eo "separate"-adjective-en
"aparta"-adjective-eo "distinctive"-adjective-en
"apartaĵo"-noun-eo "characteristic"-noun-en
"apartaĵo"-noun-eo "peculiarity"-noun-en
"apartamenteto"-noun-eo "studio"-noun-en
"apartamento"-noun-eo "apartment"-noun-en
"apartamento"-noun-eo "flat"-noun-en
"aparte"-adverb-eo "especially"-adverb-en
"aparte"-adverb-eo "separately"-adverb-en
"apartenaĵo"-noun-eo "property"-noun-en
"apartigo"-noun-eo "segregation"-noun-en
"apartigo"-noun-eo "separation"-noun-en
"apatio"-noun-eo "apathy"-noun-en
"apelacii"-verb-eo "appeal"-verb-en
"apelacio"-noun-eo "appeal"-noun-en
"apenaŭ"-adverb-eo "barely"-adverb-en
"apenaŭ"-adverb-eo "no sooner"-adverb-en
"apendico"-noun-eo "appendix"-noun-en
"aperaĵo"-noun-eo "apparition"-noun-en
"apero"-noun-eo "appearance"-noun-en
"apero"-noun-eo "emergence"-noun-en
"apero"-noun-eo "apparition"-noun-en
"aperturo"-noun-eo "opening"-noun-en
"apetito"-noun-eo "appetite"-noun-en
"apetitveka"-adjective-eo "appetizing"-adjective-en
"apika"-adjective-eo "sheer"-adjective-en
"aplaŭdado"-noun-eo "ovation"-noun-en
"aplaŭdo"-noun-eo "applause"-noun-en
"aplaŭdo"-noun-eo "clap"-noun-en
"aplikado"-noun-eo "application"-noun-en
"aplikebla"-adjective-eo "applicable"-adjective-en
"apliki"-verb-eo "apply"-verb-en
"apliko"-noun-eo "application"-noun-en
"aplombo"-noun-eo "assurance"-noun-en
"aplombo"-noun-eo "aplomb"-noun-en
"apogeo"-noun-eo "peak"-noun-en
"apogeo"-noun-eo "apex"-noun-en
"apogilo"-noun-eo "rest"-noun-en
"apogilo"-noun-eo "backrest"-noun-en
"apogilo"-noun-eo "prop"-noun-en
"apogo"-noun-eo "stand"-noun-en
"apokalipsa"-adjective-eo "apocalyptic"-adjective-en
"apokalipso"-noun-eo "apocalypse"-noun-en
"apologio"-noun-eo "defence"-noun-en
"apologio"-noun-eo "apologia"-noun-en
"apopleksio"-noun-eo "stroke"-noun-en
"apostolo"-noun-eo "apostle"-noun-en
"apostrofo"-noun-eo "apostrophe"-noun-en
"apotekisto"-noun-eo "chemist"-noun-en
"apotekisto"-noun-eo "pharmacist"-noun-en
"apoteko"-noun-eo "pharmacy"-noun-en
"apoteko"-noun-eo "chemist's"-noun-en
"apoteozi"-verb-eo "deify"-verb-en
"apreturi"-verb-eo "finish"-verb-en
"apreturo"-noun-eo "finishing"-noun-en
"aprezi"-verb-eo "rate"-verb-en
"aprilo"-noun-eo "April"-noun-en
"aprobo"-noun-eo "approval"-noun-en
"aprobo"-noun-eo "endorsement"-noun-en
"aprobo"-noun-eo "indorsement"-noun-en
"aproksimi"-verb-eo "approximate"-verb-en
"apuda"-adjective-eo "adjacent"-adjective-en
"apuda"-adjective-eo "nearby"-adjective-en
"apuda"-adjective-eo "adjoining"-adjective-en
"apud"-preposition-eo "beside"-preposition-en
"apud"-preposition-eo "alongside"-preposition-en
"apud"-preposition-eo "next to"-preposition-en
"apude"-adverb-eo "near"-adverb-en
"apude"-adverb-eo "near here"-adverb-en
"araba"-adjective-eo "Arab"-adjective-en
"araba"-adjective-eo "Arabian"-adjective-en
"araba"-adjective-eo "Arabic"-adjective-en
"Arabio"-properNoun-eo "Arabia"-properNoun-en
"arabo"-noun-eo "Arab"-noun-en
"Aragono"-properNoun-eo "Aragon"-properNoun-en
"arakido"-noun-eo "peanut"-noun-en
"araneaĵo"-noun-eo "cobweb"-noun-en
"araneaĵo"-noun-eo "web"-noun-en
"araneo"-noun-eo "spider"-noun-en
"aranĝo"-noun-eo "arrangement"-noun-en
"aranĝo"-noun-eo "setup"-noun-en
"arbalesto"-noun-eo "crossbow"-noun-en
"arbaro"-noun-eo "forest"-noun-en
"arbaro"-noun-eo "wood"-noun-en
"arbaro"-noun-eo "woodland"-noun-en
"arbedo"-noun-eo "shrub"-noun-en
"arbetaĵo"-noun-eo "scrub"-noun-en
"arbitra"-adjective-eo "arbitrary"-adjective-en
"arbitracianto"-noun-eo "referee"-noun-en
"arbitracianto"-noun-eo "arbitrator"-noun-en
"arbitraciisto"-noun-eo "arbitrator"-noun-en
"arbitracio"-noun-eo "arbitration"-noun-en
"arbitraĝo"-noun-eo "arbitrage"-noun-en
"arbo"-noun-eo "tree"-noun-en
"arbusto"-noun-eo "bush"-noun-en
"arda"-adjective-eo "passionate"-adjective-en
"ardezo"-noun-eo "blackboard"-noun-en
"ardezo"-noun-eo "slate"-noun-en
"ardi"-verb-eo "glow"-verb-en
"ardo"-noun-eo "glow"-noun-en
"areno"-noun-eo "arena"-noun-en
"areo"-noun-eo "area"-noun-en
"areo"-noun-eo "region"-noun-en
"arestito"-noun-eo "arrested person"-noun-en
"aresto"-noun-eo "arrest"-noun-en
"aresto"-noun-eo "apprehension"-noun-en
"argano"-noun-eo "crane"-noun-en
"arĝenta"-adjective-eo "silver"-adjective-en
"argentina"-adjective-eo "Argentinian"-adjective-en
"argentina"-adjective-eo "Argentine"-adjective-en
"argentinano"-noun-eo "Argentinian"-noun-en
"Argentino"-properNoun-eo "Argentina"-properNoun-en
"arĝento"-noun-eo "silver"-noun-en
"argilo"-noun-eo "clay"-noun-en
"argumentado"-noun-eo "argumentation"-noun-en
"argumento"-noun-eo "argument"-noun-en
"arida"-adjective-eo "arid"-adjective-en
"ariĝo"-noun-eo "assembly"-noun-en
"ario"-noun-eo "air"-noun-en
"aristokrata"-adjective-eo "aristocratic"-adjective-en
"aristokrataro"-noun-eo "aristocracy"-noun-en
"aristokrato"-noun-eo "aristocrat"-noun-en
"aritmetika"-adjective-eo "arithmetical"-adjective-en
"aritmetiko"-noun-eo "arithmetic"-noun-en
"arkaika"-adjective-eo "archaic"-adjective-en
"arkaĵo"-noun-eo "arch"-noun-en
"arkeologia"-adjective-eo "archaeological"-adjective-en
"arkeologio"-noun-eo "archaeology"-noun-en
"arkeologo"-noun-eo "archaeologist"-noun-en
"arkipelago"-noun-eo "archipelago"-noun-en
"arkipielago"-noun-eo "archipelago"-noun-en
"arkitekto"-noun-eo "architect"-noun-en
"arkitektura"-adjective-eo "architectural"-adjective-en
"arkitekturo"-noun-eo "architecture"-noun-en
"arkivisto"-noun-eo "archivist"-noun-en
"arkivo"-noun-eo "record"-noun-en
"arkivo"-noun-eo "archive"-noun-en
"arko"-noun-eo "arch"-noun-en
"arko"-noun-eo "arc"-noun-en
"arkta"-adjective-eo "artic"-adjective-en
"arkta"-adjective-eo "arctic"-adjective-en
"Arkto"-properNoun-eo "Artic"-properNoun-en
"arlekeno"-noun-eo "clown"-noun-en
"arlekeno"-noun-eo "harlequin"-noun-en
"armena"-adjective-eo "Armenian"-adjective-en
"Armenio"-properNoun-eo "Armenia"-properNoun-en
"armeno"-noun-eo "Armenian"-noun-en
"armeo"-noun-eo "army"-noun-en
"armilaro"-noun-eo "arm stockpile"-noun-en
"armilaro"-noun-eo "arms stockpile"-noun-en
"armilaro"-noun-eo "weapon stockpile"-noun-en
"armilaro"-noun-eo "armament"-noun-en
"armilejo"-noun-eo "arsenal"-noun-en
"armilo"-noun-eo "weapon"-noun-en
"armistico"-noun-eo "armistice"-noun-en
"aro"-noun-eo "set"-noun-en
"aro"-noun-eo "array"-noun-en
"aro"-noun-eo "batch"-noun-en
"aro"-noun-eo "bunch"-noun-en
"aro"-noun-eo "fleet"-noun-en
"aro"-noun-eo "suite"-noun-en
"aro"-noun-eo "assemblage"-noun-en
"aroganta"-adjective-eo "arrogant"-adjective-en
"aroganta"-adjective-eo "presumptuous"-adjective-en
"aroganta"-adjective-eo "haughty"-adjective-en
"aroganteco"-noun-eo "arrogance"-noun-en
"aroganteco"-noun-eo "gall"-noun-en
"aromaĵo"-noun-eo "fragrance"-noun-en
"aromherbo"-noun-eo "herb"-noun-en
"aromo"-noun-eo "aroma"-noun-en
"arsenalo"-noun-eo "arsenal"-noun-en
"arseno"-noun-eo "arsenic"-noun-en
"arta"-adjective-eo "artistic"-adjective-en
"artaĵo"-noun-eo "artwork"-noun-en
"artefakto"-noun-eo "artifact"-noun-en
"artefarita"-adjective-eo "artificial"-adjective-en
"artefaritaĵo"-noun-eo "artifact"-noun-en
"arteria"-adjective-eo "arterial"-adjective-en
"arterio"-noun-eo "artery"-noun-en
"artifika"-adjective-eo "tricky"-adjective-en
"artifika"-adjective-eo "artful"-adjective-en
"artifiko"-noun-eo "device"-noun-en
"artifiko"-noun-eo "subterfuge"-noun-en
"artifiko"-noun-eo "ploy"-noun-en
"artiko"-noun-eo "joint"-noun-en
"artikolo"-noun-eo "article"-noun-en
"artiktordo"-noun-eo "sprain"-noun-en
"artileriisto"-noun-eo "gunner"-noun-en
"artilerio"-noun-eo "artillery"-noun-en
"artisma"-adjective-eo "artistic"-adjective-en
"artismo"-noun-eo "artistry"-noun-en
"artiŝoko"-noun-eo "artichoke"-noun-en
"artista"-adjective-eo "artistic"-adjective-en
"artisto"-noun-eo "artist"-noun-en
"artisto"-noun-eo "entertainer"-noun-en
"arto"-noun-eo "art"-noun-en
"artrito"-noun-eo "arthritis"-noun-en
"asbesto"-noun-eo "asbestos"-noun-en
"ascendi"-verb-eo "ascend"-verb-en
"asekurado"-noun-eo "insurance"-noun-en
"asekuristo"-noun-eo "insurer"-noun-en
"asekuro"-noun-eo "insurance"-noun-en
"asembleo"-noun-eo "assembly"-noun-en
"aserto"-noun-eo "affirmation"-noun-en
"aserto"-noun-eo "claim"-noun-en
"aserto"-noun-eo "assertion"-noun-en
"asesoro"-noun-eo "aide"-noun-en
"asfalti"-verb-eo "asphalt"-verb-en
"asfalti"-verb-eo "tar"-verb-en
"asfalto"-noun-eo "asphalt"-noun-en
"asfalto"-noun-eo "tar"-noun-en
"asfiksii"-verb-eo "suffocate"-verb-en
"asfiksio"-noun-eo "asphyxia"-noun-en
"asigno"-noun-eo "allocation"-noun-en
"asimilado"-noun-eo "assimilation"-noun-en
"asimili"-verb-eo "assimilate"-verb-en
"asimilo"-noun-eo "assimilation"-noun-en
"asista"-adjective-eo "subsidiary"-adjective-en
"asistado"-noun-eo "help"-noun-en
"asistanto"-noun-eo "attendant"-noun-en
"asisti"-verb-eo "help"-verb-en
"asizo"-noun-eo "trial"-noun-en
"askarido"-noun-eo "worm"-noun-en
"asketismo"-noun-eo "asceticism"-noun-en
"asketo"-noun-eo "ascetic"-noun-en
"aso"-noun-eo "ace"-noun-en
"asocii"-verb-eo "identify"-verb-en
"asocii"-verb-eo "associate"-verb-en
"asociito"-noun-eo "partner"-noun-en
"asociito"-noun-eo "associate"-noun-en
"asocio"-noun-eo "association"-noun-en
"aspekto"-noun-eo "facet"-noun-en
"aspekto"-noun-eo "guise"-noun-en
"aspergi"-verb-eo "sprinkle"-verb-en
"aspergilo"-noun-eo "atomizer"-noun-en
"aspido"-noun-eo "asp"-noun-en
"aspiri"-verb-eo "aim"-verb-en
"aspiri"-verb-eo "aspire"-verb-en
"aspirino"-noun-eo "aspirin"-noun-en
"aspra"-adjective-eo "sharp"-adjective-en
"aspra"-adjective-eo "rough"-adjective-en
"asterisko"-noun-eo "asterisk"-noun-en
"asteroido"-noun-eo "asteroid"-noun-en
"astmo"-noun-eo "asthma"-noun-en
"astro"-noun-eo "sun"-noun-en
"astrofiziko"-noun-eo "astrophysics"-noun-en
"astrologio"-noun-eo "astrology"-noun-en
"astrologo"-noun-eo "astrologer"-noun-en
"astronaŭto"-noun-eo "astronaut"-noun-en
"astronomio"-noun-eo "astronomy"-noun-en
"astronomo"-noun-eo "astronomer"-noun-en
"Asturio"-properNoun-eo "Asturias"-properNoun-en
"atakanto"-noun-eo "aggressor"-noun-en
"atakema"-adjective-eo "aggressive"-adjective-en
"atakinto"-noun-eo "assailant"-noun-en
"atako"-noun-eo "attack"-noun-en
"ataŝeo"-noun-eo "attache"-noun-en
"ateisma"-adjective-eo "atheistic"-adjective-en
"ateismo"-noun-eo "atheism"-noun-en
"ateisto"-noun-eo "atheist"-noun-en
"ateliero"-noun-eo "workshop"-noun-en
"atenco"-noun-eo "threat"-noun-en
"atenco"-noun-eo "assault"-noun-en
"atendado"-noun-eo "wait"-noun-en
"atendado"-noun-eo "waiting"-noun-en
"atendejo"-noun-eo "antechamber"-noun-en
"atendo"-noun-eo "expectation"-noun-en
"atendo"-noun-eo "wait"-noun-en
"atendovico"-noun-eo "queue"-noun-en
"Ateno"-properNoun-eo "Athens"-properNoun-en
"atenta"-adjective-eo "close"-adjective-en
"atenta"-adjective-eo "mindful"-adjective-en
"atente"-adverb-eo "attentively"-adverb-en
"atento"-noun-eo "attention"-noun-en
"atento"-noun-eo "heed"-noun-en
"atentokapta"-adjective-eo "striking"-adjective-en
"atestanto"-noun-eo "witness"-noun-en
"atesto"-noun-eo "reference"-noun-en
"atesto"-noun-eo "certificate"-noun-en
"atesto"-noun-eo "testimony"-noun-en
"atingebla"-adjective-eo "accessible"-adjective-en
"atingebla"-adjective-eo "obtainable"-adjective-en
"atingebla"-adjective-eo "attainable"-adjective-en
"atingebleco"-noun-eo "accessibility"-noun-en
"atingeblo"-noun-eo "accessibility"-noun-en
"atingo"-noun-eo "achievement"-noun-en
"atingo"-noun-eo "attainment"-noun-en
"atingo"-noun-eo "feat"-noun-en
"atingo"-noun-eo "reach"-noun-en
"atlantika"-adjective-eo "atlantic"-adjective-en
"Atlantiko"-properNoun-eo "Atlantic"-properNoun-en
"atlaso"-noun-eo "satin"-noun-en
"atlaso"-noun-eo "atlas"-noun-en
"atleta"-adjective-eo "athletic"-adjective-en
"atletiko"-noun-eo "athletics"-noun-en
"atletismo"-noun-eo "athletics"-noun-en
"atleto"-noun-eo "athlete"-noun-en
"atleto"-noun-eo "jock"-noun-en
"atmosfera"-adjective-eo "atmospheric"-adjective-en
"atmosfero"-noun-eo "atmosphere"-noun-en
"atolo"-noun-eo "atoll"-noun-en
"atoma"-adjective-eo "atomic"-adjective-en
"atoma"-adjective-eo "nuclear"-adjective-en
"atomo"-noun-eo "atom"-noun-en
"atrakcio"-noun-eo "attraction"-noun-en
"atribui"-verb-eo "attribute"-verb-en
"atribui"-verb-eo "bestow"-verb-en
"atribui"-verb-eo "ascribe"-verb-en
"atribuo"-noun-eo "credit"-noun-en
"atribuo"-noun-eo "attribution"-noun-en
"atributo"-noun-eo "symbol"-noun-en
"atrofio"-noun-eo "atrophy"-noun-en
"aŭ"-coordinatingConjunction-eo "or"-coordinatingConjunction-en
