"10a"-adjective-eo "X"-adjective-es
"Alfredo"-properNoun-eo "Alfredo"-properNoun-es
"Alfresa"-properNoun-eo "Alfresa"-properNoun-es
"Alfresa Holdings"-properNoun-eo "Alfresa Holdings"-properNoun-es
"algebra"-adjective-eo "algebraico"-adjective-es
"algebra"-adjective-eo "algébrico"-adjective-es
"algebra frakcio"-noun-eo "fracción algebráica"-noun-es
"algebre"-adverb-eo "algebraicamente"-adverb-es
"algebre"-adverb-eo "algébricamente"-adverb-es
"algebro"-noun-eo "álgebra"-noun-es
"alĝeria"-adjective-eo "argelino"-adjective-es
"alĝeriano"-noun-eo "argelino"-noun-es
"Alĝerio"-properNoun-eo "Argelia"-properNoun-es
"algo"-noun-eo "alga"-noun-es
"algoritmo"-noun-eo "algoritmo"-noun-es
"alĥemio"-noun-eo "alquimia"-noun-es
"alia"-adjective-eo "otro"-adjective-es
"alia"-determiner-eo "demás"-determiner-es
"alia"-determiner-eo "otro"-determiner-es
"aliancano"-noun-eo "aliado"-noun-es
"alianci"-verb-eo "aliar"-verb-es
"alianco"-noun-eo "alianza"-noun-es
"alibio"-noun-eo "coartada"-noun-es
"alie"-adverb-eo "otramente"-adverb-es
"aliflanke"-adverb-eo "por otra parte"-adverb-es
"aliflanke"-adverb-eo "por otro lado"-adverb-es
"aligatoro"-noun-eo "aligator"-noun-es
"aligatoro"-noun-eo "aligátor"-noun-es
"aliĝilo"-noun-eo "formulario de inscripción"-noun-es
"aliĝo"-noun-eo "adhesión"-noun-es
"aliĝo"-noun-eo "incorporación"-noun-es
"aliĝo"-noun-eo "inscripción"-noun-es
"alimondismo"-noun-eo "altermundismo"-noun-es
"alineo"-noun-eo "apartado"-noun-es
"alineo"-noun-eo "párrafo"-noun-es
"aliro"-noun-eo "acceso"-noun-es
"aliseksema"-adjective-eo "heterosexual"-adjective-es
"aliseksemulo"-noun-eo "heterosexual"-noun-es
"aliteracio"-noun-eo "aliteración"-noun-es
"alivorte"-adverb-eo "dicho de otro modo"-adverb-es
"alkala"-adjective-eo "alcalino"-adjective-es
"alkaloido"-noun-eo "alcaloide"-noun-es
"alkemio"-noun-eo "alquimia"-noun-es
"alko"-noun-eo "alce"-noun-es
"alkoholismo"-noun-eo "alcoholismo"-noun-es
"alkoholo"-noun-eo "alcohol"-noun-es
"alkonduko"-noun-eo "conducción"-noun-es
"alkovo"-noun-eo "alcoba"-noun-es
"alkrustiĝo"-noun-eo "incrustación"-noun-es
"Alliance Boots"-properNoun-eo "Alliance Boots"-properNoun-es
"Allianz"-properNoun-eo "Allianz"-properNoun-es
"alloga"-adjective-eo "atractivo"-adjective-es
"alloga"-adjective-eo "atrayente"-adjective-es
"alloga"-adjective-eo "halagüeño"-adjective-es
"alloga"-adjective-eo "sugestivo"-adjective-es
"alloge"-adverb-eo "atractivamente"-adverb-es
"alloge"-adverb-eo "atrayentemente"-adverb-es
"alloge"-adverb-eo "sugestivamente"-adverb-es
"allogo"-noun-eo "aliciente"-noun-es
"allogo"-noun-eo "atractivo"-noun-es
"Allstate"-properNoun-eo "Allstate"-properNoun-es
"almanako"-noun-eo "almanaque"-noun-es
"almenaŭ"-adverb-eo "al menos"-adverb-es
"almenaŭ"-adverb-eo "cuando menos"-adverb-es
"almenaŭ"-adverb-eo "por lo menos"-adverb-es
"almenaŭ"-adverb-eo "siquiera"-adverb-es
"almozdonema"-adjective-eo "caritativo"-adjective-es
"almozi"-verb-eo "limosnar"-verb-es
"almozo"-noun-eo "limosna"-noun-es
"almozpetado"-noun-eo "mendicidad"-noun-es
"almozulo"-noun-eo "limosnero"-noun-es
"almozulo"-noun-eo "mendigo"-noun-es
"almozulo"-noun-eo "pordiosero"-noun-es
"alno"-noun-eo "aliso"-noun-es
"alnomo"-noun-eo "apodo"-noun-es
"alnomo"-noun-eo "mote"-noun-es
"alnomo"-noun-eo "sobrenombre"-noun-es
"alo"-noun-eo "ala"-noun-es
"alojo"-noun-eo "aleación"-noun-es
"aloo"-noun-eo "aloe"-noun-es
"aloo"-noun-eo "áloe"-noun-es
"alopatio"-noun-eo "alopatía"-noun-es
"alopecio"-noun-eo "alopecia"-noun-es
"alozo"-noun-eo "alosa"-noun-es
"alozo"-noun-eo "sábalo"-noun-es
"alpa"-adjective-eo "alpino"-adjective-es
"alpago"-noun-eo "plus"-noun-es
"alpako"-noun-eo "alpaca"-noun-es
"alparoli"-verb-eo "dirigir la palabra a"-verb-es
"Alpoj"-properNoun-eo "Alpes"-properNoun-es
"alportado"-noun-eo "aprovisionamiento"-noun-es
"alpreĝi"-verb-eo "invocar"-verb-es
"alproksimiĝo"-noun-eo "aproximación"-noun-es
"alrigardi"-verb-eo "mirar"-verb-es
"Alsthom"-properNoun-eo "Alsthom"-properNoun-es
"Alstom"-properNoun-eo "Alstom"-properNoun-es
"alta"-adjective-eo "alto"-adjective-es
"alta"-adjective-eo "elevado"-adjective-es
"alta frekvenco"-noun-eo "alta frecuencia"-noun-es
"Altairo"-properNoun-eo "Altair"-properNoun-es
"altaĵo"-noun-eo "cerro"-noun-es
"altaro"-noun-eo "altar"-noun-es
"altaro"-noun-eo "ara"-noun-es
"altebenaĵo"-noun-eo "altiplanicie"-noun-es
"altebenaĵo"-noun-eo "altiplano"-noun-es
"altebenaĵo"-noun-eo "meseta"-noun-es
"alteco"-noun-eo "altitud"-noun-es
"alteco"-noun-eo "altura"-noun-es
"alterna"-adjective-eo "alterno"-adjective-es
"alterna kurento"-noun-eo "corriente alterna"-noun-es
"alternado"-noun-eo "alternancia"-noun-es
"alternanco"-noun-eo "semiperiodo"-noun-es
"alternativo"-noun-eo "alternativa"-noun-es
"alternativo"-noun-eo "disyuntiva"-noun-es
"alternatoro"-noun-eo "alternador"-noun-es
"alterne"-adverb-eo "alternamente"-adverb-es
"altigo"-noun-eo "alta"-noun-es
"altiĝo"-noun-eo "alta"-noun-es
"altiro"-noun-eo "atracción"-noun-es
"altitudo"-noun-eo "altitud"-noun-es
"altmaro"-noun-eo "marea alta"-noun-es
"altmaro"-noun-eo "pleamar"-noun-es
"alto"-noun-eo "altitud"-noun-es
"alto"-noun-eo "alto"-noun-es
"alto"-noun-eo "elevación"-noun-es
"altrangulo"-noun-eo "dignatario"-noun-es
"altrudo"-noun-eo "imposición"-noun-es
"altruismo"-noun-eo "altruismo"-noun-es
"altruisto"-noun-eo "altruista"-noun-es
"altruisto"-noun-eo "desprendido"-noun-es
"alttemperatura"-adjective-eo "de alta temperatura"-adjective-es
"aludo"-noun-eo "alusión"-noun-es
"aludo"-noun-eo "indirecta"-noun-es
"aludo"-noun-eo "insinuación"-noun-es
"alumeto"-noun-eo "cerilla"-noun-es
"alumeto"-noun-eo "cerillo"-noun-es
"alumeto"-noun-eo "fósforo"-noun-es
"aluminio"-noun-eo "aluminio"-noun-es
"alumino"-noun-eo "alúmina"-noun-es
"aluno"-noun-eo "alumbre"-noun-es
"aluvio"-noun-eo "aluvión"-noun-es
"alveno"-noun-eo "llegada"-noun-es
"alvokiĝo"-noun-eo "vocación"-noun-es
"alvoko"-noun-eo "invocación"-noun-es
"alvoko"-noun-eo "llamada"-noun-es
"alvoko"-noun-eo "llamamiento"-noun-es
"am-afero"-noun-eo "romance"-noun-es
"amalgamo"-noun-eo "amalgama"-noun-es
"amanto"-noun-eo "amante"-noun-es
"amaranto"-noun-eo "amaranto"-noun-es
"amareco"-noun-eo "amargura"-noun-es
"amase"-adverb-eo "masivamente"-adverb-es
"amase"-adverb-eo "multitudinariamente"-adverb-es
"amas-elmigrado"-noun-eo "éxodo"-noun-es
"amasiĝo"-noun-eo "acumulación"-noun-es
"amaskomunikila"-adjective-eo "mediático"-adjective-es
"amaskomunikilo"-noun-eo "medio de comunicación"-noun-es
"amaso"-noun-eo "cúmulo"-noun-es
"amaso"-noun-eo "mogollón"-noun-es
"amaso"-noun-eo "montón"-noun-es
"amaso"-noun-eo "multitud"-noun-es
"amato"-noun-eo "amado"-noun-es
"amatora"-adjective-eo "aficionado"-adjective-es
"amatoro"-noun-eo "aficionado"-noun-es
"Amazon"-properNoun-eo "Amazon"-properNoun-es
"amazonia"-adjective-eo "amazónico"-adjective-es
"Amazonio"-properNoun-eo "Amazonia"-properNoun-es
"amazono"-noun-eo "amazona"-noun-es
"Amazono"-properNoun-eo "Amazonas"-properNoun-es
"Amazono"-properNoun-eo "el Amazonas"-properNoun-es
"ambasado"-noun-eo "embajada"-noun-es
"ambasadoro"-noun-eo "embajador"-noun-es
"ambaŭ"-determiner-eo "ambos"-determiner-es
"ambaŭ"-pronoun-eo "ambos"-pronoun-es
"ambaŭ"-pronoun-eo "los dos"-pronoun-es
"ambaŭdirekta implikacio"-noun-eo "equivalencia"-noun-es
"ambaŭseksema"-adjective-eo "bisexual"-adjective-es
"ambaŭseksemeco"-noun-eo "bisexualidad"-noun-es
"ambaŭseksemulo"-noun-eo "bisexual"-noun-es
"ambicia"-adjective-eo "ambicioso"-adjective-es
"ambicie"-adverb-eo "ambiciosamente"-adverb-es
"ambicii"-verb-eo "ambicionar"-verb-es
"ambicio"-noun-eo "ambición"-noun-es
"ambigua"-adjective-eo "ambiguo"-adjective-es
"ambigueco"-noun-eo "ambigüedad"-noun-es
"ambono"-noun-eo "ambón"-noun-es
"ambono"-noun-eo "púlpito"-noun-es
"amboso"-noun-eo "yunque"-noun-es
"ambro"-noun-eo "ámbar"-noun-es
"ambrozio"-noun-eo "ambrosía"-noun-es
"ambulanco"-noun-eo "ambulancia"-noun-es
"ambulatorio"-noun-eo "ambulatorio"-noun-es
"ambulatorio"-noun-eo "dispensario"-noun-es
"amdeklaro"-noun-eo "declaración de amor"-noun-es
"amebo"-noun-eo "ameba"-noun-es
"amelo"-noun-eo "almidón"-noun-es
"amendi"-verb-eo "enmendar"-verb-es
"amendo"-noun-eo "enmienda"-noun-es
"América Móvil"-properNoun-eo "América Móvil"-properNoun-es
"American Express"-properNoun-eo "American Express"-properNoun-es
"American International Group"-properNoun-eo "American International Group"-properNoun-es
"americio"-noun-eo "americio"-noun-es
"amerika"-adjective-eo "americano"-adjective-es
"amerikano"-noun-eo "americano"-noun-es
"Ameriko"-properNoun-eo "América"-properNoun-es
"Amerikoj"-properNoun-eo "Américas"-properNoun-es
"Amerisource"-properNoun-eo "Amerisource"-properNoun-es
"AmerisourceBergen"-properNoun-eo "AmerisourceBergen"-properNoun-es
"ametisto"-noun-eo "amatista"-noun-es
"amfibio"-noun-eo "anfibio"-noun-es
"amfibrako"-noun-eo "anfíbraco"-noun-es
"amfiteatro"-noun-eo "anfiteatro"-noun-es
"amforo"-noun-eo "ánfora"-noun-es
"amika"-adjective-eo "amical"-adjective-es
"amika"-adjective-eo "amigable"-adjective-es
"amika"-adjective-eo "amistoso"-adjective-es
"amike"-adverb-eo "amicalmente"-adverb-es
"amike"-adverb-eo "amigablemente"-adverb-es
"amike"-adverb-eo "amistosamente"-adverb-es
"amikeco"-noun-eo "amistad"-noun-es
"amiko"-noun-eo "amigo"-noun-es
"aminda"-adjective-eo "afable"-adjective-es
"amnestio"-noun-eo "amnistía"-noun-es
"Amnestio Internacia"-properNoun-eo "Amnistía Internacional"-properNoun-es
"amnezio"-noun-eo "amnesia"-noun-es
"amo"-noun-eo "amor"-noun-es
"amoniako"-noun-eo "amoniaco"-noun-es
"amonito"-noun-eo "amonites"-noun-es
"amorfa"-adjective-eo "amorfo"-adjective-es
"amorfe"-adverb-eo "amorfamente"-adverb-es
"amori"-verb-eo "hacer el amor"-verb-es
"Amoro"-properNoun-eo "Cupido"-properNoun-es
"Amoro"-properNoun-eo "Eros"-properNoun-es
"amortizo"-noun-eo "amortización"-noun-es
"ampermetro"-noun-eo "amperímetro"-noun-es
"ampero"-noun-eo "amperio"-noun-es
"Ampero"-properNoun-eo "Ampère"-properNoun-es
"ampleksa"-adjective-eo "amplio"-adjective-es
"amplekso"-noun-eo "amplitud"-noun-es
"amplifi"-verb-eo "amplificar"-verb-es
"amplifilo"-noun-eo "amplificador"-noun-es
"ampolingo"-noun-eo "casquillo"-noun-es
"ampolo"-noun-eo "ampolla"-noun-es
"ampolo"-noun-eo "bombilla"-noun-es
"amputi"-verb-eo "amputar"-verb-es
"AMR"-properNoun-eo "AMR"-properNoun-es
"Amsterdamo"-properNoun-eo "Amsterdam"-properNoun-es
"amuleto"-noun-eo "amuleto"-noun-es
"amuza"-adjective-eo "cómico"-adjective-es
"amuza"-adjective-eo "divertido"-adjective-es
"amuzaĵo"-noun-eo "recreación"-noun-es
"amuzo"-noun-eo "diversión"-noun-es
"amuzo"-noun-eo "divertimento"-noun-es
"anagramo"-noun-eo "anagrama"-noun-es
"anakronismo"-noun-eo "anacronismo"-noun-es
"analfabeta"-adjective-eo "analfabeto"-adjective-es
"analitika geometrio"-noun-eo "geometría analítica"-noun-es
"analitiko"-noun-eo "analítica"-noun-es
"analiza"-adjective-eo "analítico"-adjective-es
"analizilo"-noun-eo "analizador"-noun-es
"analizisto"-noun-eo "analista"-noun-es
"analizo"-noun-eo "análisis"-noun-es
"analo"-noun-eo "anal"-noun-es
"analoga"-adjective-eo "analógico"-adjective-es
"analoga"-adjective-eo "análogo"-adjective-es
"analoge"-adverb-eo "analógicamente"-adverb-es
"analoge"-adverb-eo "análogamente"-adverb-es
"analogeco"-noun-eo "analogía"-noun-es
"analogio"-noun-eo "analogía"-noun-es
"ananaso"-noun-eo "ananás"-noun-es
"ananaso"-noun-eo "piña"-noun-es
"anapesto"-noun-eo "anapesto"-noun-es
"anarkiisma"-adjective-eo "anarquista"-adjective-es
"anarkiisma"-adjective-eo "ácrata"-adjective-es
"anarkiismo"-noun-eo "anarquismo"-noun-es
"anarkiista"-adjective-eo "anarquista"-adjective-es
"anarkiisto"-noun-eo "anarquista"-noun-es
"anarkiisto"-noun-eo "ácrata"-noun-es
"anarkio"-noun-eo "anarquía"-noun-es
"anaso"-noun-eo "pato"-noun-es
"anastigmata"-adjective-eo "anastigmático"-adjective-es
"anatemo"-noun-eo "anatema"-noun-es
"Anatolio"-properNoun-eo "Anatolia"-properNoun-es
"anatomia"-adjective-eo "anatómico"-adjective-es
"anatomie"-adverb-eo "anatómicamente"-adverb-es
"anatomio"-noun-eo "anatomía"-noun-es
"anĉo"-noun-eo "lengüeta"-noun-es
"anĉovo"-noun-eo "anchoa"-noun-es
"anda"-adjective-eo "andino"-adjective-es
"andaluza"-adjective-eo "andaluz"-adjective-es
"Andaluzio"-properNoun-eo "Andalucía"-properNoun-es
"andaluzo"-noun-eo "andaluz"-noun-es
"Andoj"-properNoun-eo "Andes"-properNoun-es
"andora"-adjective-eo "andorrano"-adjective-es
"andorano"-noun-eo "andorrano"-noun-es
"Andoro"-properNoun-eo "Andorra"-properNoun-es
"Andreo"-properNoun-eo "Andreo"-properNoun-es
"Andreo"-properNoun-eo "Andreo"-noun-es
"Andreo"-properNoun-eo "Andrés"-properNoun-es
"Andreo"-properNoun-eo "Andrés"-noun-es
"Andreo"-noun-eo "Andreo"-properNoun-es
"Andreo"-noun-eo "Andreo"-noun-es
"Andreo"-noun-eo "Andrés"-properNoun-es
"Andreo"-noun-eo "Andrés"-noun-es
"androgina"-adjective-eo "andrógino"-adjective-es
"Andromedo"-properNoun-eo "Andrómeda"-properNoun-es
"anekdota"-adjective-eo "anecdótico"-adjective-es
"anekdote"-adverb-eo "anecdóticamente"-adverb-es
"anekdoto"-noun-eo "anécdota"-noun-es
"aneksado"-noun-eo "anexión"-noun-es
"aneksaĵo"-noun-eo "anexo"-noun-es
"aneksi"-verb-eo "anexar"-verb-es
"aneksi"-verb-eo "anexionar"-verb-es
"anelido"-noun-eo "anélido"-noun-es
"anemio"-noun-eo "anemia"-noun-es
"anemometro"-noun-eo "anemómetro"-noun-es
"anestezi"-verb-eo "anestesiar"-verb-es
"anestezo"-noun-eo "anestesia"-noun-es
"aneto"-noun-eo "eneldo"-noun-es
"anĝelo"-noun-eo "ángel"-noun-es
"anĝeluso"-noun-eo "ángelus"-noun-es
"Angers"-properNoun-eo "Angers"-properNoun-es
"Angers"-properNoun-eo "Angers"-noun-es
"Angers"-noun-eo "Angers"-properNoun-es
"Angers"-noun-eo "Angers"-noun-es
"angilo"-noun-eo "anguila"-noun-es
"angino"-noun-eo "angina"-noun-es
"angla"-adjective-eo "inglés"-adjective-es
"anglalingva"-adjective-eo "anglófono"-adjective-es
"anglalingvano"-noun-eo "anglófono"-noun-es
"anglikana"-adjective-eo "anglicano"-adjective-es
"anglikanismo"-noun-eo "anglicanismo"-noun-es
"anglikano"-noun-eo "anglicano"-noun-es
"Anglio"-properNoun-eo "Inglaterra"-properNoun-es
"anglo"-noun-eo "inglés"-noun-es
"Anglo American"-properNoun-eo "Anglo American"-properNoun-es
"anglosaksa"-adjective-eo "anglosajón"-adjective-es
"anglosakso"-noun-eo "anglosajón"-noun-es
"angola"-adjective-eo "angoleño"-adjective-es
"angolano"-noun-eo "angoleño"-noun-es
"Angolo"-properNoun-eo "Angola"-properNoun-es
"angori"-verb-eo "sentir angustia"-verb-es
"angoro"-noun-eo "angustia"-noun-es
"angoro"-noun-eo "ansiedad"-noun-es
"angoro"-noun-eo "congoja"-noun-es
"angoro"-noun-eo "zozobra"-noun-es
"angula"-adjective-eo "angular"-adjective-es
"angulmezurilo"-noun-eo "transportador"-noun-es
"angulo"-noun-eo "cantón"-noun-es
"angulo"-noun-eo "esquina"-noun-es
"angulo"-noun-eo "rincón"-noun-es
"angulo"-noun-eo "ángulo"-noun-es
"anheli"-verb-eo "hiperventilar"-verb-es
"anheli"-verb-eo "jadear"-verb-es
"Anheuser-Busch"-properNoun-eo "Anheuser-Busch"-properNoun-es
"Anheuser-Busch InBev"-properNoun-eo "Anheuser-Busch InBev"-properNoun-es
"anihilacio"-noun-eo "aniquilación"-noun-es
"anilino"-noun-eo "anilina"-noun-es
"animo"-noun-eo "alma"-noun-es
"animo"-noun-eo "ánimo"-noun-es
"ankaŭ"-adverb-eo "también"-adverb-es
"ankaŭ ne"-adverb-eo "tampoco"-adverb-es
"ankoraŭ"-adverb-eo "aún"-adverb-es
"ankoraŭ"-adverb-eo "todavía"-adverb-es
"ankro"-noun-eo "ancla"-noun-es
"anksia"-adjective-eo "ansioso"-adjective-es
"anodo"-noun-eo "electrodo positivo"-noun-es
"anodo"-noun-eo "ánodo"-noun-es
"anomalio"-noun-eo "anomalía"-noun-es
"anonarbo"-noun-eo "chirimoyo"-noun-es
"anonca"-adjective-eo "precursor"-adjective-es
"anoncisto"-noun-eo "pregonero"-noun-es
"anoncisto"-noun-eo "presentador"-noun-es
"anonco"-noun-eo "anuncio"-noun-es
"anonima"-adjective-eo "anónimo"-adjective-es
"anonimeco"-noun-eo "anonimato"-noun-es
"anonimulo"-noun-eo "anónimo"-noun-es
"anono"-noun-eo "anona"-noun-es
"anonujo"-noun-eo "chirimoyo"-noun-es
"anorako"-noun-eo "anorak"-noun-es
"anoreksio"-noun-eo "anorexia"-noun-es
"ansero"-noun-eo "ganso"-noun-es
"ansero"-noun-eo "oca"-noun-es
"ansero"-noun-eo "paleto"-noun-es
"anso"-noun-eo "asa"-noun-es
"anstataŭa"-adjective-eo "de recambio"-adjective-es
"anstataŭa"-adjective-eo "substitutivo"-adjective-es
"anstataŭa"-adjective-eo "suplente"-adjective-es
"anstataŭa"-adjective-eo "sustitutivo"-adjective-es
"anstataŭ"-preposition-eo "en lugar de"-preposition-es
"anstataŭ"-preposition-eo "en vez de"-preposition-es
"anstataŭanto"-noun-eo "interino"-noun-es
"anstataŭanto"-noun-eo "lugarteniente"-noun-es
"anstataŭanto"-noun-eo "substituto"-noun-es
"anstataŭanto"-noun-eo "suplente"-noun-es
"anstataŭanto"-noun-eo "sustituto"-noun-es
"anstataŭe"-adverb-eo "en su lugar"-adverb-es
"anstataŭigo"-noun-eo "recambio"-noun-es
"anstataŭigo"-noun-eo "reemplazo"-noun-es
"anstataŭo"-noun-eo "reemplazo"-noun-es
"anstataŭo"-noun-eo "relevo"-noun-es
"anstataŭo"-noun-eo "substitución"-noun-es
"anstataŭo"-noun-eo "sustitución"-noun-es
"antagonismo"-noun-eo "antagonismo"-noun-es
"antagonisto"-noun-eo "antagonista"-noun-es
"antarkta"-adjective-eo "antártico"-adjective-es
"Antarkto"-properNoun-eo "Antártica"-properNoun-es
"Antarkto"-properNoun-eo "Antártida"-properNoun-es
"antaŭa"-adjective-eo "antecesor"-adjective-es
"antaŭa"-adjective-eo "anterior"-adjective-es
"antaŭa"-adjective-eo "delantero"-adjective-es
"antaŭa"-adjective-eo "pasado"-adjective-es
"antaŭa"-adjective-eo "precedente"-adjective-es
"antaŭa"-adjective-eo "predecesor"-adjective-es
"antaŭa"-adjective-eo "previo"-adjective-es
"antaŭ"-preposition-eo "ante"-preposition-es
"antaŭ"-preposition-eo "antes de"-preposition-es
"antaŭ"-preposition-eo "con anterioridad a"-preposition-es
"antaŭ"-preposition-eo "delante de"-preposition-es
"antaŭ"-preposition-eo "por delante de"-preposition-es
"antaŭa tago"-noun-eo "víspera"-noun-es
"antaŭanto"-noun-eo "predecesor"-noun-es
"antaŭ nelonge"-adverb-eo "hace poco"-adverb-es
"antaŭ nelonge"-adverb-eo "recientemente"-adverb-es
"antaŭbrako"-noun-eo "antebrazo"-noun-es
"antaŭĉambro"-noun-eo "antesala"-noun-es
"antaŭdiro"-noun-eo "predicción"-noun-es
"antaŭe"-adverb-eo "anteriormente"-adverb-es
"antaŭe"-adverb-eo "antes"-adverb-es
"antaŭe"-adverb-eo "con anterioridad"-adverb-es
"antaŭe"-adverb-eo "delante"-adverb-es
"antaŭe"-adverb-eo "delanteramente"-adverb-es
"antaŭe"-adverb-eo "previamente"-adverb-es
"antaŭeco"-noun-eo "anterioridad"-noun-es
"antaŭen"-adverb-eo "adelante"-adverb-es
"antaŭen"-adverb-eo "hacia delante"-adverb-es
"antaŭeniro"-noun-eo "avance"-noun-es
"antaŭgvardio"-noun-eo "vanguardia"-noun-es
"antaŭhieraŭ"-adverb-eo "anteayer"-adverb-es
"antaŭhistoria"-adjective-eo "prehistórico"-adjective-es
"antaŭhistorie"-adverb-eo "prehistóricamente"-adverb-es
"antaŭhistorio"-noun-eo "prehistoria"-noun-es
"antaŭjuĝo"-noun-eo "prejuicio"-noun-es
"antaŭkambria"-adjective-eo "precámbrico"-adjective-es
"antaŭkambrio"-noun-eo "precámbrico"-noun-es
"antaŭklasika"-adjective-eo "preclásico"-adjective-es
"antaŭlasta"-adjective-eo "anteúltimo"-adjective-es
"antaŭlasta"-adjective-eo "penúltimo"-adjective-es
"antaŭlerneja"-adjective-eo "preescolar"-adjective-es
"antaŭnelonge"-adverb-eo "hace poco"-adverb-es
"antaŭnomo"-noun-eo "nombre de pila"-noun-es
"antaŭparolo"-noun-eo "prefacio"-noun-es
"antaŭparolo"-noun-eo "preámbulo"-noun-es
"antaŭparolo"-noun-eo "prólogo"-noun-es
"antaŭselektado"-noun-eo "preselección"-noun-es
"antaŭselekti"-verb-eo "preseleccionar"-verb-es
"antaŭsigno"-noun-eo "agüero"-noun-es
"antaŭsigno"-noun-eo "presagio"-noun-es
"antaŭtempa"-adjective-eo "prematuro"-adjective-es
"antaŭtuko"-noun-eo "delantal"-noun-es
"antaŭtuko"-noun-eo "mandil"-noun-es
"antaŭulo"-noun-eo "antecesor"-noun-es
"antaŭulo"-noun-eo "predecesor"-noun-es
"antaŭurbo"-noun-eo "arrabal"-noun-es
"antaŭurbo"-noun-eo "extrarradio"-noun-es
"antaŭurbo"-noun-eo "suburbio"-noun-es
"antaŭvidebla"-adjective-eo "previsible"-adjective-es
"antaŭvideble"-adverb-eo "previsiblemente"-adverb-es
"antaŭvido"-noun-eo "previsión"-noun-es
"antaŭzorgo"-noun-eo "prevención"-noun-es
"anteno"-noun-eo "antena"-noun-es
"antero"-noun-eo "antera"-noun-es
"antibiotiko"-noun-eo "antibiótico"-noun-es
"anticipa partopago"-noun-eo "anticipo"-noun-es
"anticipi"-verb-eo "anticipar"-verb-es
"anticipo"-noun-eo "antelación"-noun-es
"anticipo"-noun-eo "anticipación"-noun-es
"antifono"-noun-eo "antífona"-noun-es
"antifrazo"-noun-eo "antífrasis"-noun-es
"Antigvo-Barbudo"-properNoun-eo "Antigua y Barbuda"-properNoun-es
"antikristo"-noun-eo "anticristo"-noun-es
"antikva"-adjective-eo "anticuado"-adjective-es
"antikva tempo"-noun-eo "antigüedad"-noun-es
"antikvaĵisto"-noun-eo "anticuario"-noun-es
"antikve"-adverb-eo "anticuadamente"-adverb-es
"Antiloj"-properNoun-eo "Antillas"-properNoun-es
"antilopo"-noun-eo "antílope"-noun-es
"antimono"-noun-eo "antimonio"-noun-es
"antioksidanto"-noun-eo "antioxidante"-noun-es
"antipapo"-noun-eo "antipapa"-noun-es
"antipatia"-adjective-eo "antipático"-adjective-es
"antipatio"-noun-eo "antipatía"-noun-es
"antipirino"-noun-eo "antipirina"-noun-es
"antipodo"-noun-eo "antípoda"-noun-es
"antisemita"-adjective-eo "antisemita"-adjective-es
"antisemitismo"-noun-eo "antisemitismo"-noun-es
"antisemito"-noun-eo "antisemita"-noun-es
"antisepsa"-adjective-eo "antiséptico"-adjective-es
"antisepse"-adverb-eo "antisépticamente"-adverb-es
"antisepso"-noun-eo "antisepsia"-noun-es
"antitezo"-noun-eo "antítesis"-noun-es
"antologio"-noun-eo "antología"-noun-es
"antonimo"-noun-eo "antónimo"-noun-es
"antracito"-noun-eo "antracita"-noun-es
"antrakso"-noun-eo "carbunco"-noun-es
"antrakso"-noun-eo "ántrax"-noun-es
"antrakso"-noun-eo "ántrax maligno"-noun-es
"antropoida"-adjective-eo "antropoide"-adjective-es
