"tanmateix"-adverb-ca "pasmens"-adverb-oc
"costar"-verb-oc "costar"-verb-ca
"notificar"-verb-oc "notificar"-verb-ca
"notificar"-verb-ca "notificar"-verb-oc
"acreditar"-verb-oc "acreditar"-verb-ca
"acreditar"-verb-ca "acreditar"-verb-oc
"subvencionar"-verb-oc "subvencionar"-verb-ca
"subvencionar"-verb-ca "subvencionar"-verb-oc
"finançar"-verb-oc "finançar"-verb-ca
"finançar"-verb-ca "finançar"-verb-oc
"fotografiar"-verb-oc "fotografiar"-verb-ca
"fotografiar"-verb-ca "fotografiar"-verb-oc
"derivar"-verb-oc "derivar"-verb-ca
"derivar"-verb-ca "derivar"-verb-oc
"conservar"-verb-oc "conservar"-verb-ca
"conservar"-verb-ca "conservar"-verb-oc
"festejar"-verb-ca "celebrar"-verb-oc
"celebrar"-verb-oc "festejar"-verb-ca
"celebrar"-verb-oc "celebrar"-verb-ca
"celebrar"-verb-ca "celebrar"-verb-oc
"convidar"-verb-ca "convidar"-verb-oc
"convidar"-verb-oc "convidar"-verb-ca
"negociar"-verb-oc "negociar"-verb-ca
"negociar"-verb-ca "negociar"-verb-oc
"rostir"-verb-oc "rostir"-verb-ca
"rostir"-verb-ca "rostir"-verb-oc
"brindar"-verb-oc "brindar"-verb-ca
"brindar"-verb-ca "brindar"-verb-oc
"motivar"-verb-oc "motivar"-verb-ca
"motivar"-verb-ca "motivar"-verb-oc
"consentir"-verb-oc "consentir"-verb-ca
"consentir"-verb-ca "consentir"-verb-oc
"residir"-verb-oc "residir"-verb-ca
"residir"-verb-ca "residir"-verb-oc
"protegir"-verb-oc "emparar"-verb-ca
"emparar"-verb-ca "protegir"-verb-oc
"definir"-verb-oc "definir"-verb-ca
"definir"-verb-ca "definir"-verb-oc
"assignar"-verb-ca "assignar"-verb-oc
"assignar"-verb-oc "assignar"-verb-ca
"projectar"-verb-oc "projectar"-verb-ca
"projectar"-verb-ca "projectar"-verb-oc
"cridar"-verb-oc "cridar"-verb-ca
"cridar"-verb-ca "cridar"-verb-oc
"renegar"-verb-oc "renegar"-verb-ca
"renegar"-verb-ca "renegar"-verb-oc
"renegar"-verb-ca "jurar"-verb-oc
"jurar"-verb-oc "renegar"-verb-ca
"jurar"-verb-oc "jurar"-verb-ca
"jurar"-verb-ca "jurar"-verb-oc
"requerir"-verb-oc "requerir"-verb-ca
"requerir"-verb-ca "requerir"-verb-oc
"reclamar"-verb-oc "reclamar"-verb-ca
"reclamar"-verb-ca "reclamar"-verb-oc
"exigir"-verb-oc "exigir"-verb-ca
"exigir"-verb-ca "exigir"-verb-oc
"concentrar"-verb-ca "concentrar"-verb-oc
"concentrar"-verb-oc "concentrar"-verb-ca
"caçar"-verb-oc "caçar"-verb-ca
"caçar"-verb-ca "caçar"-verb-oc
"acréixer"-verb-ca "incrementar"-verb-oc
"incrementar"-verb-oc "acréixer"-verb-ca
"elevar"-verb-ca "elevar"-verb-oc
"elevar"-verb-oc "elevar"-verb-ca
"pujar"-verb-oc "ascendir"-verb-ca
"pujar"-verb-oc "pujar"-verb-ca
"ascendir"-verb-ca "pujar"-verb-oc
"pujar"-verb-ca "pujar"-verb-oc
"adreçar"-verb-oc "dirigir"-verb-ca
"adreçar"-verb-oc "adreçar"-verb-ca
"adreçar"-verb-oc "menar"-verb-ca
"dirigir"-verb-ca "adreçar"-verb-oc
"adreçar"-verb-ca "adreçar"-verb-oc
"menar"-verb-ca "adreçar"-verb-oc
"provar"-verb-oc "provar"-verb-ca
"provar"-verb-oc "assajar"-verb-ca
"provar"-verb-ca "provar"-verb-oc
"provar"-verb-ca "tastar"-verb-oc
"assajar"-verb-ca "provar"-verb-oc
"assajar"-verb-ca "tastar"-verb-oc
"tastar"-verb-oc "provar"-verb-ca
"tastar"-verb-oc "assajar"-verb-ca
"formar"-verb-oc "formar"-verb-ca
"formar"-verb-ca "formar"-verb-oc
"iniciar"-verb-ca "iniciar"-verb-oc
"iniciar"-verb-oc "iniciar"-verb-ca
"comunitari"-adjective-oc "comunitari"-adjective-ca
"comunitari"-adjective-ca "comunitari"-adjective-oc
"participar"-verb-oc "participar"-verb-ca
"participar"-verb-ca "participar"-verb-oc
"facilitar"-verb-oc "facilitar"-verb-ca
"facilitar"-verb-ca "facilitar"-verb-oc
"caminar"-verb-oc "caminar"-verb-ca
"caminar"-verb-ca "caminar"-verb-oc
"retrocedir"-verb-ca "retrocedir"-verb-oc
"retrocedir"-verb-oc "retrocedir"-verb-ca
"informar"-verb-ca "informar"-verb-oc
"informar"-verb-oc "informar"-verb-ca
"explicar"-verb-oc "explicar"-verb-ca
"explicar"-verb-ca "explicar"-verb-oc
"corregir"-verb-oc "corregir"-verb-ca
"corregir"-verb-ca "corregir"-verb-oc
"immediat"-adjective-oc "immediat"-adjective-ca
"immediat"-adjective-ca "immediat"-adjective-oc
"furiós"-adjective-oc "furiós"-adjective-ca
"furiós"-adjective-ca "furiós"-adjective-oc
"xicotet"-adjective-ca "petit"-adjective-oc
"petit"-adjective-oc "xicotet"-adjective-ca
"graciós"-adjective-ca "graciós"-adjective-oc
"graciós"-adjective-oc "graciós"-adjective-ca
"delicat"-adjective-ca "delicat"-adjective-oc
"delicat"-adjective-oc "delicat"-adjective-ca
"silenciós"-adjective-oc "silenciós"-adjective-ca
"silenciós"-adjective-ca "silenciós"-adjective-oc
"sord"-adjective-oc "sord"-adjective-ca
"sord"-adjective-ca "sord"-adjective-oc
"actiu"-adjective-ca "actiu"-adjective-oc
"actiu"-adjective-oc "actiu"-adjective-ca
"mostrar"-verb-oc "mostrar"-verb-ca
"mostrar"-verb-ca "mostrar"-verb-oc
"apuntar"-verb-ca "apuntar"-verb-oc
"apuntar"-verb-oc "apuntar"-verb-ca
"aprovar"-verb-oc "aprovar"-verb-ca
"aprovar"-verb-ca "aprovar"-verb-oc
"transformar"-verb-oc "transformar"-verb-ca
"transformar"-verb-ca "transformar"-verb-oc
"convertir"-verb-oc "convertir"-verb-ca
"convertir"-verb-ca "convertir"-verb-oc
"rodar"-verb-ca "rodar"-verb-oc
"rodar"-verb-oc "rodar"-verb-ca
"comportar"-verb-ca "comportar"-verb-oc
"comportar"-verb-oc "comportar"-verb-ca
"divertir"-verb-oc "divertir"-verb-ca
"divertir"-verb-ca "divertir"-verb-oc
"notar"-verb-oc "notar"-verb-ca
"notar"-verb-ca "notar"-verb-oc
"recórrer"-verb-oc "recórrer"-verb-ca
"recórrer"-verb-ca "recórrer"-verb-oc
"atractiu"-adjective-oc "atractiu"-adjective-ca
"atractiu"-adjective-ca "atractiu"-adjective-oc
"extraordinari"-adjective-oc "extraordinari"-adjective-ca
"extraordinari"-adjective-ca "extraordinari"-adjective-oc
"concedir"-verb-oc "concedir"-verb-ca
"concedir"-verb-ca "concedir"-verb-oc
"retornar"-verb-oc "tornar"-verb-ca
"tornar"-verb-ca "retornar"-verb-oc
"tornar"-verb-ca "tornar"-verb-oc
"tornar"-verb-oc "tornar"-verb-ca
"desviar"-verb-ca "desviar"-verb-oc
"desviar"-verb-oc "desviar"-verb-ca
"afectar"-verb-ca "afectar"-verb-oc
"afectar"-verb-oc "afectar"-verb-ca
"enfortir"-verb-oc "enfortir"-verb-ca
"enfortir"-verb-ca "enfortir"-verb-oc
"enfonsar"-verb-ca "enfonsar"-verb-oc
"enfonsar"-verb-oc "enfonsar"-verb-ca
"enfonsar"-verb-oc "afonar"-verb-ca
"afonar"-verb-ca "enfonsar"-verb-oc
"presentar"-verb-oc "presentar"-verb-ca
"presentar"-verb-ca "presentar"-verb-oc
"regir"-verb-oc "regir"-verb-ca
"regir"-verb-ca "regir"-verb-oc
"estimular"-verb-oc "estimular"-verb-ca
"estimular"-verb-ca "estimular"-verb-oc
"fomentar"-verb-oc "fomentar"-verb-ca
"fomentar"-verb-ca "fomentar"-verb-oc
"accedir"-verb-oc "accedir"-verb-ca
"accedir"-verb-ca "accedir"-verb-oc
"provocar"-verb-ca "provocar"-verb-oc
"provocar"-verb-oc "provocar"-verb-ca
"obligar"-verb-ca "obligar"-verb-oc
"obligar"-verb-oc "obligar"-verb-ca
"suprimir"-verb-oc "suprimir"-verb-ca
"suprimir"-verb-ca "suprimir"-verb-oc
"complir"-verb-oc "complir"-verb-ca
"complir"-verb-oc "acomplir"-verb-ca
"complir"-verb-ca "complir"-verb-oc
"complir"-verb-ca "acomplir"-verb-oc
"acomplir"-verb-ca "complir"-verb-oc
"acomplir"-verb-ca "acomplir"-verb-oc
"acomplir"-verb-oc "complir"-verb-ca
"acomplir"-verb-oc "acomplir"-verb-ca
"discutir"-verb-oc "impugnar"-verb-ca
"discutir"-verb-oc "discutir"-verb-ca
"impugnar"-verb-ca "discutir"-verb-oc
"discutir"-verb-ca "discutir"-verb-oc
"contrari"-adjective-ca "contrari"-adjective-oc
"contrari"-adjective-oc "contrari"-adjective-ca
"usar"-verb-ca "usar"-verb-oc
"usar"-verb-oc "usar"-verb-ca
"practicar"-verb-oc "practicar"-verb-ca
"practicar"-verb-ca "practicar"-verb-oc
"aplicar"-verb-oc "aplicar"-verb-ca
"aplicar"-verb-ca "aplicar"-verb-oc
"exercir"-verb-ca "exercir"-verb-oc
"exercir"-verb-oc "exercir"-verb-ca
"variar"-verb-oc "variar"-verb-ca
"variar"-verb-ca "variar"-verb-oc
"equilibrar"-verb-oc "equilibrar"-verb-ca
"equilibrar"-verb-ca "equilibrar"-verb-oc
"calcular"-verb-oc "calcular"-verb-ca
"calcular"-verb-ca "calcular"-verb-oc
"especificar"-verb-oc "especificar"-verb-ca
"especificar"-verb-ca "especificar"-verb-oc
"comunicar"-verb-oc "comunicar"-verb-ca
"comunicar"-verb-ca "comunicar"-verb-oc
"desplegar"-verb-oc "desplegar"-verb-ca
"desplegar"-verb-ca "desplegar"-verb-oc
"opinar"-verb-ca "pensar"-verb-oc
"pensar"-verb-oc "opinar"-verb-ca
"pensar"-verb-oc "pensar"-verb-ca
"pensar"-verb-ca "pensar"-verb-oc
"entrenar"-verb-oc "entrenar"-verb-ca
"entrenar"-verb-ca "entrenar"-verb-oc
"basar"-verb-ca "basar"-verb-oc
"basar"-verb-oc "basar"-verb-ca
"invertir"-verb-ca "invertir"-verb-oc
"invertir"-verb-oc "invertir"-verb-ca
"valer"-verb-oc "valer"-verb-ca
"valer"-verb-ca "valer"-verb-oc
"efectiu"-adjective-oc "efectiu"-adjective-ca
"efectiu"-adjective-ca "efectiu"-adjective-oc
"festiu"-adjective-ca "festiu"-adjective-oc
"festiu"-adjective-oc "festiu"-adjective-ca
"violent"-adjective-oc "violent"-adjective-ca
"violent"-adjective-ca "violent"-adjective-oc
"seriós"-adjective-oc "seriós"-adjective-ca
"seriós"-adjective-ca "seriós"-adjective-oc
"tranquil"-adjective-ca "tranquil"-adjective-oc
"tranquil"-adjective-oc "tranquil"-adjective-ca
"significatiu"-adjective-oc "significatiu"-adjective-ca
"significatiu"-adjective-ca "significatiu"-adjective-oc
"sadol"-adjective-oc "borratxo"-adjective-ca
"borratxo"-adjective-ca "sadol"-adjective-oc
"dens"-adjective-oc "dens"-adjective-ca
"dens"-adjective-ca "dens"-adjective-oc
"compacte"-adjective-oc "compacte"-adjective-ca
"compacte"-adjective-ca "compacte"-adjective-oc
"connectar"-verb-ca "connectar"-verb-oc
"connectar"-verb-oc "connectar"-verb-ca
"revisar"-verb-ca "revisar"-verb-oc
"revisar"-verb-ca "repassar"-verb-oc
"revisar"-verb-oc "revisar"-verb-ca
"repassar"-verb-oc "revisar"-verb-ca
"limitar"-verb-ca "limitar"-verb-oc
"limitar"-verb-oc "limitar"-verb-ca
"limitar"-verb-oc "fitar"-verb-ca
"fitar"-verb-ca "limitar"-verb-oc
"convocar"-verb-oc "convocar"-verb-ca
"convocar"-verb-ca "convocar"-verb-oc
"expedir"-verb-oc "expedir"-verb-ca
"expedir"-verb-ca "expedir"-verb-oc
"enviar"-verb-ca "enviar"-verb-oc
"enviar"-verb-oc "enviar"-verb-ca
"apreciar"-verb-oc "apreciar"-verb-ca
"apreciar"-verb-ca "apreciar"-verb-oc
"estudiar"-verb-oc "estudiar"-verb-ca
"estudiar"-verb-ca "estudiar"-verb-oc
"insistir"-verb-oc "insistir"-verb-ca
"insistir"-verb-ca "insistir"-verb-oc
"adjudicar"-verb-oc "adjudicar"-verb-ca
"adjudicar"-verb-ca "adjudicar"-verb-oc
"concordar"-verb-oc "concordar"-verb-ca
"concordar"-verb-ca "concordar"-verb-oc
"desplaçar"-verb-ca "desplaçar"-verb-oc
"desplaçar"-verb-oc "desplaçar"-verb-ca
"eliminar"-verb-ca "eliminar"-verb-oc
"eliminar"-verb-oc "eliminar"-verb-ca
"resultar"-verb-ca "resultar"-verb-oc
"resultar"-verb-oc "resultar"-verb-ca
"córrer"-verb-oc "córrer"-verb-ca
"córrer"-verb-ca "córrer"-verb-oc
"clar"-adjective-oc "clar"-adjective-ca
"clar"-adjective-ca "clar"-adjective-oc
"comprensiu"-adjective-oc "comprensiu"-adjective-ca
"comprensiu"-adjective-ca "comprensiu"-adjective-oc
"productiu"-adjective-oc "productiu"-adjective-ca
"productiu"-adjective-ca "productiu"-adjective-oc
"primitiu"-adjective-oc "primitiu"-adjective-ca
"primitiu"-adjective-ca "primitiu"-adjective-oc
"futur"-adjective-oc "futur"-adjective-ca
"futur"-adjective-ca "futur"-adjective-oc
"successiu"-adjective-oc "successiu"-adjective-ca
"successiu"-adjective-ca "successiu"-adjective-oc
"complementari"-adjective-oc "complementari"-adjective-ca
"complementari"-adjective-ca "complementari"-adjective-oc
"absolut"-adjective-oc "absolut"-adjective-ca
"absolut"-adjective-ca "absolut"-adjective-oc
"exacte"-adjective-oc "exacte"-adjective-ca
"exacte"-adjective-ca "exacte"-adjective-oc
"precís"-adjective-oc "precís"-adjective-ca
"precís"-adjective-ca "precís"-adjective-oc
"elegir"-verb-oc "elegir"-verb-ca
"elegir"-verb-ca "elegir"-verb-oc
"seleccionar"-verb-oc "seleccionar"-verb-ca
"seleccionar"-verb-ca "seleccionar"-verb-oc
"digne"-adjective-oc "digne"-adjective-ca
"digne"-adjective-ca "digne"-adjective-oc
"ofensiu"-adjective-ca "ofensiu"-adjective-oc
"ofensiu"-adjective-oc "ofensiu"-adjective-ca
"ordinari"-adjective-oc "ordinari"-adjective-ca
"ordinari"-adjective-ca "ordinari"-adjective-oc
"tendre"-adjective-oc "tendre"-adjective-ca
"tendre"-adjective-ca "tendre"-adjective-oc
"definitiu"-adjective-ca "definitiu"-adjective-oc
"definitiu"-adjective-oc "definitiu"-adjective-ca
"animar"-verb-ca "animar"-verb-oc
"animar"-verb-oc "animar"-verb-ca
"animar"-verb-oc "encoratjar"-verb-ca
"encoratjar"-verb-ca "animar"-verb-oc
"fixar"-verb-oc "fixar"-verb-ca
"fixar"-verb-ca "fixar"-verb-oc
"validar"-verb-oc "validar"-verb-ca
"validar"-verb-ca "validar"-verb-oc
"sonar"-verb-ca "sonar"-verb-oc
"sonar"-verb-oc "sonar"-verb-ca
"sinistre"-adjective-oc "sinistre"-adjective-ca
"sinistre"-adjective-ca "sinistre"-adjective-oc
"impulsiu"-adjective-oc "impulsiu"-adjective-ca
"impulsiu"-adjective-ca "impulsiu"-adjective-oc
"eficaç"-adjective-ca "eficaç"-adjective-oc
"eficaç"-adjective-oc "eficaç"-adjective-ca
"assegurar"-verb-oc "assegurar"-verb-ca
"assegurar"-verb-ca "assegurar"-verb-oc
"manifestar"-verb-oc "manifestar"-verb-ca
"manifestar"-verb-ca "manifestar"-verb-oc
"establir"-verb-oc "establir"-verb-ca
"establir"-verb-ca "establir"-verb-oc
"restaurar"-verb-oc "restaurar"-verb-ca
"restaurar"-verb-ca "restaurar"-verb-oc
"abusar"-verb-oc "abusar"-verb-ca
"abusar"-verb-ca "abusar"-verb-oc
"parlar"-verb-oc "parlar"-verb-ca
"parlar"-verb-ca "parlar"-verb-oc
"significar"-verb-oc "significar"-verb-ca
"significar"-verb-ca "significar"-verb-oc
"indicar"-verb-oc "indicar"-verb-ca
"indicar"-verb-ca "indicar"-verb-oc
"governar"-verb-oc "governar"-verb-ca
"governar"-verb-ca "governar"-verb-oc
"qualificar"-verb-oc "qualificar"-verb-ca
"qualificar"-verb-ca "qualificar"-verb-oc
"lucratiu"-adjective-oc "lucratiu"-adjective-ca
"lucratiu"-adjective-ca "lucratiu"-adjective-oc
"vestir"-verb-ca "vestir"-verb-oc
"vestir"-verb-oc "vestir"-verb-ca
"elaborar"-verb-oc "elaborar"-verb-ca
"elaborar"-verb-ca "elaborar"-verb-oc
"disminuir"-verb-oc "minvar"-verb-ca
"minvar"-verb-ca "disminuir"-verb-oc
"positiu"-adjective-oc "positiu"-adjective-ca
"positiu"-adjective-ca "positiu"-adjective-oc
"fabricar"-verb-oc "fabricar"-verb-ca
"fabricar"-verb-ca "fabricar"-verb-oc
"passar"-verb-oc "passar"-verb-ca
"passar"-verb-oc "transcórrer"-verb-ca
"passar"-verb-ca "passar"-verb-oc
"transcórrer"-verb-ca "passar"-verb-oc
"facultatiu"-adjective-oc "facultatiu"-adjective-ca
"facultatiu"-adjective-ca "facultatiu"-adjective-oc
"mut"-adjective-ca "mut"-adjective-oc
"mut"-adjective-oc "mut"-adjective-ca
"voler"-verb-ca "voler"-verb-oc
"voler"-verb-oc "voler"-verb-ca
"declarar"-verb-oc "declarar"-verb-ca
"declarar"-verb-ca "declarar"-verb-oc
"ponchut"-adjective-oc "agut"-adjective-ca
"agut"-adjective-ca "ponchut"-adjective-oc
"repetir"-verb-oc "repetir"-verb-ca
"repetir"-verb-ca "repetir"-verb-oc
"publicar"-verb-oc "publicar"-verb-ca
"publicar"-verb-ca "publicar"-verb-oc
"executar"-verb-oc "executar"-verb-ca
"executar"-verb-ca "executar"-verb-oc
"superar"-verb-ca "superar"-verb-oc
"superar"-verb-oc "superar"-verb-ca
"cent"-numeral-oc "cent"-numeral-ca
"cent"-numeral-ca "cent"-numeral-oc
"que"-subordinatingConjunction-oc "que"-subordinatingConjunction-ca
"que"-subordinatingConjunction-ca "que"-subordinatingConjunction-oc
"compositor"-noun-oc "compositor"-noun-ca
"compositor"-noun-ca "compositor"-noun-oc
"ecologia"-noun-oc "ecologia"-noun-ca
"ecologia"-noun-ca "ecologia"-noun-oc
"vida"-noun-oc "vida"-noun-ca
"vida"-noun-ca "vida"-noun-oc
"cronologia"-noun-oc "cronologia"-noun-ca
"cronologia"-noun-ca "cronologia"-noun-oc
"zoologia"-noun-oc "zoologia"-noun-ca
"zoologia"-noun-ca "zoologia"-noun-oc
"responsabilitat"-noun-oc "responsabilitat"-noun-ca
"responsabilitat"-noun-ca "responsabilitat"-noun-oc
"dissabte"-noun-oc "dissabte"-noun-ca
"dissabte"-noun-ca "dissabte"-noun-oc
"diccionari"-noun-oc "diccionari"-noun-ca
"diccionari"-noun-ca "diccionari"-noun-oc
"terminologia"-noun-oc "terminologia"-noun-ca
"terminologia"-noun-ca "terminologia"-noun-oc
"gram"-noun-oc "gram"-noun-ca
"gram"-noun-ca "gram"-noun-oc
"victòria"-noun-oc "victòria"-noun-ca
"victòria"-noun-ca "victòria"-noun-oc
"bronze"-noun-oc "bronze"-noun-ca
"bronze"-noun-ca "bronze"-noun-oc
"sang"-noun-oc "sang"-noun-ca
"sang"-noun-ca "sang"-noun-oc
"premsa"-noun-oc "premsa"-noun-ca
"premsa"-noun-ca "premsa"-noun-oc
"sanitat"-noun-oc "salut"-noun-ca
"salut"-noun-ca "sanitat"-noun-oc
"manuscrit"-noun-oc "manuscrit"-noun-ca
"manuscrit"-noun-ca "manuscrit"-noun-oc
"literatura"-noun-oc "literatura"-noun-ca
"literatura"-noun-ca "literatura"-noun-oc
"tribu"-noun-oc "tribu"-noun-ca
"tribu"-noun-ca "tribu"-noun-oc
"mineral"-noun-oc "mineral"-noun-ca
"mineral"-noun-ca "mineral"-noun-oc
"seminari"-noun-oc "seminari"-noun-ca
"seminari"-noun-ca "seminari"-noun-oc
"sucre"-noun-oc "sucre"-noun-ca
"sucre"-noun-ca "sucre"-noun-oc
"tecnologia"-noun-oc "tecnologia"-noun-ca
"tecnologia"-noun-ca "tecnologia"-noun-oc
"silenci"-noun-oc "silenci"-noun-ca
"silenci"-noun-ca "silenci"-noun-oc
"filosofia"-noun-oc "filosofia"-noun-ca
"filosofia"-noun-ca "filosofia"-noun-oc
"agost"-noun-oc "agost"-noun-ca
"agost"-noun-ca "agost"-noun-oc
"geografia"-noun-oc "geografia"-noun-ca
"geografia"-noun-ca "geografia"-noun-oc
"sud"-noun-oc "sud"-noun-ca
"sud"-noun-ca "sud"-noun-oc
"economia"-noun-oc "economia"-noun-ca
"economia"-noun-ca "economia"-noun-oc
"març"-noun-oc "març"-noun-ca
"març"-noun-ca "març"-noun-oc
"arquitectura"-noun-oc "arquitectura"-noun-ca
"arquitectura"-noun-ca "arquitectura"-noun-oc
"sensibilitat"-noun-oc "sensibilitat"-noun-ca
"sensibilitat"-noun-ca "sensibilitat"-noun-oc
"candidat"-noun-oc "candidat"-noun-ca
"candidat"-noun-ca "candidat"-noun-oc
"poma"-noun-oc "poma"-noun-ca
"poma"-noun-ca "poma"-noun-oc
"adversari"-noun-oc "contrincant"-noun-ca
"adversari"-noun-oc "adversari"-noun-ca
"contrincant"-noun-ca "adversari"-noun-oc
"adversari"-noun-ca "adversari"-noun-oc
"client"-noun-oc "client"-noun-ca
"client"-noun-ca "client"-noun-oc
"mes"-noun-oc "mes"-noun-ca
"mes"-noun-ca "mes"-noun-oc
"galeta"-noun-oc "galeta"-noun-ca
"galeta"-noun-ca "galeta"-noun-oc
"parròquia"-noun-oc "parròquia"-noun-ca
"parròquia"-noun-ca "parròquia"-noun-oc
"computadora"-noun-ca "ordinador"-noun-oc
"ordinador"-noun-oc "computadora"-noun-ca
"enciclopèdia"-noun-oc "enciclopèdia"-noun-ca
"enciclopèdia"-noun-ca "enciclopèdia"-noun-oc
"gas"-noun-oc "gas"-noun-ca
"gas"-noun-ca "gas"-noun-oc
"adult"-noun-oc "adult"-noun-ca
"adult"-noun-ca "adult"-noun-oc
"exemplar"-noun-oc "exemplar"-noun-ca
"exemplar"-noun-ca "exemplar"-noun-oc
"còpia"-noun-oc "còpia"-noun-ca
"còpia"-noun-ca "còpia"-noun-oc
"teoria"-noun-oc "teoria"-noun-ca
"teoria"-noun-ca "teoria"-noun-oc
"ambulància"-noun-oc "ambulància"-noun-ca
"ambulància"-noun-ca "ambulància"-noun-oc
"secretari"-noun-oc "secretari"-noun-ca
"secretari"-noun-ca "secretari"-noun-oc
"mobiliari"-noun-oc "mobiliari"-noun-ca
"mobiliari"-noun-ca "mobiliari"-noun-oc
"rombe"-noun-ca "romb"-noun-oc
"romb"-noun-oc "rombe"-noun-ca
"temperatura"-noun-oc "temperatura"-noun-ca
"temperatura"-noun-ca "temperatura"-noun-oc
"educatiu"-adjective-ca "educatiu"-adjective-oc
"educatiu"-adjective-oc "educatiu"-adjective-ca
"agrari"-adjective-oc "agrari"-adjective-ca
"agrari"-adjective-ca "agrari"-adjective-oc
"defensiu"-adjective-oc "defensiu"-adjective-ca
"defensiu"-adjective-ca "defensiu"-adjective-oc
"alternatiu"-adjective-oc "alternatiu"-adjective-ca
"alternatiu"-adjective-ca "alternatiu"-adjective-oc
"nacionalista"-adjective-oc "nacionalista"-adjective-ca
"nacionalista"-adjective-ca "nacionalista"-adjective-oc
"religiós"-adjective-oc "religiós"-adjective-ca
"religiós"-adjective-ca "religiós"-adjective-oc
"dotze"-numeral-oc "dotze"-numeral-ca
"dotze"-numeral-ca "dotze"-numeral-oc
"passiu"-adjective-oc "passiu"-adjective-ca
"passiu"-adjective-ca "passiu"-adjective-oc
"administratiu"-adjective-oc "administratiu"-adjective-ca
"administratiu"-adjective-ca "administratiu"-adjective-oc
"literari"-adjective-oc "literari"-adjective-ca
"literari"-adjective-ca "literari"-adjective-oc
"possessiu"-adjective-oc "possessiu"-adjective-ca
"possessiu"-adjective-ca "possessiu"-adjective-oc
"negatiu"-adjective-oc "negatiu"-adjective-ca
"negatiu"-adjective-ca "negatiu"-adjective-oc
"cada"-determiner-oc "cada"-determiner-ca
"cada"-determiner-ca "cada"-determiner-oc
"quinze"-numeral-oc "quinze"-numeral-ca
"quinze"-numeral-ca "quinze"-numeral-oc
"regulador"-adjective-oc "regulador"-adjective-ca
"regulador"-adjective-ca "regulador"-adjective-oc
"sant"-adjective-oc "sant"-adjective-ca
"sant"-adjective-oc "sacre"-adjective-ca
"sant"-adjective-ca "sant"-adjective-oc
"sacre"-adjective-ca "sant"-adjective-oc
"parlamentari"-adjective-oc "parlamentari"-adjective-ca
"parlamentari"-adjective-ca "parlamentari"-adjective-oc
"recuperar"-verb-oc "recuperar"-verb-ca
"recuperar"-verb-ca "recuperar"-verb-oc
"copiar"-verb-ca "copiar"-verb-oc
"copiar"-verb-oc "copiar"-verb-ca
"exportar"-verb-oc "exportar"-verb-ca
"exportar"-verb-ca "exportar"-verb-oc
"planificar"-verb-oc "planificar"-verb-ca
"planificar"-verb-ca "planificar"-verb-oc
"pintar"-verb-ca "pintar"-verb-oc
"pintar"-verb-oc "pintar"-verb-ca
"apostar"-verb-ca "apostar"-verb-oc
"apostar"-verb-oc "apostar"-verb-ca
"cagar"-verb-oc "cagar"-verb-ca
"cagar"-verb-ca "cagar"-verb-oc
"presidir"-verb-oc "presidir"-verb-ca
"presidir"-verb-ca "presidir"-verb-oc
"cantar"-verb-oc "cantar"-verb-ca
"cantar"-verb-ca "cantar"-verb-oc
"envejar"-verb-oc "envejar"-verb-ca
"envejar"-verb-ca "envejar"-verb-oc
"sopar"-verb-oc "sopar"-verb-ca
"sopar"-verb-ca "sopar"-verb-oc
"integrar"-verb-oc "integrar"-verb-ca
"integrar"-verb-ca "integrar"-verb-oc
"justificar"-verb-oc "justificar"-verb-ca
"justificar"-verb-ca "justificar"-verb-oc
"enriquir"-verb-oc "enriquir"-verb-ca
"enriquir"-verb-ca "enriquir"-verb-oc
"dotar"-verb-ca "dotar"-verb-oc
"dotar"-verb-oc "dotar"-verb-ca
"contemplar"-verb-oc "contemplar"-verb-ca
"contemplar"-verb-ca "contemplar"-verb-oc
"reformar"-verb-ca "reformar"-verb-oc
"reformar"-verb-oc "reformar"-verb-ca
"telefonar"-verb-oc "telefonar"-verb-ca
"telefonar"-verb-ca "telefonar"-verb-oc
"diferenciar"-verb-oc "diferenciar"-verb-ca
"diferenciar"-verb-ca "diferenciar"-verb-oc
"servir"-verb-oc "servir"-verb-ca
"servir"-verb-ca "servir"-verb-oc
"cremar"-verb-oc "abrasar"-verb-ca
"abrasar"-verb-ca "cremar"-verb-oc
"injectar"-verb-oc "injectar"-verb-ca
"injectar"-verb-ca "injectar"-verb-oc
"respectar"-verb-oc "respectar"-verb-ca
"respectar"-verb-ca "respectar"-verb-oc
"decidir"-verb-oc "decidir"-verb-ca
"decidir"-verb-ca "decidir"-verb-oc
"morir"-verb-oc "morir"-pronoun-ca
"morir"-pronoun-ca "morir"-verb-oc
"assumir"-verb-oc "assumir"-verb-ca
"assumir"-verb-ca "assumir"-verb-oc
"consultar"-verb-oc "consultar"-verb-ca
