"alta"-noun-ca "malalitigo"-noun-eo
"estèril"-adverb-ca "senĝerma"-adverb-eo
"estèril"-adverb-ca "sterila"-adverb-eo
"estèril"-adverb-ca "malfekunda"-adverb-eo
"estèril"-adverb-ca "senfrukta"-adverb-eo
"sterila"-adverb-eo "estèril"-adverb-ca
"malfekunda"-adverb-eo "estèril"-adverb-ca
"malfekunda"-adverb-eo "infèrtil"-adverb-ca
"senfrukta"-adverb-eo "estèril"-adverb-ca
"atlantika"-adverb-eo "atlànticament"-adverb-ca
"atlànticament"-adverb-ca "atlantika"-adverb-eo
"atmosfera"-adverb-eo "atmosfèricament"-adverb-ca
"atmosfèricament"-adverb-ca "atmosfera"-adverb-eo
"haltiganto"-noun-eo "aturador"-noun-ca
"aturador"-noun-ca "haltiganto"-noun-eo
"aŭdvide"-adverb-eo "audiovisualment"-adverb-ca
"audiovisualment"-adverb-ca "aŭdvide"-adverb-eo
"orelumo"-noun-eo "orellera"-noun-ca
"orellera"-noun-ca "orelumo"-noun-eo
"aŭstrohungaro"-noun-eo "austrohongarès"-noun-ca
"austrohongarès"-noun-ca "aŭstrohungaro"-noun-eo
"aŭtodidakta"-adverb-eo "autodidàcticament"-adverb-ca
"autodidàcticament"-adverb-ca "aŭtodidakta"-adverb-eo
"memmastrumi"-verb-eo "autogestionar"-verb-ca
"autogestionar"-verb-ca "memmastrumi"-verb-eo
"memmastrumata"-adjective-eo "autogestionat"-adjective-ca
"autogestionat"-adjective-ca "memmastrumata"-adjective-eo
"vera"-adverb-eo "verdader"-adverb-ca
"vera"-adverb-eo "vertader"-adverb-ca
"verdader"-adverb-ca "vera"-adverb-eo
"vertader"-adverb-ca "vera"-adverb-eo
"aŭtonoma"-adverb-eo "autònom"-adverb-ca
"autònom"-adverb-ca "aŭtonoma"-adverb-eo
"autònom"-adverb-ca "memstara"-adverb-eo
"memstara"-adverb-eo "autònom"-adverb-ca
"Anĝeluso"-noun-eo "avemaria"-noun-ca
"avemaria"-noun-ca "Anĝeluso"-noun-eo
"enui"-verb-eo "avorrir-se"-verb-ca
"avorrir-se"-verb-ca "enui"-verb-eo
"birdotimigilo"-noun-eo "espantaocells"-noun-ca
"espantaocells"-noun-ca "birdotimigilo"-noun-eo
"fiska bilanco"-noun-eo "balanç fiscal"-noun-ca
"fiska bilanco"-noun-eo "balança fiscal"-noun-ca
"balanç fiscal"-noun-ca "fiska bilanco"-noun-eo
"balança fiscal"-noun-ca "fiska bilanco"-noun-eo
"Balkanio"-properNoun-eo "els Balcans"-properNoun-ca
"els Balcans"-properNoun-ca "Balkanio"-properNoun-eo
"loza"-adverb-eo "balder"-adverb-ca
"balder"-adverb-ca "loza"-adverb-eo
"balder"-adverb-ca "malstrikta"-adverb-eo
"malstrikta"-adverb-eo "balder"-adverb-ca
"banal"-adverb-ca "bagatela"-adverb-eo
"banal"-adverb-ca "banala"-adverb-eo
"insignificant"-adverb-ca "bagatela"-adverb-eo
"insignificant"-adverb-ca "sensignifa"-adverb-eo
"banala"-adverb-eo "banal"-adverb-ca
"sensignifa"-adverb-eo "insignificant"-adverb-ca
"Banko"-noun-eo "Banc"-noun-ca
"Banc"-noun-ca "Banko"-noun-eo
"Monda Banko"-noun-eo "Banc Mundial"-noun-ca
"Banc Mundial"-noun-ca "Monda Banko"-noun-eo
"reklamrubando"-noun-eo "banner"-noun-ca
"banner"-noun-ca "reklamrubando"-noun-eo
"kornopiki"-verb-eo "banyegar"-verb-ca
"banyegar"-verb-ca "kornopiki"-verb-eo
"intermuro"-noun-eo "barandat"-noun-ca
"intermuro"-noun-eo "tempanell"-noun-ca
"barandat"-noun-ca "intermuro"-noun-eo
"tempanell"-noun-ca "intermuro"-noun-eo
"arktio"-noun-eo "llapassa"-noun-ca
"arktio"-noun-eo "repalassa"-noun-ca
"arktio"-noun-eo "àrctia"-noun-ca
"llapassa"-noun-ca "arktio"-noun-eo
"repalassa"-noun-ca "arktio"-noun-eo
"àrctia"-noun-ca "arktio"-noun-eo
"cerbumi"-verb-eo "borinar"-verb-ca
"cerbumi"-verb-eo "rumiar"-verb-ca
"borinar"-verb-ca "cerbumi"-verb-eo
"rumiar"-verb-ca "cerbumi"-verb-eo
"umi"-verb-eo "barrufar"-verb-ca
"barrufar"-verb-ca "umi"-verb-eo
"Bartholomew"-properNoun-eo "Bartholomew"-properNoun-ca
"Bartholomew"-properNoun-ca "Bartholomew"-properNoun-eo
"eŭsklingva"-adjective-eo "bascoparlant"-adjective-ca
"eŭsklingva"-adjective-eo "bascòfon"-adjective-ca
"eŭsklingva"-adjective-eo "euskaldun"-adjective-ca
"bascoparlant"-adjective-ca "eŭsklingva"-adjective-eo
"bascòfon"-adjective-ca "eŭsklingva"-adjective-eo
"euskaldun"-adjective-ca "eŭsklingva"-adjective-eo
"Batholomew"-properNoun-eo "Batholomew"-properNoun-ca
"Batholomew"-properNoun-ca "Batholomew"-properNoun-eo
"beata"-adverb-eo "beat"-adverb-ca
"beat"-adverb-ca "beata"-adverb-eo
"malsevera"-adverb-eo "benèvol"-adverb-ca
"malsevera"-adverb-eo "clement"-adverb-ca
"malsevera"-adverb-eo "indulgent"-adverb-ca
"malsevera"-adverb-eo "tolerant"-adverb-ca
"benèvol"-adverb-ca "malsevera"-adverb-eo
"benèvol"-adverb-ca "humana"-adverb-eo
"clement"-adverb-ca "malsevera"-adverb-eo
"indulgent"-adverb-ca "malsevera"-adverb-eo
"indulgent"-adverb-ca "indulga"-adverb-eo
"indulgent"-adverb-ca "nepostulema"-adverb-eo
"tolerant"-adverb-ca "malsevera"-adverb-eo
"tolerant"-adverb-ca "nepostulema"-adverb-eo
"tolerant"-adverb-ca "tolerema"-adverb-eo
"humana"-adverb-eo "benèvol"-adverb-ca
"indulga"-adverb-eo "indulgent"-adverb-ca
"nepostulema"-adverb-eo "indulgent"-adverb-ca
"nepostulema"-adverb-eo "tolerant"-adverb-ca
"tolerema"-adverb-eo "tolerant"-adverb-ca
"Bermudoj"-properNoun-eo "les Bermudes"-properNoun-ca
"les Bermudes"-properNoun-ca "Bermudoj"-properNoun-eo
"kiseto"-noun-eo "beset"-noun-ca
"kiseto"-noun-eo "petonet"-noun-ca
"beset"-noun-ca "kiseto"-noun-eo
"petonet"-noun-ca "kiseto"-noun-eo
"besteca"-adverb-eo "bestial"-adverb-ca
"bestial"-adverb-ca "besteca"-adverb-eo
"bestial"-adverb-ca "bruteca"-adverb-eo
"bruteca"-adverb-eo "bestial"-adverb-ca
"trinkebla"-adverb-eo "bevible"-adverb-ca
"trinkebla"-adverb-eo "potable"-adverb-ca
"bevible"-adverb-ca "trinkebla"-adverb-eo
"potable"-adverb-ca "trinkebla"-adverb-eo
"suĉbotelo"-noun-eo "biberó"-noun-ca
"biberó"-noun-ca "suĉbotelo"-noun-eo
"prabiciklo"-noun-eo "bicicle"-noun-ca
"bicicle"-noun-ca "prabiciklo"-noun-eo
"bicikla karavano"-noun-eo "bicicletada"-noun-ca
"bicicletada"-noun-ca "bicikla karavano"-noun-eo
"uj-frapado"-noun-eo "bidonada"-noun-ca
"bidonada"-noun-ca "uj-frapado"-noun-eo
"liphararo"-noun-eo "mostatxo"-noun-ca
"mostatxo"-noun-ca "liphararo"-noun-eo
"duflanka"-adverb-eo "bilateral"-adverb-ca
"bilateral"-adverb-ca "duflanka"-adverb-eo
"dulingva"-adverb-eo "bilingüe"-adverb-ca
"bilingüe"-adverb-ca "dulingva"-adverb-eo
"biokemie"-adverb-eo "bioquímicament"-adverb-ca
"bioquímicament"-adverb-ca "biokemie"-adverb-eo
"dupartio"-noun-eo "bipartit"-noun-ca
"bipartit"-noun-ca "dupartio"-noun-eo
"ambaŭseksa"-adverb-eo "bisexual"-adverb-ca
"bisexual"-adverb-ca "ambaŭseksa"-adverb-eo
"celpunkto"-noun-eo "punt de mira"-noun-ca
"punt de mira"-noun-ca "celpunkto"-noun-eo
"monlavado"-noun-eo "blanqueig de diners"-noun-ca
"blanqueig de diners"-noun-ca "monlavado"-noun-eo
"kontuzaĵo"-noun-eo "morat"-noun-ca
"morat"-noun-ca "kontuzaĵo"-noun-eo
"ble"-noun-ca "meĉaĵo"-noun-eo
"zinkoblendo"-noun-eo "blenda"-noun-ca
"blenda"-noun-ca "zinkoblendo"-noun-eo
"ŝosi"-verb-eo "brostar"-verb-ca
"brostar"-verb-ca "ŝosi"-verb-eo
"surstrata trinkado"-noun-eo "botellón"-noun-ca
"botellón"-noun-ca "surstrata trinkado"-noun-eo
"sprita"-adverb-eo "brillant"-adverb-ca
"brillant"-adverb-ca "sprita"-adverb-eo
"buŝa"-adverb-eo "bucal"-adverb-ca
"buŝa"-adverb-eo "oral"-adverb-ca
"bucal"-adverb-ca "buŝa"-adverb-eo
"oral"-adverb-ca "buŝa"-adverb-eo
"oral"-adverb-ca "parola"-adverb-eo
"oral"-adverb-ca "perbuŝa"-adverb-eo
"oral"-adverb-ca "voĉa"-adverb-eo
"parola"-adverb-eo "oral"-adverb-ca
"parola"-adverb-eo "verbal"-adverb-ca
"perbuŝa"-adverb-eo "oral"-adverb-ca
"voĉa"-adverb-eo "oral"-adverb-ca
"voĉa"-adverb-eo "sonor"-adverb-ca
"burleska"-adverb-eo "burlesc"-adverb-ca
"burlesc"-adverb-ca "burleska"-adverb-eo
"azena"-adjective-eo "burro"-adjective-ca
"burro"-adjective-ca "azena"-adjective-eo
"balta"-adverb-eo "bàlticament"-adverb-ca
"bàlticament"-adverb-ca "balta"-adverb-eo
"brikejo"-noun-eo "bòbila"-noun-ca
"brikejo"-noun-eo "bòvila"-noun-ca
"bòbila"-noun-ca "brikejo"-noun-eo
"bòvila"-noun-ca "brikejo"-noun-eo
"rulŝtono"-noun-eo "bòtil"-noun-ca
"rulŝtono"-noun-eo "palet"-noun-ca
"bòtil"-noun-ca "rulŝtono"-noun-eo
"palet"-noun-ca "rulŝtono"-noun-eo
"nacelo"-noun-eo "carlinga"-noun-ca
"carlinga"-noun-ca "nacelo"-noun-eo
"kablizi"-verb-eo "cablejar"-verb-ca
"cablejar"-verb-ca "kablizi"-verb-eo
"sorĉistin-ĉasado"-noun-eo "cacera de bruixes"-noun-ca
"cacera de bruixes"-noun-ca "sorĉistin-ĉasado"-noun-eo
"ĉiun tagon de la jaro"-adverb-eo "cada dia de l'any"-adverb-ca
"cada dia de l'any"-adverb-ca "ĉiun tagon de la jaro"-adverb-eo
"ĉiun tagon de la semajno"-adverb-eo "cada dia de la setmana"-adverb-ca
"cada dia de la setmana"-adverb-ca "ĉiun tagon de la semajno"-adverb-eo
"ĉiun tagon de la monato"-adverb-eo "cada dia del mes"-adverb-ca
"cada dia del mes"-adverb-ca "ĉiun tagon de la monato"-adverb-eo
"ĉiun duan monaton"-adverb-eo "cada dos mesos"-adverb-ca
"cada dos mesos"-adverb-ca "ĉiun duan monaton"-adverb-eo
"ĉiun duan semajnon"-adverb-eo "cada dues setmanes"-adverb-ca
"cada dues setmanes"-adverb-ca "ĉiun duan semajnon"-adverb-eo
"ĉiun trian jaron"-adverb-eo "cada tres anys"-adverb-ca
"cada tres anys"-adverb-ca "ĉiun trian jaron"-adverb-eo
"ĉiun trian tagon"-adverb-eo "cada tres dies"-adverb-ca
"cada tres dies"-adverb-ca "ĉiun trian tagon"-adverb-eo
"ĉiun trian semajnon"-adverb-eo "cada tres setmanes"-adverb-ca
"cada tres setmanes"-adverb-ca "ĉiun trian semajnon"-adverb-eo
"kaduka"-adverb-eo "caducament"-adverb-ca
"caducament"-adverb-ca "kaduka"-adverb-eo
"Kajmanoj"-properNoun-eo "Caiman"-properNoun-ca
"Caiman"-properNoun-ca "Kajmanoj"-properNoun-eo
"Kunordiga Komitato de Asocioj por la Kataluna Lingvo"-noun-eo "CAL"-noun-ca
"Kunordiga Komitato de Asocioj por la Kataluna Lingvo"-noun-eo "Coordinadora d'Associacions per la Llengua"-noun-ca
"CAL"-noun-ca "Kunordiga Komitato de Asocioj por la Kataluna Lingvo"-noun-eo
"Coordinadora d'Associacions per la Llengua"-noun-ca "Kunordiga Komitato de Asocioj por la Kataluna Lingvo"-noun-eo
"nukofrapo"-noun-eo "calbot"-noun-ca
"nukofrapo"-noun-eo "clatellada"-noun-ca
"nukofrapo"-noun-eo "clatellot"-noun-ca
"calbot"-noun-ca "nukofrapo"-noun-eo
"clatellada"-noun-ca "nukofrapo"-noun-eo
"clatellot"-noun-ca "nukofrapo"-noun-eo
"transbildo"-noun-eo "calcomania"-noun-ca
"calcomania"-noun-ca "transbildo"-noun-eo
"necesi"-verb-eo "caler"-verb-ca
"caler"-verb-ca "necesi"-verb-eo
"varma"-adverb-eo "calent"-adverb-ca
"varma"-adverb-eo "càlid"-adverb-ca
"calent"-adverb-ca "varma"-adverb-eo
"càlid"-adverb-ca "varma"-adverb-eo
"kaleco"-noun-eo "callositat"-noun-ca
"callositat"-noun-ca "kaleco"-noun-eo
"cigandialekto"-noun-eo "caló"-noun-ca
"caló"-noun-ca "cigandialekto"-noun-eo
"mallongkrura"-adjective-eo "camacurt"-adjective-ca
"camacurt"-adjective-ca "mallongkrura"-adjective-eo
"tervojeto"-noun-eo "caminal"-noun-ca
"caminal"-noun-ca "tervojeto"-noun-eo
"ĉemizbutiko"-noun-eo "camiseria"-noun-ca
"camiseria"-noun-ca "ĉemizbutiko"-noun-eo
"sonorilo-bato"-noun-eo "campanada"-noun-ca
"campanada"-noun-ca "sonorilo-bato"-noun-eo
"elektokampanjo"-noun-eo "campanya electoral"-noun-ca
"campanya electoral"-noun-ca "elektokampanjo"-noun-eo
"bureto"-noun-eo "canadella"-noun-ca
"canadella"-noun-ca "bureto"-noun-eo
"Canal de Navarrés"-properNoun-eo "Canal de Navarrés"-properNoun-ca
"Canal de Navarrés"-properNoun-ca "Canal de Navarrés"-properNoun-eo
"kandelfesto"-noun-eo "candelera"-noun-ca
"candelera"-noun-ca "kandelfesto"-noun-eo
"kandeleto"-noun-eo "candeleta"-noun-ca
"candeleta"-noun-ca "kandeleto"-noun-eo
"kanelonio"-noun-eo "caneló"-noun-ca
"caneló"-noun-ca "kanelonio"-noun-eo
"ĉashundaro"-noun-eo "canilla"-noun-ca
"canilla"-noun-ca "ĉashundaro"-noun-eo
"kanonadi"-verb-eo "canonejar"-verb-ca
"canonejar"-verb-ca "kanonadi"-verb-eo
"porkavendejo"-noun-eo "cansaladeria"-noun-ca
"cansaladeria"-noun-ca "porkavendejo"-noun-eo
"sekretmeblo"-noun-eo "canterano"-noun-ca
"canterano"-noun-ca "sekretmeblo"-noun-eo
"kantinisto"-noun-eo "cantiner"-noun-ca
"cantiner"-noun-ca "kantinisto"-noun-eo
"kantabra"-adverb-eo "cantàbricament"-adverb-ca
"cantàbricament"-adverb-ca "kantabra"-adverb-eo
"putriĝejo"-noun-eo "canyet"-noun-ca
"canyet"-noun-ca "putriĝejo"-noun-eo
"kana plafono"-noun-eo "canyissada"-noun-ca
"canyissada"-noun-ca "kana plafono"-noun-eo
"kanejo"-noun-eo "canyissar"-noun-ca
"canyissar"-noun-ca "kanejo"-noun-eo
"varmega epoko"-noun-eo "canícula"-noun-ca
"canícula"-noun-ca "varmega epoko"-noun-eo
"kapfrapo"-noun-eo "caparrada"-noun-ca
"caparrada"-noun-ca "kapfrapo"-noun-eo
"kapelestro"-noun-eo "capellania"-noun-ca
"capellania"-noun-ca "kapelestro"-noun-eo
"kapuĉoĉapelo"-noun-eo "capellina"-noun-ca
"capellina"-noun-ca "kapuĉoĉapelo"-noun-eo
"ĉarma"-adverb-eo "captivador"-adverb-ca
"ĉarma"-adverb-eo "encisador"-adverb-ca
"ĉarma"-adverb-eo "seductor"-adverb-ca
"captivador"-adverb-ca "ĉarma"-adverb-eo
"encisador"-adverb-ca "ĉarma"-adverb-eo
"seductor"-adverb-ca "ĉarma"-adverb-eo
"pendglaciaĵo"-noun-eo "caramell"-noun-ca
"caramell"-noun-ca "pendglaciaĵo"-noun-eo
"karduo"-noun-eo "cardot"-noun-ca
"cardot"-noun-ca "karduo"-noun-eo
"kareto"-noun-eo "carei"-noun-ca
"carei"-noun-ca "kareto"-noun-eo
"kariiĝi"-verb-eo "cariar-se"-verb-ca
"cariar-se"-verb-ca "kariiĝi"-verb-eo
"karisma"-adverb-eo "carismàticament"-adverb-ca
"carismàticament"-adverb-ca "karisma"-adverb-eo
"karnlogaĵo"-noun-eo "carnassa"-noun-ca
"carnassa"-noun-ca "karnlogaĵo"-noun-eo
"spinpintaĵo"-noun-eo "carpó"-noun-ca
"carpó"-noun-ca "spinpintaĵo"-noun-eo
"karabenisto"-noun-eo "carrabiner"-noun-ca
"carrabiner"-noun-ca "karabenisto"-noun-eo
"karako"-noun-eo "carraca"-noun-ca
"carraca"-noun-ca "karako"-noun-eo
"plenĉaro"-noun-eo "carretada"-noun-ca
"carretada"-noun-ca "plenĉaro"-noun-eo
"biciklokoridoro"-noun-eo "carril bici"-noun-ca
"carril bici"-noun-ca "biciklokoridoro"-noun-eo
"kartoĉujo"-noun-eo "cartutxera"-noun-ca
"cartutxera"-noun-ca "kartoĉujo"-noun-eo
"Blanka Domo"-properNoun-eo "Casa Blanca"-properNoun-ca
"Casa Blanca"-properNoun-ca "Blanka Domo"-properNoun-eo
"okupita domo"-noun-eo "casa ocupada"-noun-ca
"casa ocupada"-noun-ca "okupita domo"-noun-eo
"antikva domego"-noun-eo "casalot"-noun-ca
"casalot"-noun-ca "antikva domego"-noun-eo
"dometaro"-noun-eo "caseria"-noun-ca
"caseria"-noun-ca "dometaro"-noun-eo
"kaserolprotesto"-noun-eo "casserolada"-noun-ca
"casserolada"-noun-ca "kaserolprotesto"-noun-eo
"bruna"-adverb-eo "castany"-adverb-ca
"castany"-adverb-ca "bruna"-adverb-eo
"castany"-adverb-ca "kaŝtanbruna"-adverb-eo
"kaŝtanbruna"-adverb-eo "castany"-adverb-ca
"hispanigi"-verb-eo "espanyolitzar"-verb-ca
"espanyolitzar"-verb-ca "hispanigi"-verb-eo
"kazulo"-noun-eo "casulla"-noun-ca
"casulla"-noun-ca "kazulo"-noun-eo
"catalanòfil"-noun-ca "katalunamiko"-noun-eo
"katalunamiko"-noun-eo "catalanòfil"-noun-ca
"katalunigi"-verb-eo "catalanitzar"-verb-ca
"catalanitzar"-verb-ca "katalunigi"-verb-eo
"katalun-aragona"-adjective-eo "catalano-aragonès"-adjective-ca
"catalano-aragonès"-adjective-ca "katalun-aragona"-adjective-eo
"katalunofobio"-noun-eo "catalanofòbia"-noun-ca
"catalanofòbia"-noun-ca "katalunofobio"-noun-eo
"katalunlingvano"-noun-eo "catalanòfon"-noun-ca
"katalunlingvano"-noun-eo "valencianoparlant"-noun-ca
"catalanòfon"-noun-ca "katalunlingvano"-noun-eo
"valencianoparlant"-noun-ca "katalunlingvano"-noun-eo
"katalunlingva"-adverb-eo "catalanoparlant"-adverb-ca
"katalunlingva"-adverb-eo "valencianoparlant"-adverb-ca
"catalanoparlant"-adverb-ca "katalunlingva"-adverb-eo
"valencianoparlant"-adverb-ca "katalunlingva"-adverb-eo
"katalunamika"-adjective-eo "catalanòfil"-adjective-ca
"catalanòfil"-adjective-ca "katalunamika"-adjective-eo
"katalunofoba"-adjective-eo "catalanòfob"-adjective-ca
"catalanòfob"-adjective-ca "katalunofoba"-adjective-eo
"catalanòfob"-adjective-ca "katalunmalamika"-adjective-eo
"katalunmalamika"-adjective-eo "catalanòfob"-adjective-ca
"katalunofobo"-noun-eo "catalanòfob"-noun-ca
"catalanòfob"-noun-ca "katalunofobo"-noun-eo
"catalanòfob"-noun-ca "katalunmalamiko"-noun-eo
"katalunmalamiko"-noun-eo "catalanòfob"-noun-ca
"Nord-Katalunio"-properNoun-eo "la Catalunya Nord"-properNoun-ca
"la Catalunya Nord"-properNoun-ca "Nord-Katalunio"-properNoun-eo
"kaplasmo"-noun-eo "cataplasma"-noun-ca
"cataplasma"-noun-ca "kaplasmo"-noun-eo
"katara"-adjective-eo "catarral"-adjective-ca
"catarral"-adjective-ca "katara"-adjective-eo
"litaĉo"-noun-eo "catre"-noun-ca
"catre"-noun-ca "litaĉo"-noun-eo
"pufvango"-noun-eo "catxamona"-noun-ca
"catxamona"-noun-ca "pufvango"-noun-eo
"kuniklido"-noun-eo "catxap"-noun-ca
"kuniklido"-noun-eo "llorigó"-noun-ca
"catxap"-noun-ca "kuniklido"-noun-eo
"llorigó"-noun-ca "kuniklido"-noun-eo
"singarda"-adverb-eo "caut"-adverb-ca
"singarda"-adverb-eo "prudent"-adverb-ca
"caut"-adverb-ca "singarda"-adverb-eo
"prudent"-adverb-ca "singarda"-adverb-eo
"prudent"-adverb-ca "prudenta"-adverb-eo
"prudenta"-adverb-eo "prudent"-adverb-ca
"kaŭtero"-noun-eo "cauteri"-noun-ca
"cauteri"-noun-ca "kaŭtero"-noun-eo
"rajdbesto"-noun-eo "cavalcadura"-noun-ca
"cavalcadura"-noun-ca "rajdbesto"-noun-eo
"negracia virino"-noun-eo "cavallot"-noun-ca
"cavallot"-noun-ca "negracia virino"-noun-eo
"kaosa"-adverb-eo "caòticament"-adverb-ca
"caòticament"-adverb-ca "kaosa"-adverb-eo
"caòticament"-adverb-ca "ĥaosa"-adverb-eo
"ĥaosa"-adverb-eo "caòticament"-adverb-ca
"CCOO"-noun-eo "CCOO"-noun-ca
"CCOO"-noun-ca "CCOO"-noun-eo
"co"-noun-eo "ce"-noun-ca
"ce"-noun-ca "co"-noun-eo
"cepeto"-noun-eo "ceballot"-noun-ca
"ceballot"-noun-ca "cepeto"-noun-eo
"neŝanĝiĝema"-adjective-eo "ceballut"-adjective-ca
"ceballut"-adjective-ca "neŝanĝiĝema"-adjective-eo
"blindigi"-verb-eo "ofuscar"-verb-ca
"ofuscar"-verb-ca "blindigi"-verb-eo
"sunlumiga korto"-noun-eo "celobert"-noun-ca
"celobert"-noun-ca "sunlumiga korto"-noun-eo
"ĉemento"-noun-eo "cement"-noun-ca
"cement"-noun-ca "ĉemento"-noun-eo
"malaprobinda"-adverb-eo "censurable"-adverb-ca
"malaprobinda"-adverb-eo "condemnable"-adverb-ca
"malaprobinda"-adverb-eo "reprovable"-adverb-ca
"censurable"-adverb-ca "malaprobinda"-adverb-eo
"condemnable"-adverb-ca "malaprobinda"-adverb-eo
"reprovable"-adverb-ca "malaprobinda"-adverb-eo
"centezimala"-adverb-eo "centessimal"-adverb-ca
"centessimal"-adverb-ca "centezimala"-adverb-eo
"centessimal"-adverb-ca "centuma"-adverb-eo
"centuma"-adverb-eo "centessimal"-adverb-ca
"centra"-adverb-eo "central"-adverb-ca
"central"-adverb-ca "centra"-adverb-eo
"internigejo"-noun-eo "centre d'internament"-noun-ca
"centre d'internament"-noun-ca "internigejo"-noun-eo
"Fremdula Internigejo"-noun-eo "Centre d'Internament d'Estrangers"-noun-ca
"Fremdula Internigejo"-noun-eo "CIE"-noun-ca
"Centre d'Internament d'Estrangers"-noun-ca "Fremdula Internigejo"-noun-eo
"CIE"-noun-ca "Fremdula Internigejo"-noun-eo
"Okupita Socia Centro"-noun-eo "Centre Social Ocupat"-noun-ca
"Okupita Socia Centro"-noun-eo "CSO"-noun-ca
"Centre Social Ocupat"-noun-ca "Okupita Socia Centro"-noun-eo
"CSO"-noun-ca "Okupita Socia Centro"-noun-eo
"Memmastrumata Okupita Socia Centro"-noun-eo "Centre Social Ocupat Autogestionat"-noun-ca
"Memmastrumata Okupita Socia Centro"-noun-eo "CSOA"-noun-ca
"Centre Social Ocupat Autogestionat"-noun-ca "Memmastrumata Okupita Socia Centro"-noun-eo
"CSOA"-noun-ca "Memmastrumata Okupita Socia Centro"-noun-eo
"ringizi"-verb-eo "cerclar"-verb-ca
"ringizi"-verb-eo "cercolar"-verb-ca
"ringizi"-verb-eo "encercolar"-verb-ca
"cerclar"-verb-ca "ringizi"-verb-eo
"cercolar"-verb-ca "ringizi"-verb-eo
"encercolar"-verb-ca "ringizi"-verb-eo
"bierfaristo"-noun-eo "cerveser"-noun-ca
"cerveser"-noun-ca "bierfaristo"-noun-eo
"cerveser"-noun-ca "bieristo"-noun-eo
"bieristo"-noun-eo "cerveser"-noun-ca
"bierfarista"-adjective-eo "cerveser"-adjective-ca
"cerveser"-adjective-ca "bierfarista"-adjective-eo
"cerveser"-adjective-ca "bierista"-adjective-eo
"bierista"-adjective-eo "cerveser"-adjective-ca
"vaksa"-adjective-eo "cerós"-adjective-ca
"cerós"-adjective-ca "vaksa"-adjective-eo
"Christpher"-properNoun-eo "Christpher"-properNoun-ca
"Christpher"-properNoun-ca "Christpher"-properNoun-eo
"ciklonudismo"-noun-eo "ciclonudisme"-noun-ca
"ciclonudisme"-noun-ca "ciklonudismo"-noun-eo
"logbirdo"-noun-eo "cimbell"-noun-ca
"cimbell"-noun-ca "logbirdo"-noun-eo
"kupoltureto"-noun-eo "cimbori"-noun-ca
"cimbori"-noun-ca "kupoltureto"-noun-eo
"kinamatoro"-noun-eo "cinèfil"-noun-ca
"cinèfil"-noun-ca "kinamatoro"-noun-eo
"ronda"-adverb-eo "circular"-adverb-ca
"circular"-adverb-ca "ronda"-adverb-eo
"Cirilo"-properNoun-eo "Ciril"-properNoun-ca
"Ciril"-properNoun-ca "Cirilo"-properNoun-eo
"ciruskumuluso"-noun-eo "cirrocúmul"-noun-ca
"cirrocúmul"-noun-ca "ciruskumuluso"-noun-eo
"cirustratuso"-noun-eo "cirrostrat"-noun-ca
"cirrostrat"-noun-ca "cirustratuso"-noun-eo
"cirila"-adverb-eo "ciríl·licament"-adverb-ca
"ciríl·licament"-adverb-ca "cirila"-adverb-eo
"Ciutat de València"-properNoun-eo "Ciutat de València"-properNoun-ca
"Ciutat de València"-properNoun-ca "Ciutat de València"-properNoun-eo
"civila"-adverb-eo "civil"-adverb-ca
"civil"-adverb-ca "civila"-adverb-eo
"scienc-fikcio"-noun-eo "ciència ficció"-noun-ca
"ciència ficció"-noun-ca "scienc-fikcio"-noun-eo
"pleniga"-adjective-eo "clafit"-adjective-ca
"clafit"-adjective-ca "pleniga"-adjective-eo
"ĝema"-adjective-eo "clamorós"-adjective-ca
"ĝema"-adjective-eo "gemegós"-adjective-ca
"clamorós"-adjective-ca "ĝema"-adjective-eo
"gemegós"-adjective-ca "ĝema"-adjective-eo
"ŝtonplena grundo"-noun-eo "claper"-noun-ca
"claper"-noun-ca "ŝtonplena grundo"-noun-eo
"reganta klaso"-noun-eo "classe governant"-noun-ca
"classe governant"-noun-ca "reganta klaso"-noun-eo
"diantplanto"-noun-eo "clavellina"-noun-ca
"clavellina"-noun-ca "diantplanto"-noun-eo
"hartradivido"-noun-eo "clenxa"-noun-ca
"clenxa"-noun-ca "hartradivido"-noun-eo
"kapsupro"-noun-eo "clepsa"-noun-ca
"clepsa"-noun-ca "kapsupro"-noun-eo
"klonika"-adverb-eo "clònicament"-adverb-ca
"clònicament"-adverb-ca "klonika"-adverb-eo
"ronda ŝtono"-noun-eo "codina"-noun-ca
"codina"-noun-ca "ronda ŝtono"-noun-eo
"cidonkonfitaĵo"-noun-eo "codonyat"-noun-ca
"codonyat"-noun-ca "cidonkonfitaĵo"-noun-eo
"konebla"-adjective-eo "cognoscible"-adjective-ca
"cognoscible"-adjective-ca "konebla"-adjective-eo
"lameco"-noun-eo "coixesa"-noun-ca
"coixesa"-noun-ca "lameco"-noun-eo
"kusenkovrilo"-noun-eo "coixinera"-noun-ca
"coixinera"-noun-ca "kusenkovrilo"-noun-eo
"negrava ago"-noun-eo "collonada"-noun-ca
"collonada"-noun-ca "negrava ago"-noun-eo
"kolombofekaĵo"-noun-eo "colomassa"-noun-ca
"colomassa"-noun-ca "kolombofekaĵo"-noun-eo
