"desagradable"-adjective-ca "neagrabla"-adjective-eo
"simplo"-noun-eo "simplicitat"-noun-ca
"sindicalista"-noun-ca "sindikata aktivulo"-noun-eo
"sindikata aktivulo"-noun-eo "sindicalista"-noun-ca
"senyor"-noun-ca "senjoro"-noun-eo
"senjoro"-noun-eo "senyor"-noun-ca
"sistemàtica"-noun-ca "sistemiko"-noun-eo
"sistemiko"-noun-eo "sistemàtica"-noun-ca
"Escòcia"-properNoun-ca "Skotio"-properNoun-eo
"Skotio"-properNoun-eo "Escòcia"-properNoun-ca
"escultura"-noun-ca "skulpturo"-noun-eo
"skulpturo"-noun-eo "escultura"-noun-ca
"sobri"-adjective-ca "abstina"-adjective-eo
"abstina"-adjective-eo "sobri"-adjective-ca
"sonor"-adjective-ca "sonora"-adjective-eo
"sonora"-adjective-eo "sonor"-adjective-ca
"soprano"-noun-ca "sopranulino"-noun-eo
"sopranulino"-noun-eo "soprano"-noun-ca
"espectador"-noun-ca "spektatoro"-noun-eo
"spektatoro"-noun-eo "espectador"-noun-ca
"espeleologia"-noun-ca "espeleologio"-noun-eo
"espeleologio"-noun-eo "espeleologia"-noun-ca
"espeleòleg"-noun-ca "speleologisto"-noun-eo
"espeleòleg"-noun-ca "espeleologo"-noun-eo
"speleologisto"-noun-eo "espeleòleg"-noun-ca
"espeleologo"-noun-eo "espeleòleg"-noun-ca
"tornavís"-noun-ca "ŝraŭbturnilo"-noun-eo
"ŝraŭbturnilo"-noun-eo "tornavís"-noun-ca
"passador"-noun-ca "tenono"-noun-eo
"rostoll"-noun-ca "stoplejo"-noun-eo
"stoplejo"-noun-eo "rostoll"-noun-ca
"fantàsticament"-adverb-ca "fantazia"-adverb-eo
"fantazia"-adverb-eo "fantàsticament"-adverb-ca
"ascensió"-noun-ca "ascendo"-noun-eo
"ascensió"-noun-ca "ĉieliro"-noun-eo
"ascendo"-noun-eo "ascensió"-noun-ca
"ĉieliro"-noun-eo "ascensió"-noun-ca
"ĉieliro"-noun-eo "assumpció"-noun-ca
"desmai"-noun-ca "plorsaliko"-noun-eo
"plorsaliko"-noun-eo "desmai"-noun-ca
"comando"-noun-ca "sturmotaĉmento"-noun-eo
"sturmotaĉmento"-noun-eo "comando"-noun-ca
"tambor"-noun-ca "spindelo"-noun-eo
"tecnològicament"-adverb-ca "teknologia"-adverb-eo
"teknologia"-adverb-eo "tecnològicament"-adverb-ca
"platet"-noun-ca "telereto"-noun-eo
"telereto"-noun-eo "platet"-noun-ca
"televisió"-noun-ca "televidado"-noun-eo
"televidado"-noun-eo "televisió"-noun-ca
"temps"-noun-ca "tenso"-noun-eo
"tenso"-noun-eo "temps"-noun-ca
"tenaç"-adjective-ca "tenema"-adjective-eo
"tenema"-adjective-eo "tenaç"-adjective-ca
"te"-noun-ca "to"-noun-eo
"te"-noun-ca "tekunveno"-noun-eo
"to"-noun-eo "te"-noun-ca
"tekunveno"-noun-eo "te"-noun-ca
"teocràticament"-adverb-ca "teokratia"-adverb-eo
"teokratia"-adverb-eo "teocràticament"-adverb-ca
"tirania"-noun-ca "tiranismo"-noun-eo
"tiranismo"-noun-eo "tirania"-noun-ca
"topogràfic"-adjective-ca "topografa"-adjective-eo
"topografa"-adjective-eo "topogràfic"-adjective-ca
"tràgicament"-adverb-ca "tragika"-adverb-eo
"tràgicament"-adverb-ca "tragedia"-adverb-eo
"tragika"-adverb-eo "tràgicament"-adverb-ca
"tragedia"-adverb-eo "tràgicament"-adverb-ca
"transsexual"-adjective-ca "transseksema"-adjective-eo
"transseksema"-adjective-eo "transsexual"-adjective-ca
"trauma"-noun-ca "psika traŭmato"-noun-eo
"psika traŭmato"-noun-eo "trauma"-noun-ca
"trimestre"-noun-ca "kvarjaro"-noun-eo
"kvarjaro"-noun-eo "trimestre"-noun-ca
"pastera"-noun-ca "boataĉo"-noun-eo
"boataĉo"-noun-eo "pastera"-noun-ca
"web"-noun-ca "web"-noun-eo
"web"-noun-eo "web"-noun-ca
"Tolosa"-properNoun-ca "Tolozo"-properNoun-eo
"Tolozo"-properNoun-eo "Tolosa"-properNoun-ca
"UNESCO"-noun-ca "Unesko"-noun-eo
"Unesko"-noun-eo "UNESCO"-noun-ca
"americanisme"-noun-ca "amerikanismo"-noun-eo
"americanisme"-noun-ca "usonanismo"-noun-eo
"amerikanismo"-noun-eo "americanisme"-noun-ca
"usonanismo"-noun-eo "americanisme"-noun-ca
"valeriana"-noun-ca "katherbo"-noun-eo
"katherbo"-noun-eo "valeriana"-noun-ca
"variació"-noun-ca "varietato"-noun-eo
"varietato"-noun-eo "variació"-noun-ca
"varietato"-noun-eo "varietat"-noun-ca
"varietat"-noun-ca "varietato"-noun-eo
"calor"-noun-ca "varmeco"-noun-eo
"varmeco"-noun-eo "calor"-noun-ca
"Washington"-properNoun-ca "Washington"-properNoun-eo
"Washington"-properNoun-ca "Washington"-noun-eo
"Washington"-properNoun-eo "Washington"-properNoun-ca
"Washington"-noun-eo "Washington"-properNoun-ca
"vegetació"-noun-ca "vegetalaro"-noun-eo
"vegetalaro"-noun-eo "vegetació"-noun-ca
"ventilador"-noun-ca "ventolejo"-noun-eo
"ventolejo"-noun-eo "ventilador"-noun-ca
"ventolejo"-noun-eo "respirador"-noun-ca
"ecologista"-noun-ca "mediaktivulo"-noun-eo
"mediaktivulo"-noun-eo "ecologista"-noun-ca
"ratapinyada"-noun-ca "pipistrelo"-noun-eo
"pipistrelo"-noun-eo "ratapinyada"-noun-ca
"vibració"-noun-ca "vibracio"-noun-eo
"vibracio"-noun-eo "vibració"-noun-ca
"preocupat"-adjective-ca "priokupita"-adjective-eo
"priokupita"-adjective-eo "preocupat"-adjective-ca
"pupil"-noun-ca "pensionulo"-noun-eo
"pensionulo"-noun-eo "pupil"-noun-ca
"turquès"-adjective-ca "turkeca"-adjective-eo
"turkeca"-adjective-eo "turquès"-adjective-ca
"creuar"-verb-ca "kruci"-verb-eo
"kruci"-verb-eo "creuar"-verb-ca
"kruci"-verb-eo "encreuar"-verb-ca
"avançar"-verb-ca "fruigi"-verb-eo
"fruigi"-verb-eo "avançar"-verb-ca
"agreujar"-verb-ca "pligraviĝi"-verb-eo
"pligraviĝi"-verb-eo "agreujar"-verb-ca
"encapçalar"-verb-ca "kapi"-verb-eo
"kapi"-verb-eo "encapçalar"-verb-ca
"convocatòria"-noun-ca "kunvokilo"-noun-eo
"kunvokilo"-noun-eo "convocatòria"-noun-ca
"tenir en compte"-verb-ca "preni en konsideron"-verb-eo
"preni en konsideron"-verb-eo "tenir en compte"-verb-ca
"separar"-verb-ca "deigi"-verb-eo
"deigi"-verb-eo "separar"-verb-ca
"espiga"-noun-ca "tenono"-noun-eo
"emergència"-noun-ca "urĝo"-noun-eo
"urĝo"-noun-eo "emergència"-noun-ca
"urĝo"-noun-eo "urgència"-noun-ca
"habilitar"-verb-ca "efikigi"-verb-eo
"efikigi"-verb-eo "habilitar"-verb-ca
"filtrar"-verb-ca "likigi"-verb-eo
"likigi"-verb-eo "filtrar"-verb-ca
"tubercle"-noun-ca "tuberkulo"-noun-eo
"tuberkulo"-noun-eo "tubercle"-noun-ca
"indulgent"-adjective-ca "indulga"-adjective-eo
"indulga"-adjective-eo "indulgent"-adjective-ca
"de tant en tant"-adverb-ca "iam-tiam"-adverb-eo
"iam-tiam"-adverb-eo "de tant en tant"-adverb-ca
"queviures"-noun-ca "spicejo"-noun-eo
"spicejo"-noun-eo "queviures"-noun-ca
"per última vegada"-adverb-ca "lastafoje"-adverb-eo
"lastafoje"-adverb-eo "per última vegada"-adverb-ca
"lastafoje"-adverb-eo "per últim cop"-adverb-ca
"negociar"-verb-ca "intertrakti"-verb-eo
"intertrakti"-verb-eo "negociar"-verb-ca
"fèmur"-noun-ca "femuralo"-noun-eo
"femuralo"-noun-eo "fèmur"-noun-ca
"piratejar"-verb-ca "pripirati"-verb-eo
"pripirati"-verb-eo "piratejar"-verb-ca
"móra"-noun-ca "moruso"-noun-eo
"moruso"-noun-eo "móra"-noun-ca
"moruso"-noun-eo "morera"-noun-ca
"reverència"-noun-ca "sinklino"-noun-eo
"sinklino"-noun-eo "reverència"-noun-ca
"computacional"-adjective-ca "komputada"-adjective-eo
"komputada"-adjective-eo "computacional"-adjective-ca
"viabilitat"-noun-ca "realigeblo"-noun-eo
"viabilitat"-noun-ca "efektivigeblo"-noun-eo
"realigeblo"-noun-eo "viabilitat"-noun-ca
"efektivigeblo"-noun-eo "viabilitat"-noun-ca
"grapejar"-verb-ca "fuŝpalpi"-verb-eo
"fuŝpalpi"-verb-eo "grapejar"-verb-ca
"juvenil"-adjective-ca "juneca"-adjective-eo
"juvenil"-adjective-ca "jun-aĝa"-adjective-eo
"juneca"-adjective-eo "juvenil"-adjective-ca
"jun-aĝa"-adjective-eo "juvenil"-adjective-ca
"mèdicament"-adverb-ca "medicina"-adverb-eo
"medicina"-adverb-eo "mèdicament"-adverb-ca
"modernitzar"-verb-ca "moderniĝi"-verb-eo
"moderniĝi"-verb-eo "modernitzar"-verb-ca
"saquejar"-verb-ca "dispredi"-verb-eo
"dispredi"-verb-eo "saquejar"-verb-ca
"rellevància"-noun-ca "elstaro"-noun-eo
"elstaro"-noun-eo "rellevància"-noun-ca
"secretaria"-noun-ca "sekretarejo"-noun-eo
"sekretarejo"-noun-eo "secretaria"-noun-ca
"estandarditzar"-verb-ca "laŭnormigi"-verb-eo
"laŭnormigi"-verb-eo "estandarditzar"-verb-ca
"activista"-adjective-ca "aktivula"-adjective-eo
"aktivula"-adjective-eo "activista"-adjective-ca
"rehabilitar"-verb-ca "reefikigi"-verb-eo
"reefikigi"-verb-eo "rehabilitar"-verb-ca
"surgrunde"-adverb-eo "a camp ras"-adverb-ca
"a camp ras"-adverb-ca "surgrunde"-adverb-eo
"pro tio"-adverb-eo "a causa d'això"-adverb-ca
"pro tio"-adverb-eo "per això"-adverb-ca
"a causa d'això"-adverb-ca "pro tio"-adverb-eo
"per això"-adverb-ca "pro tio"-adverb-eo
"je la responso de"-preposition-eo "a càrrec de"-preposition-ca
"a càrrec de"-preposition-ca "je la responso de"-preposition-eo
"naciskale"-adverb-eo "a escala nacional"-adverb-ca
"naciskale"-adverb-eo "a nivell nacional"-adverb-ca
"a escala nacional"-adverb-ca "naciskale"-adverb-eo
"a nivell nacional"-adverb-ca "naciskale"-adverb-eo
"je planita horo"-adverb-eo "a hores convingudes"-adverb-ca
"a hores convingudes"-adverb-ca "je planita horo"-adverb-eo
"je dispono"-adverb-eo "a l'abast"-adverb-ca
"a l'abast"-adverb-ca "je dispono"-adverb-eo
"unisone"-adverb-eo "a l'uníson"-adverb-ca
"a l'uníson"-adverb-ca "unisone"-adverb-eo
"aĉetebla"-adverb-eo "a la venda"-adverb-ca
"a la venda"-adverb-ca "aĉetebla"-adverb-eo
"laŭmezure"-adverb-eo "a mida"-adverb-ca
"a mida"-adverb-ca "laŭmezure"-adverb-eo
"krom tio"-adverb-eo "a més d'això"-adverb-ca
"a més d'això"-adverb-ca "krom tio"-adverb-eo
"krom ĉio ĉi"-adverb-eo "a més de tot això"-adverb-ca
"a més de tot això"-adverb-ca "krom ĉio ĉi"-adverb-eo
"de tie"-adverb-eo "a partir d'allà"-adverb-ca
"de tie"-adverb-eo "des d'allà"-adverb-ca
"a partir d'allà"-adverb-ca "de tie"-adverb-eo
"des d'allà"-adverb-ca "de tie"-adverb-eo
"de hodiaŭ"-adverb-eo "a partir d'avui"-adverb-ca
"a partir d'avui"-adverb-ca "de hodiaŭ"-adverb-eo
"dumviva"-adverb-eo "a perpetuïtat"-adverb-ca
"a perpetuïtat"-adverb-ca "dumviva"-adverb-eo
"unuarigarde"-adverb-eo "a primera vista"-adverb-ca
"a primera vista"-adverb-ca "unuarigarde"-adverb-eo
"proksime de la supro"-adverb-eo "a prop del capdamunt"-adverb-ca
"a prop del capdamunt"-adverb-ca "proksime de la supro"-adverb-eo
"preskaŭ finita"-adverb-eo "a punt d'acabar-se"-adverb-ca
"a punt d'acabar-se"-adverb-ca "preskaŭ finita"-adverb-eo
"preskaŭ ploranta"-adverb-eo "a punt de plorar"-adverb-ca
"a punt de plorar"-adverb-ca "preskaŭ ploranta"-adverb-eo
"al la eventuala koncernato"-adverb-eo "a qui correspongui"-adverb-ca
"a qui correspongui"-adverb-ca "al la eventuala koncernato"-adverb-eo
"partatempe"-adverb-eo "a temps parcial"-adverb-ca
"a temps parcial"-adverb-ca "partatempe"-adverb-eo
"buadi"-verb-eo "abalisar"-verb-ca
"abalisar"-verb-ca "buadi"-verb-eo
"Abiĝano"-properNoun-eo "Abidjan"-properNoun-ca
"Abidjan"-properNoun-ca "Abiĝano"-properNoun-eo
"kampadprotesto"-noun-eo "acampada"-noun-ca
"acampada"-noun-ca "kampadprotesto"-noun-eo
"karameligi"-verb-eo "acaramel·lar"-verb-ca
"acaramel·lar"-verb-ca "karameligi"-verb-eo
"ŝtaligi"-verb-eo "acerar"-verb-ca
"acerar"-verb-ca "ŝtaligi"-verb-eo
"kordoni"-verb-eo "acordonar"-verb-ca
"acordonar"-verb-ca "kordoni"-verb-eo
"Adeno"-properNoun-eo "Aden"-properNoun-ca
"Aden"-properNoun-ca "Adeno"-properNoun-eo
"adoleskanteco"-noun-eo "adolescència"-noun-ca
"adolescència"-noun-ca "adoleskanteco"-noun-eo
"adulti"-verb-eo "adulterar"-verb-ca
"adulterar"-verb-ca "adulti"-verb-eo
"antaŭaverta"-adjective-eo "premonitori"-adjective-ca
"antaŭaverta"-adjective-eo "preventiu"-adjective-ca
"premonitori"-adjective-ca "antaŭaverta"-adjective-eo
"preventiu"-adjective-ca "antaŭaverta"-adjective-eo
"aerlinio"-noun-eo "aerolínia"-noun-ca
"aerolínia"-noun-ca "aerlinio"-noun-eo
"enprofundigi"-verb-eo "afonar"-verb-ca
"enprofundigi"-verb-eo "endinsar"-verb-ca
"enprofundigi"-verb-eo "enfonsar"-verb-ca
"enprofundigi"-verb-eo "esfondrar"-verb-ca
"afonar"-verb-ca "enprofundigi"-verb-eo
"endinsar"-verb-ca "enprofundigi"-verb-eo
"enfonsar"-verb-ca "enprofundigi"-verb-eo
"esfondrar"-verb-ca "enprofundigi"-verb-eo
"primeti"-verb-eo "agençar"-verb-ca
"agençar"-verb-ca "primeti"-verb-eo
"ĝemeligi"-verb-eo "agermanar"-verb-ca
"agermanar"-verb-ca "ĝemeligi"-verb-eo
"agite"-adverb-eo "agitadament"-adverb-ca
"agitadament"-adverb-ca "agite"-adverb-eo
"Agnes"-properNoun-eo "Agnes"-properNoun-ca
"Agnes"-properNoun-ca "Agnes"-properNoun-eo
"agronutraĵa"-adjective-eo "agroalimentari"-adjective-ca
"agroalimentari"-adjective-ca "agronutraĵa"-adjective-eo
"hieraŭ je la nuna horo"-adverb-eo "ahir a aquesta hora"-adverb-ca
"ahir a aquesta hora"-adverb-ca "hieraŭ je la nuna horo"-adverb-eo
"hieraŭ tagmeze"-adverb-eo "ahir al migdia"-adverb-ca
"ahir al migdia"-adverb-ca "hieraŭ tagmeze"-adverb-eo
"supre de la ŝtuparo"-adverb-eo "al capdamunt de l'escala"-adverb-ca
"al capdamunt de l'escala"-adverb-ca "supre de la ŝtuparo"-adverb-eo
"ĉe la fundo de la scenejo"-adverb-eo "al fons de l'escenari"-adverb-ca
"al fons de l'escenari"-adverb-ca "ĉe la fundo de la scenejo"-adverb-eo
"ĉirkaŭ mi"-adverb-eo "al meu voltant"-adverb-ca
"al meu voltant"-adverb-ca "ĉirkaŭ mi"-adverb-eo
"kiel eble plej baldaŭ"-adverb-eo "al més aviat possible"-adverb-ca
"kiel eble plej baldaŭ"-adverb-eo "tan aviat com sigui possible"-adverb-ca
"al més aviat possible"-adverb-ca "kiel eble plej baldaŭ"-adverb-eo
"tan aviat com sigui possible"-adverb-ca "kiel eble plej baldaŭ"-adverb-eo
"kiel eble plej for"-adverb-eo "al més lluny possible"-adverb-ca
"al més lluny possible"-adverb-ca "kiel eble plej for"-adverb-eo
"ĉirkaŭ ni"-adverb-eo "al nostre voltant"-adverb-ca
"al nostre voltant"-adverb-ca "ĉirkaŭ ni"-adverb-eo
"en la celpunkto"-adverb-eo "al punt de mira"-adverb-ca
"al punt de mira"-adverb-ca "en la celpunkto"-adverb-eo
"ĉirkaŭ vi"-adverb-eo "al teu voltant"-adverb-ca
"ĉirkaŭ vi"-adverb-eo "al vostre voltant"-adverb-ca
"al teu voltant"-adverb-ca "ĉirkaŭ vi"-adverb-eo
"al vostre voltant"-adverb-ca "ĉirkaŭ vi"-adverb-eo
"je la fino de la jarcento"-adverb-eo "al tombant de segle"-adverb-ca
"al tombant de segle"-adverb-ca "je la fino de la jarcento"-adverb-eo
"Alacantí"-properNoun-eo "Alacantí"-properNoun-ca
"Alacantí"-properNoun-ca "Alacantí"-properNoun-eo
"poplejo"-noun-eo "albereda"-noun-ca
"albereda"-noun-ca "poplejo"-noun-eo
"albinismo"-noun-eo "albinisme"-noun-ca
"albinisme"-noun-ca "albinismo"-noun-eo
"morfofonologio"-noun-eo "morfofonologia"-noun-ca
"morfofonologia"-noun-ca "morfofonologio"-noun-eo
"baŝkiro"-noun-eo "baixkir"-noun-ca
"baixkir"-noun-ca "baŝkiro"-noun-eo
"baŝkira"-adjective-eo "baixkir"-adjective-ca
"baixkir"-adjective-ca "baŝkira"-adjective-eo
"urbestreco"-noun-eo "alcaldia"-noun-ca
"alcaldia"-noun-ca "urbestreco"-noun-eo
"alkaligi"-verb-eo "alcalinitzar"-verb-ca
"alcalinitzar"-verb-ca "alkaligi"-verb-eo
"fisvatisto"-noun-eo "proxeneta"-noun-ca
"proxeneta"-noun-ca "fisvatisto"-noun-eo
"alkoholigi"-verb-eo "alcoholitzar"-verb-ca
"alcoholitzar"-verb-ca "alkoholigi"-verb-eo
"Alcoià"-properNoun-eo "Alcoià"-properNoun-ca
"Alcoià"-properNoun-ca "Alcoià"-properNoun-eo
"alfabeta"-adverb-eo "alfabèticament"-adverb-ca
"alfabèticament"-adverb-ca "alfabeta"-adverb-eo
"Alfons"-properNoun-eo "Alfons"-properNoun-ca
"Alfons"-properNoun-ca "Alfons"-properNoun-eo
"ocimo"-noun-eo "alfàbrega"-noun-ca
"alfàbrega"-noun-ca "ocimo"-noun-eo
"Algero"-properNoun-eo "l'Alguer"-properNoun-ca
"l'Alguer"-properNoun-ca "Algero"-properNoun-eo
"algera"-adjective-eo "alguerès"-adjective-ca
"alguerès"-adjective-ca "algera"-adjective-eo
"algerano"-noun-eo "alguerès"-noun-ca
"alguerès"-noun-ca "algerano"-noun-eo
"Alhucemas"-properNoun-eo "Alhucemas"-properNoun-ca
"Alhucemas"-properNoun-ca "Alhucemas"-properNoun-eo
"nutraĵa"-adjective-eo "alimentari"-adjective-ca
"alimentari"-adjective-ca "nutraĵa"-adjective-eo
"detaligi"-verb-eo "detallar"-verb-ca
"detallar"-verb-ca "detaligi"-verb-eo
"alegreto"-adverb-eo "allegretto"-adverb-ca
"allegretto"-adverb-ca "alegreto"-adverb-eo
"alegro"-adverb-eo "allegro"-adverb-ca
"allegro"-adverb-ca "alegro"-adverb-eo
"malplipezigi"-verb-eo "alleugerir"-verb-ca
"alleugerir"-verb-ca "malplipezigi"-verb-eo
"plimalpezigo"-noun-eo "alleujament"-noun-ca
"alleujament"-noun-ca "plimalpezigo"-noun-eo
"alĥemia"-adjective-eo "alquímic"-adjective-ca
"alquímic"-adjective-ca "alĥemia"-adjective-eo
"alquímic"-adjective-ca "alkemia"-adjective-eo
"alkemia"-adjective-eo "alquímic"-adjective-ca
"Alt Camp"-properNoun-eo "Alt Camp"-properNoun-ca
"Alt Camp"-properNoun-ca "Alt Camp"-properNoun-eo
"Alt Empordà"-properNoun-eo "Alt Empordà"-properNoun-ca
"Alt Empordà"-properNoun-ca "Alt Empordà"-properNoun-eo
"Alt Maestrat"-properNoun-eo "Alt Maestrat"-properNoun-ca
"Alt Maestrat"-properNoun-ca "Alt Maestrat"-properNoun-eo
"Alt Millars"-properNoun-eo "Alt Millars"-properNoun-ca
"Alt Millars"-properNoun-ca "Alt Millars"-properNoun-eo
"Alt Palància"-properNoun-eo "Alt Palància"-properNoun-ca
"Alt Palància"-properNoun-ca "Alt Palància"-properNoun-eo
"Alt Penedès"-properNoun-eo "Alt Penedès"-properNoun-ca
"Alt Penedès"-properNoun-ca "Alt Penedès"-properNoun-eo
"Alt Urgell"-properNoun-eo "Alt Urgell"-properNoun-ca
"Alt Urgell"-properNoun-ca "Alt Urgell"-properNoun-eo
"Alt Vinalopó"-properNoun-eo "Alt Vinalopó"-properNoun-ca
"Alt Vinalopó"-properNoun-ca "Alt Vinalopó"-properNoun-eo
"Alta Cerdanya"-properNoun-eo "Alta Cerdanya"-properNoun-ca
"Alta Cerdanya"-properNoun-ca "Alta Cerdanya"-properNoun-eo
"Alta Ribagorça"-properNoun-eo "Alta Ribagorça"-properNoun-ca
"Alta Ribagorça"-properNoun-ca "Alta Ribagorça"-properNoun-eo
"neĝusta ŝanĝo"-noun-eo "alteració"-noun-ca
"alteració"-noun-ca "neĝusta ŝanĝo"-noun-eo
"pafopaŭzo"-noun-eo "alto-el-foc"-noun-ca
"pafopaŭzo"-noun-eo "alto el foc"-noun-ca
"alto-el-foc"-noun-ca "pafopaŭzo"-noun-eo
"alto el foc"-noun-ca "pafopaŭzo"-noun-eo
"Alyne"-properNoun-eo "Alyne"-properNoun-ca
"Alyne"-properNoun-ca "Alyne"-properNoun-eo
"Alys"-properNoun-eo "Alys"-properNoun-ca
"Alys"-properNoun-ca "Alys"-properNoun-eo
"kverkejo"-noun-eo "alzinar"-noun-ca
"kverkejo"-noun-eo "roureda"-noun-ca
"alzinar"-noun-ca "kverkejo"-noun-eo
"roureda"-noun-ca "kverkejo"-noun-eo
"halucinogena"-adjective-eo "al·lucinogen"-adjective-ca
"al·lucinogen"-adjective-ca "halucinogena"-adjective-eo
"halucinogeno"-noun-eo "al·lucinogen"-noun-ca
"al·lucinogen"-noun-ca "halucinogeno"-noun-eo
"talpa"-adjective-eo "amagat"-adjective-ca
"amagat"-adjective-ca "talpa"-adjective-eo
"malsovaĝigi"-verb-eo "amansir"-verb-ca
"amansir"-verb-ca "malsovaĝigi"-verb-eo
"fiksokablo"-noun-eo "amarra"-noun-ca
"amarra"-noun-ca "fiksokablo"-noun-eo
"per aŭtomata piloto"-adverb-eo "amb el pilot automàtic"-adverb-ca
"amb el pilot automàtic"-adverb-ca "per aŭtomata piloto"-adverb-eo
"kun la merita respekto"-adverb-eo "amb el respecte merescut"-adverb-ca
"amb el respecte merescut"-adverb-ca "kun la merita respekto"-adverb-eo
"kun espero"-adverb-eo "amb esperança"-adverb-ca
"amb esperança"-adverb-ca "kun espero"-adverb-eo
"kiel eble plej rapide"-adverb-eo "amb la màxima velocitat possible"-adverb-ca
"amb la màxima velocitat possible"-adverb-ca "kiel eble plej rapide"-adverb-eo
"per la haveblaj pruvoj"-adverb-eo "amb les proves disponibles"-adverb-ca
"amb les proves disponibles"-adverb-ca "per la haveblaj pruvoj"-adverb-eo
"tre indiferente"-adverb-eo "amb molta indiferència"-adverb-ca
"amb molta indiferència"-adverb-ca "tre indiferente"-adverb-eo
"tre parade"-adverb-eo "amb molta ostentació"-adverb-ca
"amb molta ostentació"-adverb-ca "tre parade"-adverb-eo
"parade"-adverb-eo "amb ostentació"-adverb-ca
"amb ostentació"-adverb-ca "parade"-adverb-eo
"senanticipe"-adverb-eo "amb poca antelació"-adverb-ca
"amb poca antelació"-adverb-ca "senanticipe"-adverb-eo
"suspekte"-adverb-eo "amb sospites"-adverb-ca
"amb sospites"-adverb-ca "suspekte"-adverb-eo
"ride"-adverb-eo "amb una rialla"-adverb-ca
"amb una rialla"-adverb-ca "ride"-adverb-eo
"ambaŭvalora"-adjective-eo "ambivalent"-adjective-ca
"ambivalent"-adjective-ca "ambaŭvalora"-adjective-eo
"ambaŭvaloreco"-noun-eo "ambivalència"-noun-ca
"ambivalència"-noun-ca "ambaŭvaloreco"-noun-eo
"amenoreo"-noun-eo "amenorrea"-noun-ca
"amenorrea"-noun-ca "amenoreo"-noun-eo
"Amice"-properNoun-eo "Amice"-properNoun-ca
"Amice"-properNoun-ca "Amice"-properNoun-eo
"Amano"-properNoun-eo "Amman"-properNoun-ca
"Amman"-properNoun-ca "Amano"-properNoun-eo
"amnestii"-verb-eo "amnistiar"-verb-ca
"amnistiar"-verb-ca "amnestii"-verb-eo
"Amphelice"-properNoun-eo "Amphelice"-properNoun-ca
"Amphelice"-properNoun-ca "Amphelice"-properNoun-eo
"supren kaj malsupren"-adverb-eo "amunt i avall"-adverb-ca
"amunt i avall"-adverb-ca "supren kaj malsupren"-adverb-eo
"anakoluto"-noun-eo "anacolut"-noun-ca
"anacolut"-noun-ca "anakoluto"-noun-eo
"analoga"-adverb-eo "analògicament"-adverb-ca
"analògicament"-adverb-ca "analoga"-adverb-eo
"analògicament"-adverb-ca "analogia"-adverb-eo
"analogia"-adverb-eo "analògicament"-adverb-ca
"andanto"-adverb-eo "andante"-adverb-ca
"andante"-adverb-ca "andanto"-adverb-eo
"andantino"-adverb-eo "andantino"-adverb-ca
"andantino"-adverb-ca "andantino"-adverb-eo
"anglofobio"-noun-eo "anglofòbia"-noun-ca
"anglofòbia"-noun-ca "anglofobio"-noun-eo
"anglamiko"-noun-eo "anglòfil"-noun-ca
"anglòfil"-noun-ca "anglamiko"-noun-eo
"anglofoba"-adjective-eo "anglòfob"-adjective-ca
"anglòfob"-adjective-ca "anglofoba"-adjective-eo
"anglòfob"-adjective-ca "anglmalamika"-adjective-eo
"anglmalamika"-adjective-eo "anglòfob"-adjective-ca
"anglofobo"-noun-eo "anglòfob"-noun-ca
"anglòfob"-noun-ca "anglofobo"-noun-eo
"anglòfob"-noun-ca "anglmalamiko"-noun-eo
"anglmalamiko"-noun-eo "anglòfob"-noun-ca
"angilido"-noun-eo "angula"-noun-ca
"angula"-noun-ca "angilido"-noun-eo
"dezirego"-noun-eo "anhel"-noun-ca
"dezirego"-noun-eo "cobejança"-noun-ca
"anhel"-noun-ca "dezirego"-noun-eo
"cobejança"-noun-ca "dezirego"-noun-eo
"niveli"-verb-eo "anivellar"-verb-ca
"anivellar"-verb-ca "niveli"-verb-eo
"Ann"-properNoun-eo "Ann"-properNoun-ca
"Ann"-properNoun-ca "Ann"-properNoun-eo
"Annabel"-properNoun-eo "Annabel"-properNoun-ca
"Annabel"-properNoun-ca "Annabel"-properNoun-eo
"almetita"-adjective-eo "annex"-adjective-ca
"annex"-adjective-ca "almetita"-adjective-eo
"Anoia"-properNoun-eo "Anoia"-properNoun-ca
"Anoia"-properNoun-ca "Anoia"-properNoun-eo
"prinotado"-noun-eo "anotació"-noun-ca
"anotació"-noun-ca "prinotado"-noun-eo
"antagona"-adjective-eo "antagònic"-adjective-ca
"antagònic"-adjective-ca "antagona"-adjective-eo
"antaŭdiluva"-adjective-eo "antediluvià"-adjective-ca
"antediluvià"-adjective-ca "antaŭdiluva"-adjective-eo
"praantaŭlasta"-adjective-eo "antepenúltim"-adjective-ca
"antepenúltim"-adjective-ca "praantaŭlasta"-adjective-eo
"antaŭmeti"-verb-eo "anteposar"-verb-ca
"anteposar"-verb-ca "antaŭmeti"-verb-eo
"anticiklono"-noun-eo "anticicló"-noun-ca
"anticicló"-noun-ca "anticiklono"-noun-eo
"kontraŭklerikala"-adjective-eo "anticlerical"-adjective-ca
"anticlerical"-adjective-ca "kontraŭklerikala"-adjective-eo
"antikoncipilo"-noun-eo "anticonceptiu"-noun-ca
"anticonceptiu"-noun-ca "antikoncipilo"-noun-eo
