"10a"-adjective-eo "Xème"-adjective-fr
"esturgeon"-noun-fr "acipensero"-noun-eo
"esturgeon"-noun-fr "sturgo"-noun-eo
"sturgo"-noun-eo "esturgeon"-noun-fr
"Acoroj"-properNoun-eo "Açores"-properNoun-fr
"Açores"-properNoun-fr "Acoroj"-properNoun-eo
"aĉulo"-noun-eo "salaud"-noun-fr
"salaud"-noun-fr "aĉulo"-noun-eo
"Adam"-properNoun-fr "Adamo"-properNoun-eo
"Adamo"-properNoun-eo "Adam"-properNoun-fr
"adaptado"-noun-eo "adaptation"-noun-fr
"adaptation"-noun-fr "adaptado"-noun-eo
"adapti"-verb-eo "ajuster"-verb-fr
"adapti"-verb-eo "approprier"-verb-fr
"adapti"-verb-eo "assortir"-verb-fr
"adapti"-verb-eo "conformer"-verb-fr
"ajuster"-verb-fr "adapti"-verb-eo
"approprier"-verb-fr "adapti"-verb-eo
"assortir"-verb-fr "adapti"-verb-eo
"assortir"-verb-fr "akordi"-verb-eo
"assortir"-verb-fr "harmonii"-verb-eo
"conformer"-verb-fr "adapti"-verb-eo
"adapter"-verb-fr "akomodi"-verb-eo
"akomodi"-verb-eo "adapter"-verb-fr
"akordi"-verb-eo "assortir"-verb-fr
"akordi"-verb-eo "accorder"-verb-fr
"akordi"-verb-eo "assembler"-verb-fr
"akordi"-verb-eo "associer"-verb-fr
"akordi"-verb-eo "entendre"-verb-fr
"akordi"-verb-eo "harmoniser"-verb-fr
"akordi"-verb-eo "marier"-verb-fr
"harmonii"-verb-eo "assortir"-verb-fr
"harmonii"-verb-eo "accorder"-verb-fr
"harmonii"-verb-eo "assembler"-verb-fr
"harmonii"-verb-eo "associer"-verb-fr
"harmonii"-verb-eo "harmoniser"-verb-fr
"harmonii"-verb-eo "marier"-verb-fr
"adaptilo"-noun-eo "adaptateur"-noun-fr
"adaptateur"-noun-fr "adaptilo"-noun-eo
"Adecco"-properNoun-eo "Adecco"-properNoun-fr
"Adecco"-properNoun-fr "Adecco"-properNoun-eo
"adekvata"-adjective-eo "adéquat"-adjective-fr
"adekvata"-adjective-eo "idoine"-adjective-fr
"adekvata"-adjective-eo "pertinent"-adjective-fr
"adekvata"-adjective-eo "juste"-adjective-fr
"adekvata"-adjective-eo "opportun"-adjective-fr
"adekvata"-adjective-eo "propre"-adjective-fr
"adéquat"-adjective-fr "adekvata"-adjective-eo
"adéquat"-adjective-fr "konforma"-adjective-eo
"adéquat"-adjective-fr "kongrua"-adjective-eo
"adéquat"-adjective-fr "laŭcela"-adjective-eo
"idoine"-adjective-fr "adekvata"-adjective-eo
"pertinent"-adjective-fr "adekvata"-adjective-eo
"pertinent"-adjective-fr "kongrua"-adjective-eo
"juste"-adjective-fr "adekvata"-adjective-eo
"juste"-adjective-fr "konforma"-adjective-eo
"opportun"-adjective-fr "adekvata"-adjective-eo
"opportun"-adjective-fr "konforma"-adjective-eo
"opportun"-adjective-fr "feliĉa"-adjective-eo
"propre"-adjective-fr "adekvata"-adjective-eo
"propre"-adjective-fr "konforma"-adjective-eo
"propre"-adjective-fr "ĝusta"-adjective-eo
"konforma"-adjective-eo "adéquat"-adjective-fr
"konforma"-adjective-eo "juste"-adjective-fr
"konforma"-adjective-eo "opportun"-adjective-fr
"konforma"-adjective-eo "propre"-adjective-fr
"konforma"-adjective-eo "approprié"-adjective-fr
"konforma"-adjective-eo "conforme"-adjective-fr
"konforma"-adjective-eo "correspondant"-adjective-fr
"konforma"-adjective-eo "concordant"-adjective-fr
"kongrua"-adjective-eo "adéquat"-adjective-fr
"kongrua"-adjective-eo "pertinent"-adjective-fr
"kongrua"-adjective-eo "approprié"-adjective-fr
"kongrua"-adjective-eo "convenable"-adjective-fr
"laŭcela"-adjective-eo "adéquat"-adjective-fr
"laŭcela"-adjective-eo "conforme"-adjective-fr
"approprié"-adjective-fr "konforma"-adjective-eo
"approprié"-adjective-fr "kongrua"-adjective-eo
"approprié"-adjective-fr "deca"-adjective-eo
"approprié"-adjective-fr "konvena"-adjective-eo
"deca"-adjective-eo "approprié"-adjective-fr
"deca"-adjective-eo "convenable"-adjective-fr
"deca"-adjective-eo "décent"-adjective-fr
"konvena"-adjective-eo "approprié"-adjective-fr
"feliĉa"-adjective-eo "opportun"-adjective-fr
"feliĉa"-adjective-eo "avantageux"-adjective-fr
"feliĉa"-adjective-eo "chanceux"-adjective-fr
"feliĉa"-adjective-eo "content"-adjective-fr
"ĝusta"-adjective-eo "propre"-adjective-fr
"ĝusta"-adjective-eo "bon"-adjective-fr
"ĝusta"-adjective-eo "convenable"-adjective-fr
"adekvate"-adverb-eo "adéquatement"-adverb-fr
"adéquatement"-adverb-fr "adekvate"-adverb-eo
"adekvateco"-noun-eo "adéquation"-noun-fr
"adéquation"-noun-fr "adekvateco"-noun-eo
"adéquation"-noun-fr "harmonio"-noun-eo
"adéquation"-noun-fr "konformeco"-noun-eo
"adéquation"-noun-fr "kongrueco"-noun-eo
"harmonio"-noun-eo "adéquation"-noun-fr
"harmonio"-noun-eo "affinité"-noun-fr
"harmonio"-noun-eo "entente"-noun-fr
"konformeco"-noun-eo "adéquation"-noun-fr
"konformeco"-noun-eo "accord"-noun-fr
"konformeco"-noun-eo "concordance"-noun-fr
"kongrueco"-noun-eo "adéquation"-noun-fr
"kongrueco"-noun-eo "concordance"-noun-fr
"kongrueco"-noun-eo "compatibilité"-noun-fr
"kongrueco"-noun-eo "congruence"-noun-fr
"kongrueco"-noun-eo "pertinence"-noun-fr
"adepto"-noun-eo "adepte"-noun-fr
"adepto"-noun-eo "fidèle"-noun-fr
"adepto"-noun-eo "supporter"-noun-fr
"adepto"-noun-eo "supporteur"-noun-fr
"adepte"-noun-fr "adepto"-noun-eo
"fidèle"-noun-fr "adepto"-noun-eo
"fidèle"-noun-fr "fidelulo"-noun-eo
"fidèle"-noun-fr "paroĥano"-noun-eo
"supporter"-noun-fr "adepto"-noun-eo
"supporter"-noun-fr "ŝatanto"-noun-eo
"supporter"-noun-fr "zeloto"-noun-eo
"supporteur"-noun-fr "adepto"-noun-eo
"supporteur"-noun-fr "subtenanto"-noun-eo
"fidelulo"-noun-eo "fidèle"-noun-fr
"paroĥano"-noun-eo "fidèle"-noun-fr
"paroĥano"-noun-eo "paroissien"-noun-fr
"ŝatanto"-noun-eo "supporter"-noun-fr
"zeloto"-noun-eo "supporter"-noun-fr
"zeloto"-noun-eo "passionné"-noun-fr
"subtenanto"-noun-eo "supporteur"-noun-fr
"subtenanto"-noun-eo "défenseur"-noun-fr
"subtenanto"-noun-eo "support"-noun-fr
"subtenanto"-noun-eo "partisan"-noun-fr
"adhera"-adjective-eo "adhésif"-adjective-fr
"adhera"-adjective-eo "adhérent"-adjective-fr
"adhésif"-adjective-fr "adhera"-adjective-eo
"adhérent"-adjective-fr "adhera"-adjective-eo
"adhérence"-noun-fr "adhero"-noun-eo
"adhero"-noun-eo "adhérence"-noun-fr
"adhero"-noun-eo "adhésion"-noun-fr
"adheri"-verb-eo "adhérer"-verb-fr
"adheri"-verb-eo "coller"-verb-fr
"adhérer"-verb-fr "adheri"-verb-eo
"coller"-verb-fr "adheri"-verb-eo
"coller"-verb-fr "konformi"-verb-eo
"coller"-verb-fr "kongrui"-verb-eo
"konformi"-verb-eo "coller"-verb-fr
"konformi"-verb-eo "accorder"-verb-fr
"konformi"-verb-eo "être conforme"-verb-fr
"konformi"-verb-eo "cadrer"-verb-fr
"konformi"-verb-eo "concorder"-verb-fr
"konformi"-verb-eo "obéir"-verb-fr
"konformi"-verb-eo "observer"-verb-fr
"konformi"-verb-eo "suivre"-verb-fr
"kongrui"-verb-eo "coller"-verb-fr
"kongrui"-verb-eo "coïncider"-verb-fr
"kongrui"-verb-eo "cadrer"-verb-fr
"kongrui"-verb-eo "concorder"-verb-fr
"kongrui"-verb-eo "correspondre"-verb-fr
"kongrui"-verb-eo "satisfaire"-verb-fr
"adhésion"-noun-fr "adhero"-noun-eo
"adiaŭ"-interjection-eo "au revoir"-interjection-fr
"au revoir"-interjection-fr "adiaŭ"-interjection-eo
"adiaŭdiri"-verb-eo "quitter"-verb-fr
"quitter"-verb-fr "adiaŭdiri"-verb-eo
"addition"-noun-fr "fakturo"-noun-eo
"fakturo"-noun-eo "addition"-noun-fr
"fakturo"-noun-eo "note"-noun-fr
"adjudiko"-noun-eo "adjudication"-noun-fr
"adjudication"-noun-fr "adjudiko"-noun-eo
"adjoint"-adjective-fr "asista"-adjective-eo
"asista"-adjective-eo "adjoint"-adjective-fr
"administracie"-adverb-eo "administrativement"-adverb-fr
"administrativement"-adverb-fr "administracie"-adverb-eo
"administrativement"-adverb-fr "administre"-adverb-eo
"administre"-adverb-eo "administrativement"-adverb-fr
"administration"-noun-fr "administrantaro"-noun-eo
"administration"-noun-fr "administrejo"-noun-eo
"administrantaro"-noun-eo "administration"-noun-fr
"administrejo"-noun-eo "administration"-noun-fr
"administranto"-noun-eo "administratif"-noun-fr
"administratif"-noun-fr "administranto"-noun-eo
"admiranto"-noun-eo "admirateur"-noun-fr
"admirateur"-noun-fr "admiranto"-noun-eo
"admirinde"-adverb-eo "admirablement"-adverb-fr
"admirablement"-adverb-fr "admirinde"-adverb-eo
"admitanco"-noun-eo "admittance"-noun-fr
"admittance"-noun-fr "admitanco"-noun-eo
"admono"-noun-eo "admonestation"-noun-fr
"admono"-noun-eo "exhortation"-noun-fr
"admono"-noun-eo "avertissement"-noun-fr
"admono"-noun-eo "ordre"-noun-fr
"admono"-noun-eo "reproche"-noun-fr
"admonestation"-noun-fr "admono"-noun-eo
"exhortation"-noun-fr "admono"-noun-eo
"avertissement"-noun-fr "admono"-noun-eo
"ordre"-noun-fr "admono"-noun-eo
"ordre"-noun-fr "komando"-noun-eo
"ordre"-noun-fr "ordeno"-noun-eo
"ordre"-noun-fr "rango"-noun-eo
"reproche"-noun-fr "admono"-noun-eo
"reproche"-noun-fr "riproĉo"-noun-eo
"komando"-noun-eo "ordre"-noun-fr
"komando"-noun-eo "injonction"-noun-fr
"komando"-noun-eo "instruction"-noun-fr
"komando"-noun-eo "commande"-noun-fr
"ordeno"-noun-eo "ordre"-noun-fr
"ordeno"-noun-eo "insigne"-noun-fr
"ordeno"-noun-eo "décoration"-noun-fr
"ordeno"-noun-eo "ordre religieux"-noun-fr
"rango"-noun-eo "ordre"-noun-fr
"rango"-noun-eo "dignité"-noun-fr
"rango"-noun-eo "degré"-noun-fr
"rango"-noun-eo "grade"-noun-fr
"rango"-noun-eo "classe"-noun-fr
"rango"-noun-eo "condition"-noun-fr
"rango"-noun-eo "position"-noun-fr
"rango"-noun-eo "place"-noun-fr
"rango"-noun-eo "échelon"-noun-fr
"riproĉo"-noun-eo "reproche"-noun-fr
"adobo"-noun-eo "adobe"-noun-fr
"adobe"-noun-fr "adobo"-noun-eo
"adoleska"-adjective-eo "adolescent"-adjective-fr
"adolescent"-adjective-fr "adoleska"-adjective-eo
"adolescent"-noun-fr "adoleskulo"-noun-eo
"adoleskulo"-noun-eo "adolescent"-noun-fr
"adoleskulo"-noun-eo "ado"-noun-fr
"adolesko"-noun-eo "adolescence"-noun-fr
"adolescence"-noun-fr "adolesko"-noun-eo
"ado"-noun-fr "adoleskulo"-noun-eo
"Adolfo"-properNoun-eo "Adolphe"-properNoun-fr
"Adolphe"-properNoun-fr "Adolfo"-properNoun-eo
"adolta"-adjective-eo "adulte"-adjective-fr
"adulte"-adjective-fr "adolta"-adjective-eo
"adulte"-adjective-fr "plenkreska"-adjective-eo
"plenkreska"-adjective-eo "adulte"-adjective-fr
"adolteco"-noun-eo "âge adulte"-noun-fr
"adolteco"-noun-eo "maturité"-noun-fr
"âge adulte"-noun-fr "adolteco"-noun-eo
"maturité"-noun-fr "adolteco"-noun-eo
"maturité"-noun-fr "matureco"-noun-eo
"matureco"-noun-eo "maturité"-noun-fr
"croissance"-noun-fr "kreskado"-noun-eo
"kreskado"-noun-eo "croissance"-noun-fr
"adulte"-noun-fr "plenkreskulo"-noun-eo
"plenkreskulo"-noun-eo "adulte"-noun-fr
"plenkreskulo"-noun-eo "senior"-noun-fr
"adoptado"-noun-eo "adoption"-noun-fr
"adoption"-noun-fr "adoptado"-noun-eo
"choisir"-verb-fr "adopti"-verb-eo
"ranger"-verb-fr "adopti"-verb-eo
"ranger"-verb-fr "klasifiki"-verb-eo
"klasifiki"-verb-eo "ranger"-verb-fr
"klasifiki"-verb-eo "arranger"-verb-fr
"klasifiki"-verb-eo "catégoriser"-verb-fr
"klasifiki"-verb-eo "ordonner"-verb-fr
"klasifiki"-verb-eo "trier"-verb-fr
"adoration"-noun-fr "adoro"-noun-eo
"adoro"-noun-eo "adoration"-noun-fr
"adoranto"-noun-eo "adorateur"-noun-fr
"adorateur"-noun-fr "adoranto"-noun-eo
"adrenalino"-noun-eo "adrénaline"-noun-fr
"adrenalino"-noun-eo "épinéphrine"-noun-fr
"adrénaline"-noun-fr "adrenalino"-noun-eo
"épinéphrine"-noun-fr "adrenalino"-noun-eo
"adresanto"-noun-eo "expéditeur"-noun-fr
"expéditeur"-noun-fr "adresanto"-noun-eo
"expéditeur"-noun-fr "ekspedinto"-noun-eo
"expéditeur"-noun-fr "sendinto"-noun-eo
"ekspedinto"-noun-eo "expéditeur"-noun-fr
"sendinto"-noun-eo "expéditeur"-noun-fr
"adresaro"-noun-eo "directoire"-noun-fr
"directoire"-noun-fr "adresaro"-noun-eo
"directoire"-noun-fr "direktorio"-noun-eo
"direktorio"-noun-eo "directoire"-noun-fr
"adresato"-noun-eo "destinataire"-noun-fr
"destinataire"-noun-fr "adresato"-noun-eo
"adresse"-noun-fr "direkto"-noun-eo
"adresse"-noun-fr "ekzerciteco"-noun-eo
"adresse"-noun-fr "lerteco"-noun-eo
"direkto"-noun-eo "adresse"-noun-fr
"direkto"-noun-eo "rhumb"-noun-fr
"ekzerciteco"-noun-eo "adresse"-noun-fr
"ekzerciteco"-noun-eo "dextérité"-noun-fr
"lerteco"-noun-eo "adresse"-noun-fr
"lerteco"-noun-eo "habileté"-noun-fr
"lerteco"-noun-eo "agilité"-noun-fr
"lerteco"-noun-eo "souplesse"-noun-fr
"lerteco"-noun-eo "habilité"-noun-fr
"adstringa"-adjective-eo "astringent"-adjective-fr
"astringent"-adjective-fr "adstringa"-adjective-eo
"adulta"-adjective-eo "adultère"-adjective-fr
"adulta"-adjective-eo "adultérin"-adjective-fr
"adultère"-adjective-fr "adulta"-adjective-eo
"adultère"-adjective-fr "adultema"-adjective-eo
"adultérin"-adjective-fr "adulta"-adjective-eo
"adultema"-adjective-eo "adultère"-adjective-fr
"adultema"-adjective-eo "infidèle"-adjective-fr
"adultère"-noun-fr "adulto"-noun-eo
"adultère"-noun-fr "adultulo"-noun-eo
"adulto"-noun-eo "adultère"-noun-fr
"adulto"-noun-eo "infidélité"-noun-fr
"adultulo"-noun-eo "adultère"-noun-fr
"infidélité"-noun-fr "adulto"-noun-eo
"infidélité"-noun-fr "malfideleco"-noun-eo
"infidélité"-noun-fr "malfideliĝo"-noun-eo
"malfideleco"-noun-eo "infidélité"-noun-fr
"malfideliĝo"-noun-eo "infidélité"-noun-fr
"infidèle"-adjective-fr "adultema"-adjective-eo
"infidèle"-adjective-fr "malfidela"-adjective-eo
"malfidela"-adjective-eo "infidèle"-adjective-fr
"malfidela"-adjective-eo "inconstant"-adjective-fr
"malfidela"-adjective-eo "déloyal"-adjective-fr
"malfidela"-adjective-eo "imprécis"-adjective-fr
"advento"-noun-eo "avent"-noun-fr
"avent"-noun-fr "advento"-noun-eo
"advokato"-noun-eo "intercesseur"-noun-fr
"advokato"-noun-eo "défenseur"-noun-fr
"intercesseur"-noun-fr "advokato"-noun-eo
"défenseur"-noun-fr "subtenanto"-noun-eo
"défenseur"-noun-fr "advokato"-noun-eo
"défenseur"-noun-fr "ĉampiono"-noun-eo
"défenseur"-noun-fr "probatalanto"-noun-eo
"avocat"-noun-fr "avokado"-noun-eo
"avokado"-noun-eo "avocat"-noun-fr
"ĉampiono"-noun-eo "défenseur"-noun-fr
"ĉampiono"-noun-eo "apôtre"-noun-fr
"ĉampiono"-noun-eo "as"-noun-fr
"ĉampiono"-noun-eo "gagnant"-noun-fr
"ĉampiono"-noun-eo "vainqueur"-noun-fr
"ĉampiono"-noun-eo "recordman"-noun-fr
"probatalanto"-noun-eo "défenseur"-noun-fr
"probatalanto"-noun-eo "apôtre"-noun-fr
"probatalanto"-noun-eo "champion"-noun-fr
"probatalanto"-noun-eo "partisan"-noun-fr
"adzo"-noun-eo "aissette"-noun-fr
"adzo"-noun-eo "herminette"-noun-fr
"aissette"-noun-fr "adzo"-noun-eo
"herminette"-noun-fr "adzo"-noun-eo
"aera"-adjective-eo "vain"-adjective-fr
"vain"-adjective-fr "aera"-adjective-eo
"vain"-adjective-fr "sencela"-adjective-eo
"vain"-adjective-fr "senenhava"-adjective-eo
"sencela"-adjective-eo "vain"-adjective-fr
"senenhava"-adjective-eo "vain"-adjective-fr
"senenhava"-adjective-eo "vide"-adjective-fr
"aerkuseno"-noun-eo "airbag"-noun-fr
"airbag"-noun-fr "aerkuseno"-noun-eo
"air"-noun-fr "ario"-noun-eo
"air"-noun-fr "aspekto"-noun-eo
"ario"-noun-eo "air"-noun-fr
"ario"-noun-eo "aria"-noun-fr
"aspekto"-noun-eo "air"-noun-fr
"aspekto"-noun-eo "allure"-noun-fr
"aspekto"-noun-eo "apparence"-noun-fr
"aerobia"-adjective-eo "aérobie"-adjective-fr
"aérobie"-adjective-fr "aerobia"-adjective-eo
"aerodinamika"-adjective-eo "aérodynamique"-adjective-fr
"aérodynamique"-adjective-fr "aerodinamika"-adjective-eo
"aerodromo"-noun-eo "aérodrome"-noun-fr
"aérodrome"-noun-fr "aerodromo"-noun-eo
"aerolito"-noun-eo "aérolithe"-noun-fr
"aerolito"-noun-eo "météorite"-noun-fr
"aérolithe"-noun-fr "aerolito"-noun-eo
"météorite"-noun-fr "aerolito"-noun-eo
"météorite"-noun-fr "meteorito"-noun-eo
"meteorito"-noun-eo "météorite"-noun-fr
"aerometro"-noun-eo "aéromètre"-noun-fr
"aéromètre"-noun-fr "aerometro"-noun-eo
"aeronaŭtika"-adjective-eo "aéronautique"-adjective-fr
"aéronautique"-adjective-fr "aeronaŭtika"-adjective-eo
"aeronaŭtiko"-noun-eo "aéronautique"-noun-fr
"aéronautique"-noun-fr "aeronaŭtiko"-noun-eo
"aeronaŭto"-noun-eo "aéronaute"-noun-fr
"aéronaute"-noun-fr "aeronaŭto"-noun-eo
"aeroplano"-noun-eo "aéroplane"-noun-fr
"aeroplano"-noun-eo "avion"-noun-fr
"aéroplane"-noun-fr "aeroplano"-noun-eo
"avion"-noun-fr "aeroplano"-noun-eo
"aerospaca"-adjective-eo "aérospatial"-adjective-fr
"aérospatial"-adjective-fr "aerospaca"-adjective-eo
"aerostato"-noun-eo "aérostat"-noun-fr
"aerostato"-noun-eo "ballon"-noun-fr
"aérostat"-noun-fr "aerostato"-noun-eo
"aérostat"-noun-fr "balono"-noun-eo
"ballon"-noun-fr "aerostato"-noun-eo
"ballon"-noun-fr "balono"-noun-eo
"balono"-noun-eo "aérostat"-noun-fr
"balono"-noun-eo "ballon"-noun-fr
"afabla"-adjective-eo "avenant"-adjective-fr
"afabla"-adjective-eo "convivial"-adjective-fr
"afabla"-adjective-eo "brave"-adjective-fr
"afabla"-adjective-eo "intuitif"-adjective-fr
"afabla"-adjective-eo "prévenant"-adjective-fr
"avenant"-adjective-fr "afabla"-adjective-eo
"convivial"-adjective-fr "afabla"-adjective-eo
"brave"-adjective-fr "afabla"-adjective-eo
"brave"-adjective-fr "brava"-adjective-eo
"brave"-adjective-fr "kuraĝa"-adjective-eo
"intuitif"-adjective-fr "afabla"-adjective-eo
"intuitif"-adjective-fr "intuicia"-adjective-eo
"prévenant"-adjective-fr "afabla"-adjective-eo
"prévenant"-adjective-fr "antaŭgarda"-adjective-eo
"prévenant"-adjective-fr "galanta"-adjective-eo
"affable"-adjective-fr "aminda"-adjective-eo
"aminda"-adjective-eo "affable"-adjective-fr
"aminda"-adjective-eo "aimable"-adjective-fr
"aminda"-adjective-eo "charmant"-adjective-fr
"aimable"-adjective-fr "aminda"-adjective-eo
"gentil"-adjective-fr "bonkora"-adjective-eo
"bonkora"-adjective-eo "gentil"-adjective-fr
"bonkora"-adjective-eo "bienveillant"-adjective-fr
"brava"-adjective-eo "brave"-adjective-fr
"brava"-adjective-eo "courageux"-adjective-fr
"kuraĝa"-adjective-eo "brave"-adjective-fr
"kuraĝa"-adjective-eo "valeureux"-adjective-fr
"intuicia"-adjective-eo "intuitif"-adjective-fr
"antaŭgarda"-adjective-eo "prévenant"-adjective-fr
"antaŭgarda"-adjective-eo "précautionneux"-adjective-fr
"antaŭgarda"-adjective-eo "préservatif"-adjective-fr
"galanta"-adjective-eo "prévenant"-adjective-fr
"galanta"-adjective-eo "galant"-adjective-fr
"afable"-adverb-eo "affablement"-adverb-fr
"affablement"-adverb-fr "afable"-adverb-eo
"afableco"-noun-eo "convivialité"-noun-fr
"convivialité"-noun-fr "afableco"-noun-eo
"afazio"-noun-eo "aphasie"-noun-fr
"aphasie"-noun-fr "afazio"-noun-eo
"afekcia"-adjective-eo "affectif"-adjective-fr
"affectif"-adjective-fr "afekcia"-adjective-eo
"affectif"-adjective-fr "afektiva"-adjective-eo
"afektiva"-adjective-eo "affectif"-adjective-fr
"afektiva"-adjective-eo "émotionnel"-adjective-fr
"afekcii"-verb-eo "choquer"-verb-fr
"afekcii"-verb-eo "émouvoir"-verb-fr
"afekcii"-verb-eo "secouer"-verb-fr
"choquer"-verb-fr "afekcii"-verb-eo
"choquer"-verb-fr "ŝoki"-verb-eo
"émouvoir"-verb-fr "afekcii"-verb-eo
"émouvoir"-verb-fr "emocii"-verb-eo
"secouer"-verb-fr "afekcii"-verb-eo
"secouer"-verb-fr "taŭzi"-verb-eo
"affecter"-verb-fr "aflikti"-verb-eo
"aflikti"-verb-eo "affecter"-verb-fr
"aflikti"-verb-eo "accabler"-verb-fr
"aflikti"-verb-eo "atteindre"-verb-fr
"aflikti"-verb-eo "attrister"-verb-fr
"aflikti"-verb-eo "chagriner"-verb-fr
"aflikti"-verb-eo "peiner"-verb-fr
"aflikti"-verb-eo "toucher"-verb-fr
"ŝoki"-verb-eo "choquer"-verb-fr
"emocii"-verb-eo "émouvoir"-verb-fr
"emocii"-verb-eo "remuer"-verb-fr
"taŭzi"-verb-eo "secouer"-verb-fr
"taŭzi"-verb-eo "agiter"-verb-fr
"taŭzi"-verb-eo "déranger"-verb-fr
"afekcio"-noun-eo "secousse"-noun-fr
"afekcio"-noun-eo "choc"-noun-fr
"afekcio"-noun-eo "commotion"-noun-fr
"afekcio"-noun-eo "émotion"-noun-fr
"afekcio"-noun-eo "maladie"-noun-fr
"secousse"-noun-fr "afekcio"-noun-eo
"choc"-noun-fr "afekcio"-noun-eo
"choc"-noun-fr "kolizio"-noun-eo
"commotion"-noun-fr "afekcio"-noun-eo
"commotion"-noun-fr "komocio"-noun-eo
"commotion"-noun-fr "ŝoko"-noun-eo
"émotion"-noun-fr "afekcio"-noun-eo
"maladie"-noun-fr "afekcio"-noun-eo
"kolizio"-noun-eo "choc"-noun-fr
"kolizio"-noun-eo "antagonisme"-noun-fr
"kolizio"-noun-eo "abordage"-noun-fr
"kolizio"-noun-eo "collision"-noun-fr
"kolizio"-noun-eo "heurt"-noun-fr
"kolizio"-noun-eo "conflit"-noun-fr
"kolizio"-noun-eo "opposition"-noun-fr
"komocio"-noun-eo "commotion"-noun-fr
"ŝoko"-noun-eo "commotion"-noun-fr
"afekta"-adjective-eo "affecté"-adjective-fr
"afekta"-adjective-eo "apprêté"-adjective-fr
"afekta"-adjective-eo "maniéré"-adjective-fr
"afekta"-adjective-eo "artificiel"-adjective-fr
"afekta"-adjective-eo "forcé"-adjective-fr
"afekta"-adjective-eo "précieux"-adjective-fr
"affecté"-adjective-fr "afekta"-adjective-eo
"affecté"-adjective-fr "afektema"-adjective-eo
"apprêté"-adjective-fr "afekta"-adjective-eo
"apprêté"-adjective-fr "afektema"-adjective-eo
"maniéré"-adjective-fr "afekta"-adjective-eo
"maniéré"-adjective-fr "afektema"-adjective-eo
"maniéré"-adjective-fr "artifika"-adjective-eo
"artificiel"-adjective-fr "afekta"-adjective-eo
"artificiel"-adjective-fr "afektema"-adjective-eo
"forcé"-adjective-fr "afekta"-adjective-eo
"forcé"-adjective-fr "deviga"-adjective-eo
"forcé"-adjective-fr "kontraŭvola"-adjective-eo
"forcé"-adjective-fr "malgraŭvola"-adjective-eo
"précieux"-adjective-fr "afekta"-adjective-eo
"précieux"-adjective-fr "afektema"-adjective-eo
"précieux"-adjective-fr "altvalora"-adjective-eo
"précieux"-adjective-fr "kara"-adjective-eo
"afektema"-adjective-eo "affecté"-adjective-fr
"afektema"-adjective-eo "apprêté"-adjective-fr
"afektema"-adjective-eo "maniéré"-adjective-fr
"afektema"-adjective-eo "artificiel"-adjective-fr
"afektema"-adjective-eo "précieux"-adjective-fr
"artifika"-adjective-eo "maniéré"-adjective-fr
"artifika"-adjective-eo "artificieux"-adjective-fr
"artifika"-adjective-eo "sophistiqué"-adjective-fr
"deviga"-adjective-eo "forcé"-adjective-fr
"kontraŭvola"-adjective-eo "forcé"-adjective-fr
"malgraŭvola"-adjective-eo "forcé"-adjective-fr
"altvalora"-adjective-eo "précieux"-adjective-fr
"kara"-adjective-eo "précieux"-adjective-fr
"kara"-adjective-eo "onéreux"-adjective-fr
"kara"-adjective-eo "coûteux"-adjective-fr
"afektaĵo"-noun-eo "façon"-noun-fr
"afektaĵo"-noun-eo "manière"-noun-fr
"afektaĵo"-noun-eo "mine"-noun-fr
"façon"-noun-fr "afektaĵo"-noun-eo
"façon"-noun-fr "fasono"-noun-eo
"façon"-noun-fr "modo"-noun-eo
