"2a"-adjective-eo "IInd"-adjective-fr
"amaĵisto"-noun-eo "gigolo"-noun-fr
"gigolo"-noun-fr "amaĵisto"-noun-eo
"amanto"-noun-eo "amoureux"-noun-fr
"amanto"-noun-eo "maitresse"-noun-fr
"amoureux"-noun-fr "amanto"-noun-eo
"amoureux"-noun-fr "koramiko"-noun-eo
"maitresse"-noun-fr "amanto"-noun-eo
"koramiko"-noun-eo "amoureux"-noun-fr
"koramiko"-noun-eo "petit ami"-noun-fr
"amaranto"-noun-eo "amaranthe"-noun-fr
"amaranthe"-noun-fr "amaranto"-noun-eo
"amaskomunikilo"-noun-eo "média de masse"-noun-fr
"amaskomunikilo"-noun-eo "moyen de diffusion de masse"-noun-fr
"média de masse"-noun-fr "amaskomunikilo"-noun-eo
"moyen de diffusion de masse"-noun-fr "amaskomunikilo"-noun-eo
"amaso"-noun-eo "multitude"-noun-fr
"multitude"-noun-fr "amaso"-noun-eo
"multitude"-noun-fr "multego"-noun-eo
"multego"-noun-eo "multitude"-noun-fr
"multego"-noun-eo "myriade"-noun-fr
"dada"-noun-fr "ĉevaleto"-noun-eo
"dada"-noun-fr "hobio"-noun-eo
"ĉevaleto"-noun-eo "dada"-noun-fr
"ĉevaleto"-noun-eo "marotte"-noun-fr
"hobio"-noun-eo "dada"-noun-fr
"hobio"-noun-eo "marotte"-noun-fr
"hobio"-noun-eo "violon d'Ingres"-noun-fr
"marotte"-noun-fr "ĉevaleto"-noun-eo
"marotte"-noun-fr "hobio"-noun-eo
"marotte"-noun-fr "manio"-noun-eo
"manio"-noun-eo "marotte"-noun-fr
"amatoro"-noun-eo "dilettante"-noun-fr
"dilettante"-noun-fr "amatoro"-noun-eo
"dilettante"-noun-fr "diletanto"-noun-eo
"diletanto"-noun-eo "dilettante"-noun-fr
"ambasado"-noun-eo "mission diplomatique"-noun-fr
"mission diplomatique"-noun-fr "ambasado"-noun-eo
"ambaŭ"-adverb-eo "l'un et l'autre"-adverb-fr
"ambaŭ"-adverb-eo "tous deux"-adverb-fr
"l'un et l'autre"-adverb-fr "ambaŭ"-adverb-eo
"tous deux"-adverb-fr "ambaŭ"-adverb-eo
"ambaŭseksa"-adjective-eo "bisexué"-adjective-fr
"ambaŭseksa"-adjective-eo "des deux sexes"-adjective-fr
"ambaŭseksa"-adjective-eo "androgyne"-adjective-fr
"bisexué"-adjective-fr "ambaŭseksa"-adjective-eo
"des deux sexes"-adjective-fr "ambaŭseksa"-adjective-eo
"androgyne"-adjective-fr "ambaŭseksa"-adjective-eo
"androgyne"-adjective-fr "androgina"-adjective-eo
"androgina"-adjective-eo "androgyne"-adjective-fr
"ambaŭseksemulo"-noun-eo "bisexuel"-noun-fr
"bisexuel"-noun-fr "ambaŭseksemulo"-noun-eo
"ambicii"-verb-eo "avoir l'ambition"-verb-fr
"avoir l'ambition"-verb-fr "ambicii"-verb-eo
"ambono"-noun-eo "minbar"-noun-fr
"minbar"-noun-fr "ambono"-noun-eo
"ambulanco"-noun-eo "hôpital de campagne"-noun-fr
"hôpital de campagne"-noun-fr "ambulanco"-noun-eo
"América Móvil"-properNoun-eo "América Móvil"-properNoun-fr
"América Móvil"-properNoun-fr "América Móvil"-properNoun-eo
"American International Group"-properNoun-eo "American International Group"-properNoun-fr
"American International Group"-properNoun-fr "American International Group"-properNoun-eo
"americio"-noun-eo "americium"-noun-fr
"americium"-noun-fr "americio"-noun-eo
"Amerisource"-properNoun-eo "Amerisource"-properNoun-fr
"Amerisource"-properNoun-fr "Amerisource"-properNoun-eo
"AmerisourceBergen"-properNoun-eo "AmerisourceBergen"-properNoun-fr
"AmerisourceBergen"-properNoun-fr "AmerisourceBergen"-properNoun-eo
"amorfe"-adverb-eo "amorphement"-adverb-fr
"amorphement"-adverb-fr "amorfe"-adverb-eo
"amori"-verb-eo "faire l'amour"-verb-fr
"amori"-verb-eo "coïter"-verb-fr
"faire l'amour"-verb-fr "amori"-verb-eo
"faire l'amour"-verb-fr "koiti"-verb-eo
"faire l'amour"-verb-fr "kopulacii"-verb-eo
"coïter"-verb-fr "amori"-verb-eo
"coïter"-verb-fr "koiti"-verb-eo
"coïter"-verb-fr "kopulacii"-verb-eo
"koiti"-verb-eo "faire l'amour"-verb-fr
"koiti"-verb-eo "coïter"-verb-fr
"kopulacii"-verb-eo "faire l'amour"-verb-fr
"kopulacii"-verb-eo "coïter"-verb-fr
"amoristino"-noun-eo "tapineuse"-noun-fr
"amoristino"-noun-eo "fille publique"-noun-fr
"amoristino"-noun-eo "fille de joie"-noun-fr
"amoristino"-noun-eo "péripatéticienne"-noun-fr
"tapineuse"-noun-fr "amoristino"-noun-eo
"fille publique"-noun-fr "amoristino"-noun-eo
"fille publique"-noun-fr "ĉiesulino"-noun-eo
"fille publique"-noun-fr "prostituitino"-noun-eo
"fille publique"-noun-fr "publikulino"-noun-eo
"fille de joie"-noun-fr "amoristino"-noun-eo
"péripatéticienne"-noun-fr "amoristino"-noun-eo
"ĉiesulino"-noun-eo "fille publique"-noun-fr
"prostituitino"-noun-eo "fille publique"-noun-fr
"publikulino"-noun-eo "fille publique"-noun-fr
"amoro"-noun-eo "putto"-noun-fr
"amoro"-noun-eo "relation sexuelle"-noun-fr
"putto"-noun-fr "amoro"-noun-eo
"relation sexuelle"-noun-fr "amoro"-noun-eo
"relation sexuelle"-noun-fr "koito"-noun-eo
"relation sexuelle"-noun-fr "kopulacio"-noun-eo
"relation sexuelle"-noun-fr "sekskuniĝo"-noun-eo
"koito"-noun-eo "relation sexuelle"-noun-fr
"kopulacio"-noun-eo "relation sexuelle"-noun-fr
"sekskuniĝo"-noun-eo "relation sexuelle"-noun-fr
"AMR"-properNoun-eo "AMR"-properNoun-fr
"AMR"-properNoun-fr "AMR"-properNoun-eo
"amuzisto"-noun-eo "amuseur"-noun-fr
"amuseur"-noun-fr "amuzisto"-noun-eo
"analitika geometrio"-noun-eo "géométrie analytique"-noun-fr
"géométrie analytique"-noun-fr "analitika geometrio"-noun-eo
"analitiko"-noun-eo "analyse mathématique"-noun-fr
"analyse mathématique"-noun-fr "analitiko"-noun-eo
"analiza"-adjective-eo "analyseur"-adjective-fr
"analyseur"-adjective-fr "analiza"-adjective-eo
"analo"-noun-eo "annale"-noun-fr
"annale"-noun-fr "analo"-noun-eo
"analoge"-adverb-eo "analoguement"-adverb-fr
"analoguement"-adverb-fr "analoge"-adverb-eo
"anaso"-noun-eo "colvert"-noun-fr
"colvert"-noun-fr "anaso"-noun-eo
"anastigmata"-adjective-eo "anastigmat"-adjective-fr
"anastigmat"-adjective-fr "anastigmata"-adjective-eo
"anatemi"-verb-eo "jeter l'anathème"-verb-fr
"jeter l'anathème"-verb-fr "anatemi"-verb-eo
"anĉo"-noun-eo "anche"-noun-fr
"anche"-noun-fr "anĉo"-noun-eo
"andaluzo"-noun-eo "Andalou"-noun-fr
"Andalou"-noun-fr "andaluzo"-noun-eo
"anekdoto"-noun-eo "histoire drôle"-noun-fr
"histoire drôle"-noun-fr "anekdoto"-noun-eo
"aneksaĵo"-noun-eo "pièce jointe"-noun-fr
"pièce jointe"-noun-fr "aneksaĵo"-noun-eo
"aneto"-noun-eo "anet"-noun-fr
"anet"-noun-fr "aneto"-noun-eo
"anglo"-noun-eo "Anglais"-noun-fr
"Anglais"-noun-fr "anglo"-noun-eo
"Anglo American"-properNoun-eo "Anglo American"-properNoun-fr
"Anglo American"-properNoun-fr "Anglo American"-properNoun-eo
"anglosakso"-noun-eo "Anglo-saxon"-noun-fr
"Anglo-saxon"-noun-fr "anglosakso"-noun-eo
"angola"-adjective-eo "angolois"-adjective-fr
"angolois"-adjective-fr "angola"-adjective-eo
"angolano"-noun-eo "Angolois"-noun-fr
"Angolois"-noun-fr "angolano"-noun-eo
"angori"-verb-eo "être angoissé"-verb-fr
"être angoissé"-verb-fr "angori"-verb-eo
"anheli"-verb-eo "être essoufflé"-verb-fr
"anheli"-verb-eo "haleter"-verb-fr
"être essoufflé"-verb-fr "anheli"-verb-eo
"haleter"-verb-fr "anheli"-verb-eo
"Anheuser-Busch InBev"-properNoun-eo "Anheuser-Busch InBev"-properNoun-fr
"Anheuser-Busch InBev"-properNoun-fr "Anheuser-Busch InBev"-properNoun-eo
"anizujo"-noun-eo "anis"-noun-fr
"anis"-noun-fr "anizujo"-noun-eo
"ankoraŭ foje"-adverb-eo "une fois encore"-adverb-fr
"une fois encore"-adverb-fr "ankoraŭ foje"-adverb-eo
"anobio"-noun-eo "anobie"-noun-fr
"anobio"-noun-eo "vrillette"-noun-fr
"anobie"-noun-fr "anobio"-noun-eo
"vrillette"-noun-fr "anobio"-noun-eo
"anonarbo"-noun-eo "anonier"-noun-fr
"anonier"-noun-fr "anonarbo"-noun-eo
"anonier"-noun-fr "anonujo"-noun-eo
"anonujo"-noun-eo "anonier"-noun-fr
"anono"-noun-eo "anone"-noun-fr
"anone"-noun-fr "anono"-noun-eo
"anstataŭa"-adjective-eo "de rechange"-adjective-fr
"anstataŭa"-adjective-eo "de substitution"-adjective-fr
"de rechange"-adjective-fr "anstataŭa"-adjective-eo
"de rechange"-adjective-fr "rezerva"-adjective-eo
"de substitution"-adjective-fr "anstataŭa"-adjective-eo
"rezerva"-adjective-eo "de rechange"-adjective-fr
"rezerva"-adjective-eo "de réserve"-adjective-fr
"anstataŭanto"-noun-eo "suppléant"-noun-fr
"suppléant"-noun-fr "anstataŭanto"-noun-eo
"suppléant"-noun-fr "anstataŭulo"-noun-eo
"anstataŭulo"-noun-eo "suppléant"-noun-fr
"anstataŭe"-adverb-eo "à la place"-adverb-fr
"anstataŭe"-adverb-eo "en remplacement"-adverb-fr
"à la place"-adverb-fr "anstataŭe"-adverb-eo
"en remplacement"-adverb-fr "anstataŭe"-adverb-eo
"anstataŭi"-verb-eo "prendre la relais de"-verb-fr
"anstataŭi"-verb-eo "tenir lieu"-verb-fr
"prendre la relais de"-verb-fr "anstataŭi"-verb-eo
"tenir lieu"-verb-fr "anstataŭi"-verb-eo
"antaŭ"-adverb-eo "pré"-adverb-fr
"pré"-adverb-fr "antaŭ"-adverb-eo
"antaŭ"-preposition-eo "au devant de"-preposition-fr
"au devant de"-preposition-fr "antaŭ"-preposition-eo
"antaŭa tago"-noun-eo "jour précédent"-noun-fr
"jour précédent"-noun-fr "antaŭa tago"-noun-eo
"jour précédent"-noun-fr "antaŭtago"-noun-eo
"jour précédent"-noun-fr "hieraŭo"-noun-eo
"antaŭtago"-noun-eo "jour précédent"-noun-fr
"hieraŭo"-noun-eo "jour précédent"-noun-fr
"antaŭanto"-noun-eo "devancier"-noun-fr
"devancier"-noun-fr "antaŭanto"-noun-eo
"devancier"-noun-fr "antaŭulo"-noun-eo
"antaŭulo"-noun-eo "devancier"-noun-fr
"antaŭ nelonge"-adverb-eo "il y a peu"-adverb-fr
"il y a peu"-adverb-fr "antaŭ nelonge"-adverb-eo
"il y a peu"-adverb-fr "antaŭnelonge"-adverb-eo
"antaŭnelonge"-adverb-eo "il y a peu"-adverb-fr
"prédestinatianisme"-noun-fr "antaŭdestino"-noun-eo
"antaŭdestino"-noun-eo "prédestinatianisme"-noun-fr
"antaŭe"-adverb-eo "à l'avant"-adverb-fr
"antaŭe"-adverb-eo "au devant"-adverb-fr
"antaŭe"-adverb-eo "au préalable"-adverb-fr
"antaŭe"-adverb-eo "préliminairement"-adverb-fr
"à l'avant"-adverb-fr "antaŭe"-adverb-eo
"au devant"-adverb-fr "antaŭe"-adverb-eo
"au préalable"-adverb-fr "antaŭe"-adverb-eo
"préliminairement"-adverb-fr "antaŭe"-adverb-eo
"antaŭeco"-noun-eo "fait d'être devant"-noun-fr
"fait d'être devant"-noun-fr "antaŭeco"-noun-eo
"antaŭgarda"-adjective-eo "de prévention"-adjective-fr
"antaŭgarda"-adjective-eo "de protection"-adjective-fr
"antaŭgarda"-adjective-eo "préservateur"-adjective-fr
"de prévention"-adjective-fr "antaŭgarda"-adjective-eo
"de protection"-adjective-fr "antaŭgarda"-adjective-eo
"préservateur"-adjective-fr "antaŭgarda"-adjective-eo
"antaŭhistorie"-adverb-eo "préhistoriquement"-adverb-fr
"préhistoriquement"-adverb-fr "antaŭhistorie"-adverb-eo
"antaŭkambrio"-noun-eo "Précambrien"-noun-fr
"Précambrien"-noun-fr "antaŭkambrio"-noun-eo
"antaŭkongreso"-noun-eo "avant-congrès"-noun-fr
"avant-congrès"-noun-fr "antaŭkongreso"-noun-eo
"antaŭlasta"-adjective-eo "pénultième"-adjective-fr
"pénultième"-adjective-fr "antaŭlasta"-adjective-eo
"antaŭmanĝaĵo"-noun-eo "hors d'œuvre"-noun-fr
"hors d'œuvre"-noun-fr "antaŭmanĝaĵo"-noun-eo
"antaŭparolo"-noun-eo "avant-propos"-noun-fr
"avant-propos"-noun-fr "antaŭparolo"-noun-eo
"avant-propos"-noun-fr "prefaco"-noun-eo
"prefaco"-noun-eo "avant-propos"-noun-fr
"antaŭrimedo"-noun-eo "moyen de prévention"-noun-fr
"moyen de prévention"-noun-fr "antaŭrimedo"-noun-eo
"antaŭselekti"-verb-eo "présélectionner"-verb-fr
"présélectionner"-verb-fr "antaŭselekti"-verb-eo
"antaŭsigno"-noun-eo "signe avant-coureur"-noun-fr
"signe avant-coureur"-noun-fr "antaŭsigno"-noun-eo
"antaŭurba"-adjective-eo "suburbain"-adjective-fr
"suburbain"-adjective-fr "antaŭurba"-adjective-eo
"suburbain"-adjective-fr "suburba"-adjective-eo
"suburba"-adjective-eo "suburbain"-adjective-fr
"foc"-noun-fr "ĵibo"-noun-eo
"ĵibo"-noun-eo "foc"-noun-fr
"antaŭvespero"-noun-eo "avant-soirée"-noun-fr
"antaŭvespero"-noun-eo "fin d'après-midi"-noun-fr
"antaŭvespero"-noun-eo "réveillon"-noun-fr
"antaŭvespero"-noun-eo "soir de la veille"-noun-fr
"antaŭvespero"-noun-eo "veille au soir"-noun-fr
"avant-soirée"-noun-fr "antaŭvespero"-noun-eo
"fin d'après-midi"-noun-fr "antaŭvespero"-noun-eo
"réveillon"-noun-fr "antaŭvespero"-noun-eo
"soir de la veille"-noun-fr "antaŭvespero"-noun-eo
"veille au soir"-noun-fr "antaŭvespero"-noun-eo
"prévoyance"-noun-fr "antaŭzorgo"-noun-eo
"antaŭzorgo"-noun-eo "prévoyance"-noun-fr
"antikve"-adverb-eo "antiquement"-adverb-fr
"antiquement"-adverb-fr "antikve"-adverb-eo
"antimarxiste"-adjective-fr "kontraŭmarksisma"-adjective-eo
"antimarxiste"-adjective-fr "kontraŭmarksista"-adjective-eo
"kontraŭmarksisma"-adjective-eo "antimarxiste"-adjective-fr
"kontraŭmarksista"-adjective-eo "antimarxiste"-adjective-fr
"antimarxisme"-noun-fr "kontraŭmarksismo"-noun-eo
"kontraŭmarksismo"-noun-eo "antimarxisme"-noun-fr
"antimarxiste"-noun-fr "kontraŭmarksisto"-noun-eo
"kontraŭmarksisto"-noun-eo "antimarxiste"-noun-fr
"antisepse"-adverb-eo "antiseptiquement"-adverb-fr
"antiseptiquement"-adverb-fr "antisepse"-adverb-eo
"antonimo"-noun-eo "antonyme"-noun-fr
"antonyme"-noun-fr "antonimo"-noun-eo
"Antverpeno"-properNoun-eo "Antwerpen"-properNoun-fr
"Antwerpen"-properNoun-fr "Antverpeno"-properNoun-eo
"anunciacio"-noun-eo "Annonciation"-noun-fr
"Annonciation"-noun-fr "anunciacio"-noun-eo
"aparta"-adjective-eo "à part"-adjective-fr
"à part"-adjective-fr "aparta"-adjective-eo
"apika"-adjective-eo "à pic"-adjective-fr
"à pic"-adjective-fr "apika"-adjective-eo
"apopleksio"-noun-eo "ictus apoplectique"-noun-fr
"ictus apoplectique"-noun-fr "apopleksio"-noun-eo
"aposteriora"-adjective-eo "à posteriori"-adjective-fr
"à posteriori"-adjective-fr "aposteriora"-adjective-eo
"apostrofi"-verb-eo "mettre une apostrophe"-verb-fr
"apostrofi"-verb-eo "élider"-verb-fr
"mettre une apostrophe"-verb-fr "apostrofi"-verb-eo
"élider"-verb-fr "apostrofi"-verb-eo
"élider"-verb-fr "elizii"-verb-eo
"elizii"-verb-eo "élider"-verb-fr
"apoteozi"-verb-eo "porter aux nues"-verb-fr
"porter aux nues"-verb-fr "apoteozi"-verb-eo
"apozicii"-verb-eo "mettre en apposition"-verb-fr
"mettre en apposition"-verb-fr "apozicii"-verb-eo
"apriora"-adjective-eo "à priori"-adjective-fr
"apriora"-adjective-eo "prédéfini"-adjective-fr
"à priori"-adjective-fr "apriora"-adjective-eo
"prédéfini"-adjective-fr "apriora"-adjective-eo
"apro"-noun-eo "laie"-noun-fr
"apro"-noun-eo "marcassin"-noun-fr
"laie"-noun-fr "apro"-noun-eo
"marcassin"-noun-fr "apro"-noun-eo
"aproksimi"-verb-eo "approximer"-verb-fr
"aproksimi"-verb-eo "trouver une approximation"-verb-fr
"approximer"-verb-fr "aproksimi"-verb-eo
"trouver une approximation"-verb-fr "aproksimi"-verb-eo
"apuda"-adjective-eo "tout proche"-adjective-fr
"apuda"-adjective-eo "adjacent supplémentaire"-adjective-fr
"tout proche"-adjective-fr "apuda"-adjective-eo
"adjacent supplémentaire"-adjective-fr "apuda"-adjective-eo
"appoint"-noun-fr "komplemento"-noun-eo
"komplemento"-noun-eo "appoint"-noun-fr
"komplemento"-noun-eo "angle complémentaire"-noun-fr
"komplemento"-noun-eo "complémentaire"-noun-fr
"arabo"-noun-eo "Arabe"-noun-fr
"Arabe"-noun-fr "arabo"-noun-eo
"arbuto"-noun-eo "arbouse"-noun-fr
"arbouse"-noun-fr "arbuto"-noun-eo
"ArcelorMittal"-properNoun-eo "ArcelorMittal"-properNoun-fr
"ArcelorMittal"-properNoun-fr "ArcelorMittal"-properNoun-eo
"Archer Daniels Midland"-properNoun-eo "Archer Daniels Midland"-properNoun-fr
"Archer Daniels Midland"-properNoun-fr "Archer Daniels Midland"-properNoun-eo
"arda"-adjective-eo "chauffé à blanc"-adjective-fr
"chauffé à blanc"-adjective-fr "arda"-adjective-eo
"ardi"-verb-eo "être ardent"-verb-fr
"ardi"-verb-eo "être incandescent"-verb-fr
"être ardent"-verb-fr "ardi"-verb-eo
"être incandescent"-verb-fr "ardi"-verb-eo
"être incandescent"-verb-fr "inkandeski"-verb-eo
"inkandeski"-verb-eo "être incandescent"-verb-fr
"manchon"-noun-fr "mufo"-noun-eo
"mufo"-noun-eo "manchon"-noun-fr
"mufo"-noun-eo "moufle"-noun-fr
"ardo"-noun-eo "incandescence"-noun-fr
"incandescence"-noun-fr "ardo"-noun-eo
"incandescence"-noun-fr "inkandesko"-noun-eo
"inkandesko"-noun-eo "incandescence"-noun-fr
"areometro"-noun-eo "densimètre"-noun-fr
"densimètre"-noun-fr "areometro"-noun-eo
"arestejo"-noun-eo "maison d'arrêt"-noun-fr
"maison d'arrêt"-noun-fr "arestejo"-noun-eo
"maison d'arrêt"-noun-fr "malliberejo"-noun-eo
"malliberejo"-noun-eo "maison d'arrêt"-noun-fr
"arestito"-noun-eo "prévenu"-noun-fr
"prévenu"-noun-fr "arestito"-noun-eo
"AREVA"-properNoun-eo "AREVA"-properNoun-fr
"AREVA"-properNoun-fr "AREVA"-properNoun-eo
"argano"-noun-eo "derrick"-noun-fr
"derrick"-noun-fr "argano"-noun-eo
"argumento"-noun-eo "indéterminée"-noun-fr
"indéterminée"-noun-fr "argumento"-noun-eo
"aritmetika progresio"-noun-eo "progression arithmétique"-noun-fr
"aritmetika progresio"-noun-eo "suite arithmétique"-noun-fr
"progression arithmétique"-noun-fr "aritmetika progresio"-noun-eo
"suite arithmétique"-noun-fr "aritmetika progresio"-noun-eo
"aritmetiko"-noun-eo "théorie des nombres"-noun-fr
"théorie des nombres"-noun-fr "aritmetiko"-noun-eo
"arkeologie"-adverb-eo "archéologiquement"-adverb-fr
"archéologiquement"-adverb-fr "arkeologie"-adverb-eo
"arkeopteriko"-noun-eo "archéoptéryx"-noun-fr
"archéoptéryx"-noun-fr "arkeopteriko"-noun-eo
"arkitravo"-noun-eo "épistyle"-noun-fr
"épistyle"-noun-fr "arkitravo"-noun-eo
"arkte"-adverb-eo "arctiquement"-adverb-fr
"arctiquement"-adverb-fr "arkte"-adverb-eo
"armurerie"-noun-fr "armilejo"-noun-eo
"armilejo"-noun-eo "armurerie"-noun-fr
"armeno"-noun-eo "Arménien"-noun-fr
"Arménien"-noun-fr "armeno"-noun-eo
"armeo"-noun-eo "forces armées"-noun-fr
"forces armées"-noun-fr "armeo"-noun-eo
"aro"-noun-eo "are"-noun-fr
"aro"-noun-eo "convoi_ens"-noun-fr
"are"-noun-fr "aro"-noun-eo
"convoi_ens"-noun-fr "aro"-noun-eo
"arogante"-adverb-eo "prétentieusement"-adverb-fr
"prétentieusement"-adverb-fr "arogante"-adverb-eo
"prétentieusement"-adverb-fr "pretendeme"-adverb-eo
"pretendeme"-adverb-eo "prétentieusement"-adverb-fr
"arogantulo"-noun-eo "prétentieux"-noun-fr
"prétentieux"-noun-fr "arogantulo"-noun-eo
"prétentieux"-noun-fr "pretendemulo"-noun-eo
"pretendemulo"-noun-eo "prétentieux"-noun-fr
"aroki"-verb-eo "roquer"-verb-fr
"roquer"-verb-fr "aroki"-verb-eo
"aromaĵo"-noun-eo "aromate"-noun-fr
"aromate"-noun-fr "aromaĵo"-noun-eo
"aromate"-noun-fr "aromherbo"-noun-eo
"aromherbo"-noun-eo "aromate"-noun-fr
"aromherbo"-noun-eo "herbe aromatique"-noun-fr
"herbe aromatique"-noun-fr "aromherbo"-noun-eo
"aromi"-verb-eo "répandre un arôme"-verb-fr
"répandre un arôme"-verb-fr "aromi"-verb-eo
"arpeĝi"-verb-eo "arpéger"-verb-fr
"arpéger"-verb-fr "arpeĝi"-verb-eo
"artaĵo"-noun-eo "œuvre d'art"-noun-fr
"œuvre d'art"-noun-fr "artaĵo"-noun-eo
"artefarita intelekto"-noun-eo "intelligence artificielle"-noun-fr
"intelligence artificielle"-noun-fr "artefarita intelekto"-noun-eo
"feu d'artifice"-noun-fr "fajraĵo"-noun-eo
"fajraĵo"-noun-eo "feu d'artifice"-noun-fr
"artifika"-adjective-eo "contourné"-adjective-fr
"contourné"-adjective-fr "artifika"-adjective-eo
"artikiga punkto"-noun-eo "point d'articulation"-noun-fr
"point d'articulation"-noun-fr "artikiga punkto"-noun-eo
"artismo"-noun-eo "sens artistique"-noun-fr
"sens artistique"-noun-fr "artismo"-noun-eo
"asafetido"-noun-eo "asa-fœtida"-noun-fr
"asafetido"-noun-eo "ase fétide"-noun-fr
"asa-fœtida"-noun-fr "asafetido"-noun-eo
"ase fétide"-noun-fr "asafetido"-noun-eo
"ascenda"-adjective-eo "ascenseur"-adjective-fr
"ascenseur"-adjective-fr "ascenda"-adjective-eo
"asimptoto"-noun-eo "asymptote"-noun-fr
"asymptote"-noun-fr "asimptoto"-noun-eo
"askarido"-noun-eo "ascaris"-noun-fr
"ascaris"-noun-fr "askarido"-noun-eo
"asocie"-adverb-eo "associativement"-adverb-fr
"associativement"-adverb-fr "asocie"-adverb-eo
"aspergi"-verb-eo "asperger"-verb-fr
"asperger"-verb-fr "aspergi"-verb-eo
"aspergilo"-noun-eo "vaporisateur"-noun-fr
"aspergilo"-noun-eo "aspersoir"-noun-fr
"aspergilo"-noun-eo "pulvérisateur"-noun-fr
"vaporisateur"-noun-fr "aspergilo"-noun-eo
"vaporisateur"-noun-fr "vaporigilo"-noun-eo
"aspersoir"-noun-fr "aspergilo"-noun-eo
"pulvérisateur"-noun-fr "aspergilo"-noun-eo
"vaporigilo"-noun-eo "vaporisateur"-noun-fr
"vaporigilo"-noun-eo "brumisateur"-noun-fr
"aspiri"-verb-eo "aspirer à"-verb-fr
"aspirer à"-verb-fr "aspiri"-verb-eo
"aspre"-adverb-eo "rugueusement"-adverb-fr
"rugueusement"-adverb-fr "aspre"-adverb-eo
"rugueusement"-adverb-fr "malglate"-adverb-eo
"malglate"-adverb-eo "rugueusement"-adverb-fr
"Assicurazioni Generali"-properNoun-eo "Assicurazioni Generali"-properNoun-fr
"Assicurazioni Generali"-properNoun-fr "Assicurazioni Generali"-properNoun-eo
"asterio"-noun-eo "astérie"-noun-fr
"asterio"-noun-eo "étoile de mer"-noun-fr
"astérie"-noun-fr "asterio"-noun-eo
"astérie"-noun-fr "marstelo"-noun-eo
"étoile de mer"-noun-fr "asterio"-noun-eo
"étoile de mer"-noun-fr "marstelo"-noun-eo
"marstelo"-noun-eo "astérie"-noun-fr
"marstelo"-noun-eo "étoile de mer"-noun-fr
"astero"-noun-eo "vendangeuse"-noun-fr
"vendangeuse"-noun-fr "astero"-noun-eo
"astigmata"-adjective-eo "astigmatique"-adjective-fr
"astigmatique"-adjective-fr "astigmata"-adjective-eo
"astigmate"-adverb-eo "astigmatiquement"-adverb-fr
"astigmatiquement"-adverb-fr "astigmate"-adverb-eo
"Astra"-properNoun-eo "Astra"-properNoun-fr
"Astra"-properNoun-fr "Astra"-properNoun-eo
"astrakano"-noun-eo "astracan"-noun-fr
"astracan"-noun-fr "astrakano"-noun-eo
"AstraZeneca"-properNoun-eo "AstraZeneca"-properNoun-fr
"AstraZeneca"-properNoun-fr "AstraZeneca"-properNoun-eo
"asturiano"-noun-eo "Asturien"-noun-fr
"Asturien"-noun-fr "asturiano"-noun-eo
"Asturien"-noun-fr "asturo"-noun-eo
"asturo"-noun-eo "Asturien"-noun-fr
"Asustek"-properNoun-eo "Asustek"-properNoun-fr
"Asustek"-properNoun-fr "Asustek"-properNoun-eo
"Asustek Computer"-properNoun-eo "Asustek Computer"-properNoun-fr
"Asustek Computer"-properNoun-fr "Asustek Computer"-properNoun-eo
"atake"-adverb-eo "offensivement"-adverb-fr
"offensivement"-adverb-fr "atake"-adverb-eo
"offensivement"-adverb-fr "ofende"-adverb-eo
"ofende"-adverb-eo "offensivement"-adverb-fr
"atakema"-adjective-eo "querelleur"-adjective-fr
"querelleur"-adjective-fr "atakema"-adjective-eo
"querelleur"-adjective-fr "malpacema"-adjective-eo
"malpacema"-adjective-eo "querelleur"-adjective-fr
"atendejo"-noun-eo "salle d'attente"-noun-fr
"salle d'attente"-noun-fr "atendejo"-noun-eo
"atendovico"-noun-eo "file d'attente"-noun-fr
"file d'attente"-noun-fr "atendovico"-noun-eo
"atentokapta"-adjective-eo "captivant"-adjective-fr
