"10a"-adjective-epo "Xème"-adjective-fra
"advokato"-noun-epo "intercesseur"-noun-fra
"advokato"-noun-epo "défenseur"-noun-fra
"adzo"-noun-epo "aissette"-noun-fra
"adzo"-noun-epo "asse"-noun-fra
"adzo"-noun-epo "erminette"-noun-fra
"adzo"-noun-epo "herminette"-noun-fra
"Aegon"-properNoun-epo "Aegon"-properNoun-fra
"AEON"-properNoun-epo "AEON"-properNoun-fra
"aera"-adjective-epo "aérien"-adjective-fra
"aera"-adjective-epo "d'air"-adjective-fra
"aera"-adjective-epo "inconsistant"-adjective-fra
"aera"-adjective-epo "vain"-adjective-fra
"aerarmeo"-noun-epo "armée de l'air"-noun-fra
"aerkondukilo"-noun-epo "conduit d'aération"-noun-fra
"aerkondukilo"-noun-epo "galerie d'aération"-noun-fra
"aerkuseno"-noun-epo "airbag"-noun-fra
"aero"-noun-epo "air"-noun-fra
"aerobia"-adjective-epo "aérobie"-adjective-fra
"aerodinamika"-adjective-epo "aérodynamique"-adjective-fra
"aerodinamike"-adverb-epo "aérodynamiquement"-adverb-fra
"aerodinamiko"-noun-epo "aérodynamique"-noun-fra
"aerodinamismo"-noun-epo "aérodynamisme"-noun-fra
"aerodromo"-noun-epo "aérodrome"-noun-fra
"aerodromo"-noun-epo "terrain d'aviation"-noun-fra
"aerofloto"-noun-epo "flotte aérienne"-noun-fra
"aerokondukilo"-noun-epo "conduit d'aération"-noun-fra
"aerokondukilo"-noun-epo "galerie d'aération"-noun-fra
"aerolito"-noun-epo "aérolithe"-noun-fra
"aerolito"-noun-epo "météorite"-noun-fra
"aerometro"-noun-epo "aéromètre"-noun-fra
"aeronaŭtika"-adjective-epo "aéronautique"-adjective-fra
"aeronaŭtike"-adverb-epo "aéronautiquement"-adverb-fra
"aeronaŭtiko"-noun-epo "aéronautique"-noun-fra
"aeronaŭto"-noun-epo "aéronaute"-noun-fra
"aeronaŭto"-noun-epo "aérostier"-noun-fra
"aeroplano"-noun-epo "aéroplane"-noun-fra
"aeroplano"-noun-epo "avion"-noun-fra
"aerospaca"-adjective-epo "aérospatial"-adjective-fra
"Aérospatiale"-properNoun-epo "Aérospatiale"-properNoun-fra
"aerostato"-noun-epo "aérostat"-noun-fra
"aerostato"-noun-epo "ballon"-noun-fra
"aerpirato"-noun-epo "pirate de l'air"-noun-fra
"aerpoŝta"-adjective-epo "aéropostal"-adjective-fra
"aerŝtono"-noun-epo "aérolithe"-noun-fra
"aertransporto"-noun-epo "transport aérien"-noun-fra
"aerumi"-verb-epo "ventiler"-verb-fra
"aerumi"-verb-epo "aérer"-verb-fra
"Aetna"-properNoun-epo "Aetna"-properNoun-fra
"afabla"-adjective-epo "affable"-adjective-fra
"afabla"-adjective-epo "aimable"-adjective-fra
"afabla"-adjective-epo "avenant"-adjective-fra
"afabla"-adjective-epo "convivial"-adjective-fra
"afabla"-adjective-epo "gentil"-adjective-fra
"afabla"-adjective-epo "brave"-adjective-fra
"afabla"-adjective-epo "intuitif"-adjective-fra
"afabla"-adjective-epo "prévenant"-adjective-fra
"afable"-adverb-epo "affablement"-adverb-fra
"afableco"-noun-epo "convivialité"-noun-fra
"afara"-adjective-epo "afar"-adjective-fra
"afaro"-noun-epo "Afar"-noun-fra
"afazio"-noun-epo "aphasie"-noun-fra
"afekcia"-adjective-epo "affectif"-adjective-fra
"afekcie"-adverb-epo "affectivement"-adverb-fra
"afekcii"-verb-epo "affecter"-verb-fra
"afekcii"-verb-epo "choquer"-verb-fra
"afekcii"-verb-epo "commotionner"-verb-fra
"afekcii"-verb-epo "émouvoir"-verb-fra
"afekcii"-verb-epo "secouer"-verb-fra
"afekcio"-noun-epo "affection de l'âme"-noun-fra
"afekcio"-noun-epo "affection"-noun-fra
"afekcio"-noun-epo "secousse"-noun-fra
"afekcio"-noun-epo "transport nerveux"-noun-fra
"afekcio"-noun-epo "choc"-noun-fra
"afekcio"-noun-epo "commotion"-noun-fra
"afekcio"-noun-epo "émotion"-noun-fra
"afekcio"-noun-epo "maladie"-noun-fra
"afekta"-adjective-epo "affecté"-adjective-fra
"afekta"-adjective-epo "apprêté"-adjective-fra
"afekta"-adjective-epo "chichiteux"-adjective-fra
"afekta"-adjective-epo "de commande"-adjective-fra
"afekta"-adjective-epo "feint"-adjective-fra
"afekta"-adjective-epo "maniéré"-adjective-fra
"afekta"-adjective-epo "minaudier"-adjective-fra
"afekta"-adjective-epo "peu naturel"-adjective-fra
"afekta"-adjective-epo "artificiel"-adjective-fra
"afekta"-adjective-epo "forcé"-adjective-fra
"afekta"-adjective-epo "précieux"-adjective-fra
"afekta"-adjective-epo "qui affecte"-adjective-fra
"afektaĵo"-noun-epo "chichi"-noun-fra
"afektaĵo"-noun-epo "simagrée"-noun-fra
"afektaĵo"-noun-epo "façon"-noun-fra
"afektaĵo"-noun-epo "manière"-noun-fra
"afektaĵo"-noun-epo "minauderie"-noun-fra
"afektaĵo"-noun-epo "mine"-noun-fra
"afektaĵo"-noun-epo "singerie"-noun-fra
"afekte"-adverb-epo "chichiteusement"-adverb-fra
"afekte"-adverb-epo "précieusement"-adverb-fra
"afektema"-adjective-epo "affecté"-adjective-fra
"afektema"-adjective-epo "apprêté"-adjective-fra
"afektema"-adjective-epo "artificiel"-adjective-fra
"afektema"-adjective-epo "chichiteux"-adjective-fra
"afektema"-adjective-epo "maniéré"-adjective-fra
"afektema"-adjective-epo "minaudier"-adjective-fra
"afektema"-adjective-epo "peu naturel"-adjective-fra
"afektema"-adjective-epo "précieux"-adjective-fra
"afekteme"-adverb-epo "chichiteusement"-adverb-fra
"afekteme"-adverb-epo "précieusement"-adverb-fra
"afekti"-verb-epo "affecter"-verb-fra
"afekti"-verb-epo "agir avec affectation"-verb-fra
"afekti"-verb-epo "faire des façons"-verb-fra
"afekti"-verb-epo "faire des manières"-verb-fra
"afekti"-verb-epo "feindre"-verb-fra
"afekti"-verb-epo "minauder"-verb-fra
"afekti"-verb-epo "prendre des airs"-verb-fra
"afekti"-verb-epo "adopter"-verb-fra
"afekti"-verb-epo "afficher"-verb-fra
"afekti"-verb-epo "faire semblant"-verb-fra
"afekti"-verb-epo "jouer"-verb-fra
"afekti"-verb-epo "simuler"-verb-fra
"afektiva"-adjective-epo "affectif"-adjective-fra
"afektiva"-adjective-epo "émotionnel"-adjective-fra
"afektive"-adverb-epo "affectivement"-adverb-fra
"afekto"-noun-epo "affectation"-noun-fra
"afekto"-noun-epo "afféterie"-noun-fra
"afekto"-noun-epo "artificialité"-noun-fra
"afekto"-noun-epo "minauderie"-noun-fra
"afekto"-noun-epo "préciosité"-noun-fra
"afektulo"-noun-epo "personne affectée"-noun-fra
"afektulo"-noun-epo "poseur"-noun-fra
"afelio"-noun-epo "aphélie"-noun-fra
"afera"-adjective-epo "d'affaire"-adjective-fra
"afera"-adjective-epo "de chose"-adjective-fra
"aferema"-adjective-epo "affairé"-adjective-fra
"aferisto"-noun-epo "businessman"-noun-fra
"aferisto"-noun-epo "homme d'affaires"-noun-fra
"aferisto"-noun-epo "business-man"-noun-fra
"afero"-noun-epo "affaire"-noun-fra
"afero"-noun-epo "business"-noun-fra
"afero"-noun-epo "chose"-noun-fra
"afero"-noun-epo "sujet"-noun-fra
"afero"-noun-epo "cause"-noun-fra
"afero"-noun-epo "commerce"-noun-fra
"afero"-noun-epo "dossier"-noun-fra
"afero"-noun-epo "entreprise"-noun-fra
"afero"-noun-epo "firme"-noun-fra
"afero"-noun-epo "question"-noun-fra
"afero"-noun-epo "société"-noun-fra
"aferstato"-noun-epo "statu quo"-noun-fra
"afgana"-adjective-epo "afghan"-adjective-fra
"Afganio"-properNoun-epo "Afghanistan"-properNoun-fra
"afgano"-noun-epo "Afghan"-noun-fra
"afidedo"-noun-epo "aphidien"-noun-fra
"afido"-noun-epo "puceron"-noun-fra
"afikso"-noun-epo "affixe"-noun-fra
"afina"-adjective-epo "affine"-adjective-fra
"afina ebeno"-noun-epo "plan affine"-noun-fra
"afina hiperebeno"-noun-epo "hyperplan affine"-noun-fra
"afina rekto"-noun-epo "droite affine"-noun-fra
"afina rotacio"-noun-epo "rotation affine"-noun-fra
"afina spaco"-noun-epo "espace affine"-noun-fra
"afina subspaco"-noun-epo "variété affine"-noun-fra
"afineco"-noun-epo "affinité"-noun-fra
"afiŝadi"-verb-epo "dumper"-verb-fra
"afiŝado"-noun-epo "affichage"-noun-fra
"afiŝebla"-adjective-epo "affichable"-adjective-fra
"afiŝi"-verb-epo "afficher"-verb-fra
"afiŝi"-verb-epo "apposer une affiche"-verb-fra
"afiŝi"-verb-epo "apposer"-verb-fra
"afiŝi"-verb-epo "placarder"-verb-fra
"afiŝi"-verb-epo "poster"-verb-fra
"afiŝo"-noun-epo "affiche"-noun-fra
"afiŝo"-noun-epo "placard"-noun-fra
"afiŝo"-noun-epo "poster"-noun-fra
"afiŝo"-noun-epo "post"-noun-fra
"afiŝo"-noun-epo "avis"-noun-fra
"afiŝo"-noun-epo "panneau"-noun-fra
"afiŝtabulo"-noun-epo "affiche"-noun-fra
"Aflac"-properNoun-epo "Aflac"-properNoun-fra
"aflikta"-adjective-epo "chagrinant"-adjective-fra
"aflikti"-verb-epo "navrer"-verb-fra
"aflikti"-verb-epo "accabler"-verb-fra
"aflikti"-verb-epo "affecter"-verb-fra
"aflikti"-verb-epo "affliger"-verb-fra
"aflikti"-verb-epo "atteindre"-verb-fra
"aflikti"-verb-epo "attrister"-verb-fra
"aflikti"-verb-epo "chagriner"-verb-fra
"aflikti"-verb-epo "désoler"-verb-fra
"aflikti"-verb-epo "peiner"-verb-fra
"aflikti"-verb-epo "toucher"-verb-fra
"afliktiĝema"-adjective-epo "chagrin"-adjective-fra
"afliktiĝi"-verb-epo "affliger"-verb-fra
"afliktiĝi"-verb-epo "attrister"-verb-fra
"afliktiĝi"-verb-epo "chagriner"-verb-fra
"afliktiĝi"-verb-epo "désoler"-verb-fra
"afliktiĝo"-noun-epo "accablement"-noun-fra
"afliktiĝo"-noun-epo "affliction"-noun-fra
"afliktiĝo"-noun-epo "chagrin"-noun-fra
"afliktiĝo"-noun-epo "peine"-noun-fra
"afliktiĝo"-noun-epo "tristesse"-noun-fra
"aflikto"-noun-epo "affliction"-noun-fra
"aflikto"-noun-epo "accablement"-noun-fra
"aflikto"-noun-epo "chagrin"-noun-fra
"aflikto"-noun-epo "peine"-noun-fra
"aflikto"-noun-epo "tristesse"-noun-fra
"afonio"-noun-epo "aphonie"-noun-fra
"aforismo"-noun-epo "aphorisme"-noun-fra
"afranki"-verb-epo "affranchir"-verb-fra
"afranki"-verb-epo "franchir"-verb-fra
"afrika"-adjective-epo "africain"-adjective-fra
"Afrika Unio"-properNoun-epo "Union Africaine"-properNoun-fra
"afrikano"-noun-epo "Africain"-noun-fra
"afrikato"-noun-epo "affriquée"-noun-fra
"Afriko"-properNoun-epo "Afrique"-properNoun-fra
"afrik-usona"-adjective-epo "afro-américain"-adjective-fra
"afrik-usonano"-noun-epo "Afro-américain"-noun-fra
"Afrodita"-properNoun-epo "Aphrodite"-properNoun-fra
"Afrodito"-properNoun-epo "Aphrodite"-properNoun-fra
"afto"-noun-epo "aphte"-noun-fra
"aftozo"-noun-epo "fièvre aphteuse"-noun-fra
"afusto"-noun-epo "affût"-noun-fra
"aĝa"-adjective-epo "âgé"-adjective-fra
"agaci"-verb-epo "porter sur les nerfs"-verb-fra
"agaci"-verb-epo "agacer"-verb-fra
"agado"-noun-epo "action"-noun-fra
"aganto"-noun-epo "faiseur"-noun-fra
"agaragaro"-noun-epo "agar-agar"-noun-fra
"agarikaco"-noun-epo "agaricacée"-noun-fra
"agariko"-noun-epo "agaric"-noun-fra
"agato"-noun-epo "agate"-noun-fra
"agato"-noun-epo "agathe"-noun-fra
"agavo"-noun-epo "agave"-noun-fra
"Agde"-properNoun-epo "Agde"-properNoun-fra
"Ageas"-properNoun-epo "Ageas"-properNoun-fra
"agema"-adjective-epo "actif"-adjective-fra
"Agen"-properNoun-epo "Agen"-properNoun-fra
"agendo"-noun-epo "agenda"-noun-fra
"agenteco"-noun-epo "agence"-noun-fra
"agentejo"-noun-epo "agence"-noun-fra
"agento"-noun-epo "agent"-noun-fra
"agi"-verb-epo "agir"-verb-fra
"agi"-verb-epo "œuvrer"-verb-fra
"agi"-verb-epo "actionner"-verb-fra
"agi"-verb-epo "comporter"-verb-fra
"agi"-verb-epo "jouer"-verb-fra
"agi"-verb-epo "oeuvrer"-verb-fra
"aĝi"-verb-epo "être âgé"-verb-fra
"aĝio"-noun-epo "agio"-noun-fra
"aĝioti"-verb-epo "agioter"-verb-fra
"agiti"-verb-epo "soumettre à examen"-verb-fra
"agiti"-verb-epo "agiter"-verb-fra
"agiti"-verb-epo "cogiter"-verb-fra
"agiti"-verb-epo "exciter"-verb-fra
"agiti"-verb-epo "susciter"-verb-fra
"agiti"-verb-epo "troubler"-verb-fra
"agitiĝi"-verb-epo "affairer"-verb-fra
"agitiĝi"-verb-epo "agiter"-verb-fra
"agitiĝo"-noun-epo "agitation"-noun-fra
"agleca"-adjective-epo "aquilin"-adjective-fra
"agleca"-adjective-epo "d'aigle"-adjective-fra
"aglo"-noun-epo "aigle"-noun-fra
"Aglo"-properNoun-epo "Aigle"-properNoun-fra
"aglo"-noun-epo "aigle"-noun-fra
"aglomeraĵo"-noun-epo "agglomération"-noun-fra
"aglomeri"-verb-epo "agglomérer"-verb-fra
"aglomero"-noun-epo "agglomération"-noun-fra
"aglutina"-adjective-epo "agglutinatif"-adjective-fra
"aglutini"-verb-epo "agglutiner"-verb-fra
"agnateco"-noun-epo "agnation"-noun-fra
"agnato"-noun-epo "agnat"-noun-fra
"Agnesa"-properNoun-epo "Inés"-properNoun-fra
"Agnio"-properNoun-epo "Agni"-properNoun-fra
"agnoski"-verb-epo "homologuer"-verb-fra
"agnoski"-verb-epo "admettre"-verb-fra
"agnoski"-verb-epo "reconnaître"-verb-fra
"agnostika"-adjective-epo "agnostique"-adjective-fra
"agnostike"-adverb-epo "agnostiquement"-adverb-fra
"agnostikismo"-noun-epo "agnosticisme"-noun-fra
"agnostikulo"-noun-epo "agnostique"-noun-fra
"ago"-noun-epo "acte"-noun-fra
"ago"-noun-epo "action"-noun-fra
"aĝo"-noun-epo "âge"-noun-fra
"agoni"-verb-epo "agoniser"-verb-fra
"agonii"-verb-epo "agoniser"-verb-fra
"agonii"-verb-epo "décliner"-verb-fra
"agonio"-noun-epo "agonie"-noun-fra
"agorafobio"-noun-epo "agoraphobie"-noun-fra
"agordi"-verb-epo "configurer"-verb-fra
"agordi"-verb-epo "paramétrer"-verb-fra
"agordi"-verb-epo "accorder"-verb-fra
"agordi"-verb-epo "mettre en place"-verb-fra
"agordi"-verb-epo "mettre"-verb-fra
"agordi"-verb-epo "régler"-verb-fra
"agordi"-verb-epo "rendre"-verb-fra
"agordilo"-noun-epo "programme de configuration"-noun-fra
"agordilo"-noun-epo "diapason"-noun-fra
"agordisto"-noun-epo "accordeur"-noun-fra
"agordo"-noun-epo "configuration"-noun-fra
"agordo"-noun-epo "état d'esprit"-noun-fra
"agordo"-noun-epo "paramétrage"-noun-fra
"agordo"-noun-epo "réglage"-noun-fra
"agordo"-noun-epo "accord"-noun-fra
"agordo"-noun-epo "atmosphère"-noun-fra
"agrabla"-adjective-epo "agréable"-adjective-fra
"agrabla"-adjective-epo "plaisant"-adjective-fra
"agrable"-adverb-epo "agréablement"-adverb-fra
"agrafi"-verb-epo "agrafer"-verb-fra
"agrafo"-noun-epo "agrafe"-noun-fra
"agrara"-adjective-epo "agraire"-adjective-fra
"agregi"-verb-epo "agréger"-verb-fra
"agresa"-adjective-epo "agresseur"-adjective-fra
"agresanto"-noun-epo "agresseur"-noun-fra
"agresema"-adjective-epo "agressif"-adjective-fra
"agreseme"-adverb-epo "agressivement"-adverb-fra
"agresemo"-noun-epo "agressivité"-noun-fra
"agresi"-verb-epo "agresser"-verb-fra
"agreso"-noun-epo "agression"-noun-fra
"Agricultural Bank of China"-properNoun-epo "Agricultural Bank of China"-properNoun-fra
"agrikultura"-adjective-epo "agropastoral"-adjective-fra
"agrikulturo"-noun-epo "agriculture"-noun-fra
"agro"-noun-epo "champ cultivé"-noun-fra
"agrokultura"-adjective-epo "agricole"-adjective-fra
"agrokulturo"-noun-epo "agriculture"-noun-fra
"agronomiisto"-noun-epo "agronome"-noun-fra
"agronomio"-noun-epo "agronomie"-noun-fra
"agronomo"-noun-epo "agronome"-noun-fra
"agronutra"-adjective-epo "agroalimentaire"-adjective-fra
"agronutra"-adjective-epo "agro-alimentaire"-adjective-fra
"agropiro"-noun-epo "chiendent"-noun-fra
"agroturismo"-noun-epo "vacances à la ferme"-noun-fra
"aha"-interjection-epo "aha"-interjection-fra
"aha"-interjection-epo "tiens-tiens"-interjection-fra
"aĥi"-verb-epo "pousser des oh des ah"-verb-fra
"Aĥilo"-properNoun-epo "Achille"-properNoun-fra
"aidoso"-noun-epo "sida"-noun-fra
"aidosulo"-noun-epo "sidéen"-noun-fra
"aidosulo"-noun-epo "sidatique"-noun-fra
"aikido"-noun-epo "aïkido"-noun-fra
"ailanto"-noun-epo "ailante"-noun-fra
"Ain"-properNoun-epo "Ain"-properNoun-fra
"Air France"-properNoun-epo "Air France"-properNoun-fra
"Air France-KLM"-properNoun-epo "Air France-KLM"-properNoun-fra
"Air France-KLM Group"-properNoun-epo "Air France-KLM Group"-properNoun-fra
"Aisin"-properNoun-epo "Aisin"-properNoun-fra
"Aisin Seiki"-properNoun-epo "Aisin Seiki"-properNoun-fra
"Aisne"-properNoun-epo "Aisne"-properNoun-fra
"Aix-en-Provence"-properNoun-epo "Aix-en-Provence"-properNoun-fra
"Aix-les-Bains"-properNoun-epo "Aix-les-Bains"-properNoun-fra
"aj"-interjection-epo "aïe"-interjection-fra
"aj"-interjection-epo "zut"-interjection-fra
"Ajaccio"-properNoun-epo "Ajaccio"-properNoun-fra
"ajatolo"-noun-epo "ayatollah"-noun-fra
"Ajax"-properNoun-epo "Ajax"-properNoun-fra
"ajgeno"-noun-epo "valeur propre"-noun-fra
"aĵgenro"-noun-epo "genre neutre"-noun-fra
"ajgenspaco"-noun-epo "sous-espace propre"-noun-fra
"ajgensubspaco"-noun-epo "sous-espace propre"-noun-fra
"ajgenvektoro"-noun-epo "vecteur propre"-noun-fra
"ajlo"-noun-epo "ail"-noun-fra
"ajmara"-adjective-epo "aymara"-adjective-fra
"ajmaro"-noun-epo "Aymara"-noun-fra
"ajna"-adjective-epo "arbitraire"-adjective-fra
"ajna"-adjective-epo "quelconque"-adjective-fra
"ajna"-determiner-epo "n'importe quel"-determiner-fra
"ajna"-adjective-epo "quiconque"-adjective-fra
"aĵo"-noun-epo "machin"-noun-fra
"aĵo"-noun-epo "chose"-noun-fra
"aĵo"-noun-epo "objet"-noun-fra
"aĵo"-noun-epo "truc"-noun-fra
"ajudiki"-verb-epo "attribuer"-verb-fra
"aĵura"-adjective-epo "ajouré"-adjective-fra
"ajurvedo"-noun-epo "ayurveda"-noun-fra
"ajuto"-noun-epo "ajutage"-noun-fra
"aK"-noun-epo "aC"-noun-fra
"a.K."-noun-epo "a.C."-noun-fra
"akacio"-noun-epo "acacia"-noun-fra
"akada"-adjective-epo "accadien"-adjective-fra
"akada"-adjective-epo "acadien"-adjective-fra
"akada"-adjective-epo "akkadien"-adjective-fra
"akadano"-noun-epo "Accadien"-noun-fra
"akadano"-noun-epo "akkadien"-noun-fra
"akademia"-adjective-epo "académique"-adjective-fra
"akademia"-adjective-epo "académicien"-adjective-fra
"akademiano"-noun-epo "académicien"-noun-fra
"akademie"-adverb-epo "académiquement"-adverb-fra
"akademio"-noun-epo "académie"-noun-fra
"akademio"-noun-epo "société savante"-noun-fra
"Akadio"-properNoun-epo "Acadie"-properNoun-fra
"Akadio"-properNoun-epo "pays d'Akkad"-noun-fra
"akado"-noun-epo "acadien"-noun-fra
"Akado"-properNoun-epo "Accad"-properNoun-fra
"Akado"-properNoun-epo "Agadé"-properNoun-fra
"Akado"-properNoun-epo "Akkad"-properNoun-fra
"Akado"-properNoun-epo "Akkadie"-properNoun-fra
"akaĵuarbo"-noun-epo "anacardier"-noun-fra
"akaĵunukso"-noun-epo "noix de cajou"-noun-fra
"akaĵuo"-noun-epo "pomme de cajou"-noun-fra
"akaĵuujo"-noun-epo "anacardier"-noun-fra
"akanto"-noun-epo "acanthe"-noun-fra
"akapari"-verb-epo "accaparer"-verb-fra
"akara"-adjective-epo "acarien"-adjective-fra
"akaro"-noun-epo "acarien"-noun-fra
"akcela"-adjective-epo "accélérateur"-adjective-fra
"akcelado"-noun-epo "promotion"-noun-fra
"akceli"-verb-epo "accélérer"-verb-fra
"akceli"-verb-epo "activer"-verb-fra
"akceli"-verb-epo "hâter"-verb-fra
"akcelilo"-noun-epo "accélérateur"-noun-fra
"akcelilo"-noun-epo "pédale de gaz"-noun-fra
"akcelo"-noun-epo "accélération"-noun-fra
"akcenta"-adjective-epo "accentué"-adjective-fra
"akcenti"-verb-epo "accentuer"-verb-fra
"akcentita"-adjective-epo "accentué"-adjective-fra
"akcento"-noun-epo "accent"-noun-fra
"akceptebla"-adjective-epo "acceptable"-adjective-fra
"akceptebla"-adjective-epo "admissible"-adjective-fra
"akceptebla"-adjective-epo "passable"-adjective-fra
"akcepteble"-adverb-epo "acceptablement"-adverb-fra
"akcepteble"-adverb-epo "admissiblement"-adverb-fra
"akcepteble"-adverb-epo "passablement"-adverb-fra
"akceptebleco"-noun-epo "admissibilité"-noun-fra
"akceptebleco"-noun-epo "acceptabilité"-noun-fra
"akcepteblo"-noun-epo "acceptabilité"-noun-fra
"akceptejo"-noun-epo "accueil"-noun-fra
"akceptema"-adjective-epo "réceptif"-adjective-fra
"akcepteme"-adverb-epo "réceptivement"-adverb-fra
"akcepti"-verb-epo "accepter"-verb-fra
"akcepti"-verb-epo "accueillir"-verb-fra
"akcepti"-verb-epo "admettre"-verb-fra
"akcepti"-verb-epo "agréer"-verb-fra
"akcepti"-verb-epo "recevoir"-verb-fra
"akceptisto"-noun-epo "ouvreur"-noun-fra
"akceptisto"-noun-epo "personnel d'accueil"-noun-fra
"akceptisto"-noun-epo "réceptionniste"-noun-fra
"akcepto"-noun-epo "accueil"-noun-fra
"akcepto"-noun-epo "admission"-noun-fra
"akcepto"-noun-epo "acceptation"-noun-fra
"akcesora"-adjective-epo "accessoire"-adjective-fra
"akcesora"-adjective-epo "secondaire"-adjective-fra
"akcesoraĵo"-noun-epo "accessoire"-noun-fra
"akcia societo"-noun-epo "SA"-noun-fra
"akcia societo"-noun-epo "société par actions"-noun-fra
"akcidentita"-adjective-epo "accidenté"-adjective-fra
"akcidento"-noun-epo "accident"-noun-fra
"akcidento"-noun-epo "malheur"-noun-fra
"akcio"-noun-epo "action"-noun-fra
"akcipitredo"-noun-epo "accipitridé"-noun-fra
"akcipitro"-noun-epo "autour"-noun-fra
"akcipitro"-noun-epo "épervier"-noun-fra
"akciulo"-noun-epo "actionnaire"-noun-fra
"akcizado"-noun-epo "taxation"-noun-fra
"akcizi"-verb-epo "taxer"-verb-fra
"akcizisto"-noun-epo "accisien"-noun-fra
"akcizisto"-noun-epo "collecteur d'impôts"-noun-fra
"akcizo"-noun-epo "accise"-noun-fra
"akcizo"-noun-epo "taxe"-noun-fra
"akileo"-noun-epo "achillée"-noun-fra
"akileo"-noun-epo "millefeuille"-noun-fra
"akiraĵo"-noun-epo "acquisition"-noun-fra
"akiri"-verb-epo "acquérir"-verb-fra
"akiri"-verb-epo "obtenir"-verb-fra
"akiri"-verb-epo "procurer"-verb-fra
"aklami"-verb-epo "acclamer"-verb-fra
"akmeo"-noun-epo "acmé"-noun-fra
"akmeo"-noun-epo "acmé"-noun-fra
"akno"-noun-epo "acné"-noun-fra
"akno"-noun-epo "grain"-noun-fra
"akno"-noun-epo "bouton"-noun-fra
"akolito"-noun-epo "acolyte"-noun-fra
"akomodi"-verb-epo "accommoder"-verb-fra
"akomodi"-verb-epo "adapter"-verb-fra
"akomodiĝi"-verb-epo "adapter"-verb-fra
"akompanantaro"-noun-epo "compagnie"-noun-fra
"akompanantaro"-noun-epo "entourage"-noun-fra
"akompanantaro"-noun-epo "escorte"-noun-fra
"akompanantaro"-noun-epo "suite"-noun-fra
"akompananto"-noun-epo "accompagnateur"-noun-fra
"akompananto"-noun-epo "membre de la suite"-noun-fra
"akompananto"-noun-epo "compagnon"-noun-fra
"akompanate de"-preposition-epo "en compagnie de"-preposition-fra
"akompanate de"-preposition-epo "accompagné de"-preposition-fra
"akompane al"-preposition-epo "de compagnie avec"-preposition-fra
"akompani"-verb-epo "accompagner"-verb-fra
"akompano"-noun-epo "accompagnement"-noun-fra
