"Agustus"-noun-ind "agustus"-noun-zlm
"anugerah"-noun-ind "anugerah"-noun-zlm
"anumerta"-adjective-ind "anumerta"-adjective-zlm
"anus"-noun-ind "dubur"-noun-zlm
"anut"-verb-ind "anut"-verb-zlm
"anyam"-verb-ind "anyaman"-noun-zlm
"anyang"-noun-ind "anyang"-noun-zlm
"anyar"-adjective-ind "anyar"-adjective-zlm
"apa-apa"-pronoun-ind "apa-apa"-pronoun-zlm
"apa pun"-pronoun-ind "apa pun"-pronoun-zlm
"apa saja"-pronoun-ind "apa saja"-pronoun-zlm
"apa"-pronoun-ind "apa"-pronoun-zlm
"apa"-pronoun-ind "apa"-pronoun-zlm
"apa"-pronoun-ind "apa"-pronoun-zlm
"apabila"-subordinatingConjunction-ind "apabila"-adverb-zlm
"apakah"-pronoun-ind "adakah"-pronoun-zlm
"apakah"-pronoun-ind "apakah"-pronoun-zlm
"apakah"-pronoun-ind "ada"-verb-zlm
"apalagi"-subordinatingConjunction-ind "apalagi"-subordinatingConjunction-zlm
"apalagi"-subordinatingConjunction-ind "apatah"-subordinatingConjunction-zlm
"apapun"-pronoun-ind "apapun"-pronoun-zlm
"aparat"-noun-ind "gawai"-noun-zlm
"aparatur"-noun-ind "aparatur"-noun-zlm
"apartemen"-noun-ind "pangsapuri"-noun-zlm
"apartheid"-noun-ind "aparteid"-noun-zlm
"ape"-noun-ind "ape"-noun-zlm
"apel"-noun-ind "epal"-noun-zlm
"api"-noun-ind "api"-noun-zlm
"apik"-adjective-ind "apik"-adjective-zlm
"aplikasi"-noun-ind "aplikasi"-noun-zlm
"apokaliptik"-adjective-ind "apokaliptik"-adjective-zlm
"apostolik"-adjective-ind "apostolik"-adjective-zlm
"apotek"-noun-ind "kedai ubat"-noun-zlm
"apoteker"-noun-ind "farmasi"-noun-zlm
"apresiasi"-noun-ind "apresiasi"-noun-zlm
"april"-noun-ind "april"-noun-zlm
"apron"-noun-ind "apron"-noun-zlm
"apung"-verb-ind "apung"-verb-zlm
"aqidah"-noun-ind "aqidah"-noun-zlm
"ara"-noun-ind "ara"-noun-zlm
"arab"-properNoun-ind "arab"-properNoun-zlm
"arah"-noun-ind "arah"-noun-zlm
"arah"-noun-ind "arah"-noun-zlm
"arah"-noun-ind "terarah"-verb-zlm
"arah"-noun-ind "ikut"-verb-zlm
"arah"-noun-ind "arah"-noun-zlm
"arah"-noun-ind "pengarahan"-noun-zlm
"arah"-noun-ind "pengarahan"-noun-zlm
"arah"-noun-ind "arah"-noun-zlm
"arah"-noun-ind "arah"-noun-zlm
"arah"-noun-ind "hala"-noun-zlm
"arak"-noun-ind "arak"-noun-zlm
"arak"-noun-ind "arak"-noun-zlm
"arak"-noun-ind "arak"-noun-zlm
"aram"-noun-ind "aram"-noun-zlm
"aram"-noun-ind "aramia"-noun-zlm
"arang"-noun-ind "arang"-noun-zlm
"aransemen"-noun-ind "aransemen"-noun-zlm
"aras"-adjective-ind "aras"-adjective-zlm
"arau"-adjective-ind "arau"-adjective-zlm
"arbitrase"-noun-ind "arbitraj"-noun-zlm
"arca"-noun-ind "arca"-noun-zlm
"ardi"-noun-ind "ardi"-noun-zlm
"are"-noun-ind "are"-noun-zlm
"area"-noun-ind "area"-noun-zlm
"areal"-adjective-ind "areal"-adjective-zlm
"aren"-noun-ind "aren"-noun-zlm
"aren"-noun-ind "melaka"-noun-zlm
"arena"-noun-ind "arena"-noun-zlm
"ares"-noun-ind "ares"-noun-zlm
"argumen"-noun-ind "hujah"-noun-zlm
"argumen"-noun-ind "berhujah"-verb-zlm
"argumen"-noun-ind "hujah"-noun-zlm
"argumentasi"-noun-ind "balah"-verb-zlm
"ari"-noun-ind "ari"-noun-zlm
"aria"-noun-ind "aria"-noun-zlm
"aries"-noun-ind "aries"-noun-zlm
"arif"-adjective-ind "arif"-adjective-zlm
"arif"-adjective-ind "kearifan"-noun-zlm
"arifin"-noun-ind "ariffin"-noun-zlm
"arifin"-noun-ind "arifin"-noun-zlm
"aris"-noun-ind "aris"-noun-zlm
"aristokrasi"-noun-ind "aristokrasi"-noun-zlm
"aristokrat"-noun-ind "aristokrat"-noun-zlm
"arkade"-noun-ind "arked"-noun-zlm
"arkeolog"-noun-ind "arkeologi"-noun-zlm
"arkeologi"-noun-ind "arkeologi"-noun-zlm
"arkeologis"-adjective-ind "arkeologis"-adjective-zlm
"arktik"-noun-ind "artik"-noun-zlm
"armada"-noun-ind "armada"-noun-zlm
"arogan"-adjective-ind "bongkak"-adjective-zlm
"aroma"-noun-ind "aroma"-noun-zlm
"aromatik"-adjective-ind "aromatik"-adjective-zlm
"aron"-adjective-ind "aron"-adjective-zlm
"arsenal"-noun-ind "arsenal"-noun-zlm
"arsenik"-noun-ind "arsenik"-noun-zlm
"arsip"-noun-ind "arkib"-noun-zlm
"arsitek"-noun-ind "arkitek"-noun-zlm
"arsitektur"-noun-ind "bina"-verb-zlm
"artefak"-noun-ind "artifak"-noun-zlm
"arteri"-noun-ind "arteri"-noun-zlm
"arti"-noun-ind "arti"-noun-zlm
"arti"-noun-ind "mengertikan"-verb-zlm
"arti"-noun-ind "makna"-noun-zlm
"arti"-noun-ind "maksud"-noun-zlm
"arti"-noun-ind "artian"-noun-zlm
"arti"-noun-ind "artian"-noun-zlm
"arti"-noun-ind "erti"-noun-zlm
"artifak"-noun-ind "artifak"-noun-zlm
"artifisial"-adjective-ind "artifisial"-adjective-zlm
"artikel"-noun-ind "artikel"-noun-zlm
"artikel"-noun-ind "rencana"-noun-zlm
"artikulasi"-noun-ind "artikulasi"-noun-zlm
"artileri"-noun-ind "artileri"-noun-zlm
"artis"-noun-ind "artis"-noun-zlm
"artistik"-adjective-ind "artistik"-adjective-zlm
"aru"-noun-ind "aru"-noun-zlm
"arun"-verb-ind "arun"-verb-zlm
"arung"-verb-ind "arung"-verb-zlm
"arung"-verb-ind "mengharungi"-verb-zlm
"arus"-noun-ind "arus"-noun-zlm
"arwah"-noun-ind "arwah"-noun-zlm
"arya"-noun-ind "arya"-noun-zlm
"as"-noun-ind "as"-noun-zlm
"asa"-noun-ind "asa"-noun-zlm
"asad"-noun-ind "asad"-noun-zlm
"asah"-verb-ind "asah"-verb-zlm
"asal"-subordinatingConjunction-ind "asal"-subordinatingConjunction-zlm
"asal"-noun-ind "asal"-noun-zlm
"asalkan"-subordinatingConjunction-ind "asalkan"-subordinatingConjunction-zlm
"asam"-noun-ind "asam"-noun-zlm
"asam"-noun-ind "asid"-noun-zlm
"asam"-noun-ind "asam"-noun-zlm
"asap"-noun-ind "asap"-noun-zlm
"asas"-noun-ind "asas"-noun-zlm
"asasi"-adjective-ind "asasi"-adjective-zlm
"aseksual"-adjective-ind "aseksual"-adjective-zlm
"aset"-noun-ind "aset"-noun-zlm
"asetat"-noun-ind "asetik"-noun-zlm
"asi"-noun-ind "susu"-noun-zlm
"asia"-properNoun-ind "asia"-properNoun-zlm
"asih"-adjective-ind "asih"-adjective-zlm
"asil"-noun-ind "asil"-noun-zlm
"asimetris"-adjective-ind "asimetri"-adjective-zlm
"asimetris"-adjective-ind "asimetri"-adjective-zlm
"asimilasi"-noun-ind "asimilasi"-noun-zlm
"asin"-adjective-ind "masin"-adjective-zlm
"asing"-adjective-ind "asing"-adjective-zlm
"asing"-adjective-ind "asing"-adjective-zlm
"asing"-adjective-ind "asing"-adjective-zlm
"asing"-adjective-ind "asing"-adjective-zlm
"asisten"-noun-ind "tolong"-verb-zlm
"asisten"-noun-ind "tolong"-verb-zlm
"askar"-noun-ind "askar"-noun-zlm
"asli"-noun-ind "asli"-noun-zlm
"asli"-noun-ind "tulen"-adjective-zlm
"asma"-noun-ind "asma"-noun-zlm
"asmara"-noun-ind "asmara"-noun-zlm
"asosiasi"-noun-ind "persatuan"-noun-zlm
"asosiasi"-noun-ind "sekutu"-noun-zlm
"asosiasi"-noun-ind "gabung"-noun-zlm
"aspal"-noun-ind "turap"-noun-zlm
"aspal"-noun-ind "asfal"-noun-zlm
"asparagus"-noun-ind "asparagus"-noun-zlm
"aspek"-noun-ind "aspek"-noun-zlm
"aspirasi"-noun-ind "aspirasi"-noun-zlm
"asrama"-noun-ind "asrama"-noun-zlm
"asri"-adjective-ind "asri"-adjective-zlm
"astana"-noun-ind "astana"-noun-zlm
"asteroid"-noun-ind "asteroid"-noun-zlm
"astrofisika"-noun-ind "astrofizik"-noun-zlm
"astrologi"-noun-ind "astrologi"-noun-zlm
"astronom"-noun-ind "astronomi"-noun-zlm
"astronomi"-noun-ind "astronomi"-noun-zlm
"astronomis"-adjective-ind "astronomi"-noun-zlm
"asuh"-verb-ind "asuh"-verb-zlm
"asuh"-verb-ind "mengasuh"-verb-zlm
"asuh"-verb-ind "pengasuh"-noun-zlm
"asuh"-verb-ind "pengasuh"-noun-zlm
"asuh"-verb-ind "jaga"-verb-zlm
"asuh"-verb-ind "asuh"-verb-zlm
"asumsi"-noun-ind "andaian"-noun-zlm
"asumsi"-noun-ind "mengandaikan"-verb-zlm
"asuransi"-noun-ind "insurans"-noun-zlm
"aswad"-noun-ind "aswad"-noun-zlm
"asyik"-adjective-ind "asyik"-adjective-zlm
"atap"-noun-ind "atap"-noun-zlm
"atap"-noun-ind "bumbung"-noun-zlm
"atap"-noun-ind "bumbung"-noun-zlm
"atas"-noun-ind "atas"-noun-zlm
"atas"-noun-ind "selia"-adjective-zlm
"atau"-coordinatingConjunction-ind "atau"-coordinatingConjunction-zlm
"ateis"-noun-ind "ateis"-noun-zlm
"ateisme"-noun-ind "ateisme"-noun-zlm
"atlas"-noun-ind "atlas"-noun-zlm
"atlet"-noun-ind "atlet"-noun-zlm
"atletik"-noun-ind "atletik"-noun-zlm
"atma"-noun-ind "atma"-noun-zlm
"atmosfer"-noun-ind "atmosfera"-noun-zlm
"atol"-noun-ind "atol"-noun-zlm
"atom"-noun-ind "atom"-noun-zlm
"atraksi"-noun-ind "tarik"-verb-zlm
"atribut"-noun-ind "atribut"-noun-zlm
"atrium"-noun-ind "atrium"-noun-zlm
"atsiri"-adjective-ind "atsiri"-adjective-zlm
"atur"-verb-ind "atur"-verb-zlm
"atur"-verb-ind "atur"-verb-zlm
"atur"-verb-ind "tetap"-verb-zlm
"atur"-verb-ind "susun"-noun-zlm
"atur"-verb-ind "keteraturan"-noun-zlm
"atur"-verb-ind "keteraturan"-noun-zlm
"atur"-verb-ind "atur"-verb-zlm
"atur"-verb-ind "tatacara"-noun-zlm
"atur"-verb-ind "atur"-verb-zlm
"atur"-verb-ind "tadbir"-noun-zlm
"atur"-verb-ind "tatacara"-noun-zlm
"atur"-verb-ind "atur"-verb-zlm
"atur"-verb-ind "atur"-verb-zlm
"atur"-verb-ind "atur"-verb-zlm
"atur"-verb-ind "atur"-verb-zlm
"au"-noun-ind "au"-noun-zlm
"audio"-adjective-ind "audio"-adjective-zlm
"audit"-noun-ind "audit"-noun-zlm
"auditorium"-noun-ind "auditorium"-noun-zlm
"aula"-noun-ind "dewan"-noun-zlm
"aulia"-noun-ind "aulia"-noun-zlm
"aur"-noun-ind "aur"-noun-zlm
"aura"-noun-ind "aura"-noun-zlm
"aurora"-noun-ind "aurora"-noun-zlm
"australia"-properNoun-ind "australia"-properNoun-zlm
"austria"-properNoun-ind "austria"-properNoun-zlm
"autisme"-noun-ind "autisme"-noun-zlm
"auto"-noun-ind "auto"-noun-zlm
"awa"-noun-ind "awa"-noun-zlm
"awak"-noun-ind "awak"-pronoun-zlm
"awak"-noun-ind "pandu"-noun-zlm
"awak"-noun-ind "awak"-pronoun-zlm
"awal"-noun-ind "awal"-noun-zlm
"awal"-noun-ind "mula"-noun-zlm
"awam"-adjective-ind "awam"-adjective-zlm
"awan"-noun-ind "awan"-noun-zlm
"awang"-noun-ind "awang"-noun-zlm
"awas"-verb-ind "awas"-verb-zlm
"awas"-verb-ind "selia"-adjective-zlm
"awas"-verb-ind "selia"-adjective-zlm
"awet"-adjective-ind "awet"-adjective-zlm
"awet"-adjective-ind "pengawet"-noun-zlm
"awet"-adjective-ind "pengawet"-noun-zlm
"awet"-adjective-ind "pengawetan"-noun-zlm
"awet"-adjective-ind "pengawetan"-noun-zlm
"ayah"-noun-ind "ayah"-noun-zlm
"ayahanda"-noun-ind "ayahanda"-noun-zlm
"ayam"-noun-ind "ayam"-noun-zlm
"ayat"-noun-ind "ayat"-noun-zlm
"ayo"-interjection-ind "ayo"-interjection-zlm
"ayo"-interjection-ind "ayuh"-interjection-zlm
"ayu"-adjective-ind "ayu"-adjective-zlm
"ayun"-noun-ind "ayun"-noun-zlm
"ayun"-noun-ind "ayun"-noun-zlm
"ayun"-noun-ind "ayunan"-noun-zlm
"ayun"-noun-ind "ayunan"-noun-zlm
"azab"-noun-ind "azab"-noun-zlm
"azam"-adjective-ind "azam"-adjective-zlm
"azan"-noun-ind "azan"-noun-zlm
"aziz"-adjective-ind "aziz"-adjective-zlm
"ba"-noun-ind "ba"-noun-zlm
"bab"-noun-ind "bab"-noun-zlm
"baba"-noun-ind "baba"-noun-zlm
"babad"-noun-ind "babad"-noun-zlm
"babak"-noun-ind "babak"-noun-zlm
"babat"-verb-ind "babat"-verb-zlm
"babe"-noun-ind "babe"-noun-zlm
"babi"-noun-ind "babi"-noun-zlm
"babi"-noun-ind "khinzir"-noun-zlm
"baca"-verb-ind "baca"-verb-zlm
"bad"-noun-ind "bad"-noun-zlm
"bada"-verb-ind "bada"-verb-zlm
"badai"-noun-ind "ribut"-adjective-zlm
"badak"-noun-ind "badak"-noun-zlm
"badan"-noun-ind "agensi"-noun-zlm
"badan"-noun-ind "badan"-noun-zlm
"badar"-noun-ind "badar"-noun-zlm
"badik"-noun-ind "badik"-noun-zlm
"badminton"-noun-ind "badminton"-noun-zlm
"badminton"-noun-ind "badminton"-noun-zlm
"badui"-noun-ind "badwi"-noun-zlm
"badung"-noun-ind "badung"-noun-zlm
"badut"-noun-ind "badut"-noun-zlm
"bafta"-noun-ind "bafta"-noun-zlm
"bagai"-noun-ind "bagai"-noun-zlm
"bagai"-noun-ind "bagai"-noun-zlm
"bagai"-noun-ind "pelbagai"-adjective-zlm
"bagai"-noun-ind "bagai"-noun-zlm
"bagaikan"-preposition-ind "bagaikan"-preposition-zlm
"bagaimana"-adverb-ind "bagaimana"-adverb-zlm
"bagaimana"-adverb-ind "bagaimanakah"-adverb-zlm
"bagaimanakah"-adverb-ind "bagaimanakah"-adverb-zlm
"bagan"-noun-ind "bagan"-noun-zlm
"bagasi"-noun-ind "bagasi"-noun-zlm
"bagi"-preposition-ind "bagi"-preposition-zlm
"bagian"-noun-ind "bahagian"-noun-zlm
"bagian"-noun-ind "seksyen"-noun-zlm
"baginda"-noun-ind "baginda"-noun-zlm
"bagong"-adjective-ind "bagong"-adjective-zlm
"bagus"-adjective-ind "bagus"-adjective-zlm
"bah"-noun-ind "bah"-noun-zlm
"bahadur"-noun-ind "bahadur"-noun-zlm
"bahagia"-noun-ind "bahagia"-noun-zlm
"bahan"-noun-ind "bahan"-noun-zlm
"bahar"-noun-ind "bahar"-noun-zlm
"bahari"-adjective-ind "bahari"-adjective-zlm
"baharu"-adjective-ind "baharu"-adjective-zlm
"bahas"-verb-ind "bincang"-verb-zlm
"bahas"-verb-ind "bahas"-verb-zlm
"bahas"-verb-ind "bahas"-verb-zlm
"bahas"-verb-ind "bahasan"-noun-zlm
"bahas"-verb-ind "bahasan"-noun-zlm
"bahasa"-noun-ind "bahasa"-noun-zlm
"bahaya"-noun-ind "bahaya"-noun-zlm
"bahkan"-subordinatingConjunction-ind "bahkan"-subordinatingConjunction-zlm
"bahkan"-subordinatingConjunction-ind "malah"-adverb-zlm
"bahtera"-noun-ind "bahtera"-noun-zlm
"bahu"-noun-ind "bahu"-noun-zlm
"bahwa"-subordinatingConjunction-ind "bahawa"-subordinatingConjunction-zlm
"bahwasanya"-subordinatingConjunction-ind "bahawasanya"-subordinatingConjunction-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "membaik"-verb-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "betul"-adjective-zlm
"baik"-adjective-ind "memperbetulkan"-verb-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"baik"-adjective-ind "baik"-adjective-zlm
"bait"-noun-ind "bait"-noun-zlm
"baja"-noun-ind "baja"-noun-zlm
"baja"-noun-ind "keluli"-noun-zlm
"bajaj"-noun-ind "bajaj"-noun-zlm
"bajak"-noun-ind "membajak"-verb-zlm
"bajak"-noun-ind "rampas"-verb-zlm
"bajak"-noun-ind "rampas"-verb-zlm
"bajak"-noun-ind "lanun"-noun-zlm
"bajau"-noun-ind "bajau"-noun-zlm
"bajik"-noun-ind "bajik"-noun-zlm
"bajing"-noun-ind "musang"-noun-zlm
"baju"-noun-ind "baju"-noun-zlm
"baju"-noun-ind "sut"-noun-zlm
"bak"-noun-ind "bak"-noun-zlm
"baka"-adjective-ind "baka"-adjective-zlm
"bakal"-noun-ind "bakal"-noun-zlm
"bakap"-noun-ind "bakap"-noun-zlm
"bakar"-verb-ind "bakar"-verb-zlm
"bakat"-noun-ind "bakat"-noun-zlm
"bakau"-noun-ind "bakau"-noun-zlm
"baki"-noun-ind "baki"-noun-zlm
"bako"-noun-ind "bako"-noun-zlm
"bakso"-noun-ind "bakso"-noun-zlm
"bakteri"-noun-ind "bakteria"-noun-zlm
"bakti"-noun-ind "bakti"-noun-zlm
"baku"-noun-ind "baku"-noun-zlm
"bakung"-noun-ind "bakung"-noun-zlm
"bala"-noun-ind "bala"-noun-zlm
"balada"-noun-ind "balada"-noun-zlm
"balai"-noun-ind "balai"-noun-zlm
"balak"-adjective-ind "balak"-adjective-zlm
"balap"-noun-ind "balap"-noun-zlm
"balap"-noun-ind "lumba"-noun-zlm
"balap"-noun-ind "pelumba"-noun-zlm
"balap"-noun-ind "pelumba"-noun-zlm
"balap"-noun-ind "perlumbaan"-noun-zlm
"balap"-noun-ind "lumba"-noun-zlm
"balas"-verb-ind "balas"-verb-zlm
"balau"-noun-ind "bilau"-adjective-zlm
"balet"-noun-ind "balet"-noun-zlm
"bali"-properNoun-ind "bali"-properNoun-zlm
"bali"-properNoun-ind "sembilan"-numeral-zlm
"balian"-noun-ind "balian"-noun-zlm
"balik"-noun-ind "balik"-noun-zlm
"baling"-noun-ind "baling"-noun-zlm
"balistik"-adjective-ind "balistik"-adjective-zlm
"balkon"-noun-ind "beranda"-noun-zlm
"balok"-noun-ind "balok"-noun-zlm
"balon"-noun-ind "belon"-adjective-zlm
"balong"-noun-ind "balong"-noun-zlm
"bambang"-adjective-ind "bambang"-adjective-zlm
"bambu"-noun-ind "bambu"-noun-zlm
"bambu"-noun-ind "buluh"-noun-zlm
"bambu"-noun-ind "buluh"-noun-zlm
"ban"-noun-ind "ban"-noun-zlm
"ban"-noun-ind "tayar"-noun-zlm
"banci"-adjective-ind "banci"-adjective-zlm
"banda"-noun-ind "banda"-noun-zlm
"bandang"-adjective-ind "bandang"-adjective-zlm
"bandar"-noun-ind "bandar"-noun-zlm
"bandar"-noun-ind "bandar"-noun-zlm
"bandar"-noun-ind "bandar"-noun-zlm
"bandara"-noun-ind "lapang"-adjective-zlm
"bandeng"-noun-ind "bandeng"-noun-zlm
"banding"-noun-ind "banding"-noun-zlm
"banding"-noun-ind "membandingkannya"-verb-zlm
"banding"-noun-ind "banding"-noun-zlm
"banding"-noun-ind "banding"-noun-zlm
"banding"-noun-ind "setanding"-adjective-zlm
"banding"-noun-ind "banding"-noun-zlm
"banding"-noun-ind "rayu"-adjective-zlm
"bandit"-noun-ind "bandit"-noun-zlm
"bandung"-noun-ind "bandung"-noun-zlm
"bandung"-noun-ind "ipoh"-noun-zlm
"bang"-noun-ind "bang"-noun-zlm
"bangar"-noun-ind "bangar"-noun-zlm
"bangau"-noun-ind "bangau"-noun-zlm
"banget"-adverb-ind "banget"-adverb-zlm
"bangga"-adjective-ind "bangga"-adjective-zlm
"bangka"-adjective-ind "bangka"-adjective-zlm
"bangkai"-noun-ind "bangkai"-noun-zlm
"bangkang"-adjective-ind "bangkang"-adjective-zlm
"bangkang"-adjective-ind "bangkang"-adjective-zlm
"bangkang"-adjective-ind "pembangkangan"-noun-zlm
"bangkang"-adjective-ind "pembangkangan"-noun-zlm
"bangkit"-verb-ind "bangkit"-verb-zlm
"bangkit"-verb-ind "bangkit"-verb-zlm
"bangkit"-verb-ind "bangkit"-verb-zlm
"bangkit"-verb-ind "loji"-noun-zlm
"bangkit"-verb-ind "loji"-noun-zlm
"bangkrut"-verb-ind "muflis"-adjective-zlm
"bangkrut"-verb-ind "kemuflisan"-noun-zlm
"bangku"-noun-ind "bangku"-noun-zlm
"banglo"-noun-ind "banglo"-noun-zlm
"bangsa"-noun-ind "bangsa"-noun-zlm
"bangsa"-noun-ind "bangsa"-noun-zlm
"bangsa"-noun-ind "bangsa"-noun-zlm
"bangsa"-noun-ind "bangsa"-noun-zlm
"bangsal"-noun-ind "bangsal"-noun-zlm
"bangsawan"-noun-ind "bangsawan"-noun-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "bina"-verb-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "membinanya"-verb-zlm
"bangun"-verb-ind "kebangunan"-noun-zlm
"bangun"-verb-ind "kebangunan"-noun-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "bina"-verb-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "bangun"-verb-zlm
"bangun"-verb-ind "bangunannya"-noun-zlm
"bani"-noun-ind "bani"-noun-zlm
"banjar"-noun-ind "banjar"-noun-zlm
"banjar"-noun-ind "banjar"-noun-zlm
"banjir"-verb-ind "banjir"-verb-zlm
"bank"-noun-ind "bank"-noun-zlm
"bankir"-noun-ind "bankir"-noun-zlm
"bantah"-noun-ind "bantah"-noun-zlm
"bantah"-noun-ind "nafi"-noun-zlm
"bantah"-noun-ind "bantah"-noun-zlm
"bantai"-noun-ind "membantai"-verb-zlm
"bantai"-noun-ind "sembelih"-verb-zlm
"bantal"-noun-ind "bantal"-noun-zlm
"bantaran"-noun-ind "bantaran"-noun-zlm
"banteng"-noun-ind "banteng"-noun-zlm
"banting"-verb-ind "banting"-verb-zlm
"bantu"-verb-ind "bantu"-verb-zlm
"banu"-noun-ind "banu"-noun-zlm
"banua"-noun-ind "banua"-noun-zlm
"banyak"-adjective-ind "banyak"-adjective-zlm
"banyak"-adjective-ind "ramai"-adjective-zlm
"banyak"-adjective-ind "banyak"-adjective-zlm
"banyak"-adjective-ind "banyak"-adjective-zlm
"banyak"-adjective-ind "banyak"-adjective-zlm
"banyak"-adjective-ind "banyak"-adjective-zlm
"banyak"-adjective-ind "ramai"-adjective-zlm
"banyu"-noun-ind "banyu"-noun-zlm
"bao"-noun-ind "bao"-noun-zlm
"bapa"-noun-ind "bapa"-noun-zlm
"bapak"-noun-ind "bapak"-noun-zlm
"bapak"-noun-ind "encik"-noun-zlm
"baptis"-noun-ind "baptis"-noun-zlm
"baptis"-noun-ind "membaptiskan"-verb-zlm
"baptis"-noun-ind "pembaptis"-noun-zlm
"baptis"-noun-ind "pembaptis"-noun-zlm
"baptis"-noun-ind "pembaptisan"-noun-zlm
"baptis"-noun-ind "pembaptisan"-noun-zlm
"baptis"-noun-ind "baptis"-noun-zlm
"bar"-noun-ind "bar"-noun-zlm
"bara"-noun-ind "bara"-noun-zlm
"barak"-noun-ind "berek"-noun-zlm
"barang"-noun-ind "barang"-noun-zlm
"barang"-noun-ind "barangan"-noun-zlm
"barangkali"-adverb-ind "barangkali"-adverb-zlm
"barat"-noun-ind "barat"-noun-zlm
"barbar"-adjective-ind "barbar"-adjective-zlm
"barel"-noun-ind "setong"-noun-zlm
"bareng"-adverb-ind "bareng"-adverb-zlm
"bari"-noun-ind "bari"-noun-zlm
"baring"-verb-ind "berbaring"-verb-zlm
"baring"-verb-ind "terbaring"-verb-zlm
"baris"-noun-ind "baris"-noun-zlm
"barli"-noun-ind "barli"-noun-zlm
"barok"-noun-ind "barok"-noun-zlm
"baron"-noun-ind "baron"-noun-zlm
"barong"-noun-ind "barong"-noun-zlm
"baru-baru"-adverb-ind "baru-baru"-adverb-zlm
"baru"-adjective-ind "baharu"-adjective-zlm
"baru"-adjective-ind "baru"-adjective-zlm
"baru"-adjective-ind "mengemaskini"-verb-zlm
"baru"-adjective-ind "pembaharuan"-noun-zlm
"baru"-adjective-ind "baru"-adjective-zlm
"baruna"-noun-ind "baruna"-noun-zlm
"bas"-noun-ind "bas"-noun-zlm
"basa"-noun-ind "basa"-noun-zlm
"basah"-adjective-ind "basah"-adjective-zlm
"basal"-noun-ind "basal"-noun-zlm
"basil"-noun-ind "basil"-noun-zlm
"basilika"-noun-ind "basilika"-noun-zlm
"basin"-noun-ind "basin"-noun-zlm
"basis"-noun-ind "basis"-noun-zlm
"basis"-noun-ind "pangkal"-noun-zlm
"basis"-noun-ind "asas"-noun-zlm
"basis"-noun-ind "pangkal"-noun-zlm
"basket"-noun-ind "keranjang"-noun-zlm
"basmi"-verb-ind "basmi"-verb-zlm
"baso"-noun-ind "baso"-noun-zlm
"bata"-noun-ind "bata"-noun-zlm
"batak"-noun-ind "batak"-noun-zlm
"batal"-adjective-ind "batal"-adjective-zlm
"batalion"-noun-ind "batalion"-noun-zlm
"batalyon"-noun-ind "batalion"-noun-zlm
"batang"-noun-ind "batang"-noun-zlm
"batang"-noun-ind "batangan"-noun-zlm
"batang"-noun-ind "batangan"-noun-zlm
"batang"-noun-ind "batang"-noun-zlm
"batara"-noun-ind "batara"-noun-zlm
"batas"-noun-ind "had"-noun-zlm
"batas"-noun-ind "sekat"-noun-zlm
"batas"-noun-ind "batas"-noun-zlm
"batas"-noun-ind "jiran"-noun-zlm
"batas"-noun-ind "sempadan"-noun-zlm
"batas"-noun-ind "batas"-noun-zlm
"batas"-noun-ind "had"-noun-zlm
"batas"-noun-ind "keterbatasan"-noun-zlm
"batas"-noun-ind "keterbatasan"-noun-zlm
"batas"-noun-ind "penghadang"-noun-zlm
"batas"-noun-ind "penghadang"-noun-zlm
"batas"-noun-ind "sekat"-noun-zlm
"batas"-noun-ind "sempadan"-noun-zlm
"batas"-noun-ind "sempadannya"-noun-zlm
"batas"-noun-ind "batas"-noun-zlm
"batas"-noun-ind "sempadan"-noun-zlm
"batas"-noun-ind "sempadannya"-noun-zlm
"batas"-noun-ind "batas"-noun-zlm
"batas"-noun-ind "batas"-noun-zlm
"batas"-noun-ind "had"-noun-zlm
"baterai"-noun-ind "bateri"-noun-zlm
"bati"-adjective-ind "bati"-adjective-zlm
"batik"-noun-ind "batik"-noun-zlm
"batin"-noun-ind "batin"-noun-zlm
"batu"-noun-ind "batu"-noun-zlm
"batuk"-noun-ind "batuk"-noun-zlm
"bau"-noun-ind "bau"-noun-zlm
"baur"-verb-ind "berbaur"-verb-zlm
"baur"-verb-ind "pembauran"-noun-zlm
"bawa"-verb-ind "bawa"-verb-zlm
"bawah"-noun-ind "bawah"-noun-zlm
"bawang"-noun-ind "bawang"-noun-zlm
"baya"-noun-ind "baya"-noun-zlm
"bayam"-noun-ind "bayam"-noun-zlm
"bayan"-noun-ind "bayan"-noun-zlm
"bayang"-noun-ind "bayang"-noun-zlm
"bayar"-verb-ind "bayar"-verb-zlm
"bayar"-verb-ind "bayar"-verb-zlm
